Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight,has_target_substructure,matching_patterns
CO[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),238.24,False,
C=CC[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),246.26,False,
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),246.26,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),398.29,False,
CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),250.29,False,
CCCCCC[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),290.36,False,
CCC(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),218.25,False,
CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),264.32,False,
CCCCCC[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),292.38,False,
CCCCCC[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),292.38,False,
CO[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),238.24,False,
CC(C)[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),250.29,False,
CCCC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),264.32,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),396.27,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),396.27,False,
C[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),222.24,False,
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),222.24,False,
CCCCCC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),292.38,False,
O=C(O)[C@@H](O)CC(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),208.21,False,
CCCCC(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),246.31,False,
O=C(O)[C@H](O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),224.21,False,
CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),236.27,False,
CCCC[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),262.31,False,
CCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),262.31,False,
CC(C)C(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),232.28,False,
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),292.38,False,
COC(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),220.22,False,
C[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),222.24,False,
O=C(O)[C@@H](O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),222.2,False,
O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),222.2,False,
O=C(O)C(O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']",TE(linear),222.2,False,
CCCC[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),248.32,False,
CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),234.25,False,
O=C(O)C[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']",TE(linear),208.21,False,
CC[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),220.27,False,
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),290.36,False,
C[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),206.24,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),398.29,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),398.29,False,
O=C(O)CCC(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),192.21,False,
O=C(O)C(O)=CC(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),206.2,False,
CO[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),238.24,False,
O=C(O)CC(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),206.2,False,
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),396.27,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),443.28,False,
CC(C)[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),295.29,False,
CC(C)[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),295.29,False,
CO[C@@H](CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),267.24,False,
C[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),267.24,False,
O=C(O)C=CC(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),235.19,False,
O=C(O)[C@@H](O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),269.21,False,
C=CC[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),293.28,False,
CC[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),281.26,False,
CC[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),281.26,False,
CC(C)[C@@H](CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),279.29,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),427.28,False,
C=CCC(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),275.26,False,
CC(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),249.22,False,
CO[C@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),281.22,False,
CO[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),281.22,False,
O=C(O)[C@@H](O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),269.21,False,
C=CC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),293.28,False,
C[C@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),265.22,False,
C[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),265.22,False,
CC[C@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),279.25,False,
CC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),281.26,False,
O=C(O)C[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']",TE(linear),253.21,False,
CO[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),283.24,False,
O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),269.21,False,
CCCCCCC(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),319.36,False,
CC(C)[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),293.28,False,
CCCCCC[C@@H](CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),321.37,False,
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),293.28,False,
C=CC[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),293.28,False,
CCCC[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),309.32,False,
CCCC[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),309.32,False,
CC(C)[C@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),293.28,False,
O=C(O)C(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),425.27,False,
C=CC[C@@H](CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),277.28,False,
CO[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),283.24,False,
C=CC[C@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),291.26,False,
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),291.26,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),443.28,False,
CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),295.29,False,
CCCCCC[C@H](C(=O)O)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),335.36,False,
CCC(=CC(O)=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),263.25,False,
CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),309.32,False,
CCCCCC[C@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),337.37,False,
CCCCCC[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),337.37,False,
CO[C@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),283.24,False,
CC(C)[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),295.29,False,
CCCC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),309.32,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccc([N+](=O)[O-])cc1,"[""AT{'substrate': 'PNBA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),441.27,False,
