Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
O=C1CCC=C1C=C(O)C(=O)C1OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=0)",208.17
O=C1CCC(=CC2=CCCC2=O)O1,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",178.19
C=CC[C@H]1C(=O)O[C@H]1C(O)=CC1=CCCC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",234.25
O=C1CCC=C1C=C(O)[C@@H]1OC(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",384.26
O=C1C=CC(=CC2=CCCC2=O)O1,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",176.17
CC(C)C1=CC(=CC2=CCCC2=O)OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",218.25
O=C1CCC=C1C=C(O)[C@H](O)[C@H]1OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",210.18
C=CC[C@H]1CC(=CC2=CCCC2=O)OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",218.25
CC[C@@H]1C(=O)O[C@H]1C(O)=CC1=CCCC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",222.24
CC1=CC(=CC2=CCCC2=O)OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",190.2
CC(C)[C@@H]1C(=O)O[C@H]1C(O)=CC1=CCCC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",236.27
O=C1CCC=C1C=C(O)[C@@H](O)[C@@H]1OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",210.18
CCC1=CC(=CC2=CCCC2=O)OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",204.22
CCCCC1=CC(=CC2=CCCC2=O)OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",232.28
C[C@@H]1C(=O)O[C@@H]1C(O)=CC1=CCCC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",208.21
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=CC1=CCCC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",278.35
CCCC[C@H]1CC(=CC2=CCCC2=O)OC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",234.29
CC[C@H]1C(=O)O[C@H]1C(O)=CC1=CCCC1=O,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",222.24
O=C1CCC=C1C=C1C=C(O)C(=O)O1,"[""AT{'substrate': 'cyclopentene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",192.17
C[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",193.2
O=C1O[C@@H]1C(=O)C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",193.16
O=C1CC(=O)C(=Cc2ccc[nH]2)O1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']","TE(cyclic, ring=0)",177.16
CC[C@H]1CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",191.23
CC(C)[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",221.26
CO[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",209.2
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",219.24
C[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",191.19
O=C1O[C@H](C(O)=Cc2ccc[nH]2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",369.25
CC(C)[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",221.26
CO[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",209.2
C=CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",219.24
O=C1O[C@@H](C(O)=Cc2ccc[nH]2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",369.25
CC(C)[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",219.24
O=C1C[C@@H](C(O)=Cc2ccc[nH]2)O1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']","TE(cyclic, ring=0)",179.18
CO[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",207.19
CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",205.21
O=C1OC(=Cc2ccc[nH]2)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']","TE(cyclic, ring=0)",367.23
CCCC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", 'loading: False']","TE(cyclic, ring=0)",233.27
O=C1OC(=Cc2ccc[nH]2)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",367.23
CCCCCC[C@H]1CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",247.34
O=C1O[C@H]1C(=O)C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",193.16
CCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",235.28
CC(C)[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",219.24
CO[C@H]1CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",193.2
O=C1OC(=Cc2ccc[nH]2)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",353.25
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",263.34
CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",207.23
C[C@H]1CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",177.2
CCCC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",235.28
O=C1O[C@@H]1[C@H](O)C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",195.17
CC(C)[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",221.26
COC1=CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",191.19
O=C1C[C@H](C(O)=Cc2ccc[nH]2)O1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=0)",179.18
CCCCCC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",263.34
C[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", 'loading: False']","TE(cyclic, ring=0)",191.19
CO[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",209.2
C[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",193.2
CC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",205.21
CCCCCCC1=CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",245.32
CCCCCC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']","TE(cyclic, ring=0)",261.32
CC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",207.23
C=CC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",219.24
CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",207.19
C=CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",217.22
C=CCC1=CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",201.22
O=C1OC(=Cc2ccc[nH]2)C=C1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",351.23
O=C1O[C@H](C(O)=Cc2ccc[nH]2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",369.25
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",235.28
CO[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",209.2
O=C1O[C@H]1CC(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",179.18
CCCC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",233.27
CC(C)[C@H]1CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",205.26
CCCCCC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",261.32
C[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",193.2
C=CC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",217.22
O=C1O[C@H]1[C@@H](O)C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",195.17
CCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",235.28
O=C1OC(=Cc2ccc[nH]2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",367.23
CCCCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",263.34
O=C1OC1C(=O)C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=0)",193.16
O=C1CCC(=Cc2ccc[nH]2)O1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",163.18
C=CC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",219.24
O=C1O[C@@H](C(O)=Cc2ccc[nH]2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",369.25
O=C1C=CC(=Cc2ccc[nH]2)O1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",161.16
CC(C)C1=CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",203.24
O=C1O[C@@H]1[C@@H](O)C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",195.17
C=CC[C@H]1CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",203.24
CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",207.23
CC1=CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",175.19
CC(C)[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",221.26
O=C1O[C@H]1[C@H](O)C(O)=Cc1ccc[nH]1,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",195.17
CCC1=CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",189.21
CCCCC1=CC(=Cc2ccc[nH]2)OC1=O,"[""AT{'substrate': 'pyr'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",217.27
