Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,365000.0,nM,EC50,'=',,CHEMBL441687,822.94,2.25,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,10000.0,nM,MIC,'=',,CHEMBL447565,750.97,3.52,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1ncc(CO)c(C23OC4(O)CC(O)(CC(O)(C4)O2)O3)c1O,10000.0,nM,EC50,'<',,CHEMBL4749450,327.29,-0.98,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)C[C@H](NC(=O)[C@H]1CCCO1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)c1c(Cl)cccc1Cl,2400.0,nM,EC50,'=',5.62,CHEMBL4757190,570.47,2.44,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,17000.0,nM,EC50,'=',4.77,CHEMBL4747979,456.54,1.27,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,2100.0,nM,EC50,'=',5.68,CHEMBL255863,529.53,6.36,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C\c1ccc(N(C)C)cc1,18000.0,nM,EC50,'=',4.75,CHEMBL5271613,539.68,4.34,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,100000.0,nM,EC50,'>',,CHEMBL1643,244.21,-3.01,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1130.0,nM,EC50,'=',5.95,CHEMBL76,319.88,4.81,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.7,,log10 TCID50,'=',,CHEMBL213054,600.76,3.15,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,,,Activity,,,CHEMBL20636,599.66,1.73,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,3900.0,nM,IC50,'=',5.41,CHEMBL5195656,395.5,1.67,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]2CCNC2=O)CC1,1700.0,nM,IC50,'=',5.77,CHEMBL5194912,437.58,2.7,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]2CCNC2=O)C(O)S(=O)(=O)[O-])CC1.[Na+],1700.0,nM,IC50,'=',5.77,CHEMBL5172701,541.64,1.7,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,17100.0,nM,EC50,'=',4.77,CHEMBL729,628.81,4.33,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)c1cc2ccccc2[nH]1,46000.0,nM,EC50,'=',4.34,CHEMBL4759976,470.57,1.93,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,600.0,nM,EC50,'=',6.22,CHEMBL4852855,600.76,3.15,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)CC,1610.0,nM,EC50,'=',5.79,CHEMBL5282468,3157.45,,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,0.04,nM,IC50,'=',10.4,CHEMBL5181012,602.8,4.44,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1250.0,nM,EC50,'=',5.9,CHEMBL607707,467.93,5.1,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,14.5,uM,ID50,'=',,CHEMBL549695,304.39,4.22,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],3800.0,nM,IC50,'=',5.42,CHEMBL5190394,499.56,0.68,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]2CCNC2=O)CC1,900.0,nM,IC50,'=',6.05,CHEMBL5178275,451.61,3.09,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCOCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)c1cc2ccccc2[nH]1,20000.0,nM,EC50,'=',4.7,CHEMBL4787711,484.6,2.32,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H]1CCCO1,100000.0,nM,EC50,'>',,CHEMBL4750381,425.53,0.31,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,2100.0,nM,EC50,'=',5.68,CHEMBL5416410,506.03,3.31,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,69.0,nM,EC50,'=',7.16,CHEMBL4065616,602.59,2.31,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
O=c1nc(NO)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,140.0,nM,EC50,'=',6.85,CHEMBL2178720,259.22,-2.34,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,,,EC50,,,CHEMBL4572853,584.65,2.46,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,3.2,10^-4microM,IC50,'=',,CHEMBL91704,574.75,3.66,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,1750.0,nM,EC50,'=',5.76,CHEMBL5075209,593.68,2.43,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,0.04,nM,IC50,'=',10.4,CHEMBL5190923,588.77,4.05,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Nc1ncnc2cc([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)[nH]c12,100000.0,nM,EC50,'>',,CHEMBL5287375,265.27,-1.73,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,9800.0,nM,EC50,'=',5.01,CHEMBL1642,589.72,4.59,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,2100.0,nM,EC50,'=',5.68,CHEMBL5416410,506.03,3.31,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1ccc(CN)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6000.0,nM,EC50,'=',5.22,CHEMBL561061,318.42,4.1,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1ccccc1C(=O)NC(C)c1ccc2ccccc2c1,,,EC50,,,CHEMBL562121,289.38,4.64,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
O=C(/C=C/c1ccccc1)N[C@@H](CC1CCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,7000.0,nM,EC50,'=',5.16,CHEMBL4542462,544.65,2.27,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,83400.0,nM,EC50,'=',4.08,CHEMBL50,302.24,1.99,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1,2860.0,nM,EC50,'=',5.54,CHEMBL449947,788.58,0.7,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,2000.0,nM,EC50,'=',5.7,CHEMBL3780681,566.66,2.32,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)(C)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,0.04,nM,IC50,'=',10.4,CHEMBL4755358,616.83,4.83,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,17100.0,nM,EC50,'=',4.77,CHEMBL729,628.81,4.33,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,600.0,nM,IC50,'=',6.22,CHEMBL213054,600.76,3.15,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@@H]1O[C@](C#N)(c2ccc3c(N)ncnn23)[C@@H](O)[C@H]1O)Oc1ccccc1,69.0,nM,IC50,'=',7.16,CHEMBL5430294,602.59,2.31,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,2100.0,nM,EC50,'=',5.68,CHEMBL941,493.62,4.59,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,50000.0,nM,IC50,'=',4.3,CHEMBL6,357.79,3.93,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCCC[C@H](NC(=O)c1cc2c(OC)cccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,10000.0,nM,EC50,'=',5.0,CHEMBL4754028,472.54,1.04,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,32000.0,nM,EC50,'=',4.5,CHEMBL4763264,500.6,1.94,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,2100.0,nM,EC50,'=',5.68,CHEMBL5416410,506.03,3.31,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
Nc1ncnc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H](CO)[C@H]1F,,,Activity,,,CHEMBL2115462,283.26,-1.37,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,59.3,nM,EC50,'=',7.23,CHEMBL5179778,497.93,1.98,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,70.2,nM,EC50,'=',7.15,CHEMBL4802135,499.53,1.1,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
O=c1nc(NO)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1556.0,nM,EC50,'=',5.81,CHEMBL2178720,259.22,-2.34,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,90.0,%,Inhibition,'>',,CHEMBL58510,515.87,4.81,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,2.0,%,Weight loss,'=',,CHEMBL58510,515.87,4.81,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,1400000.0,PFU.mL-1,Viral titer,'=',,CHEMBL58510,515.87,4.81,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus
