Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,1900.0,nM,IC50,'=',5.72,CHEMBL1655,405.97,6.22,CHEMBL4434621,Ebolavirus,Ebolavirus
CN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,1.0,,Ratio IC50,'=',,CHEMBL5583953,322.49,2.77,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ncc(Br)c2c1ncn2C1=CC[C@H](O)[C@@H]1O,35110.0,nM,EC50,'=',4.46,CHEMBL4528226,311.14,0.74,CHEMBL4434621,Ebolavirus,Ebolavirus
OC(CNc1ccnc2c(NCC(O)CN3CCOCC3)ccnc12)CN1CCOCC1,,,EC50,,,CHEMBL4471759,446.55,-0.16,CHEMBL4434621,Ebolavirus,Ebolavirus
CCN(CC)CCNc1ccnc2c(NCCN(CC)CC)ccnc12,62.6,uM,EC90,'=',,CHEMBL4435242,358.53,3.14,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC3CC34CCCCC4)CC2)cc1,73.0,nM,IC50,'=',7.14,CHEMBL4213824,547.7,4.17,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C(Br)(Br)[C@@H]1O)Oc1ccccc1,,,Activity,,,CHEMBL4216054,678.28,3.29,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(Br)(Br)[C@@H]1O)Oc1ccccc1,,,Activity,,,CHEMBL4204382,694.27,2.58,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccn2)CC1,8500.0,nM,IC50,'=',5.07,CHEMBL2323270,410.56,2.45,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccccc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,8000.0,nM,IC50,'=',5.1,CHEMBL2323268,467.61,2.84,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2C(F)(F)F)CC1,1800.0,nM,IC50,'=',5.75,CHEMBL2323267,477.57,4.07,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Cc1ccccc1)NCC(=O)N1CCN(Cc2ccccc2)CC1,40000.0,nM,IC50,'>',,CHEMBL2323279,351.45,1.69,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ncc(Br)c2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,320.0,nM,EC50,'<',,CHEMBL2059155,341.17,-0.03,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1nccc2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,0.32,uM,EC90,'<',,CHEMBL3753489,262.27,-0.8,CHEMBL4434621,Ebolavirus,Ebolavirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CN1CCOCC1,13000.0,nM,IC50,'=',4.89,CHEMBL5583989,281.4,2.08,CHEMBL4434621,Ebolavirus,Ebolavirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCN1CCCCC1,17000.0,nM,IC50,'=',4.77,CHEMBL5594482,293.45,3.62,CHEMBL4434621,Ebolavirus,Ebolavirus
CC1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,31000.0,nM,IC50,'>',,CHEMBL5595960,321.5,4.26,CHEMBL4434621,Ebolavirus,Ebolavirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCN(C)CC1)C2(C)C,32000.0,nM,IC50,'>',,CHEMBL5591685,308.47,2.24,CHEMBL4434621,Ebolavirus,Ebolavirus
CCN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,0.2,,Ratio IC50,'=',,CHEMBL5592994,308.47,2.38,CHEMBL4434621,Ebolavirus,Ebolavirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCN(C)CC1)C2(C)C,1.1,,Ratio IC50,'=',,CHEMBL5591685,308.47,2.24,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,100.0,%,Activity,'=',,CHEMBL3911379,588.56,2.06,CHEMBL4434621,Ebolavirus,Ebolavirus
Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,,,Activity,,,CHEMBL4472278,632.46,3.42,CHEMBL4434621,Ebolavirus,Ebolavirus
Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,,,Activity,,,CHEMBL4445585,660.52,4.2,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1OC,4240.0,nM,EC50,'=',5.37,CHEMBL4541962,374.4,3.89,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CCNCCC1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,50.0,nM,EC50,'=',7.3,CHEMBL5414982,456.63,5.14,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CNCCN1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,2170.0,nM,EC50,'=',5.66,CHEMBL5428579,443.6,3.26,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CNCCC1CCN(Cc2ccccc2)CC1)N(c1ccccc1)c1ccccc1,8.0,%,Activity,'=',,CHEMBL5422752,427.59,5.24,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc(-c2cnc3c(N4CCO[C@@H](C)C4)snc3c2)ccc1N,2728.0,nM,EC50,'=',5.56,CHEMBL4174075,356.45,3.17,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc(-c2cnc3c(N4CCOC(C)C4)snc3c2)ccc1N,2001.0,nM,EC50,'=',5.7,CHEMBL4159994,356.45,3.17,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc(-c2cnc3c(N4CCOC(C)C4)snc3c2)ccc1N,,,Activity,,,CHEMBL4159994,356.45,3.17,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,60.0,nM,EC50,'=',7.22,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1ccc(-c2cnc3[nH]cc(C#Cc4cccnc4)c3c2)cc1OC,1590.0,nM,EC50,'=',5.8,CHEMBL4439128,355.4,4.04,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CCNCCN1CCN(Cc2ccccc2)CC1)NN(Cc1ccccc1)c1ccccc1,3630.0,nM,EC50,'=',5.44,CHEMBL5395403,471.65,3.52,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CCNCCN1CCOCC1)NN(c1ccccc1)c1ccccc1,42.0,%,Activity,'=',,CHEMBL5435047,368.48,2.17,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)CCCCCCNCCC(=O)NN(c1ccccc1)c1ccccc1,53.0,%,Activity,'=',,CHEMBL5411293,411.55,4.35,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(c1ccc(-c2ccccc2OC2CCNCC2)s1)N1CCCC1,-116.0,%,Activity,'=',,CHEMBL5613175,356.49,3.78,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Nc1ccccc1)c1ccc(-c2ccccc2OC2CCN(Cc3ccccc3)CC2)s1,27.0,%,Activity,'=',,CHEMBL5614131,468.62,6.71,CHEMBL4434621,Ebolavirus,Ebolavirus
CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,8070.0,nM,IC50,'=',5.09,CHEMBL558805,307.44,4.42,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5080.0,nM,IC50,'=',5.29,CHEMBL1008,366.55,4.83,CHEMBL4434621,Ebolavirus,Ebolavirus
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,1380.0,nM,IC50,'=',5.86,CHEMBL490,329.37,3.33,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,86.0,nM,EC50,'=',7.07,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OCCOCn1cnc(-c2cnc(N)nc2OC)c1)Oc1ccccc1,27200.0,nM,EC50,'=',4.57,CHEMBL4093197,576.59,4.07,CHEMBL4434621,Ebolavirus,Ebolavirus
N#Cc1ccc(Br)cc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,310.0,nM,IC50,'=',6.51,CHEMBL4211619,513.48,3.69,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(C1)CC(c1ccccc1)(C3)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(Br)cc2)CC1,700.0,nM,IC50,'=',6.16,CHEMBL4215531,670.69,6.72,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC3CC3(C)C)CC2)cc1,300.0,nM,IC50,'=',6.52,CHEMBL4213290,507.63,3.25,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ccc(Cl)cc1C(=O)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,5000.0,nM,IC50,'>',,CHEMBL4217527,468.93,2.54,CHEMBL4434621,Ebolavirus,Ebolavirus
[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,347.0,nM,IC50,'=',6.46,CHEMBL4212571,444.95,2.9,CHEMBL4434621,Ebolavirus,Ebolavirus
[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,51.0,nM,IC50,'=',7.29,CHEMBL4208672,456.96,2.9,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,270.0,nM,EC50,'=',6.57,CHEMBL4084735,622.58,2.12,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,367.0,nM,EC50,'=',6.43,CHEMBL4064050,560.5,1.28,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OCCOCn1cnc(-c2cnc(N)nc2OC)c1)Oc1ccccc1,29000.0,nM,EC50,'=',4.54,CHEMBL4093197,576.59,4.07,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1nc(N)ncc1-c1cn(COCCO)cn1,2200.0,nM,EC50,'=',5.66,CHEMBL3596788,265.27,-0.1,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1nc(N)ncc1-c1cn(COCCOC(C)=O)cn1,20000.0,nM,EC50,'=',4.7,CHEMBL4065538,307.31,0.47,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,130.0,nM,IC50,'=',6.89,CHEMBL2323039,573.73,4.42,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)c(F)cc2F)CC1,370.0,nM,IC50,'=',6.43,CHEMBL4204421,480.0,3.99,CHEMBL4434621,Ebolavirus,Ebolavirus
CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,38.0,nM,IC50,'=',7.42,CHEMBL4213070,612.14,4.3,CHEMBL4434621,Ebolavirus,Ebolavirus
CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,28.0,nM,IC50,'=',7.55,CHEMBL4208258,611.15,4.33,CHEMBL4434621,Ebolavirus,Ebolavirus
CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,140.0,nM,EC50,'=',6.85,CHEMBL4205782,624.15,4.3,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc(-c2cnc3c(N4CCO[C@@H](C)C4)snc3c2)ccc1N,,,Activity,,,CHEMBL4174075,356.45,3.17,CHEMBL4434621,Ebolavirus,Ebolavirus
CN1CCN(CCC(=O)NN(c2ccccc2)c2ccccc2)CC1,270.0,nM,EC50,'=',6.57,CHEMBL5395997,338.46,2.49,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CNCCC1CCN(Cc2ccccc2)CC1)NN(Cc1ccccc1)c1ccccc1,1050.0,nM,EC50,'=',5.98,CHEMBL5402943,456.63,4.62,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)C1CCN(CC(=O)NN(c2ccccc2)c2ccccc2)CC1,47.0,%,Activity,'=',,CHEMBL5436196,381.48,3.13,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC1CCC(F)(F)CC1)NCC(=O)N1CCN(Cc2cc(Cl)cc(F)c2O)CC1,2800.0,nM,IC50,'=',5.55,CHEMBL4209473,461.91,3.16,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ncnc2c(C[C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,3400.0,nM,EC50,'=',5.47,CHEMBL4586014,279.3,-1.86,CHEMBL4434621,Ebolavirus,Ebolavirus
COS(=O)(=O)c1ccc(COc2ccc(F)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,5.0,nM,IC50,'=',8.3,CHEMBL4206118,627.78,4.11,CHEMBL4434621,Ebolavirus,Ebolavirus
NC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,700.0,nM,IC50,'=',6.16,CHEMBL4210142,558.72,3.73,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Br)ccc2F)CC1,1200.0,nM,IC50,'=',5.92,CHEMBL4209367,506.46,3.96,CHEMBL4434621,Ebolavirus,Ebolavirus
[2H]C([2H])(c1cc(Cl)ccc1NCc1ccc(S(C)(=O)=O)cc1)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,109.0,nM,IC50,'=',6.96,CHEMBL4218620,625.18,4.33,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,64.0,nM,IC50,'=',7.19,CHEMBL2323039,573.73,4.42,CHEMBL4434621,Ebolavirus,Ebolavirus
CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,210.0,nM,EC50,'=',6.68,CHEMBL4205782,624.15,4.3,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,160.0,nM,EC50,'=',6.8,CHEMBL2323039,573.73,4.42,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(Cl)(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(Br)cc2)CC1,500.0,nM,IC50,'=',6.3,CHEMBL4216072,629.04,5.76,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(Br)Br)c(=O)n1,,,Activity,,,CHEMBL4209992,385.01,-0.44,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C(Br)(Br)[C@@H]1O)Oc1ccccc1,,,Activity,,,CHEMBL4215273,655.23,2.41,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,10300.0,nM,IC50,'=',4.99,CHEMBL415,314.86,4.53,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,150.0,nM,IC50,'=',6.82,CHEMBL1655,405.97,6.22,CHEMBL4434621,Ebolavirus,Ebolavirus
NC(=O)c1nc(F)cnc1O,67000.0,nM,IC50,'=',4.17,CHEMBL221722,157.1,-0.58,CHEMBL4434621,Ebolavirus,Ebolavirus
NC(=O)c1nc(F)cnc1O,100.0,%,Survival,'=',,CHEMBL221722,157.1,-0.58,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,170.0,nM,EC50,'=',6.77,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,100.0,nM,EC50,'=',7.0,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,27000.0,nM,EC50,'=',4.57,CHEMBL3120789,616.61,2.7,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,550.0,nM,EC50,'=',6.26,CHEMBL4090912,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,13000.0,nM,EC50,'=',4.89,CHEMBL3120789,616.61,2.7,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,297.0,nM,EC50,'=',6.53,CHEMBL4064050,560.5,1.28,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,Activity,,,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@H](O)[C@@H]1O,8.7,ug.mL-1,EC50,'=',,CHEMBL4574399,262.27,-0.79,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ncc(Br)c2c1ncn2[C@H]1C=C(CO)[C@H](O)[C@@H]1O,4.2,ug.mL-1,EC50,'=',,CHEMBL4473489,341.17,-0.03,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(/C=C/c2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,1500.0,nM,IC50,'=',5.82,CHEMBL4204116,569.75,5.01,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,280.0,nM,EC50,'=',6.55,CHEMBL2323039,573.73,4.42,CHEMBL4434621,Ebolavirus,Ebolavirus
CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,420.0,nM,EC50,'=',6.38,CHEMBL4205782,624.15,4.3,CHEMBL4434621,Ebolavirus,Ebolavirus
N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1,960.0,nM,EC90,'=',,CHEMBL1256768,344.38,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1,,,Activity,,,CHEMBL1256768,344.38,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,100.0,%,Activity,'=',,CHEMBL1008,366.55,4.83,CHEMBL4434621,Ebolavirus,Ebolavirus
Cl.Cl.Cl.Cl.OC(CNc1ccnc2c1ccc1c2ccc2c(NCCN3CCOCC3)ccnc21)CN1CCOCC1,3.5,uM,EC90,'=',,CHEMBL4452787,662.49,2.79,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc(-c2cnc3c(N4CCOCC4)snc3c2)ccc1N,21.91,uM,EC90,'=',,CHEMBL3425867,342.42,2.79,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,100.0,nM,IC50,'=',7.0,CHEMBL4213694,454.95,2.9,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC3(C)CCCCC3)CC2)cc1,80.0,nM,IC50,'=',7.1,CHEMBL4216746,535.69,4.17,CHEMBL4434621,Ebolavirus,Ebolavirus
CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,300.0,nM,IC50,'=',6.52,CHEMBL5077949,814.92,6.41,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CCCCCCCCCCCN=[N+]=[N-])[C@@H]1O)Oc1ccccc1,500.0,nM,IC50,'=',6.3,CHEMBL5086796,825.9,7.07,CHEMBL4434621,Ebolavirus,Ebolavirus
CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,160.0,nM,IC50,'=',6.8,CHEMBL5079736,814.92,6.41,CHEMBL4434621,Ebolavirus,Ebolavirus
CN1CCN(CC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,13.0,%,Activity,'=',,CHEMBL1616834,338.46,1.97,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Cc1ccc(Br)cc1)NN(Cc1ccccc1)c1ccccc1,32.0,%,Activity,'=',,CHEMBL5434679,395.3,4.73,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ncnc2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,760.0,nM,EC50,'=',6.12,CHEMBL3334764,263.26,-1.41,CHEMBL4434621,Ebolavirus,Ebolavirus
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,20000.0,nM,EC50,'>',,CHEMBL2016757,291.27,-1.86,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)OC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OC(CC)CC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,970.0,nM,EC50,'=',6.01,CHEMBL4098638,653.67,1.7,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,845.0,nM,EC50,'=',6.07,CHEMBL4099554,588.56,2.06,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC12CC3CC(C(=O)N[C@H]4CC[C@H](N)CC4)(C1)CC(c1ccccc1)(C3)C2,,,EC90,,,CHEMBL4633310,380.58,4.69,CHEMBL4434621,Ebolavirus,Ebolavirus
NC(=O)c1nc(F)cnc1O,400.0,uM,ED,'=',,CHEMBL221722,157.1,-0.58,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1nccc2c1ncn2[C@@H]1[C@@H](O)[C@@H](O)[C@H]2C[C@H]21,,,Activity,,,CHEMBL4101868,246.27,-0.07,CHEMBL4434621,Ebolavirus,Ebolavirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,,%,Inhibition,,,CHEMBL4754810,537.75,6.81,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)S(=O)(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,400.0,nM,IC50,'=',6.4,CHEMBL4211136,622.83,3.88,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)cc(F)c2F)CC1,670.0,nM,IC50,'=',6.17,CHEMBL4203875,480.0,3.99,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)N1CCN(c2ccccc2)CC1,0.04,nM,IC50,'=',10.4,CHEMBL5198546,636.82,5.23,CHEMBL4434621,Ebolavirus,Ebolavirus
C=C(C)O[C@@H]1[C@@H](OC(C)=O)[C@H](NC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3=O)O[C@H](COC(C)=O)[C@@H]1OC(C)=O,59.2,nM,IC50,'=',7.23,CHEMBL5183759,796.01,6.72,CHEMBL4434621,Ebolavirus,Ebolavirus
