Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
COc1ccc(-n2cnc3cc(NCc4ccc(CN5CCCCC5)cc4)ccc32)cc1,1400.0,nM,EC50,'=',5.85,CHEMBL2322808,426.56,5.63,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(CN(C)C)cc4)ccc32)cc1,270.0,nM,EC50,'=',6.57,CHEMBL2322807,386.5,4.71,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1ncc(Br)c2c1ncn2C1=CC[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL4534385,311.14,0.74,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1cccc(/C(C)=N/NC(=O)[C@@H]2C[C@H]2c2ccccc2)c1,42.0,nM,EC50,'=',7.38,CHEMBL2435303,308.38,3.34,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4o3)CC2Cc2ccccc2)cc1,800.0,nM,IC50,'=',6.1,CHEMBL562567,438.53,4.84,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)c(N(C)C)c4)cnc32)cc1,5.9,nM,EC50,'=',8.23,CHEMBL2314876,415.54,5.06,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,2.8,uM,EC90,'=',,CHEMBL4065616,602.59,2.31,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1nc(N)ncc1-c1cn(COCCO)cn1,50000.0,nM,EC50,'>',,CHEMBL3596788,265.27,-0.1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4cccc(OC)c4)ccc32)cc1,35.0,nM,EC50,'=',7.46,CHEMBL2322813,359.43,4.65,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(NC(=O)c2ccccc2F)c1,9100.0,nM,EC50,'=',5.04,CHEMBL2435323,415.47,4.72,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(/C(C)=N/NC(=O)[C@@H]2C[C@H]2c2ccccc2)cc1OC,450.0,nM,EC50,'=',6.35,CHEMBL2435311,338.41,3.35,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(C)c(C)c1,3.9,nM,EC50,'=',8.41,CHEMBL2435309,306.41,3.95,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)C1CC1(c1ccccc1)c1ccccc1)c1ccc(N)cc1,50000.0,nM,EC50,'>',,CHEMBL2435197,369.47,4.12,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(-c2ccccc2)cc1,1.3,nM,EC50,'=',8.89,CHEMBL2435313,354.45,5.0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(Cc5ccccc5)cc4)ccc32)cc1,46.0,nM,EC50,'=',7.34,CHEMBL2322803,419.53,6.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCCCOc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,6.0,nM,EC50,'=',8.22,CHEMBL2322800,401.51,5.83,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OCCc3ccccc3)cc2)cc1,43.0,nM,EC50,'=',7.37,CHEMBL2322789,461.61,7.38,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccccc2)cc1,5.2,nM,EC50,'=',8.28,CHEMBL2322781,341.46,5.76,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(NC(=O)c2ccco2)cc1,,,Activity,,,CHEMBL2435292,387.44,4.18,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(NC(=O)c2ccco2)cc1,0.34,nM,EC50,'=',9.47,CHEMBL2435292,387.44,4.18,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(N(C)C)cc1,390.0,nM,EC50,'=',6.41,CHEMBL2435290,321.42,3.4,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1cccc(/C(C)=N/NC(=O)C2CC2)c1,50000.0,nM,EC50,'>',,CHEMBL2435193,232.28,1.95,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(F)cc1,52.0,nM,EC50,'=',7.28,CHEMBL2435321,296.35,3.47,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(C)c1C,800.0,nM,EC50,'=',6.1,CHEMBL2435307,306.41,3.95,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(O)cc1,2.3,nM,EC50,'=',8.64,CHEMBL2435302,294.35,3.04,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccccc1Cl,320.0,nM,EC50,'=',6.5,CHEMBL2435294,312.8,3.98,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)C)cc3)c2cc1-c1ccc(OC(C)C)cc1,2.1,nM,EC90,'=',,CHEMBL4871373,400.52,6.58,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,3.3,nM,EC90,'<',,CHEMBL4871246,414.55,6.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)C)cc3)c2cc1-c1ccc(OC(C)C)cc1,4.2,nM,EC90,'<',,CHEMBL4871373,400.52,6.58,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OCCN5CCOCC5)cc4)cn23)cc1,25.0,nM,EC50,'>',,CHEMBL4856500,457.57,5.17,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)nc4)n3c2)cc1,3.61,nM,EC50,'=',8.44,CHEMBL4856591,387.48,5.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ncc3ncn(-c4ccc(OC(C)C)cc4)c3n2)cc1,10.71,nM,EC50,'=',7.97,CHEMBL4849537,388.47,5.06,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,0.68,nM,EC50,'=',9.17,CHEMBL4871246,414.55,6.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)C)cc3)c2cc1-c1ccc(OC(C)C)cc1,0.65,nM,EC50,'=',9.19,CHEMBL4871373,400.52,6.58,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)(C)C)cc3)c2cc1-c1ccc(OC(C)(C)O)cc1,4.0,nM,EC50,'=',8.4,CHEMBL4874618,430.55,6.29,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1ccc(CN2C(=O)CNC[C@@H]2Cc2ccccc2)cc1,,,IC50,,,CHEMBL557089,294.4,2.54,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1ccc(CN2C(=O)CN(C(=O)c3ccc(C)cc3)CC2CCc2ccccc2)cc1,1200.0,nM,IC50,'=',5.92,CHEMBL550575,426.56,4.79,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1nccc2c1ncn2[C@H]1C(F)=C[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL4864364,250.23,0.14,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(OC(C)(C)C)cc4)ccc32)cc1,5.2,nM,EC50,'=',8.28,CHEMBL2322801,401.51,5.82,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2ccc3c(c2)ncn3-c2cnc(OC)nc2)cc1,450.0,nM,EC50,'=',6.35,CHEMBL2322794,359.43,4.0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(Oc3ccc4ccccc4c3)cc2)cc1,540.0,nM,EC50,'=',6.27,CHEMBL2322790,483.62,8.71,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC(=O)O)cc4)ccc32)cc1,1300.0,nM,EC50,'=',5.89,CHEMBL2322811,401.47,4.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(CN5CCN(C)CC5)cc4)ccc32)cc1,16000.0,nM,EC50,'=',4.8,CHEMBL2322810,441.58,4.39,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,1480.0,nM,EC50,'=',5.83,CHEMBL4065616,602.59,2.31,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,3200.0,nM,EC50,'=',5.5,CHEMBL258940,387.85,3.46,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,3200.0,nM,EC50,'=',5.5,CHEMBL258940,387.85,3.46,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,7500.0,nM,EC50,'=',5.12,CHEMBL258940,387.85,3.46,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1ncc(Br)c2c1ncn2C1=CC[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL4528226,311.14,0.74,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cn2)cc1,5.8,nM,EC50,'=',8.24,CHEMBL2322792,358.45,4.6,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC(C)(C)C)cc2)cc1,8.6,nM,EC50,'=',8.07,CHEMBL2322786,413.57,6.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(C)cc4)ccc32)cc1,1.6,nM,IC50,'=',8.8,CHEMBL3961047,343.43,4.95,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.0,%,Activity,'=',,CHEMBL1643,244.21,-3.01,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NC(=O)c4ccc(C)cc4)ccc32)cc1,50000.0,nM,EC50,'>',,CHEMBL2322824,357.41,4.59,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(C)cn4)ccc32)cc1,350.0,nM,EC50,'=',6.46,CHEMBL2322818,358.45,4.74,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(Cl)c(Cl)c1,72.0,nM,EC50,'=',7.14,CHEMBL2435310,347.24,4.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)ccc32)cc1,1.5,nM,EC50,'=',8.82,CHEMBL2314878,371.48,5.6,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cnc32)cc1CN,58.0,nM,EC50,'=',7.24,CHEMBL2314875,401.51,4.45,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cnc32)cc1N(C)C,250.0,nM,EC50,'=',6.6,CHEMBL2314873,415.54,5.06,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(OCCCO)cc2)cc1,13.0,nM,EC50,'=',7.89,CHEMBL2314870,402.5,4.36,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(C(=O)O)nc3cc(NCc4ccc(CC)cc4)cnc32)cc1,0.16,nM,EC50,'=',9.8,CHEMBL2315149,416.48,4.69,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3nc(NCc4ccc(CC)cc4)ccc32)cc1,6.8,nM,EC50,'=',8.17,CHEMBL2315145,372.47,4.99,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2ccc3cc(NCc4ccc(CC)cc4)cnc32)cc1,25.0,nM,EC50,'=',7.6,CHEMBL2315144,371.48,5.6,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2ncc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1,130.0,nM,EC50,'=',6.89,CHEMBL2315141,371.48,5.77,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(N(Cc4ccc(C(C)C)cc4)C(C)=O)ccc32)cc1,380.0,nM,EC50,'=',6.42,CHEMBL2322823,413.52,5.71,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)(C)C)cc4)cn23)cc1,0.67,nM,EC50,'=',9.17,CHEMBL4853992,400.52,6.63,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)OC(=O)c1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,4.98,nM,EC50,'=',8.3,CHEMBL4854251,414.51,6.02,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)C)nc4)cn23)cc1,6.07,nM,EC50,'=',8.22,CHEMBL4862001,387.48,5.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4cnn(C5CC5)c4)cn23)cc1,13.36,nM,EC50,'=',7.87,CHEMBL4864499,358.45,4.99,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
O=C(N/N=C/c1ccccc1)[C@@H]1C[C@H]1c1ccccc1,25.0,nM,EC50,'=',7.6,CHEMBL2435195,264.33,2.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc([N+](=O)[O-])cc1,62.0,nM,EC50,'=',7.21,CHEMBL2435299,323.35,3.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(Cl)cc1,20.0,nM,EC50,'=',7.7,CHEMBL2435295,312.8,3.98,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccccc1,47.0,nM,EC50,'=',7.33,CHEMBL2435293,278.36,3.33,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(CNc4ccc(CC)cc4)ccc32)cc1,11.0,nM,EC50,'=',7.96,CHEMBL2322820,371.48,5.6,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4cnc(CC)nc4)ccc32)cc1,450.0,nM,EC50,'=',6.35,CHEMBL2322819,373.46,4.39,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(CN5CCOCC5)cc4)ccc32)cc1,790.0,nM,EC50,'=',6.1,CHEMBL2322809,428.54,4.48,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4cccc5ccccc45)ccc32)cc1,69.0,nM,EC50,'=',7.16,CHEMBL2322805,379.46,5.8,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,500.0,nM,EC50,'=',6.3,CHEMBL1650595,460.46,5.76,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(Cc3ccccc3)cc2)cc1,120.0,nM,EC50,'=',6.92,CHEMBL2322787,431.58,7.35,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(C#N)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,1.6,nM,EC50,'=',8.8,CHEMBL2314881,396.49,5.47,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCCc1nc2cc(NCc3ccc(CC)cc3)ccc2n1-c1ccc(OCC)cc1,170.0,nM,EC50,'=',6.77,CHEMBL2314880,413.57,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cnc32)c(CN)c1,1500.0,nM,EC50,'=',5.82,CHEMBL2314874,401.51,4.45,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)C)cc3)c2cc1-c1ccc(OC(C)C)cc1,1.2,nM,EC50,'=',8.92,CHEMBL4871373,400.52,6.58,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,0.3,nM,EC50,'<',,CHEMBL4871246,414.55,6.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)(C)C)cc3)c2cc1-c1ccc(OC(C)(C)O)cc1,3.3,nM,EC50,'<',,CHEMBL4874618,430.55,6.29,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(=O)c1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,0.29,nM,EC50,'=',9.54,CHEMBL4852422,370.45,5.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)C)cc4F)cn23)cc1,25.0,nM,EC50,'>',,CHEMBL4874362,404.49,6.38,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(C(N)=O)nc3cc(NCc4ccc(CC)cc4)cnc32)cc1,4.4,nM,EC50,'=',8.36,CHEMBL2315148,415.5,4.09,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-c2cnc3cc(NCc4ccc(CC)cc4)ccn23)cc1,9.3,nM,EC50,'=',8.03,CHEMBL2315143,371.48,5.57,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cc(C(=O)O)c32)cc1,50000.0,nM,EC50,'>',,CHEMBL2314863,415.49,5.3,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cc(C(=O)OC)c32)cc1,220.0,nM,EC50,'=',6.66,CHEMBL2314862,429.52,5.39,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,0.87,nM,EC90,'=',,CHEMBL4871246,414.55,6.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC5CC5)cc4)n3c2)cc1,1.35,nM,EC50,'=',8.87,CHEMBL4869270,384.48,6.0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(C(C)(C)C)cc4)ccc32)cc1,1.1,nM,EC50,'=',8.96,CHEMBL2322798,385.51,5.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCCCc1ccc(-n2cnc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1,4.4,nM,EC50,'=',8.36,CHEMBL2322783,397.57,7.1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
O=C(c1cc2ccccc2o1)N1CC(=O)N(Cc2cccc(C(F)(F)F)c2)C(Cc2ccccc2)C1,1800.0,nM,IC50,'=',5.75,CHEMBL559460,492.5,5.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1ncc(Br)c2c1ncn2[C@H]1C(F)=C[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL4873981,329.13,0.91,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(=O)Nc1ccc(/C(C)=N/NC(=O)[C@@H]2C[C@H]2c2ccccc2)cc1,2.6,nM,EC50,'=',8.59,CHEMBL2435314,335.41,3.29,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(O)c1,94.0,nM,EC50,'=',7.03,CHEMBL2435301,294.35,3.04,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(N)cc1,19000.0,nM,EC50,'=',4.72,CHEMBL2435194,293.37,2.91,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(NC(=O)c2cccs2)c1,6300.0,nM,EC50,'=',5.2,CHEMBL2435316,403.51,4.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(/C(C)=N/NC(=O)[C@@H]2C[C@H]2c2ccccc2)cc1,4.0,nM,EC50,'=',8.4,CHEMBL2435304,308.38,3.34,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,0.42,nM,EC50,'=',9.38,CHEMBL4858248,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccc(C(C)(C)C)cc1)c1ccc(F)cc1,16.0,nM,EC50,'=',7.8,CHEMBL2435322,352.45,4.77,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)(C)C)cc4)n3c2)cc1,0.4,nM,EC50,'=',9.4,CHEMBL4856859,400.52,6.63,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncn(-c4ccc(OC(C)C)cc4)c3c2)cc1,0.82,nM,EC50,'=',9.09,CHEMBL4860136,386.5,6.27,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2nnn(-c3ccc(OC(C)C)cc3)c2cc1-c1ccc(OC(C)C)cc1,1.05,nM,EC50,'=',8.98,CHEMBL4854274,401.51,5.97,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1nc(F)cc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL5275097,280.26,-0.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,3.3,nM,EC50,'<',,CHEMBL4858248,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)C)cc3)c2cc1-c1ccc(OC(C)C)cc1,3.3,nM,EC50,'<',,CHEMBL4871373,400.52,6.58,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(F)cc4)cn23)cc1,25.0,nM,EC50,'>',,CHEMBL4862268,346.41,5.59,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(C5(N)CC5)cc4)cn23)cc1,7.97,nM,EC50,'=',8.1,CHEMBL4864023,383.5,5.4,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1c(-c2ccc(OC(C)C)cc2)ccc2ncc(-c3ccc(OC(C)C)cc3)n12,0.32,nM,EC50,'=',9.49,CHEMBL4851799,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cc3c(cn2)ncn3-c2ccc(OC(C)C)cc2)cc1,17.75,nM,EC50,'=',7.75,CHEMBL4865600,387.48,5.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
