Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,3880.0,nM,IC50,'=',5.41,CHEMBL4532671,491.58,6.22,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN1CCN(CCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,25000.0,nM,IC50,'=',4.6,CHEMBL5590104,322.49,2.77,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCOCC1)C2(C)C,156000.0,nM,IC50,'=',,CHEMBL5595631,295.42,2.32,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12,6470.0,nM,EC50,'=',5.19,CHEMBL5589753,339.41,3.12,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,10800.0,nM,EC50,'=',4.97,CHEMBL5592919,387.94,4.18,CHEMBL4296577,Marburgvirus,Marburgvirus
CCC(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,14.0,nM,EC50,'=',7.85,CHEMBL5205032,588.56,2.06,CHEMBL4296577,Marburgvirus,Marburgvirus
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,6400.0,nM,IC50,'=',5.19,CHEMBL6246,302.19,1.31,CHEMBL4296577,Marburgvirus,Marburgvirus
CC(c1ccc(C(=O)Nc2ccc(C3CCCCC3)cc2)cc1)N1CCCCC1,5560.0,nM,EC50,'=',5.25,CHEMBL4645609,390.57,6.53,CHEMBL4296577,Marburgvirus,Marburgvirus
CCC(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,136.0,,Ratio,'=',,CHEMBL5205032,588.56,2.06,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,3700.0,nM,EC50,'=',5.43,CHEMBL5594836,401.96,4.57,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cccn2Cc2ccccc2)CC1,17800.0,nM,EC50,'=',4.75,CHEMBL5590772,311.43,2.7,CHEMBL4296577,Marburgvirus,Marburgvirus
Fc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,21500.0,nM,EC50,'=',4.67,CHEMBL4216378,340.49,4.22,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,9800.0,nM,EC50,'=',5.01,CHEMBL4205951,356.94,4.74,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,6470.0,nM,EC50,'=',5.19,CHEMBL5583881,345.83,3.23,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCCN1CCCCC1,13000.0,nM,IC50,'=',4.89,CHEMBL5590446,307.48,4.01,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,26400.0,nM,IC50,'=',4.58,CHEMBL5595960,321.5,4.26,CHEMBL4296577,Marburgvirus,Marburgvirus
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,10.0,nM,IC50,'=',8.0,CHEMBL4297643,418.5,3.08,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,1800.0,nM,EC50,'=',5.75,CHEMBL258940,387.85,3.46,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN1CCN(CCC(=O)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)CC1,17800.0,nM,IC50,'=',4.75,CHEMBL4279271,322.49,2.77,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(Nc1ccc(N2CCC(F)(F)CC2)cc1)c1cc2occc2n1Cc1ccc(Cl)cc1,100000.0,nM,EC50,'>',,CHEMBL5593953,469.92,6.42,CHEMBL4296577,Marburgvirus,Marburgvirus
CCOc1ncc(NC(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)cc1F,100000.0,nM,EC50,'>',,CHEMBL5594263,413.84,5.12,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(c1cc2ccccc2n1Cc1ccccc1)N1CCCCC1,100000.0,nM,EC50,'>',,CHEMBL5594358,318.42,4.32,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc(Cn2c(C(=O)N3CCC(N(C)C)CC3)cc3ccccc32)cc1,7840.0,nM,EC50,'=',5.11,CHEMBL5591328,391.52,3.86,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2C)CC1,100000.0,nM,EC50,'>',,CHEMBL5594342,285.39,2.34,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2CC2CCCCC2)CC1,,,Activity,,,CHEMBL5594429,367.54,4.39,CHEMBL4296577,Marburgvirus,Marburgvirus
Nc1ncc(Br)c2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,100.0,nM,EC50,'=',7.0,CHEMBL4874341,329.13,0.91,CHEMBL4296577,Marburgvirus,Marburgvirus
Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,4400.0,nM,EC50,'=',5.36,CHEMBL1236524,265.27,-1.73,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1cc(Cl)cc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,,,EC50,,,CHEMBL4211634,419.44,5.82,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,,,EC50,,,CHEMBL4206756,419.44,5.82,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,,,EC50,,,CHEMBL4203879,370.97,4.78,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,,,EC50,,,CHEMBL4217574,385.0,5.17,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1cc(Cl)cc(CCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,,,EC50,,,CHEMBL4208233,405.41,5.43,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(CN2CCCCC2)cc1,1230.0,nM,EC50,'=',5.91,CHEMBL4644544,428.62,6.39,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(c1ccc(CN2CCCCC2)cc1)N1CCc2ccc(C(F)(F)F)cc21,8170.0,nM,EC50,'=',5.09,CHEMBL4645123,388.43,4.89,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(c2ccc(NC(=O)c3ccc(CN4CCOCC4)cc3)cc2C(F)(F)F)CC1,820.0,nM,EC50,'=',6.09,CHEMBL4638872,461.53,5.03,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCOCC1)C2(C)C,39000.0,nM,IC50,'=',4.41,CHEMBL5595696,309.45,2.71,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCN(C)CC1)C2(C)C,24000.0,nM,IC50,'=',4.62,CHEMBL5594623,322.49,2.63,CHEMBL4296577,Marburgvirus,Marburgvirus
COC(=O)c1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,10000.0,nM,EC50,'<',,CHEMBL4648334,352.43,3.71,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(CN2CCOCC2)cc1,520.0,nM,EC50,'=',6.28,CHEMBL4647732,430.59,5.24,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCN1CCOCC1,64400.0,nM,IC50,'=',4.19,CHEMBL5595942,295.42,2.47,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCCN1CCOCC1,68000.0,nM,IC50,'=',4.17,CHEMBL5593990,309.45,2.86,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,4200.0,nM,IC50,'=',5.38,CHEMBL5591747,336.52,3.16,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCN(C)CC1)C2(C)C,6200.0,nM,IC50,'=',5.21,CHEMBL5591685,308.47,2.24,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,1.2,,Ratio IC50,'=',,CHEMBL5583953,322.49,2.77,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CCC(=O)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)CC1.Cl,5700.0,nM,IC50,'=',5.24,CHEMBL4792802,343.94,3.87,CHEMBL4296577,Marburgvirus,Marburgvirus
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,10.0,nM,EC50,'=',8.0,CHEMBL4297643,418.5,3.08,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,7100.0,nM,EC50,'=',5.15,CHEMBL4207565,391.39,5.39,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,3250.0,nM,EC50,'=',5.49,CHEMBL1655,405.97,6.22,CHEMBL4296577,Marburgvirus,Marburgvirus
CC(c1ccc(C(=O)N2CC(C(C)(C)C)c3ccccc32)cc1)N1CCCCC1,6320.0,nM,EC50,'=',5.2,CHEMBL4633085,390.57,6.02,CHEMBL4296577,Marburgvirus,Marburgvirus
O=S(=O)(c1ccc(Cl)cc1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,18800.0,nM,EC50,'=',4.73,CHEMBL4215553,406.98,3.92,CHEMBL4296577,Marburgvirus,Marburgvirus
N#Cc1cccc(S(=O)(=O)N2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,70700.0,nM,EC50,'=',4.15,CHEMBL4217037,397.54,3.14,CHEMBL4296577,Marburgvirus,Marburgvirus
O=S(=O)(c1cccs1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,62400.0,nM,EC50,'=',4.21,CHEMBL4212060,378.56,3.33,CHEMBL4296577,Marburgvirus,Marburgvirus
O=S(=O)(c1cc(Cl)cc(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,27200.0,nM,EC50,'=',4.57,CHEMBL4212614,441.42,4.58,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)CCN1CCCCC1)C2.Cl,18100.0,nM,IC50,'=',4.74,CHEMBL4759028,329.91,3.62,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CCC(=O)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)CC1,2200.0,nM,IC50,'=',5.66,CHEMBL4288786,307.48,3.87,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCN(c3ccccc3)CC1)C2(C)C,27000.0,nM,IC50,'=',4.57,CHEMBL5591011,370.54,3.81,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,20700.0,nM,IC50,'=',4.68,CHEMBL5583953,322.49,2.77,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CN1CCN(c3ccccc3)CC1)C2(C)C,25000.0,nM,IC50,'=',4.6,CHEMBL5592638,356.51,3.42,CHEMBL4296577,Marburgvirus,Marburgvirus
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,10500.0,nM,EC50,'=',4.98,CHEMBL4207706,441.42,4.58,CHEMBL4296577,Marburgvirus,Marburgvirus
C1=C2CCCN(Cc3ccccc3)[C@H]2[C@@H]2C[C@H]1[C@H]1CCCCN1C2,22000.0,nM,EC50,'=',4.66,CHEMBL4204187,322.5,4.08,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1cc(Cl)cc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,8500.0,nM,EC50,'=',5.07,CHEMBL4207052,391.39,5.39,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCN1CCN(c2ccccc2)CC1,7300.0,nM,IC50,'=',5.14,CHEMBL5592964,370.54,3.96,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCCN1CCN(c2ccccc2)CC1,6000.0,nM,IC50,'=',5.22,CHEMBL5592940,384.56,4.35,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCN1CCOCC1,69100.0,nM,IC50,'=',4.16,CHEMBL5595942,295.42,2.47,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CN1CCN(C)CC1)C2(C)C,49000.0,nM,IC50,'=',4.31,CHEMBL5592622,294.44,1.85,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCCN1CCCCC1,1.1,,Ratio IC50,'=',,CHEMBL5590446,307.48,4.01,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,2.8,,Ratio IC50,'=',,CHEMBL5584026,294.44,1.99,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,3.2,,Ratio IC50,'=',,CHEMBL5592994,308.47,2.38,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCN(C)CC1)C2(C)C,1.4,,Ratio IC50,'=',,CHEMBL5591685,308.47,2.24,CHEMBL4296577,Marburgvirus,Marburgvirus
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,300.0,nM,EC50,'=',6.52,CHEMBL1650595,460.46,5.76,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,30000.0,nM,IC50,'=',4.52,CHEMBL5592994,308.47,2.38,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCN(c3ccccc3)CC1)C2(C)C,18000.0,nM,IC50,'=',4.75,CHEMBL5591441,384.56,4.2,CHEMBL4296577,Marburgvirus,Marburgvirus
N#Cc1c(NCCN)nc(-c2ccccc2)c2c1CCCC2,6200.0,nM,IC50,'=',5.21,CHEMBL1360108,292.39,2.87,CHEMBL4296577,Marburgvirus,Marburgvirus
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,2430.0,nM,IC50,'=',5.61,CHEMBL809,306.24,5.18,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,5520.0,nM,EC50,'=',5.26,CHEMBL5593892,359.86,3.62,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,,,Activity,,,CHEMBL1655,405.97,6.22,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2sccc2n1Cc1ccc(Cl)cc1,3140.0,nM,EC50,'=',5.5,CHEMBL5595103,361.9,3.7,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3occc3n2Cc2cccc(C(F)(F)F)c2)CC1,9720.0,nM,EC50,'=',5.01,CHEMBL5583744,419.45,4.47,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2ccccc2n1Cc1ccccc1,6800.0,nM,EC50,'=',5.17,CHEMBL5593688,321.42,2.98,CHEMBL4296577,Marburgvirus,Marburgvirus
Cc1ccccc1CN1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,15000.0,nM,EC50,'=',4.82,CHEMBL4203365,336.52,4.39,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,22000.0,nM,IC50,'=',4.66,CHEMBL5593695,307.48,3.87,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NCCN2CCOCC2)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,2900.0,nM,IC50,'=',5.54,CHEMBL4795040,541.74,5.51,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C3CCN(C)CC3)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,1070.0,nM,IC50,'=',5.97,CHEMBL4796723,620.88,7.28,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(Nc1ccc(SC(F)(F)F)c(Cl)c1)c1ccc(CN2CCCCC2)cc1,2400.0,nM,EC50,'=',5.62,CHEMBL4634276,428.91,6.19,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,2600.0,nM,IC50,'=',5.58,CHEMBL1655,405.97,6.22,CHEMBL4296577,Marburgvirus,Marburgvirus
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)sc2c1,2040.0,nM,IC50,'=',5.69,CHEMBL226269,463.57,7.07,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NCCN2CCOCC2)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,2180.0,nM,IC50,'=',5.66,CHEMBL4795040,541.74,5.51,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CCCNC(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1,7700.0,nM,EC50,'=',5.11,CHEMBL5591223,414.94,3.3,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CC1CN(C(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)C1,4570.0,nM,EC50,'=',5.34,CHEMBL5590524,371.87,3.57,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(c1cc2sccc2n1Cc1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,13900.0,nM,EC50,'=',4.86,CHEMBL5589707,442.03,5.5,CHEMBL4296577,Marburgvirus,Marburgvirus
CC(C)N1CCN(C(=O)c2cc3occc3n2Cc2cccc(C(F)(F)F)c2)CC1,22200.0,nM,EC50,'=',4.65,CHEMBL5594107,419.45,4.47,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCCN(C(=O)c2cc3occc3n2Cc2cccc(C(F)(F)F)c2)CC1,8640.0,nM,EC50,'=',5.06,CHEMBL5595187,405.42,4.08,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1C,100000.0,nM,EC50,'>',,CHEMBL5591448,235.29,1.06,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccc(-c3ccccc3)cc2)CC1,1990.0,nM,EC50,'=',5.7,CHEMBL5584120,437.59,5.52,CHEMBL4296577,Marburgvirus,Marburgvirus
CCC(c1ccccc1)C(O)(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1,4400.0,nM,IC50,'=',5.36,CHEMBL4754864,405.54,4.76,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,2200.0,nM,IC50,'=',5.66,CHEMBL81,473.59,6.08,CHEMBL4296577,Marburgvirus,Marburgvirus
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,3830.0,nM,IC50,'=',5.42,CHEMBL46740,470.61,6.33,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCCCC1)C2(C)C,9000.0,nM,IC50,'=',5.05,CHEMBL5595146,307.48,3.87,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCN(C)CC1)C2(C)C,13900.0,nM,IC50,'=',4.86,CHEMBL5591685,308.47,2.24,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,20400.0,nM,IC50,'=',4.69,CHEMBL5592840,293.45,3.48,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,29000.0,nM,IC50,'=',4.54,CHEMBL5590891,308.47,2.38,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,1.6,,Ratio IC50,'=',,CHEMBL5592840,293.45,3.48,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CN1CCCCC1)C2(C)C,107000.0,nM,IC50,'=',,CHEMBL5595280,279.42,3.09,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CN1CCN(C)CC1)C2(C)C,47600.0,nM,IC50,'=',4.32,CHEMBL5592622,294.44,1.85,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,700.0,nM,IC50,'=',6.16,CHEMBL1655,405.97,6.22,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCCN1CCCCC1,4600.0,nM,IC50,'=',5.34,CHEMBL5590446,307.48,4.01,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,25000.0,nM,IC50,'=',4.6,CHEMBL5584026,294.44,1.99,CHEMBL4296577,Marburgvirus,Marburgvirus
