PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
35,461534680,162657160,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CN3CCOCC3,Unspecified,,,,Ratio CC50/IC50,=,147
36,461534701,162657174,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCCN3CCOCC3,Unspecified,,,,Ratio CC50/IC50,=,18
37,461535563,162657777,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)CCN,Unspecified,,,,Ratio CC50/IC50,=,125
38,461536651,162658565,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)C,Unspecified,,,,Ratio CC50/IC50,=,160
39,461536676,162658580,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCCCC3.Cl,Unspecified,,,,Ratio CC50/IC50,=,112
40,461537491,162659140,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCCCC3,Unspecified,,,,Ratio CC50/IC50,=,230
41,461537555,162659188,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCCN3CCCCC3,Unspecified,,,,Ratio CC50/IC50,=,162
42,461539010,162660244,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)CCO,Unspecified,,,,Ratio CC50/IC50,=,658
43,461540665,162661366,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCN(CC3)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,150
44,461542016,162662311,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCCN3CCN(CC3)C,Unspecified,,,,Ratio CC50/IC50,=,191
45,461542646,162662735,CCN(CC)CCCC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,Unspecified,,,,Ratio CC50/IC50,=,490
46,461542926,917469,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN(C)C,Unspecified,,,,Ratio CC50/IC50,=,17
47,461544682,162664197,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCN3CCN(CC3)C,Unspecified,,,,Ratio CC50/IC50,=,187
48,461545266,162664619,C[C@]12CC[C@H](C1(C)C)C[C@@H]2OC(=O)CN3CCCCC3,Unspecified,,,,Ratio CC50/IC50,=,25
49,461547864,162666404,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN3CCN(CC3)CCN,Unspecified,,,,Ratio CC50/IC50,=,114
50,461553383,162670260,CCN1CCN(CC1)CCCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Unspecified,,,,Ratio CC50/IC50,=,880
51,461555771,162671952,CC1CCN(CC1)CCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C.Cl,Unspecified,,,,Ratio CC50/IC50,=,171
52,461557692,162673349,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCN(CC3)CCO,Unspecified,,,,Ratio CC50/IC50,=,153
53,461558160,929702,CCN(CC)CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,Unspecified,,,,Ratio CC50/IC50,=,61
54,461559940,6347575,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCN3CCOCC3,Unspecified,,,,Ratio CC50/IC50,=,14
55,461561333,162675903,CC1CCN(CC1)CC(=O)O[C@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Unspecified,,,,Ratio CC50/IC50,=,8
56,461562679,162676862,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,100
