"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"Np Likeness Score";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL1631748";"";"";"Small molecule";"";"481.00";"2";"11";"5.93";"76.18";"7";"1";"1";"7";"N";"0.23";"5";"MOL";"-1";"32";"-1.80";"C23H17ClN4O2S2";"O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1";"MCVUVXZGPCCVIY-DHRITJCHSA-N";"InChI=1S/C23H17ClN4O2S2/c24-15-7-9-17(10-8-15)31-14-20-18(13-25-12-16-4-3-11-30-16)22(29)28(27-20)23-26-19-5-1-2-6-21(19)32-23/h1-11,13,27H,12,14H2/b25-13+";"False";"-1";"['8012-0652']";"['2-(benzo[d]thiazol-2-yl)-5-((4-chlorophenylthio)methyl)-4-((furan-2-ylmethylimino)methyl)-1H-pyrazol-3(2H)-one']"
"CHEMBL1631619";"";"";"Small molecule";"";"525.61";"1";"1";"2.16";"125.71";"8";"1";"1";"7";"N";"0.39";"4";"MOL";"-1";"36";"-1.74";"C24H23N5O5S2";"O=C(c1ccco1)N1CCN(C(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc3nsnc3c2)CC1";"UMHQDVJVNKQWNF-UHFFFAOYSA-N";"InChI=1S/C24H23N5O5S2/c30-23(28-10-12-29(13-11-28)24(31)22-7-4-14-34-22)21(15-17-5-2-1-3-6-17)27-36(32,33)18-8-9-19-20(16-18)26-35-25-19/h1-9,14,16,21,27H,10-13,15H2";"False";"-1";"['C481-1375']";"['N-(1-(4-(furan-2-carbonyl)piperazin-1-yl)-1-oxo-3-phenylpropan-2-yl)benzo[c][1,2,5]thiadiazole-5-sulfonamide']"
"CHEMBL1630993";"";"";"Small molecule";"";"459.57";"1";"1";"4.38";"88.16";"4";"2";"0";"7";"N";"0.43";"4";"MOL";"-1";"33";"-1.50";"C26H25N3O3S";"Cc1ccc(C)c(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)c1";"LQTIPMYIAWTUGW-UHFFFAOYSA-N";"InChI=1S/C26H25N3O3S/c1-18-13-14-19(2)22(16-18)28-26(30)23(17-20-8-4-3-5-9-20)29-33(31,32)24-12-6-10-21-11-7-15-27-25(21)24/h3-16,23,29H,17H2,1-2H3,(H,28,30)";"False";"-1";"['C737-1986']";"['N-(2,5-dimethylphenyl)-3-phenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1631629";"";"";"Small molecule";"";"451.57";"1";"1";"3.50";"88.16";"5";"2";"0";"8";"N";"0.43";"4";"MOL";"-1";"31";"-1.77";"C23H21N3O3S2";"O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"JIZAZVKPOWRGIP-UHFFFAOYSA-N";"InChI=1S/C23H21N3O3S2/c27-23(25-16-19-11-6-14-30-19)20(15-17-7-2-1-3-8-17)26-31(28,29)21-12-4-9-18-10-5-13-24-22(18)21/h1-14,20,26H,15-16H2,(H,25,27)";"False";"-1";"['G319-0160']";"['3-phenyl-2-(quinoline-8-sulfonamido)-N-(thiophen-2-ylmethyl)propanamide']"
"CHEMBL1631728";"";"";"Small molecule";"";"475.52";"4";"5";"4.36";"93.38";"7";"1";"0";"7";"N";"0.42";"4";"MOL";"-1";"35";"-1.98";"C26H26FN5O3";"CCOc1ccccc1CNC(=O)C1CCCN(c2ncnc3onc(-c4ccc(F)cc4)c23)C1";"WBFZIHJBRRPLBK-UHFFFAOYSA-N";"InChI=1S/C26H26FN5O3/c1-2-34-21-8-4-3-6-18(21)14-28-25(33)19-7-5-13-32(15-19)24-22-23(17-9-11-20(27)12-10-17)31-35-26(22)30-16-29-24/h3-4,6,8-12,16,19H,2,5,7,13-15H2,1H3,(H,28,33)";"False";"-1";"['SID24402070', 'E945-0130']";"['SID24402070', 'N-(2-ethoxybenzyl)-1-(3-(4-fluorophenyl)isoxazolo[5,4-d]pyrimidin-4-yl)piperidine-3-carboxamide']"
"CHEMBL1630984";"";"";"Small molecule";"";"463.60";"1";"1";"4.13";"88.16";"4";"2";"0";"9";"N";"0.47";"3";"MOL";"-1";"33";"-1.06";"C26H29N3O3S";"O=C(NCCC1=CCCCC1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"OZEVOBCJYSOOIP-UHFFFAOYSA-N";"InChI=1S/C26H29N3O3S/c30-26(28-18-16-20-9-3-1-4-10-20)23(19-21-11-5-2-6-12-21)29-33(31,32)24-15-7-13-22-14-8-17-27-25(22)24/h2,5-9,11-15,17,23,29H,1,3-4,10,16,18-19H2,(H,28,30)";"False";"-1";"['C737-1938']";"['N-(2-cyclohexenylethyl)-3-phenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1631622";"";"";"Small molecule";"";"488.59";"1";"1";"1.95";"110.72";"8";"1";"0";"6";"N";"0.56";"3";"MOL";"-1";"33";"-1.58";"C22H24N4O5S2";"O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1)N1CCC2(CC1)OCCO2";"VTFLWEKLXCMLCU-UHFFFAOYSA-N";"InChI=1S/C22H24N4O5S2/c27-21(26-10-8-22(9-11-26)30-12-13-31-22)20(14-16-4-2-1-3-5-16)25-33(28,29)17-6-7-18-19(15-17)24-32-23-18/h1-7,15,20,25H,8-14H2";"False";"-1";"['C481-1165']";"['N-(1-oxo-3-phenyl-1-(1,4-dioxa-8-azaspiro[4.5]decan-8-yl)propan-2-yl)benzo[c][1,2,5]thiadiazole-5-sulfonamide']"
"CHEMBL1632514";"";"";"Small molecule";"";"480.59";"1";"1";"4.89";"65.01";"5";"1";"0";"8";"N";"0.37";"4";"MOL";"-1";"35";"-1.63";"C28H24N4O2S";"O=C(N/N=C1\C(=O)N(CN(Cc2ccccc2)Cc2ccccc2)c2ccccc21)c1cccs1";"YREWIQAJQWFRGB-WCTVFOPTSA-N";"InChI=1S/C28H24N4O2S/c33-27(25-16-9-17-35-25)30-29-26-23-14-7-8-15-24(23)32(28(26)34)20-31(18-21-10-3-1-4-11-21)19-22-12-5-2-6-13-22/h1-17H,18-20H2,(H,30,33)/b29-26-";"False";"-1";"['4072-2905']";"["N'-(1-((dibenzylamino)methyl)-2-oxoindolin-3-ylidene)thiophene-2-carbohydrazide"]"
"CHEMBL1630988";"";"";"Small molecule";"";"475.57";"1";"1";"3.45";"97.39";"5";"2";"0";"9";"N";"0.39";"4";"MOL";"-1";"34";"-1.19";"C26H25N3O4S";"COc1ccccc1CNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"QYEONOIEPCKOAZ-UHFFFAOYSA-N";"InChI=1S/C26H25N3O4S/c1-33-23-14-6-5-11-21(23)18-28-26(30)22(17-19-9-3-2-4-10-19)29-34(31,32)24-15-7-12-20-13-8-16-27-25(20)24/h2-16,22,29H,17-18H2,1H3,(H,28,30)";"False";"-1";"['G319-0139']";"['N-(2-methoxybenzyl)-3-phenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1417670";"";"";"Small molecule";"";"454.55";"8";"9";"5.83";"62.55";"4";"1";"1";"5";"N";"0.41";"4";"MOL";"-1";"33";"-1.73";"C27H22N2O3S";"Cc1cccc(CN2C(=O)c3ccccc3Sc3ccc(C(=O)NCc4ccco4)cc32)c1";"GEPBHWZBJPOWEI-UHFFFAOYSA-N";"InChI=1S/C27H22N2O3S/c1-18-6-4-7-19(14-18)17-29-23-15-20(26(30)28-16-21-8-5-13-32-21)11-12-25(23)33-24-10-3-2-9-22(24)27(29)31/h2-15H,16-17H2,1H3,(H,28,30)";"False";"-1";"['K784-7791', 'SID24415237']";"['N-(furan-2-ylmethyl)-10-(3-methylbenzyl)-11-oxo-10,11-dihydrodibenzo[b,f][1,4]thiazepine-8-carboxamide', 'SID24415237']"
"CHEMBL1630956";"";"";"Small molecule";"";"536.68";"1";"1";"2.97";"107.53";"8";"2";"1";"8";"N";"0.36";"4";"MOL";"-1";"37";"-1.71";"C26H28N6O3S2";"CN1CCN(c2ccccc2NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)CC1";"XQIPAKMVWWONAW-UHFFFAOYSA-N";"InChI=1S/C26H28N6O3S2/c1-31-14-16-32(17-15-31)23-12-6-5-10-20(23)27-26(33)22(18-19-8-3-2-4-9-19)30-37(34,35)24-13-7-11-21-25(24)29-36-28-21/h2-13,22,30H,14-18H2,1H3,(H,27,33)";"False";"-1";"['C481-1893']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(2-(4-methylpiperazin-1-yl)phenyl)-3-phenylpropanamide']"
"CHEMBL1631628";"";"";"Small molecule";"";"481.57";"1";"1";"2.49";"97.83";"6";"1";"0";"6";"N";"0.58";"3";"MOL";"-1";"34";"-1.27";"C25H27N3O5S";"O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12)N1CCC2(CC1)OCCO2";"DHRUDVWQTJYJKN-UHFFFAOYSA-N";"InChI=1S/C25H27N3O5S/c29-24(28-14-11-25(12-15-28)32-16-17-33-25)21(18-19-6-2-1-3-7-19)27-34(30,31)22-10-4-8-20-9-5-13-26-23(20)22/h1-10,13,21,27H,11-12,14-18H2";"False";"-1";"['G319-0151']";"['N-(1-oxo-3-phenyl-1-(1,4-dioxa-8-azaspiro[4.5]decan-8-yl)propan-2-yl)quinoline-8-sulfonamide']"
"CHEMBL1631621";"";"";"Small molecule";"";"510.60";"1";"1";"2.54";"119.51";"8";"2";"1";"8";"N";"0.37";"4";"MOL";"-1";"35";"-1.25";"C24H22N4O5S2";"O=C(NCC1COc2ccccc2O1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1";"INLDLAFZCBBLEU-UHFFFAOYSA-N";"InChI=1S/C24H22N4O5S2/c29-24(25-14-17-15-32-22-8-4-5-9-23(22)33-17)21(12-16-6-2-1-3-7-16)28-35(30,31)18-10-11-19-20(13-18)27-34-26-19/h1-11,13,17,21,28H,12,14-15H2,(H,25,29)";"False";"-1";"['C481-1844']";"['2-(benzo[c][1,2,5]thiadiazole-5-sulfonamido)-N-((2,3-dihydrobenzo[b][1,4]dioxin-2-yl)methyl)-3-phenylpropanamide']"
"CHEMBL1631730";"";"";"Small molecule";"";"459.53";"1";"1";"4.52";"84.15";"6";"1";"0";"6";"N";"0.46";"4";"MOL";"-1";"34";"-1.88";"C26H26FN5O2";"CCc1ccc(CNC(=O)C2CCCN(c3ncnc4onc(-c5ccc(F)cc5)c34)C2)cc1";"OGUNFCLUOHJKAR-UHFFFAOYSA-N";"InChI=1S/C26H26FN5O2/c1-2-17-5-7-18(8-6-17)14-28-25(33)20-4-3-13-32(15-20)24-22-23(19-9-11-21(27)12-10-19)31-34-26(22)30-16-29-24/h5-12,16,20H,2-4,13-15H2,1H3,(H,28,33)";"False";"-1";"['E945-0142']";"['N-(4-ethylbenzyl)-1-(3-(4-fluorophenyl)isoxazolo[5,4-d]pyrimidin-4-yl)piperidine-3-carboxamide']"
"CHEMBL1632512";"";"";"Small molecule";"";"436.33";"1";"1";"5.49";"54.35";"4";"1";"1";"4";"N";"0.34";"4";"MOL";"-1";"27";"-2.07";"C21H14BrN3OS";"O=C(N/N=C/c1ccc(Br)s1)c1cc(-c2ccccc2)nc2ccccc12";"CVSXBKGZKGKMHH-YDZHTSKRSA-N";"InChI=1S/C21H14BrN3OS/c22-20-11-10-15(27-20)13-23-25-21(26)17-12-19(14-6-2-1-3-7-14)24-18-9-5-4-8-16(17)18/h1-13H,(H,25,26)/b23-13+";"False";"-1";"['3254-0703']";"["N'-((5-bromothiophen-2-yl)methylene)-2-phenylquinoline-4-carbohydrazide"]"
"CHEMBL1632506";"";"";"Small molecule";"";"499.59";"1";"1";"4.85";"96.68";"7";"2";"0";"6";"N";"0.40";"4";"MOL";"-1";"36";"-0.62";"C28H25N3O4S";"COc1ccccc1C1CC(c2c(O)[nH]c(=O)n(CCc3ccccc3)c2=O)=Nc2ccccc2S1";"IMLLGHAXMLMXFJ-UHFFFAOYSA-N";"InChI=1S/C28H25N3O4S/c1-35-22-13-7-5-11-19(22)24-17-21(29-20-12-6-8-14-23(20)36-24)25-26(32)30-28(34)31(27(25)33)16-15-18-9-3-2-4-10-18/h2-14,24,32H,15-17H2,1H3,(H,30,34)";"False";"-1";"['D364-2154']";"['6-hydroxy-5-(2-(2-methoxyphenyl)-2,3-dihydrobenzo[b][1,4]thiazepin-4-yl)-3-phenethylpyrimidine-2,4(1H,3H)-dione']"
"CHEMBL1631627";"";"";"Small molecule";"";"479.99";"1";"1";"4.09";"88.16";"4";"2";"0";"8";"N";"0.40";"4";"MOL";"-1";"33";"-1.35";"C25H22ClN3O3S";"O=C(NCc1ccc(Cl)cc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"CSMAMECUZJQCNJ-UHFFFAOYSA-N";"InChI=1S/C25H22ClN3O3S/c26-21-13-11-19(12-14-21)17-28-25(30)22(16-18-6-2-1-3-7-18)29-33(31,32)23-10-4-8-20-9-5-15-27-24(20)23/h1-15,22,29H,16-17H2,(H,28,30)";"False";"-1";"['G319-0033']";"['N-(4-chlorobenzyl)-3-phenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1632507";"";"";"Small molecule";"";"471.99";"1";"1";"3.10";"80.64";"6";"1";"0";"6";"N";"0.65";"2";"MOL";"-1";"33";"-1.39";"C25H30ClN3O4";"CC1(C)CC(=O)c2cc(C(=O)NCCCN3CCOCC3)c(=O)n(-c3ccc(Cl)cc3)c2C1";"UOCJVIJZMYGWIT-UHFFFAOYSA-N";"InChI=1S/C25H30ClN3O4/c1-25(2)15-21-19(22(30)16-25)14-20(24(32)29(21)18-6-4-17(26)5-7-18)23(31)27-8-3-9-28-10-12-33-13-11-28/h4-7,14H,3,8-13,15-16H2,1-2H3,(H,27,31)";"False";"-1";"['4781-0113']";"['1-(4-chlorophenyl)-7,7-dimethyl-N-(3-morpholinopropyl)-2,5-dioxo-1,2,5,6,7,8-hexahydroquinoline-3-carboxamide']"
"CHEMBL1417802";"";"";"Small molecule";"";"491.52";"5";"5";"3.97";"102.61";"8";"1";"0";"7";"N";"0.41";"4";"MOL";"-1";"36";"-1.70";"C26H26FN5O4";"COc1ccc(OC)c(CNC(=O)C2CCCN(c3ncnc4onc(-c5ccc(F)cc5)c34)C2)c1";"HOONHCYLJKRTBO-UHFFFAOYSA-N";"InChI=1S/C26H26FN5O4/c1-34-20-9-10-21(35-2)18(12-20)13-28-25(33)17-4-3-11-32(14-17)24-22-23(16-5-7-19(27)8-6-16)31-36-26(22)30-15-29-24/h5-10,12,15,17H,3-4,11,13-14H2,1-2H3,(H,28,33)";"False";"-1";"['E945-0147', 'SID24402080']";"['N-(2,5-dimethoxybenzyl)-1-(3-(4-fluorophenyl)isoxazolo[5,4-d]pyrimidin-4-yl)piperidine-3-carboxamide', 'SID24402080']"
"CHEMBL1630992";"";"";"Small molecule";"";"431.52";"1";"1";"3.76";"88.16";"4";"2";"0";"7";"N";"0.47";"4";"MOL";"-1";"31";"-1.30";"C24H21N3O3S";"O=C(Nc1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"BGFDPSAWVYYBHE-UHFFFAOYSA-N";"InChI=1S/C24H21N3O3S/c28-24(26-20-13-5-2-6-14-20)21(17-18-9-3-1-4-10-18)27-31(29,30)22-15-7-11-19-12-8-16-25-23(19)22/h1-16,21,27H,17H2,(H,26,28)";"False";"-1";"['G319-0232']";"['N,3-diphenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1630965";"";"";"Small molecule";"";"453.55";"1";"1";"2.92";"113.94";"7";"2";"0";"7";"N";"0.44";"4";"MOL";"-1";"31";"-1.86";"C21H19N5O3S2";"Cc1cccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)n1";"VNONTQKRAKZLSS-UHFFFAOYSA-N";"InChI=1S/C21H19N5O3S2/c1-14-7-5-12-19(22-14)23-21(27)17(13-15-8-3-2-4-9-15)26-31(28,29)18-11-6-10-16-20(18)25-30-24-16/h2-12,17,26H,13H2,1H3,(H,22,23,27)";"False";"-1";"['C481-0192']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(6-methylpyridin-2-yl)-3-phenylpropanamide']"
"CHEMBL1631742";"";"";"Small molecule";"";"475.53";"1";"1";"2.41";"108.23";"9";"1";"0";"8";"N";"0.31";"4";"MOL";"-1";"34";"-1.45";"C24H21N5O4S";"O=C(CSc1nc2nccnc2c(=O)n1Cc1ccc2c(c1)OCO2)NCCc1ccccc1";"FGLIPRBAEJBQEX-UHFFFAOYSA-N";"InChI=1S/C24H21N5O4S/c30-20(25-9-8-16-4-2-1-3-5-16)14-34-24-28-22-21(26-10-11-27-22)23(31)29(24)13-17-6-7-18-19(12-17)33-15-32-18/h1-7,10-12H,8-9,13-15H2,(H,25,30)";"False";"-1";"['E196-0330']";"['2-(3-(benzo[d][1,3]dioxol-5-ylmethyl)-4-oxo-3,4-dihydropteridin-2-ylthio)-N-phenethylacetamide']"
"CHEMBL1631737";"";"";"Small molecule";"";"498.51";"1";"1";"2.67";"90.89";"6";"0";"0";"5";"N";"0.50";"3";"MOL";"-1";"35";"-1.88";"C24H20F2N4O4S";"O=C1c2cccnc2C(=O)N1Cc1ccc(F)cc1S(=O)(=O)N1CCN(c2ccccc2F)CC1";"JIDJFNYSBOLMFH-UHFFFAOYSA-N";"InChI=1S/C24H20F2N4O4S/c25-17-8-7-16(15-30-23(31)18-4-3-9-27-22(18)24(30)32)21(14-17)35(33,34)29-12-10-28(11-13-29)20-6-2-1-5-19(20)26/h1-9,14H,10-13,15H2";"False";"-1";"['E786-2220']";"['6-(4-fluoro-2-(4-(2-fluorophenyl)piperazin-1-ylsulfonyl)benzyl)-5H-pyrrolo[3,4-b]pyridine-5,7(6H)-dione']"
"CHEMBL1630973";"";"";"Small molecule";"";"466.59";"1";"1";"3.78";"101.05";"6";"2";"0";"8";"N";"0.41";"4";"MOL";"-1";"32";"-1.64";"C23H22N4O3S2";"CCc1ccccc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"KFIZQPOCDNCFME-UHFFFAOYSA-N";"InChI=1S/C23H22N4O3S2/c1-2-17-11-6-7-12-18(17)24-23(28)20(15-16-9-4-3-5-10-16)27-32(29,30)21-14-8-13-19-22(21)26-31-25-19/h3-14,20,27H,2,15H2,1H3,(H,24,28)";"False";"-1";"['C481-0444']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(2-ethylphenyl)-3-phenylpropanamide']"
"CHEMBL1631731";"";"";"Small molecule";"";"381.44";"1";"1";"2.47";"93.38";"7";"1";"0";"5";"N";"0.73";"3";"MOL";"-1";"28";"-1.91";"C20H23N5O3";"COc1ccc(CNC(=O)C2CCCN(c3ncnc4onc(C)c34)C2)cc1";"SBPBSVCVFDGKDV-UHFFFAOYSA-N";"InChI=1S/C20H23N5O3/c1-13-17-18(22-12-23-20(17)28-24-13)25-9-3-4-15(11-25)19(26)21-10-14-5-7-16(27-2)8-6-14/h5-8,12,15H,3-4,9-11H2,1-2H3,(H,21,26)";"False";"-1";"['E990-0364']";"['N-(4-methoxybenzyl)-1-(3-methylisoxazolo[5,4-d]pyrimidin-4-yl)piperidine-3-carboxamide']"
"CHEMBL1632510";"";"";"Small molecule";"";"486.02";"1";"1";"4.38";"81.06";"6";"1";"0";"8";"N";"0.37";"4";"MOL";"-1";"32";"-1.87";"C23H20ClN3O3S2";"O=C(CSc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1)NCCc1ccccc1";"GDEFZYZCPQWCAB-UHFFFAOYSA-N";"InChI=1S/C23H20ClN3O3S2/c24-18-10-12-19(13-11-18)32(29,30)27-21-9-5-4-8-20(21)26-23(27)31-16-22(28)25-15-14-17-6-2-1-3-7-17/h1-13H,14-16H2,(H,25,28)";"False";"-1";"['K653-0563']";"['2-(1-(4-chlorophenylsulfonyl)-1H-benzo[d]imidazol-2-ylthio)-N-phenethylacetamide']"
"CHEMBL1630963";"";"";"Protein";"";"1036.29";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"-1";"None";"None";"C46H73N11O12S2";"CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O";"YDVADGTXLMUROZ-SEZWRQDXSA-N";"InChI=1S/C46H73N11O12S2/c1-24(2)20-31-40(62)54-33(46(68)69)23-71-70-22-28(48)45(67)57-19-11-15-34(57)42(64)53-32(21-27-12-7-6-8-13-27)41(63)55-36(25(3)4)43(65)50-29(14-9-10-18-47)39(61)56-37(26(5)58)44(66)51-30(38(60)52-31)16-17-35(49)59/h6-8,12-13,24-26,28-34,36-37,58H,9-11,14-23,47-48H2,1-5H3,(H2,49,59)(H,50,65)(H,51,66)(H,52,60)(H,53,64)(H,54,62)(H,55,63)(H,56,61)(H,68,69)/t26-,28+,29+,30+,31+,32+,33+,34+,36+,37+/m1/s1";"False";"-1";"['Table 1 R12C1']";"['Cyclo(CPFVKTQLC)']"
"CHEMBL1631738";"";"";"Small molecule";"";"493.56";"1";"1";"3.66";"87.65";"5";"0";"0";"6";"N";"0.49";"3";"MOL";"-1";"35";"-1.43";"C26H24FN3O4S";"O=C1c2cccnc2C(=O)N1Cc1ccc(F)cc1S(=O)(=O)N1CCC(Cc2ccccc2)CC1";"GFNHHGIEBYKBGM-UHFFFAOYSA-N";"InChI=1S/C26H24FN3O4S/c27-21-9-8-20(17-30-25(31)22-7-4-12-28-24(22)26(30)32)23(16-21)35(33,34)29-13-10-19(11-14-29)15-18-5-2-1-3-6-18/h1-9,12,16,19H,10-11,13-15,17H2";"False";"-1";"['E786-2181']";"['6-(2-(4-benzylpiperidin-1-ylsulfonyl)-4-fluorobenzyl)-5H-pyrrolo[3,4-b]pyridine-5,7(6H)-dione']"
"CHEMBL1630990";"";"";"Small molecule";"";"495.99";"1";"1";"4.43";"97.39";"5";"2";"0";"8";"N";"0.38";"4";"MOL";"-1";"34";"-1.39";"C25H22ClN3O4S";"COc1ccc(Cl)cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"PHDNRMIXEXGLFJ-UHFFFAOYSA-N";"InChI=1S/C25H22ClN3O4S/c1-33-22-13-12-19(26)16-20(22)28-25(30)21(15-17-7-3-2-4-8-17)29-34(31,32)23-11-5-9-18-10-6-14-27-24(18)23/h2-14,16,21,29H,15H2,1H3,(H,28,30)";"False";"-1";"['G319-0164']";"['N-(5-chloro-2-methoxyphenyl)-3-phenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1631615";"";"";"Small molecule";"";"477.62";"1";"1";"5.47";"89.25";"8";"1";"1";"6";"N";"0.35";"5";"MOL";"-1";"33";"-1.96";"C24H23N5O2S2";"CC(C)c1ccc(S(=O)(=O)c2nnn3c2nc(NC(C)c2ccccc2)c2sccc23)cc1";"QSRGHZSMZYILTI-UHFFFAOYSA-N";"InChI=1S/C24H23N5O2S2/c1-15(2)17-9-11-19(12-10-17)33(30,31)24-23-26-22(25-16(3)18-7-5-4-6-8-18)21-20(13-14-32-21)29(23)28-27-24/h4-16H,1-3H3,(H,25,26)";"False";"-1";"['E565-0369']";"['3-(4-isopropylphenylsulfonyl)-N-(1-phenylethyl)thieno[2,3-e][1,2,3]triazolo[1,5-a]pyrimidin-5-amine']"
"CHEMBL1631634";"";"";"Small molecule";"";"503.02";"1";"1";"3.61";"93.73";"5";"2";"1";"11";"N";"0.42";"3";"MOL";"-1";"34";"-0.86";"C25H27ClN2O5S";"COc1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc(Cl)cc2)cc1OC";"UFIUSKGSSHFIPT-UHFFFAOYSA-N";"InChI=1S/C25H27ClN2O5S/c1-32-23-13-8-19(17-24(23)33-2)14-15-27-25(29)22(16-18-6-4-3-5-7-18)28-34(30,31)21-11-9-20(26)10-12-21/h3-13,17,22,28H,14-16H2,1-2H3,(H,27,29)";"False";"-1";"['K938-0195']";"['2-(4-chlorophenylsulfonamido)-N-(3,4-dimethoxyphenethyl)-3-phenylpropanamide']"
"CHEMBL1631616";"";"";"Small molecule";"";"531.64";"1";"1";"1.72";"161.21";"8";"3";"1";"9";"N";"0.30";"4";"MOL";"-1";"35";"-1.68";"C22H21N5O5S3";"NS(=O)(=O)c1ccc(CCNC(=O)C(NS(=O)(=O)c2cccc3nsnc23)c2ccccc2)cc1";"WRHVNPFKUJFQOY-UHFFFAOYSA-N";"InChI=1S/C22H21N5O5S3/c23-34(29,30)17-11-9-15(10-12-17)13-14-24-22(28)20(16-5-2-1-3-6-16)27-35(31,32)19-8-4-7-18-21(19)26-33-25-18/h1-12,20,27H,13-14H2,(H,24,28)(H2,23,29,30)";"False";"-1";"['C481-1528']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-2-phenyl-N-(4-sulfamoylphenethyl)acetamide']"
"CHEMBL1630980";"";"";"Small molecule";"";"526.64";"1";"1";"2.96";"119.51";"8";"2";"1";"11";"N";"0.31";"4";"MOL";"-1";"36";"-1.16";"C25H26N4O5S2";"COc1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)cc1OC";"LFENNKJXXBJKPB-UHFFFAOYSA-N";"InChI=1S/C25H26N4O5S2/c1-33-21-12-11-18(16-22(21)34-2)13-14-26-25(30)20(15-17-7-4-3-5-8-17)29-36(31,32)23-10-6-9-19-24(23)28-35-27-19/h3-12,16,20,29H,13-15H2,1-2H3,(H,26,30)";"False";"-1";"['C481-0388']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(3,4-dimethoxyphenethyl)-3-phenylpropanamide']"
"CHEMBL1631637";"";"";"Small molecule";"";"493.56";"1";"1";"0.86";"174.47";"5";"6";"1";"12";"N";"0.14";"2";"MOL";"-1";"34";"-0.64";"C22H28FN5O5S";"Cc1ccc(S(=O)(=O)NC(Cc2ccc(F)cc2)C(=O)NC(CCCNC(=N)N)C(=O)O)cc1";"RFEIWKLDHRXHFJ-UHFFFAOYSA-N";"InChI=1S/C22H28FN5O5S/c1-14-4-10-17(11-5-14)34(32,33)28-19(13-15-6-8-16(23)9-7-15)20(29)27-18(21(30)31)3-2-12-26-22(24)25/h4-11,18-19,28H,2-3,12-13H2,1H3,(H,27,29)(H,30,31)(H4,24,25,26)";"False";"-1";"['4552-4356']";"['5-(amino(iminio)methylamino)-2-(3-(4-fluorophenyl)-2-(4-methylphenylsulfonamido)propanamido)pentanoate']"
