PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
191,24785176,16188706,CC(C1=NOC=C1)N(C)CC2=C(NN=C2)C3=C(C=C(C=C3)OC)OC,Inactive,1,,,1.4
192,24838313,3240712,CS(=O)(=O)NC1=CC=CC(=C1)C(=O)CC2(C3=C(C=CC(=C3)Br)NC2=O)O,Inactive,1,,,1.3
193,4260630,728809,COC1=CC(=C(C=C1)OC)C2=C(C(=O)C3=CC=CC=C3O2)O,Inactive,1,,,1.3
194,24808069,708717,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)O2,Inactive,1,,,1.3
195,26658721,73852,C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,Inactive,1,,,1.3
196,846775,649168,C1CCN(CC1)C(=O)C2(CCOCC2)C3=CC=CC=C3,Inactive,1,,,1.3
197,24828861,9560222,C1=CC(=C(C(=C1)Cl)Cl)/C=N/N=C(N)N,Inactive,1,,,1.3
198,17408349,3146282,CC1(OC2C(O1)C(OC3C2OC(O3)(C)C)C(=O)NC4=CC=C(C=C4)OC)C,Inactive,1,,,1.3
199,24785954,5347679,CC1=CC=C(C=C1)S(=O)(=O)OC2=CC=CC=C2/C=N/N=C(N)N,Inactive,1,,,1.3
200,857792,6603096,C1CCN(CC1)CCCNCC2C3=CC=CC=C3CCO2.Cl,Inactive,1,,,1.3
201,855902,5284451,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Inactive,1,,,1.3
202,855819,657319,COC1=C(C=C(C=C1)C(=O)NC2=CN=CC=C2)C(=O)NC3=CN=CC=C3,Inactive,1,,,1.3
203,855562,3151,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,Inactive,1,,,1.3
204,855720,5319,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,1,,,1.3
205,14741446,9551672,COC(=O)C1=CN(C(=O)C(=C1)Br)CCC2=CC=C(C=C2)O.Cl,Inactive,1,,,1.3
206,11533071,9367,CC(C)NNC(=O)C1=CC=NC=C1.OP(=O)(O)O,Inactive,1,,,1.3
207,4245915,3240326,CC12CC(C(C(=O)N1CCO)C(=O)NC3=CC=C(C=C3)OC)C4=CC=CC=C4O2,Inactive,1,,,1.3
208,24786412,16189149,CN1C=C(C(=N1)C2=CC(=CC=C2)Cl)CN(CCO)CC3=CC=CS3,Inactive,1,,,1.3
209,24786459,16189190,CN1C=C(C=N1)CN2CCCC(C2)(CC3=CC(=CC=C3)Cl)CO,Inactive,1,,,1.3
210,862866,5389784,C1CCC(C1)N2C[C@@]34C=C[C@@H](O3)C([C@H]4C2=O)C(=O)O,Inactive,1,,,1.3
211,14737999,6620587,CC1=CC2=CC(=C(C=C2C(=N1)CC3=CC=CC4=CC=CC=C43)OC)OC,Inactive,1,,,1.3
212,22416060,587311,CC1(C(OC(=O)C(C1=O)(C)C)C(=O)C2=CC=C(C=C2)Cl)C,Inactive,1,,,1.3
213,26663877,702816,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,Inactive,1,,,1.3
214,855528,169870,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,Inactive,1,,,1.3
215,24785932,675560,CC1=C(C=CC=C1[N+](=O)[O-])NC(=O)C2=CC=CS2,Inactive,1,,,1.3
216,855946,5790,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,Inactive,1,,,1.3
217,855721,5284352,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O,Inactive,1,,,1.3
218,4261262,580038,CN1C2CCC1CC(C2)OC(=O)CCN3CCCC3,Inactive,1,,,1.3
219,24817452,1483607,CC(=O)C1=CN(C(=O)NC1=O)C,Inactive,1,,,1.3
220,17513237,2040656,C/C(=C\C1=CC=CC=C1)/C=C\2/C(=O)N(C(=O)S2)CCCC(=O)O,Inactive,1,,,1.3
221,24780052,16187211,C1CC(=O)N[C@@H]1CN(CC2=CC=CC=C2)CC3=C(NN=C3)C4=CC5=CC=CC=C5O4,Inactive,1,,,1.2
222,26663017,71417,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C.Cl,Inactive,1,,,1.2
223,11533058,135445761,C[N+]1=CC=CC=C1/C=N/O.[Cl-],Inactive,1,,,1.2
224,26663162,3709420,CC1=CC(=CC=C1)NC(=O)C(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,Inactive,1,,,1.2
225,22403519,843208,COC1=CC=C(C=C1)OCC2=CC(=CC=C2)C(=O)NN,Inactive,1,,,1.2
226,7973343,904602,CC(C)C12CN3CC(C1O)(CN(C2)C3C4=CC=CC=C4)C(C)C,Inactive,1,,,1.2
227,856018,11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,Inactive,1,,,1.2
228,7977563,808571,CC(C)C12CN3CC(C1=O)(CN(C2)C3C4=CC=CC=C4O)C(C)C,Inactive,1,,,1.2
229,11533046,439647,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl,Inactive,1,,,1.2
230,844710,647040,C1CCC(CC1)NC(=O)C2=NN3C(=CC(=NC3=C2)C4=CC=CO4)C(F)(F)F,Inactive,1,,,1.2
231,24806060,2927361,CC1(CC(C2=CC=CC3=C2N1C(=O)C3=O)(C)C4=CC=CC=C4)C,Inactive,1,,,1.2
232,846440,4235,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,Inactive,1,,,1.2
233,14744680,4962065,CC1=C2CCCCC2=NC(=N1)N,Inactive,1,,,1.2
234,4255982,2946789,CC1(C2(CCC1(CC2=O)C(=O)NCC3=CC4=C(C=C3)OCO4)C)C,Inactive,1,,,1.2
235,855815,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,Inactive,1,,,1.2
236,865168,666418,CCCC1=NC=CC(=C1)C(=S)N,Inactive,1,,,1.2
237,24795721,1739236,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)OC2=CC=CC=C2OC,Inactive,1,,,1.2
238,24781931,3717793,CC1=NC(=CC2=CC(=C(C=C12)OC)OC)C3=CC=C(C=C3)OC,Inactive,1,,,1.2
239,855642,460129,C([C@@H](C(=O)O)N)OC(=O)C=[N+]=[N-],Inactive,1,,,1.2
240,11532894,23667630,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Inactive,1,,,1.2
241,855540,5328770,C1=CC=C(C=C1)CCCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,Inactive,1,,,1.2
242,855754,657287,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)[O-])C(=O)[O-])C.[Na+],Inactive,1,,,1.2
243,24781280,16187478,CC1=NON=C1CN(C)C(=O)C2=CC=C(C=C2)OC3CCN(CC3)C(=O)C4=CN=CC=C4,Inactive,1,,,1.2
244,855638,5282386,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl,Inactive,1,,,1.2
245,24796950,1427972,CC(=O)NC1=CC(=C(C=C1OC)NC(=O)COC2=CC=CC=C2)OC,Inactive,1,,,1.2
246,855969,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,Inactive,1,,,1.1
247,14740491,2929563,CCOC(=O)C1=C(OC2=C(C1C3=CC=CC=C3)C(=O)NC4=CC=CC=C42)N,Inactive,1,,,1.1
248,855806,9912,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O.C1=CC(=CN=C1)C(=O)O,Inactive,1,,,1.1
249,24785441,16188830,C1CC(CN(C1)C(=O)CCN2CCCO2)C(=O)C3=CC=CC4=CC=CC=C43,Inactive,1,,,1.1
250,855953,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,Inactive,1,,,1.1
251,11533061,6852407,C[C@@H]1[C@@H](O1)P(=O)([O-])[O-].[Na+],Inactive,1,,,1.1
252,855763,17275,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,Inactive,1,,,1.1
253,24784397,16188430,C1=CC=C(C(=C1)C2=NN(C=C2CNCCC3=CC=CC=N3)C4=CC=C(C=C4)F)Cl,Inactive,1,,,1.1
254,860413,661706,CCN1C(=C(C(=O)N(C1=S)CC)C(=O)CC2C3=CC=CC=C3CCN2)O,Inactive,1,,,1.1
255,849085,651556,C1CCN(C1)C(=O)CN2C(=O)C3CCC4=C(C3C2=O)C5=CC=CC=C5N4,Inactive,1,,,1.1
256,14724461,3107510,CC1(CC2=C(C(NC3=C2C4=CC=CC=C4C=C3)C5=CC=CO5)C(=O)C1)C,Inactive,1,,,1.1
257,26668422,1307470,CCOC(=O)C1=C(C(=O)C2=C(O1)C=C(C=C2)OCC(=O)N)C3=CC(=C(C=C3)OC)OC,Inactive,1,,,1.1
258,8139951,203875,CNCCC1=CC=CC=N1.Cl,Inactive,1,,,1.1
259,855634,5369129,COC1=CC(=O)OC(C1)/C=C/C2=CC=CC=C2,Inactive,1,,,1.1
260,22403127,6897005,CC1=CC(=C(N1C2=CC=C(C=C2)Br)C)/C=N/O,Inactive,1,,,1.1
261,855993,5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,Inactive,1,,,1.1
262,8139865,5757,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,Inactive,1,,,1.1
263,17401704,753337,CC1(CC2=NC3=C(C=C2CO1)C4=C(S3)C(=O)N(C=N4)CC(=O)N)C,Inactive,1,,,1.1
264,17513437,5905056,C1COC2=C(C=C(C=C2)/C=C/C(=O)C3=C(C4=CC=CC=C4C=C3)O)OC1,Inactive,1,,,1.1
265,855517,441307,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl,Inactive,1,,,1.1
266,14742762,71815,CC1=NC=C(N1CC(C)O)[N+](=O)[O-],Inactive,1,,,1.1
267,865832,667092,CN1CC2(CC3=C1C=CC(=C3)OC)C(=O)NC(=O)N(C2=O)CCC4=CC=CC=C4,Inactive,1,,,1.1
268,26664287,228580,C[C@H]1CC[C@]2([C@H](C1)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)C,Inactive,1,,,1.1
269,842588,644854,CN1C2=C(C(=O)NC1=O)NC(=N2)NCCCOC,Inactive,1,,,1.1
270,14728120,1043011,COC1=CC=CC=C1C(=O)NC2=CC3=C(C=CC(=C3)Br)OC2=O,Inactive,1,,,1.1
271,24795498,2936792,CCOC(=O)C1=CC=C(C=C1)N2C(=O)C(N(C2=S)CCC3=CC(=C(C=C3)OC)OC)CC(=O)N,Inactive,1,,,1.1
272,24805244,3078422,CC1(CC2=CC=CC=C2C(=N1)C(CC3=CC=CC=C3)C(=O)N)C,Inactive,1,,,1.1
273,8139927,2733,C1=CC2=C(C=C1Cl)NC(=O)O2,Inactive,1,,,1.1
274,14741441,15723,C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O,Inactive,1,,,1.1
275,855782,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,Inactive,1,,,1.1
276,855875,657348,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C.C1=CC=C(C(=C1)C(=O)O)O,Inactive,1,,,1.1
277,24822394,2756583,C1C(NC(S1)C2=CC3=C(C=C2)OCO3)C(=O)O,Inactive,1,,,1.1
278,24800890,3071136,C1C(C(=O)NC1=O)C2=CC=C(C=C2)OCCCCCOC3=CC=C(C=C3)C4CC(=O)NC4=O,Inactive,1,,,1.1
279,4257686,605552,CC1=NC(=C2C(=N1)OC(=N2)C)NC(CC(C)C)C(=O)O,Inactive,1,,,1.1
280,855753,6081,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl,Inactive,1,,,1.1
281,24785972,1033953,COC1=CC(=C(C=C1)NC2=C(C(=O)N(C2=O)C3=CC=CC=C3)Cl)OC,Inactive,1,,,1
282,855715,5353927,COC1=C(C=C(C=C1)/C=C(/C#N)\C2=CN=CC=C2)OC,Inactive,1,,,1
283,14731540,2898369,CC1C2=CC(=C(C=C2CCN1C(=O)C3=CC=CO3)O)OC,Inactive,1,,,1
284,865815,65335,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl.Cl,Inactive,1,,,1
285,22415812,2898108,CC12CCC3C1(COC2(C3)C(=O)NC4=CC=C(C=C4)F)C,Inactive,1,,,1
286,855865,441344,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2.Cl,Inactive,1,,,1
287,855548,657201,CCCC(CCC)C(=O)OC1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-],Inactive,1,,,1
288,855848,457964,C[C@]12CC[C@H]([C@@]([C@@H]1CC[C@@H]3[C@@]24CC[C@@]([C@H](C3)C4)(CO)O)(C)CO)O,Inactive,1,,,1
289,855822,5388988,C1[C@H]2CC([C@@H]1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl,Inactive,1,,,1
290,851689,654282,C1CCC2(CC1)C3N(CCN2)C(=O)CS3,Inactive,1,,,1
291,22412376,1600641,CC1=C2CC(N/C(=C\C(=O)N)/C2=CC=C1)(C)C,Inactive,1,,,1
292,17401514,3967407,CC1=CC(=CC=C1)N2C(=O)C3C(C2=O)C4(C(=O)C5=CC=CC=C5C4=O)OC3C6=CC=CC=C6,Inactive,1,,,1
293,24796158,2936073,CN(C)CCOCCOC1=C(C=C(C=C1)Cl)Br.C(=O)(C(=O)O)O,Inactive,1,,,1
294,24790714,2263521,CC1=CC=C(C=C1)C\2=NOC(=O)/C2=C\C=C\C3=CC=CC=C3,Inactive,1,,,1
295,11532926,247304,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)O)O,Inactive,1,,,1
296,24794414,893374,COC1=C(C=C(C=C1)Br)C(=O)NC2=CC=C(C=C2)C(=O)O,Inactive,1,,,1
297,14731437,3754294,CCC1(CC2=NC(=C(C=C2CO1)C(=O)OCC)N)C,Inactive,1,,,1
298,857919,659273,C[C@@H]1C[C@@H](C2=CC=CC=C2N1C(=O)C3=CN=CC=C3)NC4=CC=CC=C4,Inactive,1,,,1
299,855987,4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,Inactive,1,,,1
300,26670051,6284688,COC1=C(C=C(C=C1)/C=C/2\CCN3C2=NC4=C(C3=O)C=CC(=C4)C(=O)O)OC,Inactive,1,,,1
301,24787609,2200838,CCOC1=CC(=C(C=C1)C(=O)C(=O)C)OCC,Inactive,1,,,1
302,26658543,1427781,CC(C)N(CC1=CC2=C(C=CC(=C2)OC)NC1=O)C(=O)C3=CC=CO3,Inactive,1,,,1
303,14723918,827107,C1CCN(CC1)C(=S)NC(=O)C2=CN=CC=C2,Inactive,1,,,1
304,11532997,223997,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CCC4=O)C,Inactive,1,,,1
305,14726800,854225,C1=CC=C(C=C1)C(=O)C2=C(C3=CC=CC=C3O2)N,Inactive,1,,,1
306,855907,102484,C1=CC(=CC=C1C(CN)O)O.Cl,Inactive,1,,,1
307,24796216,2988678,C1CC1C2=NN(C(C2)(C(F)(F)F)O)C(=O)C3=CN=CC=C3,Inactive,1,,,1
308,855557,3182,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,Inactive,1,,,1
309,24785260,2952309,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC=CC=C3O.Cl,Inactive,1,,,1
310,855799,657308,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-],Inactive,1,,,1
311,17432517,241893,C1=CC(=CC=C1CSC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N)[N+](=O)[O-],Inactive,1,,,1
312,855639,5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,Inactive,1,,,1
313,24795711,1266017,CC(=O)NC1=NC(=C(S1)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC,Inactive,1,,,1
314,8139983,119,C(CC(=O)O)CN,Inactive,1,,,1
315,7973157,5310652,CCOC(=O)C1C(C(C(CC1=O)(C)O)C(=O)OCC)/C=C/C2=CC=CC=C2,Inactive,1,,,1
316,24841090,5389859,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](C)C(=O)N2CCC(CC2)C(=O)N3CCC[C@H]3C(=O)O,Inactive,1,,,1
317,24798309,14623,C1=CC=C2C=C(C=CC2=C1)N=C(N)N=C(N)N,Inactive,1,,,1
318,855814,66007,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,Inactive,1,,,1
319,24780824,326784,CC1(C2=C(CC(N1)C(=O)O)C3=CC=CC=C3N2)C,Inactive,1,,,1
320,24795046,2965325,COC1=CC=C(C=C1)NC(=O)CC(C2=CC=CC=C2)C3=CC=CO3,Inactive,1,,,0.9
321,24781233,16187446,C1CN(C(CN1CC2=NC(=CS2)C3=CC=CC=C3)CCO)CC4=CC=C(C=C4)F,Inactive,1,,,0.9
322,26658793,7529384,C1CN(CCC1CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O,Inactive,1,,,0.9
323,11532957,2761171,CCC1=NC=CC(=C1)C(=S)N,Inactive,1,,,0.9
324,857279,658621,C1CCC(=CC1)CCN2C=NC3=C(C2=O)NC4=CC=CC=C43,Inactive,1,,,0.9
325,24787390,6075631,CC1=CC=C(O1)/C=C/C(=O)C,Inactive,1,,,0.9
326,17412651,1325191,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=CC(=C(C(=C3)OC)OC)OC)CC4=CC=CC=C4,Inactive,1,,,0.9
327,14720865,2837665,CC(=CCC1(C(CCC2=C1N=C3C(=C2OC)C=CO3)O)OC)C,Inactive,1,,,0.9
328,855600,23672568,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)[O-].[Na+],Inactive,1,,,0.9
329,24795318,2967043,CC1=CC(=O)OC2=C1C=CC(=C2)OC(C)C(=O)NCC3CCCO3,Inactive,1,,,0.9
330,11532885,941651,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Inactive,1,,,0.9
331,14725164,2888021,COC1=CC(=CC=C1)OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,Inactive,1,,,0.9
332,852270,5742127,C/C=C/CN1C2=C(N=C1SC)N(C(=O)NC2=O)C,Inactive,1,,,0.9
333,24785970,743938,C1=CC=C(C(=C1)CC(=O)NCC2=CC=NC=C2)[N+](=O)[O-],Inactive,1,,,0.9
334,24785283,16188782,CC1=NN=C(O1)SCC(=O)N2CCCC(C2)C(=O)C3=CC=C(C=C3)Cl,Inactive,1,,,0.9
335,7973060,5310646,C1=CC=C(C=C1)C2/C(=C(/C3=CC=CC=C3)\O)/C(=O)C(=O)N2CCCCCC(=O)O,Inactive,1,,,0.9
336,8139894,227456,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O.CC(=O)O,Inactive,1,,,0.9
337,855977,3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,Inactive,1,,,0.9
338,855836,6603320,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl,Inactive,1,,,0.9
339,24784390,16188423,CC1=CC(=CC=C1)C2=NC=C(C=N2)CN3CCN(C(C3)CCO)CC(C)C,Inactive,1,,,0.9
340,17412323,1567211,C1=CC=C(C=C1)COC(=O)NCC(=O)OC2=C(C=C3C(=CC(=O)OC3=C2)C4=CC=CC=C4)Cl,Inactive,1,,,0.9
341,8139870,15818,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O,Inactive,1,,,0.9
342,855698,10648,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl,Inactive,1,,,0.9
343,856084,135435889,CC1(CC(=C(C(=O)C1)C2=NC(CC3=CC=CC=C32)(C)C)O)C,Inactive,1,,,0.9
344,26671463,16682710,CC1=NC2=CC=CC=C2C(=C1)NC(=O)CN(C)CCC3=CC(=C(C=C3)OC)OC.C(=O)(C(=O)O)O,Inactive,1,,,0.9
345,11533056,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,Inactive,1,,,0.9
346,17415471,2871911,C1=CC=C(C=C1)CC2C(=O)N(C(=S)N2)C3=CC=CC=C3,Inactive,1,,,0.9
347,24808250,2876068,CC(C)(C)OC(=O)N1CCCC1C(=O)NC2=CC=C(C=C2)OC,Inactive,1,,,0.9
348,855800,4472,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,Inactive,1,,,0.9
349,3715159,984141,CC1=NOC(=C1C2=CC=C(O2)C(=O)OC(C)C)C3=C(C=C(C=C3)OC)O,Inactive,1,,,0.9
350,863459,664711,COC1=CC2=C(C=C1)NC(=O)C(=C2)CNC3CCCCC3,Inactive,1,,,0.9
351,17432504,2173495,CC(=O)NC1=CC=CC=C1C(=O)C(=O)NC2=CC=CC=C2,Inactive,1,,,0.9
352,26659283,16681815,CCN(CC)C1=CC=C(C=C1)[C@H]2[C@@H]3CCCC[C@@]3(CCN2CC(=O)NCC4=CC=CO4)O,Inactive,1,,,0.9
353,11533031,247839,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,Inactive,1,,,0.9
354,14733944,786636,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC)C3=CN(N=C3)C4=CC=CC=C4,Inactive,1,,,0.9
355,26664784,281701,CC(C)C(=O)NC1=CN=CC=C1,Inactive,1,,,0.9
356,855942,2480,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,Inactive,1,,,0.8
357,24784389,16188422,CC(C)CN1CCN(CC1CCO)CC2=CC3=C(C=C2)N=CC=C3,Inactive,1,,,0.8
358,24826555,2480474,COC1=CC(=CC(=C1)C(=O)N[C@@H](CCSC)C2=NC3=CC=CC=C3N2)OC,Inactive,1,,,0.8
359,8139898,135401907,C1=NNC2=C1C(=O)NC=N2,Inactive,1,,,0.8
360,17513207,5899355,COC1=C(C=C\2C(=C1)COC(=O)/C2=C\C3=CC=C(C=C3)Cl)OC,Inactive,1,,,0.8
361,24790718,5346127,C1=CC=C2C(=C1)C(=O)N(C2=O)/N=C/C3=CC=C(C=C3)OC4=NC=C(C=C4)[N+](=O)[O-],Inactive,1,,,0.8
362,24801169,2859378,COC1=CC=C(C=C1)C2C3=CC(=C(C=C3CC(=O)O2)OC)OC,Inactive,1,,,0.8
363,24785968,135426281,CC1=C/C(=N\N=C/2\NC(=O)C(S2)CC(=O)NC3=CC=CC=C3F)/CC(C1)(C)C,Inactive,1,,,0.8
364,17513601,1185774,CC1=CC(=CC=C1)OC2=COC3=C(C2=O)C=CC(=C3)OC(=O)C4=CC(=CN=C4)Br,Inactive,1,,,0.8
365,24796234,2989016,CC(=O)CSC1=NC=NC2=C1C=NN2C3=CC=CC=C3,Inactive,1,,,0.8
366,855673,66069,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F.Cl,Inactive,1,,,0.8
367,26665361,5357469,C1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3C=C2,Inactive,1,,,0.8
368,24785436,16188826,COC1=CC(=C(C=C1)C2=C(C=NN2)CN(CCO)CC3=CC=CS3)F,Inactive,1,,,0.8
369,24782957,6258018,COC1=C(C(=C(C=C1)/C=C/2\CCC3=CC=CC=C3C2=O)OC)OC,Inactive,1,,,0.8
370,26660915,2894220,C1CCN(C(C1)C2=CN=CC=C2)S(=O)(=O)C3=CC=C(C=C3)F,Inactive,1,,,0.8
371,24797812,135433335,C1CN(CCN1CCO)CC2=C(C=CC3=C2OC(=O)C(=C3)C4=CC=CC=N4)O,Inactive,1,,,0.8
372,7976352,2828670,CC1(CC2=C(C(C(=C(O2)N)C#N)C3=CC(=C(C=C3OC)OC)OC)C(=O)C1)C,Inactive,1,,,0.8
373,865413,666668,CCC1=CC2=C(C=C1)OC(=O)C=C2CN3CCC(CC3)C,Inactive,1,,,0.8
374,11532988,9046,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,Inactive,1,,,0.8
375,8139920,2723650,C1CNC(=S)N1,Inactive,1,,,0.8
376,843314,6603179,CN1CCCC(C1)OC(=O)C2=CC3=C(C=C2)OCCO3.Cl,Inactive,1,,,0.8
377,855842,3169,C1CN(CCN1CC(CO)O)C2=CC=CC=C2,Inactive,1,,,0.8
378,858852,660159,COC(=O)C1=C(C2=C(N1)C=CC(=C2)F)NC(=O)C3=COCCO3,Inactive,1,,,0.8
379,4245034,3239556,CC1(CC(=O)C(C(=O)C1)C(=O)CCCCC(=O)C2C(=O)CC(CC2=O)(C)C)C,Inactive,1,,,0.8
380,24811236,2827527,CC1=CC2=C(C=C1)N(C(=S)C=C2)C,Inactive,1,,,0.8
381,24781281,16187479,CC(=C)[C@H]1CCC(=CC1)CN2CCC(CC2)N3CCC(CC3)C(=O)N4CCCC4,Inactive,1,,,0.8
382,17406704,1796527,CC\1(C2=CC=CC=C2N(/C1=C\C=NC3=CC=CC=C3)C)C,Inactive,1,,,0.8
383,24802191,135455109,CCOC(=O)CC1=C(N=C(NC1=O)N)C,Inactive,1,,,0.8
384,17432846,622378,COC1=C(C=C2C(=C1)CCN=C2C3=CC=CC=C3)OC,Inactive,1,,,0.8
385,24795668,2989226,C1=CC=C(C=C1)C(=O)NC(=O)NCC2=CC=CC=C2Cl,Inactive,1,,,0.8
386,855539,4847,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,Inactive,1,,,0.8
387,855818,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,Inactive,1,,,0.8
388,22403183,563780,CC1=C(NC(=C1C(=O)C)C)C(=O)OCC2=CC=CC=C2,Inactive,1,,,0.8
389,26662034,921265,COC1=CC(=C(C=C1)O)C2=NC3=CC=CC=C3N=C(C2)C4=CC=CC=C4,Inactive,1,,,0.8
