PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
377,87346096,661834,C1=COC(=C1)C2=NC(=C(C=C2)C#N)SCC(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-2.6
378,17401222,4437359,C1CCCN(CC1)C2=NC(=C(S2)C(=O)C3=CC=CC=C3)C4=CC=CC=C4,Inactive,0,,,-2.6
379,51089120,7292477,CCCCOC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NN=C(C=C3)N4CCOCC4,Inactive,0,,,-2.6
380,4256966,2958557,COC1=CC(=CC=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)NCC3CCCO3,Inactive,0,,,-2.6
381,26726999,2736308,CC1=C(C(=C(O1)C)S(=O)(=O)NCC2=CC=CS2)C(=O)O,Inactive,0,,,-2.6
382,24784373,1072881,C1CCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C(C(=N3)C4=CC=CC=N4)C5=CC=CC=N5,Inactive,0,,,-2.6
383,49670081,16009058,CCNC(=O)CC1C(=O)N(C(=O)N1CCOC)C2=CC=C(C=C2)C,Inactive,0,,,-2.6
384,49727614,857532,CCC1=CC2=CC=CC(=C2N=C1SCC(=O)NC3CCCC3)C,Inactive,0,,,-2.6
385,14722816,1451680,CC1=CC=C(C=C1)S(=O)(=O)N2CCCN(CC2)C3=C(C=C4C=CC(=CC4=N3)C)C#N,Inactive,0,,,-2.6
386,51089115,7287267,CCNC1=NC2=NN=C(N2C(=N1)NCC)SCC(=O)NC3=CC(=C(C=C3)C)C,Inactive,0,,,-2.6
387,3713377,2544580,CN(C)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NCCCN2C=CC3=CC=CC=C32)Cl,Inactive,0,,,-2.7
388,47203020,823600,CCN(CC)C(=O)C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2,Inactive,0,,,-2.7
389,87341126,5187883,CCN(C1=CC=C(C=C1)C(C(=O)OCC)(C(F)(F)F)O)S(=O)(=O)C2=CC=C(C=C2)C,Inactive,0,,,-2.7
390,22404257,2905565,CCC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=O)S2,Inactive,0,,,-2.7
391,4250592,2769634,CC1=C(SC(=C1)C(=O)O)C,Inactive,0,,,-2.8
392,49670077,1538724,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)CCN2CCOCC2,Inactive,0,,,-2.8
393,47200084,23724057,CC1=C(C=CC(=C1C)OC)CN2CCN(CC2CCO)CC3CC3,Inactive,0,,,-2.8
394,850066,652576,COC1=C(C=CC(=C1)S(=O)(=O)N(CC2CCCO2)CC3=CC=CS3)N4C=NN=N4,Inactive,0,,,-2.8
395,49648565,3845516,C1C=CC2C1C(NC3=C(C=CC(=C23)Cl)C(F)(F)F)C(=O)O,Inactive,0,,,-2.8
396,87339465,1301379,C1=COC(=C1)CN2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NC4=C(C=C(C=C4)O)C(=O)O,Inactive,0,,,-2.8
397,4256379,897017,COC(=O)C1=C(C=CS1)NC(=O)C2=CC=CO2,Inactive,0,,,-2.9
398,17415082,2935387,CC1=NC2=C(C=CC=C2OCCOC3=C(C=C(C=C3)CC=C)OC)C=C1.C(=O)(C(=O)O)O,Inactive,0,,,-2.9
399,16952842,2097711,C1=CC=C(C=C1)C2=NN(C(=C2)NC(=O)CSC3=NNC(=N3)N)C4=CC=CC=C4,Inactive,0,,,-2.9
400,22408995,2668630,C1=CC=C2C(=C1)N=C(S2)CCCC(=O)NCC3=CC=C(C=C3)F,Inactive,0,,,-2.9
401,47199387,2977742,C1CCN(C1)C(=O)CNC(=O)C2=CC=C(C=C2)Cl,Inactive,0,,,-2.9
402,49643376,709553,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,Inactive,0,,,-2.9
403,49648860,17576650,CC(C)NC(=O)[C@@H]1C(SC2N1C(=O)C3=CC=CC=C23)(C)C,Inactive,0,,,-2.9
404,49729001,6490701,CC(C(=O)NCC1=CN=CC=C1)NS(=O)(=O)C2=CC(=C(C=C2)OC)OC,Inactive,0,,,-2.9
405,14741041,4584321,CCCOC1=CC=C(C=C1)C2=NC(=C(O2)NCCCN3C=CN=C3)C#N,Inactive,0,,,-3
406,49665643,684757,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC=C(C=C3)C(=O)O,Inactive,0,,,-3
407,26728493,233840,C1=CC=C(C=C1)CC(=O)C2=CC=C(C=C2)Cl,Inactive,0,,,-3
408,49672235,2809736,C1C(CC2=CC=CC=C21)NCC(C3=CC=CC=C3)O,Inactive,0,,,-3
409,47198318,785900,C1CN(CCN1CC2=CC=CO2)C3=CC=CC=C3Cl,Inactive,0,,,-3
410,17512659,1972140,COC1=CC=C(C=C1)C2=C(C(=NC3=C2C(=C(S3)C(=O)C4=CC=CC=C4)N)N)C#N,Inactive,0,,,-3
411,49726977,3224946,CC1C(=O)N(C2=CC=CC=C2O1)CC(=O)NC3CCCC3,Inactive,0,,,-3
412,4250649,3244431,CC(C)(C)C(=O)NC1=C(OC2=CC=CC=C21)C(=O)NC3=CC(=CC=C3)OC,Inactive,0,,,-3
413,49680695,4963809,CN(C)S(=O)(=O)C1=CC(=C(C=C1)OC)NC(=O)CCNC(=O)C2=CC=CO2,Inactive,0,,,-3
414,26670991,364601,CN1C=NC(=C1SC2=NC3=CC=CC=C3N2)[N+](=O)[O-],Inactive,0,,,-3
415,49728412,1078169,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)Cl,Inactive,0,,,-3.1
416,49668449,3485783,CS(=O)(=O)NC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CS3)C(=O)CCCC(=O)O,Inactive,0,,,-3.1
417,47203096,1105141,C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NC3=CC(=CC=C3)F)Cl,Inactive,0,,,-3.1
418,14731129,2243014,CC1=CC(=NN1C2=NC3=CC=CC=C3N=C2N4CCN(CC4)S(=O)(=O)C5=CC6=CC=CC=C6C=C5)C,Inactive,0,,,-3.1
419,17432778,2172285,CC1=CC(=CC(=C1)N2C(=O)/C(=C/C3=CC=CN3C4=CC=CC=C4)/C(=O)NC2=O)C,Inactive,0,,,-3.1
420,4250316,3244149,CCN(CCCNC(=O)CN1C(=O)COC2=CC=CC=C21)C3=CC=CC=C3,Inactive,0,,,-3.1
421,49643866,1105117,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)NC3=CC=CC(=C3)C(=O)O,Inactive,0,,,-3.2
422,4257838,2217917,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CN2CCOCC2,Inactive,0,,,-3.2
423,26667844,645493,CCOC(=O)C1CCN(CC1)C(C2=CC3=C(C=CC(=C3NC2=O)C)C)C4=NN=NN4C5CCCCC5,Inactive,0,,,-3.2
424,56317534,24979888,CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCN(CC3)CC4=CC=CC=C4,Inactive,0,,,-3.2
425,49727373,1073035,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2F)CC(=O)NCC3=CC=NC=C3,Inactive,0,,,-3.2
426,14737964,2897807,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSCCO,Inactive,0,,,-3.2
427,26662306,4209676,C1CC(CN(C1)C(=O)C2=CC=CC=C2)C(=O)N3CCN(CC3)C4=CC=CC=C4,Inactive,0,,,-3.2
428,4242925,713757,C1=CC=C(C(=C1)C2=NN=C(O2)C3=CC=C(C=C3)C(F)(F)F)O,Inactive,0,,,-3.3
429,24816897,5064384,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC(=CC=C3)OC,Inactive,0,,,-3.3
430,49649606,24748017,CNC(=S)N1C(CC(=N1)C2=CC=CS2)C3=CC=C(C=C3)F,Inactive,0,,,-3.3
431,17411137,3773226,C1=CC(=C(C(=C1)Cl)C(C2=C(C=C(C=N2)C(F)(F)F)Cl)C(=O)N)Cl,Inactive,0,,,-3.3
432,47200239,6472430,CCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=CC=C2,Inactive,0,,,-3.3
433,4256585,1253646,CCN1C2=C(C=C(C(=C2)C)S(=O)(=O)N)N(C1=O)CC,Inactive,0,,,-3.3
434,26668977,649021,CC1CCN(CC1)C(C2=CC3=CC=CC(=C3NC2=O)C)C4=NN=NN4CC5=CC6=C(C=C5)OCO6,Inactive,0,,,-3.3
435,47203730,685828,CC1=CC(=NC(=N1)SCC2=CC=C(C=C2)Cl)C,Inactive,0,,,-3.3
436,4246652,2134608,COC1=CC(=CC(=C1)NC(=O)CCN2C(=O)C3=C(C=CS3)NC2=O)OC,Inactive,0,,,-3.3
437,26667156,929487,CC1=CC=CC=C1OCC(=O)NC2=NN=C(S2)C3CCCCC3,Inactive,0,,,-3.3
438,49649333,5071377,C=CCN1C=NC2=C(C1=O)OC3=CC=CC=C32,Inactive,0,,,-3.4
439,87340716,54678841,CCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=CN=CC=C3)O,Inactive,0,,,-3.4
440,85303334,3207266,CC1=CC=C(C=C1)S(=O)(=O)CN2C(=NN=N2)C(C3=CC=C(C=C3)OC)N4CCN(CC4)CC5=CC=CC=C5,Inactive,0,,,-3.4
441,47195333,851453,C1COCCN1CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)F,Inactive,0,,,-3.4
442,47196010,1818773,C1=CC(=CC(=C1)NC(=O)C2=C(N=C(S2)Cl)C(F)(F)F)C(F)(F)F,Inactive,0,,,-3.4
443,24828137,4833225,C1=CC=C2C=C(C=CC2=C1)NC(=O)CCN3C=CN=C3,Inactive,0,,,-3.4
444,47201037,804712,CC(=O)NC1=CC=C(C=C1)OC2=CC3=C(C=C2)C(=O)NC3=O,Inactive,0,,,-3.5
445,49647163,1914661,CCOC(=O)CSC1=NC2=C(C3=C(S2)CN(CC3)C)C(=O)N1C4=CC=C(C=C4)OC,Inactive,0,,,-3.5
446,47203383,2963993,COC1=C(C=C(C=C1)S(=O)(=O)NCC2CCCO2)Cl,Inactive,0,,,-3.5
447,14721006,747997,CC(C)CCN1C2=CC=CC=C2N=C1C3=NON=C3N,Inactive,0,,,-3.5
448,14743319,4897734,CC1=NN2C(C3=C(CCCC3=O)NC2=C1C4=CC=CC=C4)C5=CC=CC=C5,Inactive,0,,,-3.5
449,49730074,1090581,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC(=C(C=C2)OCC(=O)NCC3=CC=CC=N3)Cl,Inactive,0,,,-3.5
450,49668695,684623,CC1=C(C(=CC=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)OC,Inactive,0,,,-3.6
451,49677394,2699439,CN(CC1=C(C=CC=C1Cl)F)CC(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,Inactive,0,,,-3.6
452,17506460,247203,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-],Inactive,0,,,-3.6
453,49670042,4186211,COC1=CC=CC=C1CN2C(=O)C3=C(C=CC(=C3)Br)NC2=S,Inactive,0,,,-3.6
454,852061,611317,CC1=CC(=C(C=C1)NC2=NC(=CC(=N2)C)C)Br,Inactive,0,,,-3.6
455,49726022,2996367,CC1=CC(=C(C(=C1NC(=O)C2CCCO2)C)NC(=O)C3CCCO3)C,Inactive,0,,,-3.6
456,4254479,2968385,CCC(C)C1=C(C=CC(=C1)S(=O)(=O)N2CCOCC2)OC,Inactive,0,,,-3.6
457,26725718,4859726,CC1=C2COC(CC2=C3C4=C(C(=O)N(C(=N4)NCCN)C5=CC(=CC=C5)Cl)SC3=N1)(C)C,Inactive,0,,,-3.7
458,14723559,2889554,CCN(CC)C(=O)C(C1=CC=CC=C1)SC2=CC=CC=C2,Inactive,0,,,-3.7
459,47198135,2978442,CC(C(=O)NCC1=CC=CC=C1Cl)N2C=C(C=N2)[N+](=O)[O-],Inactive,0,,,-3.7
460,47203724,765630,CC(C)CC1=NC2=CC=CC=C2C(=C1)C(=O)NC3=CC=CC=C3,Inactive,0,,,-3.7
461,47200319,17088130,CCN(C1=CC=CC=C1)C(=O)COC2=C(C(=CC(=N2)C)C)C#N,Inactive,0,,,-3.7
462,87337218,2488718,CC1=C(SC2=C1C(=CC(=N2)C3=CC=CS3)C(F)(F)F)C(=O)NC4=NC=CS4,Inactive,0,,,-3.7
463,49673981,3868220,CC(C)N(CC1=CC=CC=C1)C(=O)CC(=O)N(CC2=CC=CC=C2)C(C)C,Inactive,0,,,-3.7
464,852326,654941,CN(C1=NN=C(S1)C2=CC=CC=N2)C(=O)C3=CC=CC=N3,Inactive,0,,,-3.7
465,49646928,3721898,CCCN1C(=O)C2=C(N=C3N2CCCN3CC4=CC=CC=C4)N(C1=O)C,Inactive,0,,,-3.8
466,47204829,785520,C1CN(CCN1C2=CC=CC=N2)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-3.8
467,24784705,5052359,CC1=CC=C(C=C1)S(=O)(=O)N2C(CC(=N2)C3=CC=CC=C3)C4=C(C(=CC=C4)OC)OC,Inactive,0,,,-3.8
468,49641545,2832608,COC1=CC=CC=C1N2C(=O)CC(C2=O)N3CCN(CC3)C4=CC=C(C=C4)F,Inactive,0,,,-3.8
469,846752,649145,C1C(C(CS1(=O)=O)NC(=O)C2=CC=CC=C2)NCC3=CC=CC=C3,Inactive,0,,,-3.8
470,17432357,2956710,CC1=C(C(=CC=C1)C(C)C)NC(=O)C2CN(CCN2S(=O)(=O)C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,Inactive,0,,,-3.8
471,24799345,16191016,CCN1C=CN=C1CN2CCN(C(C2)CCO)CC=C(C)C,Inactive,0,,,-3.8
472,24795342,1508360,C1=CC2=CN=C(N2C=C1)C3=CC=C(C=C3)Br,Inactive,0,,,-3.9
473,47198266,2846380,CN1CCC(CC1)NC2=CC(=C(C=C2)F)Cl,Inactive,0,,,-3.9
474,17514244,3953264,CC1=CC=C(C=C1)C2CC(=NN2C(=O)C3=CC=CO3)C4=CC=C(C=C4)NS(=O)(=O)C,Inactive,0,,,-3.9
475,49737476,24794196,CC1=C(C(=NN1)C)CCNC(=O)C2CCC(=O)N(C2)CCC3=CC(=CC=C3)F,Inactive,0,,,-3.9
476,47199502,2992448,CC1=NN2C(=C(C=NC2=C1C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4)N,Inactive,0,,,-3.9
477,26659332,6111476,COC1=CC=C(C=C1)/C=C/C2=NOC(=C2)C(F)(F)F,Inactive,0,,,-3.9
478,47197726,23723796,C1CN(CCC1(CCCC2=CC=CC=C2)CO)S(=O)(=O)C3=CC=CC(=C3)C(F)(F)F,Inactive,0,,,-4
479,14738625,9551504,COC1=CC=C(C=C1)C2=NOC(C2)C(=O)NCC3=CC=CC=N3,Inactive,0,,,-4
480,17387421,11948839,C1C(N(N=C1C2=CC=CO2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,Inactive,0,,,-4
481,47195395,709222,CC1=CC=C(C=C1)C(=O)NC2=C(C(=CS2)C3=CC=CC=C3)C(=O)O,Inactive,0,,,-4
482,16953141,1547860,CCOC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C,Inactive,0,,,-4
483,49644210,1442550,CCC1=CC(=C(S1)NC(=O)CN(CC)CC)C(=O)C2=CC=C(C=C2)Br,Inactive,0,,,-4
484,49728957,3204863,CC1=CC(=C(C=C1)C)N(CC(=O)NCC2=CC=C(C=C2)OC)C(=O)CCC(=O)NC3=CC=CC=N3,Inactive,0,,,-4.1
485,17409776,1478783,CC1=C(SC(=N1)C2=CC=CC=C2)C3=NNC(=S)N3C,Inactive,0,,,-4.1
486,17515116,5103515,COC1=CC=C(C=C1)C2=NC(=NC=C2)SCC(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-4.1
487,49644026,1099238,CC1=CC=CC=C1NS(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC=CC(=C3)C(=O)O,Inactive,0,,,-4.1
488,24783487,4068871,CC(C1=NC2=C3C=CC=CC3=NC(=S)N2N1)OC4=CC=C(C=C4)Br,Inactive,0,,,-4.1
489,860290,661592,CN1CCN(CC1)C2=NC(=CC(=N2)C(=O)N)C3=CC=CC=C3,Inactive,0,,,-4.1
490,24793134,2219674,CC1=CC=C(C=C1)S(=O)(=O)C2=C(OC(=N2)C3=CC=CS3)NCCCOC,Inactive,0,,,-4.1
491,17410166,3841727,CCN1C(=NN=C1SCC2=CC=CC=C2)C3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)OC,Inactive,0,,,-4.1
492,49678518,3207011,CCCC(C(=O)NC(C)(C)CC)N(CC1CCCO1)C(=O)CNS(=O)(=O)C2=CC=C(C=C2)F,Inactive,0,,,-4.1
493,24810232,15997560,CCN1CCN(CC1)C(C2=CC3=C(C=C2[N+](=O)[O-])OCO3)C(=O)NC4CCCC4,Inactive,0,,,-4.2
494,47196832,23723279,CN(C)CCN(CC1CCCN(C1)CC2=CC=CC=C2F)C(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-4.2
495,49680855,4282382,C1=CC=C(C=C1)C(CC(=O)NC2=CC(=CC=C2)S(=O)(=O)N)NC(=O)C3=CC=CC=C3Cl,Inactive,0,,,-4.2
496,49735870,3685908,COC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NC3=C(C=C(C=C3)F)F,Inactive,0,,,-4.2
497,87337475,649344,CC1=CC(=C2C=C(C(=O)NC2=C1)C(C3=NN=NN3C4CCCC4)N5CCOCC5)C,Inactive,0,,,-4.2
498,26731083,135470126,COCC1=CC(=O)NC(=N1)SC,Inactive,0,,,-4.2
499,24815064,4200910,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C(C)OC3=CC=CC=C3,Inactive,0,,,-4.3
500,17387441,999279,CCC1=CC=C(S1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NC4=C(N(N=C4C)CC5=CC=CC=C5C)C,Inactive,0,,,-4.3
501,49669497,5053729,COC1=C(C=C(C=C1)CCNC(=O)CCSCC2=CC=CC=C2F)OC,Inactive,0,,,-4.3
502,49644943,1069242,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=CC=C2)O)C(=O)NC3=CC(=CC=C3)O,Inactive,0,,,-4.3
503,49642822,970419,COC1=CC=CC=C1NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)N3,Inactive,0,,,-4.3
504,4257832,2966359,CCC1=NC2=CC=CC=C2C3=C(O1)N=C(N=N3)SC,Inactive,0,,,-4.3
505,47196302,882000,CN(C)C1=NC(=NC(=N1)NC2=CC=C(C=C2)F)OC3=CC=C(C=C3)F,Inactive,0,,,-4.4
506,49646309,54683801,C1=CC=C2C(=C1)C(=C(C(=O)N2)C(=O)NC3=CC(=CC=C3)O)O,Inactive,0,,,-4.4
507,47201357,790127,COC1=CC=CC(=C1)C(=O)NCC2=CC3=C(C=C2)OCO3,Inactive,0,,,-4.4
508,24816788,4549492,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)C3=CC(=C(C=C3)OC)OC,Inactive,0,,,-4.4
509,860293,661595,CCOC(=O)C1=CN=C(N=C1N)SC2CC(=O)N(C2=O)C3=CC(=CC=C3)OC,Inactive,0,,,-4.4
510,26665243,327719,COC1=NOC(=C1)CCC(=O)O,Inactive,0,,,-4.4
511,24796195,2991801,CC(C)OC(=O)CC1C(=O)NCCN1C(=S)NC(=O)C2=CC=CC=C2,Inactive,0,,,-4.5
512,846856,649252,CC1=CC(=NN1CC(CN2C3=CC=CC=C3C=C2C4=CC=C(C=C4)OC)O)C,Inactive,0,,,-4.5
513,47201237,875700,C1CCCC(CC1)NC(=O)CC2=CC=C(C=C2)Cl,Inactive,0,,,-4.5
514,4241588,3236543,CCC(CC)C(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-4.6
515,24825662,2468821,COC1=CC=CC=C1OC2=C3C=CSC3=NC=N2,Inactive,0,,,-4.6
516,47203177,1105126,C1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)NC3=CC=CC=C3C(=O)O,Inactive,0,,,-4.6
517,4241642,3236591,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)CCC(=O)O,Inactive,0,,,-4.6
518,17433046,1330451,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)C)C(=O)OC2=CC=CC(=C2)C3=NC4=CC=CC=C4N=C3,Inactive,0,,,-4.6
519,26667024,339701,COC1=NC2=C(C=C1)NC3=NC4=CC=CC=C4N=C3S2,Inactive,0,,,-4.6
520,24797484,6468001,CCOC1=CC=C(C=C1)NC(=O)NC2=NC=C(C=C2)Br,Inactive,0,,,-4.6
521,47195038,980289,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2C3=CC=CC=C3)N,Inactive,0,,,-4.7
522,26660975,1932740,CC1=C(C=C(C=C1)C2=NNC(=O)C3=CC=CC=C32)S(=O)(=O)NC4=CC=C(C=C4)NC(=O)C,Inactive,0,,,-4.7
523,17413859,2974087,CN(C1=C(C=CC(=C1)S(=O)(=O)N2CCCCCC2)OC)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-4.7
524,847493,649898,CCOC(=O)C1CCN(CC1)C(C2=CC3=C(C(=C(C=C3)C)C)NC2=O)C4=NN=NN4C5CCCCC5,Inactive,0,,,-4.7
525,24808412,703220,C1=CC2=CN=C(N2C=C1)C3=C(C=C(C=C3)Cl)Cl,Inactive,0,,,-4.7
526,14737930,7437457,COC1=CC(=CC(=C1OC)OC)NC(=O)CCC2=NC(=NO2)C3=CC=CS3,Inactive,0,,,-4.7
527,24793478,1507028,C1=CC(=CC(=C1)Cl)OCC2=NC(=NO2)C3=CC=NC=C3,Inactive,0,,,-4.7
528,24815092,3529403,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0,,,-4.7
529,850124,652631,COC1=CC2=C(C=C1)C=C(C(=O)N2)C(C3=NN=NN3CCC4=CC=CC=C4)N5CCC(CC5)O,Inactive,0,,,-4.8
530,47194994,5153059,CC1N(CCS1)S(=O)(=O)C2=CC(=C(C=C2)OC)C,Inactive,0,,,-4.9
531,22405941,2700015,CN(CC1=CC(=C(C=C1)Cl)Cl)CC(=O)NC2=C(C=CC(=C2)C(=O)OC)C(=O)OC,Inactive,0,,,-4.9
532,47198329,17379030,C1CCC(C(C1)C(=O)NCCCN2CCCC2=O)C(=O)O,Inactive,0,,,-4.9
533,22410188,2443277,COC1=CC(=C(C=C1)C(=O)CSC2=NN=C(N2C3=CC=C(C=C3)F)CN4CCCC4)OC,Inactive,0,,,-4.9
534,49665495,17367769,CCOC1=C(C=CC(=C1)CNCCC2=CC=CC=C2F)OC.C(=O)(C(=O)O)O,Inactive,0,,,-4.9
535,26731431,2806491,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=NN=CS3,Inactive,0,,,-4.9
536,49647111,5398467,CC1=CC(=O)OC2=C(C(=C(C=C12)Cl)O)CN3CCCC3,Inactive,0,,,-4.9
537,4260284,846451,CC1=CC=CC=C1NC(=O)CN(C2=CC=C(C=C2)F)S(=O)(=O)C,Inactive,0,,,-4.9
538,49646964,1353136,CC1=CC=C(C=C1)C2=CSC(=C2C(=O)O)NC(=O)C3=CC=CC=C3F,Inactive,0,,,-4.9
539,26661673,2771937,CC(C)OC(=O)C(C)NC1=CC(=C(C=C1)F)Cl,Inactive,0,,,-4.9
540,47196016,1210859,CC(C)CNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NC2CCCCC2,Inactive,0,,,-5
541,7970760,3242366,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)COC,Inactive,0,,,-5
542,26667554,646633,CC1=C(C(=NN1CC2=CC=CC=C2)C)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F,Inactive,0,,,-5
543,24837800,4884049,CCNC1=C(C=C(C=C1)S(=O)(=O)N(C)C)NCC(=O)NC2=CC=CC=C2Br,Inactive,0,,,-5
544,56318693,24162519,CC(C(=O)NC1=CC=C(C=C1)C(=O)N)SC2=NC=CN2C,Inactive,0,,,-5
545,26729622,2816010,CC1=C2C(=CC=C1)C3=C(CCN3C4=CC=CC=C4F)C(=N2)C,Inactive,0,,,-5
546,22404985,848959,CN1CCN(CC1)CC(=O)NC2=NN=C(S2)C3=CC=CS3,Inactive,0,,,-5.1
547,22404158,2888107,CC1CCN(CC1)CCCCOC2=CC=CC=C2Br,Inactive,0,,,-5.1
548,47197171,2941804,COC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C(=O)C3=CC=C(C=C3)C4=CC=CC=C4,Inactive,0,,,-5.1
549,47204186,3158034,COC1=C(C=C(C=C1)Cl)NC(=O)C2CC(=NO2)C3=C(C=CC=C3Cl)F,Inactive,0,,,-5.1
550,49649069,16435679,CC1=CC=CC=C1NC(=O)C2=NC(=NC=C2Cl)SC,Inactive,0,,,-5.1
551,49642996,2210049,CCOCCCNC(=O)CN1C2=CC=CC3=C2C(=CC=C3)C1=O,Inactive,0,,,-5.1
552,26663333,3642542,CN(C)CCCNC1=NC(=C(C(=N1)NC2=C(C=CC(=C2)OC)OC)[N+](=O)[O-])N,Inactive,0,,,-5.2
553,24805740,16192734,C1COCCN1CCC(=O)C2=CC=C(C=C2)Br.Cl,Inactive,0,,,-5.2
554,85302489,653718,CC1=C2C(=CC=C1)C=C(C(=O)N2)C(C3=NN=NN3C4CCCC4)N5CCOCC5,Inactive,0,,,-5.2
555,47204050,3150581,CC1CCCC(C1)N2CCN(CC2)C(=O)C3=CC=CC=C3F,Inactive,0,,,-5.2
556,4246207,3240585,CCCCC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-5.2
557,4249202,3243186,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NCCN3C=CC4=CC=CC=C43,Inactive,0,,,-5.2
558,4258764,934923,CC1=C(C(=O)N2C(=N1)N=C(N2)CC3=CC=CC=C3)Cl,Inactive,0,,,-5.2
559,7974830,705873,CC1=CC(=CC=C1)C2=NOC(=N2)C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0,,,-5.2
560,7971920,3520063,COC1=CC(=CC(=C1)C(=O)NCCN2C=CC3=CC=CC=C32)OC,Inactive,0,,,-5.3
561,856289,657664,CCCCC(=O)C1CCN(CC1)CC2=CC=CC=C2,Inactive,0,,,-5.3
562,22409541,4221438,CCN(CC)C1=CC=C(C=C1)C(=O)NC(=S)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4,Inactive,0,,,-5.3
563,24805830,1164074,CCOC1=CC2=CC3=C(N=C2C=C1)SC(=C3N)C(=O)N4CCOCC4,Inactive,0,,,-5.4
564,49648960,806173,C1=CC=C(C=C1)CC2=NC(=S)C3=CC=CC=C3N2,Inactive,0,,,-5.4
565,49726115,3227076,CC1=CC=C(C=C1)C(=O)N2CCC(CC2)NC(=O)C(CC3=CC(=CC(=C3)OC)OC)NC(=O)C,Inactive,0,,,-5.4
566,49647926,885813,COC1=C(C=C(C=C1)CCNC(=O)CCCC2=CC=CC=C2)OC,Inactive,0,,,-5.4
