PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
184,856693,658043,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)OC)C2=NC(=C(C(=N2)OC)Cl)C,Inactive,2,,,2.2
185,49730337,3207073,C1=CC=C(C(=C1)N(CC(=O)NCC2=CC=CO2)C(=O)CNS(=O)(=O)C3=CC=C(C=C3)F)F,Inactive,2,,,2.2
186,49671114,3716796,C1CCC(C1)(CC(=O)NC2=CC=C(C=C2)C(F)(F)F)CC(=O)O,Inactive,2,,,2.2
187,26666729,950682,COC1=CC=CC=C1N2C(=NNC2=S)C3=NNC(=C3)C4=CC=CO4,Inactive,2,,,2.2
188,49668457,2252316,CCCCCC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=NC(=N2)OC)OC,Inactive,2,,,2.1
189,24808412,703220,C1=CC2=CN=C(N2C=C1)C3=C(C=C(C=C3)Cl)Cl,Inactive,2,,,2.1
190,49641545,2832608,COC1=CC=CC=C1N2C(=O)CC(C2=O)N3CCN(CC3)C4=CC=C(C=C4)F,Inactive,2,,,2.1
191,49647926,885813,COC1=C(C=C(C=C1)CCNC(=O)CCCC2=CC=CC=C2)OC,Inactive,2,,,2.1
192,47197726,23723796,C1CN(CCC1(CCCC2=CC=CC=C2)CO)S(=O)(=O)C3=CC=CC(=C3)C(F)(F)F,Inactive,2,,,2
193,26665804,135444809,C1CSCCN1C(=O)C2=NNC(=C2)[N+](=O)[O-],Inactive,2,,,2
194,49665643,684757,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC=C(C=C3)C(=O)O,Inactive,2,,,2
195,87338213,3182871,CCC(C)(C)N1C(=NN=N1)C(C2=CC3=CC(=CC(=C3NC2=O)C)C)N4CCN(CC4)C(=O)C5=CC=CO5,Inactive,2,,,2
196,14720984,783127,C1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)C4=CC=C(C=C4)Cl,Inactive,2,,,2
197,51089120,7292477,CCCCOC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NN=C(C=C3)N4CCOCC4,Inactive,2,,,2
198,49670199,617208,COC1=CC(=CC=C1)OCCNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,Inactive,2,,,2
199,26726999,2736308,CC1=C(C(=C(O1)C)S(=O)(=O)NCC2=CC=CS2)C(=O)O,Inactive,2,,,2
200,49674650,858406,COC1=CC=CC=C1CNC(=O)CC2=CNC3=CC=CC=C32,Inactive,2,,,2
201,26726414,2785858,CN1C2=NC3=CC=CC=C3C=C2C(=O)N(C1=O)C,Inactive,2,,,2
202,26658562,729831,CCC1=NN=C(S1)NC(=O)COC2=CC=CC=C2[N+](=O)[O-],Inactive,2,,,2
203,24816868,4152252,CCC(=O)NCC1=CC2=C(C=C1)NC(=C2)C,Inactive,2,,,2
204,56315669,16253613,CC1=CC=C(O1)C(=O)N(CCC2=CCCCC2)C3=C(N(C(=O)NC3=O)CC4=CC=CC=C4)N,Inactive,2,,,2
205,17388514,999629,CCC1=CC=C(S1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NC4=C(N(N=C4C)CC5=CC=C(C=C5)F)C,Inactive,2,,,2
206,24819377,1477531,CC1=CC=C(C=C1)CSC2=NC3=CC=CC=C3C4=NC(=O)CN42,Inactive,2,,,1.9
207,3711961,736970,C1=CC=C(C=C1)N2C3=CC=CC=C3SC2=N,Inactive,2,,,1.9
208,4249104,3243100,C1CCC2=C(C1)C(=NO2)C(=O)NCC3=CC=CC=C3,Inactive,2,,,1.9
209,49725937,1174612,CC(=O)CSC1=NN=C(N1C)C2=CC=C(C=C2)S(=O)(=O)N3CCCC3,Inactive,2,,,1.9
210,47204982,3091385,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)O)C(=O)NC3=CC=C(C=C3)C(=O)O,Inactive,2,,,1.8
211,56321444,24981616,CC1=CC(=NO1)NC(=O)C(C)SCC(=O)NC2=NC3=C(S2)C=C(C=C3)OC,Inactive,2,,,1.8
212,26727536,330502,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCCN4C3C5=CC=CC=C5C4=O,Inactive,2,,,1.8
213,57256111,2494882,COC1=CC=CC=C1NCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3,Inactive,2,,,1.8
214,49644973,1442486,CCN(CC)C(=O)CSC1=NC(=NC2=CC=CC=C21)CC3=CC=CC=C3,Inactive,2,,,1.8
215,26726226,5133312,CC1(CC2=NC3=NC(=NC(=C3C=C2CO1)N)SCC(=O)NC4=CC=C(C=C4)OC)C,Inactive,2,,,1.7
216,22408806,2469635,CC1=CC=C(C=C1)C2=C(SC(=N2)C3=CN=CC=C3)CC(=O)NC4=CC(=C(C=C4)C)Cl,Inactive,2,,,1.7
217,14741376,2992785,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=CC=C4,Inactive,2,,,1.7
218,24829550,982808,C1COCCN1CCNC2=NN3C(=NC4=C(C3=O)C(=CS4)C5=CC=CC=C5)C6=CC=CC=C62,Inactive,2,,,1.7
219,47199725,1250810,C1COCCN1CC(=O)NC2=NC=C(C=C2)Cl,Inactive,2,,,1.7
220,24815474,4606333,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)COC3=CC=CC=C3,Inactive,2,,,1.7
221,26731431,2806491,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=NN=CS3,Inactive,2,,,1.7
222,14746125,1193249,C1=CC=C(C=C1)CCNC(=O)CN2C=NC3=C(C2=O)C=C(S3)C4=CC=CC=C4,Inactive,2,,,1.7
223,49665261,6501598,CC1=C(C=C(C=C1)OCC2CN3C4=C(N=C3O2)N(C(=O)NC4=O)C)C,Inactive,2,,,1.7
224,26658869,1953345,CC(C)(C)C1=CC=C(C=C1)C2=NC3=C(C(=O)C4=CC=CC=C4N3C)C(=O)N2C5=CC=CC=C5,Inactive,2,,,1.7
225,26729829,2816454,C1CN2C3=C1C=CC=C3C(=C(C2=O)C4=CC=CC=C4)OC(=O)C5=CC=C(C=C5)F,Inactive,2,,,1.7
226,24816421,7206031,COC1=CC=CC=C1C2=NN=C(C=C2)SCC3=CC=CC=C3,Inactive,2,,,1.7
227,26667024,339701,COC1=NC2=C(C=C1)NC3=NC4=CC=CC=C4N=C3S2,Inactive,2,,,1.7
228,14726711,910410,CC1=CC(=NN1C(=O)C2=CC=C(C=C2)OC)C,Inactive,2,,,1.6
229,3713377,2544580,CN(C)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NCCCN2C=CC3=CC=CC=C32)Cl,Inactive,2,,,1.6
230,49725701,753735,COC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)OCO3,Inactive,2,,,1.6
231,7969453,3245460,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC=CS3,Inactive,2,,,1.6
232,17401222,4437359,C1CCCN(CC1)C2=NC(=C(S2)C(=O)C3=CC=CC=C3)C4=CC=CC=C4,Inactive,2,,,1.6
233,49649335,6324196,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)NC2=CC(=C(C=C2)F)Cl,Inactive,2,,,1.6
234,4261152,978064,CC1=NN=C(O1)SCC(=O)NC2=CC=C(C=C2)N3CCOCC3,Inactive,2,,,1.6
235,17509641,3594855,CC1CCN(CC1)C(=O)C2=CC(=C(C=C2)S(=O)(=O)CC3=C(C=CC(=C3)F)F)[N+](=O)[O-],Inactive,2,,,1.6
236,49671670,2728081,COC(=O)C1CC2=C(C3(N1)CCN(CC3)CC4=CC=CC=C4)NC5=CC=CC=C25,Inactive,2,,,1.6
237,49680695,4963809,CN(C)S(=O)(=O)C1=CC(=C(C=C1)OC)NC(=O)CCNC(=O)C2=CC=CO2,Inactive,2,,,1.6
238,24811116,16193273,CCCC(CCC)C1=NC2=C(N1)C=NC=C2.C(=O)(C(=O)O)O,Inactive,2,,,1.6
239,87337475,649344,CC1=CC(=C2C=C(C(=O)NC2=C1)C(C3=NN=NN3C4CCCC4)N5CCOCC5)C,Inactive,2,,,1.6
240,7974947,2850239,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(C2=NC=CN2C)O,Inactive,1,,,1.5
241,24793813,2985275,COC1=CC=CC=C1CNC(=O)C2CC3=CC=CC=C3C(=O)O2,Inactive,1,,,1.5
242,24810232,15997560,CCN1CCN(CC1)C(C2=CC3=C(C=C2[N+](=O)[O-])OCO3)C(=O)NC4CCCC4,Inactive,1,,,1.5
243,26663680,616168,COC1=CC=CC=C1OCCNC(=O)NC2=CC(=C(C=C2Cl)F)F,Inactive,1,,,1.5
244,14743319,4897734,CC1=NN2C(C3=C(CCCC3=O)NC2=C1C4=CC=CC=C4)C5=CC=CC=C5,Inactive,1,,,1.5
245,26667342,747958,C1CCC2=NN=C(N2CC1)C3=CC=CC=C3Cl,Inactive,2,,,1.5
246,56322526,24982133,CC(=O)C1=CC=C(C=C1)C2=CC=C(O2)C(=O)NC3CC(NC(C3)(C)C)(C)C,Inactive,1,,,1.5
247,26727689,2728011,COC1=CC=CC=C1C2CCN(CC2)C(=S)NC3=CC=C(C=C3)Br,Inactive,2,,,1.5
248,47194260,2876107,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)O)S(=O)(=O)NC3=CC=C(C=C3)Br,Inactive,1,,,1.5
249,3714377,2555366,CC1=CN=C(S1)NC(=O)C2=CC=C(O2)C3=NC4=CC=CC=C4S3,Inactive,1,,,1.5
250,49734177,16260149,C1CC(C2=CC=CC=C2C1)NS(=O)(=O)C3=CC(=C(C=C3)O)C(=O)O,Inactive,1,,,1.4
251,16953338,2968710,CCCC1=C(C=C(O1)C(=O)O)CN2CCOCC2.Cl,Inactive,1,,,1.4
252,49649248,22518150,CCC(=O)NC1=NN=C(S1)S(=O)(=O)N(C)C2=CC(=CC(=C2)C)C,Inactive,1,,,1.3
253,4255402,2966874,CCOC(=O)N1CCN(CC1)C(=O)C2=CC(=C(C=C2)C)S(=O)(=O)NC3=CC=CC=C3,Inactive,1,,,1.3
254,26729478,606670,C1=CC=C(C=C1)C2=NC=C3N2C=CC=C3,Inactive,1,,,1.3
255,17414900,2923154,CCCCNCCOCCOC1=C(C=C(C=C1)C)[N+](=O)[O-].C(=O)(C(=O)O)O,Inactive,1,,,1.3
256,47196827,23723277,CC(C)N(C)CC1=CN(N=C1C2=CC=C(C=C2)OC3=CC=CC=C3)C,Inactive,1,,,1.3
257,47203132,1087378,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O)Cl,Inactive,1,,,1.3
258,14725940,9549580,COC1=CC(=CC(=C1)C2=NC=C3N2C=CC=C3)OC.C(=O)(C(=O)O)O,Inactive,1,,,1.2
259,47202822,825312,CC1=CC=CC=C1NC(=O)C2=CN=CC=C2,Inactive,1,,,1.2
260,49668695,684623,CC1=C(C(=CC=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)OC,Inactive,1,,,1.2
261,26667554,646633,CC1=C(C(=NN1CC2=CC=CC=C2)C)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F,Inactive,1,,,1.2
262,87340716,54678841,CCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=CN=CC=C3)O,Inactive,1,,,1.2
263,26669157,6602527,CC1=NC2=C(N1C3CCN(CC3)CC4=NN=NN4CCC5=CC=CC=C5)C=CC(=C2)F.Cl,Inactive,1,,,1.2
264,4243151,3237912,COC1=C(C=C(C=C1)N2C(N3CCCC3C2=O)C4=CC=CC=C4)Cl,Inactive,1,,,1.2
265,22404434,1225824,CCN1C=C(C=N1)C(=O)NCC2=CC=CC=C2Cl,Inactive,1,,,1.2
266,47202466,1116094,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)O)C(=O)NC3=CC=C(C=C3)Br,Inactive,1,,,1.1
267,47195499,641836,C1=CC=C2C(=C1)C(=O)N(C2=O)CCN3C=CN=C3,Inactive,1,,,1.1
268,49648933,853050,C1CN(CCN1CC2=CC=CC=C2)CC(=O)NC3=CC=CC=C3C#N,Inactive,1,,,1.1
269,47203177,1105126,C1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)NC3=CC=CC=C3C(=O)O,Inactive,1,,,1.1
270,49643995,2865835,COC1=CC=CC=C1N2C(CC(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,Inactive,1,,,1.1
271,87339465,1301379,C1=COC(=C1)CN2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NC4=C(C=C(C=C4)O)C(=O)O,Inactive,1,,,1.1
272,24808440,16192911,C1=CC=C(C(=C1)C2=NC=C3N2C=CC=C3)Cl.C(=O)(C(=O)O)O,Inactive,1,,,1
273,87347374,661852,C1CCC(C1)NC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)CC5CCCO5)N,Inactive,1,,,1
274,24799817,16191487,CCCOC1CCCN(C1)CC2=NC(=NO2)C3=NC=CN=C3,Inactive,1,,,1
275,24816807,4419780,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CCC(=O)O,Inactive,1,,,1
276,85302817,654155,CCN(CC1=CC=CC=C1)C(C2=CC3=C(C=CC(=C3)C)NC2=O)C4=NN=NN4CCOC,Inactive,1,,,1
277,14740629,1345918,CCN1C(=C(C(=NC1=S)N2CCN(CC2)C3=CC=CC=C3)C(=O)C)C,Inactive,1,,,0.9
278,22403279,1364876,C1CN(CCN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)C4=CC=CC=C4,Inactive,1,,,0.9
279,24837800,4884049,CCNC1=C(C=C(C=C1)S(=O)(=O)N(C)C)NCC(=O)NC2=CC=CC=C2Br,Inactive,1,,,0.9
280,26662050,910535,COC1=CC=C(C=C1)C2=CN=C3N2CCCCC3,Inactive,1,,,0.9
281,24793478,1507028,C1=CC(=CC(=C1)Cl)OCC2=NC(=NO2)C3=CC=NC=C3,Inactive,1,,,0.9
282,47194936,3125257,CCC1(CC2=C(CO1)C(=NC(=C2C#N)SC)N3CCOCC3)C,Inactive,1,,,0.9
283,24782152,16187772,CC1=C(SC=C1)S(=O)(=O)N2CCC(CC2)(CC3=CC=C(C=C3)OC)CO,Inactive,1,,,0.9
284,49671681,9118951,CN(C)C1=CC=CC(=C1)C(=O)NCCCN2C=CC3=CC=CC=C32,Inactive,1,,,0.9
285,47196496,2169709,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=O)C3=C(C(=C(C(=C3F)F)F)F)F,Inactive,1,,,0.9
286,4258764,934923,CC1=C(C(=O)N2C(=N1)N=C(N2)CC3=CC=CC=C3)Cl,Inactive,1,,,0.9
287,24806242,741729,C1=CC2=CN=C(N2C=C1)C3=CC=C(C=C3)Cl,Inactive,1,,,0.8
288,850570,653096,COCCN(C1=NN=C(S1)C2=CN=CC=C2)C(=O)C3=CC=CC=C3,Inactive,1,,,0.8
289,24794190,2239952,CC1=CC(=NC2=CC(=NN12)C(=O)NC3=C(N(N=C3C)CC4=CC=C(C=C4)F)C)C,Inactive,1,,,0.8
290,22413187,848422,CC1=NN=C(N1C2CCCCC2)SCC(=O)NC(C)(C)C,Inactive,1,,,0.8
291,14737930,7437457,COC1=CC(=CC(=C1OC)OC)NC(=O)CCC2=NC(=NO2)C3=CC=CS3,Inactive,1,,,0.8
292,17387421,11948839,C1C(N(N=C1C2=CC=CO2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,Inactive,1,,,0.8
293,47200239,6472430,CCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=CC=C2,Inactive,1,,,0.8
294,49679601,24762053,C1OC2=C(O1)C=C(C=C2)CCNCC3=CC=C(C=C3)C(F)(F)F.C(=O)(C(=O)O)O,Inactive,1,,,0.8
295,49647111,5398467,CC1=CC(=O)OC2=C(C(=C(C=C12)Cl)O)CN3CCCC3,Inactive,1,,,0.8
296,49733260,3189216,COC1=C(C=C(C=C1)N(C(C2=CC3=C(C=C2)N=CC=C3)C(=O)NCC4CCCO4)C(=O)C5=C(C(=NS5)C(=O)N)N)OC,Inactive,1,,,0.7
297,17508477,1442723,CC1=C2C(=CC=C1)C=C3C(=C(SC3=N2)C(=O)N4CCC5=CC=CC=C54)N,Inactive,1,,,0.7
298,4242925,713757,C1=CC=C(C(=C1)C2=NN=C(O2)C3=CC=C(C=C3)C(F)(F)F)O,Inactive,1,,,0.7
299,49667430,1993002,CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC(=O)N)C4=CC=C(C=C4)Cl,Inactive,1,,,0.7
300,85302426,649411,CC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CC4=CC=C(C=C4)OC)N5CCOCC5,Inactive,1,,,0.7
301,14743170,2041326,C1CCN(C1)C2=NC3=CC=CC=C3N=C2N,Inactive,1,,,0.7
302,49665201,3095057,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)NC2=CNC(=O)NC2=O,Inactive,1,,,0.6
303,4262628,135414699,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSC2=NC(=CC(=O)N2)C,Inactive,1,,,0.6
304,47201037,804712,CC(=O)NC1=CC=C(C=C1)OC2=CC3=C(C=C2)C(=O)NC3=O,Inactive,1,,,0.6
305,26668115,645008,CC1=CC=CC=C1CN2C=C(C=N2)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F,Inactive,1,,,0.6
306,49734108,3222196,C1CCC(C1)NC(=O)C(C2=CN=CC=C2)N(CC3=CC=CC=C3)C(=O)C4=CSN=N4,Inactive,1,,,0.6
307,47198738,789625,C1C(=O)NC2=CC=CC=C2N1C(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-],Inactive,1,,,0.6
308,49677146,2468757,COC(=O)C1=CC=C(C=C1)CNC(=O)CCC2=CNC3=CC=CC=C32,Inactive,1,,,0.6
309,87344814,3236755,COC1=CC=C(C=C1)C(=O)NCCN2C=CC3=CC=CC=C32,Inactive,1,,,0.6
310,47195057,23723116,COC1=CC=C(C=C1)[C@H]([C@H](C2=CC=CC=C2)N)O.Cl,Inactive,1,,,0.6
311,17406796,823300,CC1=CC(=NN1CC2=CC=CC=C2F)[N+](=O)[O-],Inactive,1,,,0.6
312,47201531,225739,C1CCC(CC1)N2C(=O)C3=CC=CC=C3C2=O,Inactive,1,,,0.6
313,4242783,3237594,CCN1C2=CC=CC=C2N=C1CCNC(=O)C3=CC(=C(C=C3)OC)OC,Inactive,1,,,0.5
314,49647538,941653,CC1=CC2=CC3=C(N=C2C=C1)N(N=C3NC(=O)C(C)(C)C)CC(C)C,Inactive,0,,,0.5
315,49647871,1776474,COC1=CC=C(C=C1)CNC(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O,Inactive,1,,,0.5
316,49735870,3685908,COC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NC3=C(C=C(C=C3)F)F,Inactive,0,,,0.5
317,56318605,24980420,COC1=CC(=C(C=C1)OC)CN2CCN(CC2)C(=O)CCNC(=O)C3=CC=C(C=C3)Br,Inactive,0,,,0.5
318,49729001,6490701,CC(C(=O)NCC1=CN=CC=C1)NS(=O)(=O)C2=CC(=C(C=C2)OC)OC,Inactive,0,,,0.5
319,22410188,2443277,COC1=CC(=C(C=C1)C(=O)CSC2=NN=C(N2C3=CC=C(C=C3)F)CN4CCCC4)OC,Inactive,0,,,0.4
320,24784373,1072881,C1CCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C(C(=N3)C4=CC=CC=N4)C5=CC=CC=N5,Inactive,0,,,0.4
321,47203020,823600,CCN(CC)C(=O)C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2,Inactive,0,,,0.4
322,47197171,2941804,COC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C(=O)C3=CC=C(C=C3)C4=CC=CC=C4,Inactive,0,,,0.4
323,49726115,3227076,CC1=CC=C(C=C1)C(=O)N2CCC(CC2)NC(=O)C(CC3=CC(=CC(=C3)OC)OC)NC(=O)C,Inactive,0,,,0.4
324,49642822,970419,COC1=CC=CC=C1NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)N3,Inactive,0,,,0.4
325,14741041,4584321,CCCOC1=CC=C(C=C1)C2=NC(=C(O2)NCCCN3C=CN=C3)C#N,Inactive,0,,,0.3
326,24791290,833469,CCN(C1=CC=CC=C1)C(=O)C2=CC(=C(C=C2)C)Br,Inactive,0,,,0.3
327,49714087,1520324,CC1=CC=C(C=C1)S(=O)(=O)C2=C(C(=CC(=C2)C)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O)C,Inactive,0,,,0.3
328,17514244,3953264,CC1=CC=C(C=C1)C2CC(=NN2C(=O)C3=CC=CO3)C4=CC=C(C=C4)NS(=O)(=O)C,Inactive,0,,,0.3
329,856289,657664,CCCCC(=O)C1CCN(CC1)CC2=CC=CC=C2,Inactive,0,,,0.3
330,22404985,848959,CN1CCN(CC1)CC(=O)NC2=NN=C(S2)C3=CC=CS3,Inactive,0,,,0.2
331,14737891,4134503,CN1C=C(C2=CC=CC=C21)CC(=O)NCCCN3CCCC3,Inactive,0,,,0.2
332,49673335,4570582,C1=CC=C2C(=C1)C=CC=C2OCC(CNCC3=CC=CC=C3F)O,Inactive,0,,,0.2
333,47196832,23723279,CN(C)CCN(CC1CCCN(C1)CC2=CC=CC=C2F)C(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,0.2
334,24793134,2219674,CC1=CC=C(C=C1)S(=O)(=O)C2=C(OC(=N2)C3=CC=CS3)NCCCOC,Inactive,0,,,0.2
335,24828275,2102301,CC1=NC2=C(S1)C=C(C=C2)NC(=O)COC3=CC(=CC=C3)F,Inactive,0,,,0.2
336,49672023,2805755,C1CCNC(=O)C(C1)NS(=O)(=O)C2=CC=C(C=C2)C#N,Inactive,0,,,0.2
337,57258258,25162322,CC1=CC(=C(S1)C)C(=O)CCC(=O)N(C)CC(=O)NC2=CC(=CC=C2)OC,Inactive,0,,,0.2
338,49641156,1433727,CC(=O)CN1C=NC2=C(C1=O)C=NN2C3=CC=C(C=C3)OC,Inactive,0,,,0.2
339,47198266,2846380,CN1CCC(CC1)NC2=CC(=C(C=C2)F)Cl,Inactive,0,,,0.1
340,47203724,765630,CC(C)CC1=NC2=CC=CC=C2C(=C1)C(=O)NC3=CC=CC=C3,Inactive,0,,,0.1
341,49672235,2809736,C1C(CC2=CC=CC=C21)NCC(C3=CC=CC=C3)O,Inactive,0,,,0.1
342,24783664,1165089,CC1=NN(C=C1NC(=O)C2=NN3C(=CC(=NC3=C2)C4=CC=CO4)C(F)(F)F)C,Inactive,0,,,0.1
343,49670707,9124218,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)NC(=O)C,Inactive,0,,,0.1
344,17412696,1355692,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC(=C(S3)C4=CC=CC=C4)C5=CC=CC=C5,Inactive,0,,,0
345,26659286,1953445,CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)N)C3=NC=CN=C3,Inactive,0,,,0
346,17386520,1214670,CC1=CC=C(C=C1)N2C=C3C(=N2)C(=NN=C3C4=CC(=CC=C4)Br)C,Inactive,0,,,0
347,14741073,1834019,CC1=NC2=NC(=CC(=O)N2N1)CSC3=CC=C(C=C3)Cl,Inactive,0,,,0
348,14737902,5046601,CCC(C)NC(=O)C1=CC2=C(S1)N=C3C=C(C=CC3=C2)OC,Inactive,0,,,-0.1
349,49665656,1174026,CC1=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N1CC3=CC(=CC=C3)F,Inactive,0,,,-0.1
350,850479,653000,COC1=C(C=C2C(=C1)C=C(C(=O)N2)CN(CCN3CCCC3)C(=O)NC4=CC=CC=C4Cl)OC,Inactive,0,,,-0.1
351,14729913,3739568,CC1=NN(C(=O)N1N(C)C2=C(C=C(C=N2)C(F)(F)F)Cl)CC3=CC=C(C=C3)[N+](=O)[O-],Inactive,0,,,-0.1
352,850066,652576,COC1=C(C=CC(=C1)S(=O)(=O)N(CC2CCCO2)CC3=CC=CS3)N4C=NN=N4,Inactive,0,,,-0.1
353,47204551,6483962,CN(C)C(=O)C1=CN(N=C1C2=CC3=CC=CC=C3C=C2)CCC#N,Inactive,0,,,-0.1
354,47194162,686458,CC(C)OC1=CC=C(C=C1)C(=O)CCN2CCOCC2,Inactive,0,,,-0.1
355,22413713,1008020,CCC1=CC=C(C=C1)OCC2=NN=C(O2)SCC(=O)NC3=CC=CC(=C3)C(=O)N4CCOCC4,Inactive,0,,,-0.2
356,49642511,560967,C1C(=O)NC(=O)CN1CC2=CC=CC=C2,Inactive,0,,,-0.2
357,49641119,1088395,COC1=C(C(=CC=C1)OC)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3)OC,Inactive,0,,,-0.2
358,22412449,1008052,CCOC1=C(C=C(C=C1Br)C(=O)N)OCC2=CC=CC=C2,Inactive,0,,,-0.2
359,849232,651710,C1=CC=C(C=C1)CN2C=C(C=N2)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F,Inactive,0,,,-0.2
360,47201357,790127,COC1=CC=CC(=C1)C(=O)NCC2=CC3=C(C=C2)OCO3,Inactive,0,,,-0.2
361,14721683,3190198,C1OC2=C(O1)C=C(C=C2)CN(C(C3=CC=C(C=C3)F)C(=O)NCC4=CC=CC=C4)C(=O)CN5N=C(N=N5)C6=CC=CS6,Inactive,0,,,-0.2
362,26667844,645493,CCOC(=O)C1CCN(CC1)C(C2=CC3=C(C=CC(=C3NC2=O)C)C)C4=NN=NN4C5CCCCC5,Inactive,0,,,-0.2
363,24779599,4251180,C1=CC=C(C=C1)N2C(=NNC2=S)CNC(=O)COC3=CC=CC=C3,Inactive,0,,,-0.2
364,4245981,3240381,CC1=CC2=CC=CC=C2N1CCNC(=O)C3CCCC3,Inactive,0,,,-0.2
365,26729622,2816010,CC1=C2C(=CC=C1)C3=C(CCN3C4=CC=CC=C4F)C(=N2)C,Inactive,0,,,-0.2
366,49672654,4024981,C1=CC(=CN=C1)CNC2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)N,Inactive,0,,,-0.2
367,4243238,3237985,CCCC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-0.3
368,49645183,3117115,CN1C2=C(C(=O)NC1=O)N3CC(CN(C3=N2)C4=CC(=CC=C4)OC)O,Inactive,0,,,-0.3
369,49722068,20900864,COC1=CC=C(C=C1)CNC(=O)CN2C(=O)COC3=C2C=C(C=C3)S(=O)(=O)N4CCCC4,Inactive,0,,,-0.3
370,49667800,4586649,CC1=C(C(=C(C=C1)C(CC(=O)N2CCCCC2)C3=CC=CC=C3)O)C,Inactive,0,,,-0.3
371,22413796,851335,C1=CC=NC(=C1)SCCC(=O)NC2=CC=C(C=C2)Br,Inactive,0,,,-0.3
372,49729729,1462693,COC1=CC=C(C=C1)CNC(=O)CSC2=NN=C(S2)NC(=O)C3CC3,Inactive,0,,,-0.3
373,17432357,2956710,CC1=C(C(=CC=C1)C(C)C)NC(=O)C2CN(CCN2S(=O)(=O)C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,Inactive,0,,,-0.3
