PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Percent Inhibition of substrate cleavage in the presence of 10 microM test compound
RESULT_UNIT,,,,,,,,PERCENT
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
652,24828037,16196031,C1=CC=C(C(=C1)OCCN)OCCN.Cl,Inactive,2,,,1.6
653,24785931,5348353,C/C(=N\NC(=O)C1=CC=CC=C1[N+](=O)[O-])/C2=CC=C(S2)Br,Inactive,2,,,1.5
654,14741511,2031397,CN1C2=CC=CC=C2C(=O)C(=C1NC(=O)C3=CC=CO3)C4=CC=C(C=C4)OC,Inactive,2,,,1.5
655,14730027,3763609,CN1C2=C(C3C(COC4=C3C=CC=C4OC)CO2)C(=O)N(C1=O)C,Inactive,2,,,1.5
656,857138,244418,COC1=CC=C(C=C1)C(=O)C2CCCCC2=O,Inactive,2,,,1.5
657,26663041,5388992,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,Inactive,2,,,1.5
658,11533066,5963,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],Inactive,2,,,1.5
659,862786,664019,CC1(C2=CC=CC=C2N3C1(N(C(=O)C3)CC(=O)N)C)C,Inactive,2,,,1.5
660,855539,4847,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,Inactive,2,,,1.5
661,855779,657297,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C.[N+](=O)([O-])[O-],Inactive,2,,,1.5
662,24794281,5738656,CC1(C(OC(=O)C(C1=O)(C)C)/C=C\C2=CC=CC=C2)C,Inactive,2,,,1.5
663,11532905,4843,C1CC(=O)N(C1)CC(=O)N,Inactive,2,,,1.5
664,861987,44383,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.Cl,Inactive,2,,,1.5
665,855560,5284443,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,Inactive,2,,,1.5
666,22416331,1769793,C1CCC(C1)NC(=O)CCCCC(=O)NC2CCCC2,Inactive,1,,,1.5
667,11532856,11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,Inactive,1,,,1.5
668,24786094,2168621,CCOC(=O)C(=O)N1CCN(CC1)C2=CC=CC=C2OC,Inactive,1,,,1.5
669,17386074,7309015,CC1=CC(=O)OC2=C1C=CC(=C2C(=O)/C=C\C3=CC(=C(C=C3)OC)OC)O,Inactive,1,,,1.5
670,856001,11972,CC(=O)NC1=CC=CC=C1O,Inactive,1,,,1.5
671,24783008,5053621,CCOC(=O)NN1C(NC2=CC=CC=C2C1=O)C3=CC(=C(C=C3)OC)OC,Inactive,1,,,1.5
672,17415493,2848707,CC1=C(C=C(C=C1)[N+](=O)[O-])NC2C(C(C(O2)CO)O)O,Inactive,1,,,1.5
673,14724536,2850833,CC1=C(C=C(C=C1)NC2CCCCC2OC)C,Inactive,1,,,1.5
674,11532914,6852384,C1=CC=C(C=C1)C(C(=O)O)O.C1=CC=C(C=C1)C(C(=O)O)O,Inactive,1,,,1.5
675,855997,36708,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,Inactive,1,,,1.5
676,24817826,3140849,CCOC(=O)C(=O)NC1=CC=C(C=C1)OC2=CC=CC=C2,Inactive,1,,,1.4
677,24783646,16188201,CC1=C(C=CC(=C1)Cl)C(=O)C2CCCN(C2)C(=O)C3=NC=C(N=C3)C,Inactive,1,,,1.4
678,7964677,794420,CC1=C(C=C(C=C1)S(=O)(=O)N2C=CN=C2)C,Inactive,1,,,1.4
679,855807,3019,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,Inactive,1,,,1.4
680,844329,646649,CC1=C2C(=CC(=CC(=O)C2=C(O1)C)C3=CC=CS3)OC,Inactive,1,,,1.4
681,24791671,2950900,CC(=O)N(CCC(CC1=CC=CC=C1)C2=CC=CO2)CC3=CC=CO3,Inactive,1,,,1.4
682,24790127,16189484,CC(C)OC1=C(C=C(C=C1)C2C3=C(CCN2)C4=CC=CC=C4N3)OC.Cl,Inactive,1,,,1.4
683,7977361,2927290,COC1=CC2=C(C=C1)OC(CC2=O)C3=CC=CC=C3F,Inactive,1,,,1.4
684,4265220,969581,CC1=CSC(=N1)CCC2=NC(=CS2)C,Inactive,1,,,1.4
685,855885,3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,Inactive,1,,,1.4
686,855569,11224,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O,Inactive,1,,,1.4
687,26670051,6284688,COC1=C(C=C(C=C1)/C=C/2\CCN3C2=NC4=C(C3=O)C=CC(=C4)C(=O)O)OC,Inactive,1,,,1.4
688,26665446,1599825,C1=CC=C(C(=C1)C(=O)NCCCCCC2=NC3=CC=CC=C3N2)Cl,Inactive,1,,,1.4
689,24795867,2937005,CC1C2=C(CCN1C(=S)NCC=C)C3=CC=CC=C3N2,Inactive,1,,,1.4
690,855975,6603067,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3C=NC4=CC=CC=C34.Cl,Inactive,1,,,1.4
691,855897,101430,C1=CC=C(C=C1)NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Inactive,1,,,1.4
692,855822,5388988,C1[C@H]2CC([C@@H]1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl,Inactive,1,,,1.4
693,26661445,16237581,C1=CC(=C(C=C1S(=O)(=O)N)N)N.OS(=O)(=O)O,Inactive,1,,,1.4
694,24796043,2987188,CC1=CC=C(C=C1)CSCC(=O)NCCCN2CCOCC2,Inactive,1,,,1.4
695,17416157,2270409,CC(C)(C)OC(=O)COC1=CC2=C(C(=C1)OCC(=O)OC(C)(C)C)C(=O)C=C(O2)C3=CC=CC=C3,Inactive,1,,,1.4
696,855794,3059,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,Inactive,1,,,1.4
697,11532964,3718,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,Inactive,1,,,1.4
698,855658,10607,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,Inactive,1,,,1.4
699,848455,650896,C1=CC=C2C(=C1)C(=O)N(C=N2)CCC(=O)O,Inactive,1,,,1.4
700,4264329,2857305,COC1=CC=CC=C1CN2CCCCC2C3=CN=CC=C3,Inactive,1,,,1.4
701,4256891,2905116,COC1=CC=CC(=C1)N2C(=O)CC(C2=O)C3=CNC4=CC=CC=C43,Inactive,1,,,1.4
702,858361,659689,CC(C)CC(=O)NC1=CC2=C(C=C1)OC(=N2)C3=CC=NC=C3,Inactive,1,,,1.4
703,24822172,588090,CS(=O)C1=CC=CC=C1O,Inactive,1,,,1.4
704,24796044,2987351,COC1=C(C(=CC=C1)OC)C(=O)NCCSC2CCCCC2,Inactive,1,,,1.4
705,24792391,5741044,C1=CC=C(C=C1)COC(=O)COC2=CC(=C3C(=C2)OC4=CC=CC=C4C3=O)O,Inactive,1,,,1.4
706,4263327,620880,C1=CC(=CC=C1O)OC2=C(C=C(C=N2)Cl)Cl,Inactive,1,,,1.4
707,4256695,885873,CCCC(=O)NC1=CC=CC=C1NC(=O)C,Inactive,1,,,1.4
708,14741275,3707719,CN1C2=C(N=C1OC3=CC4=C(C=C3)OCO4)N(C(=O)N(C2=O)CC5=CC=CC=C5)C,Inactive,1,,,1.4
709,3713199,5394360,CC1=C(C(=O)C2=C(C=C(C=C2O1)O)O)C3=CC4=C(C=C3)OCCCO4,Inactive,1,,,1.4
710,856533,5389034,CCOC(=O)C1=C(C(=O)C2=C(O1)C=C(C=C2C)O)C3=CSC=N3,Inactive,1,,,1.4
711,24784948,16188589,CCC1=CN=C(C=C1)CN(C)CC2=NC(=NO2)CC3=CC=CC=C3,Inactive,1,,,1.4
712,855618,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],Inactive,1,,,1.4
713,24786150,16188957,CCOC(=O)N1CCN(CC1)CC2=NC(=NO2)CC3=CC(=CC=C3)F,Inactive,1,,,1.3
714,855970,11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Inactive,1,,,1.3
715,855919,5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Inactive,1,,,1.3
716,855573,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,Inactive,1,,,1.3
717,855967,2554,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,Inactive,1,,,1.3
718,855619,443955,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,Inactive,1,,,1.3
719,17412739,2188092,CCOC1=C(C=CC(=C1)C=O)OCCSC2=CC=C(C=C2)C,Inactive,1,,,1.3
720,14728029,27775,CNC1=NC(=NC(=N1)N(C)C)N(C)C,Inactive,1,,,1.3
721,11532994,1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,Inactive,1,,,1.3
722,26665361,5357469,C1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3C=C2,Inactive,1,,,1.3
723,24786450,16189181,CN(C)C(=O)C1=C(N2C=C(C=CC2=N1)Cl)CNCC3=CN(N=C3)C4=CC(=CC=C4)OC,Inactive,1,,,1.3
724,24785179,16188709,CC1=NC=C(S1)CN2CCC(CC2)(CCC3=CC=CC=C3)CO,Inactive,1,,,1.3
725,26660032,3802276,COC1=CC=CC(=C1)C2CC3=C(C(N(C4=CC=CC=C4N3)C(=O)CCC(=O)O)C5=CC=C(C=C5)F)C(=O)C2,Inactive,1,,,1.3
726,24787328,5348367,CC1=CC=C(C=C1)/C=N/NC(=O)C2(CC2(Br)Br)C,Inactive,1,,,1.3
727,24786412,16189149,CN1C=C(C(=N1)C2=CC(=CC=C2)Cl)CN(CCO)CC3=CC=CS3,Inactive,1,,,1.3
728,865464,5390035,C1=CC=C2C(=C1)[C@]3([C@H]4[C@@H]([C@@H](N3)CC5=CC=C(C=C5)O)C(=O)N(C4=O)C6=CC=C(C=C6)F)C(=O)N2,Inactive,1,,,1.3
729,855910,5281067,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Inactive,1,,,1.3
730,14743405,4360734,C1COC2=C(O1)C=CC(=C2)NC(=O)NCCCCCC(=O)O,Inactive,1,,,1.3
731,8139976,546,C(C(=O)O)P(=O)(O)O,Inactive,1,,,1.3
732,855620,4421,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,Inactive,1,,,1.3
733,846105,648477,CN1C(=CC2=CC(=C(C(=C21)OC)OC)OC)C(=O)O,Inactive,1,,,1.3
734,24808447,3152542,COC1=CC=C(C=C1)C2C(=C(C(=O)N2CC3CCCO3)O)C(=O)C4=CC=CO4,Inactive,1,,,1.3
735,7965247,780919,CC1=CN=C(C2=C1C3=CC=CC=C3OC2=O)N,Inactive,1,,,1.3
736,4256962,977348,CC(C)CCC1=CC2=C(C(=N1)NC(=O)C)C(=O)OC3=CC=CC=C32,Inactive,1,,,1.3
737,855818,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,Inactive,1,,,1.3
738,855638,5282386,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl,Inactive,1,,,1.3
739,24795486,1947346,CC1=CC=C(C=C1)C(=O)NCCNC(=O)C2=CC=CC=C2,Inactive,1,,,1.3
740,842883,30627,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCC(=O)O,Inactive,1,,,1.3
741,24782862,2891422,CC(=O)N1CC23C=CC(O2)CC3CC14CCCCCC4,Inactive,1,,,1.3
742,17507708,12004699,CC1=NC(=C(C=C1)O)CCC2=CC=CC=C2.Cl,Inactive,1,,,1.3
743,3717016,725661,CC1=CC(=CC=C1)NC(=O)C2=CC3=CC=CC=C3O2,Inactive,1,,,1.3
744,862750,663984,CC1=NC2=C(C(=N1)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)O)OC5=CC=CC=C52,Inactive,1,,,1.3
745,850020,652531,COC1=CC(=CC(=C1OC)OC)C2=NN=C(O2)C3=CC=CS3,Inactive,1,,,1.3
746,26661366,5926982,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=CC3=C2OCOC3)C(=O)O)O,Inactive,1,,,1.3
747,24823368,1262781,C=CCC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NC3=CC=C(C=C3)CC(=O)O,Inactive,1,,,1.3
748,11533069,6852411,C1C[C@H]2C3C([C@@H]1O2)C(=O)OC3=O,Inactive,1,,,1.3
749,7975589,8096,C(CSCCC(=O)O)C(=O)O,Inactive,1,,,1.3
750,855602,3672,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,Inactive,1,,,1.3
751,855521,440707,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,Inactive,1,,,1.3
752,855742,6271,CCC(=O)C1=CC=C(C=C1)O,Inactive,1,,,1.2
753,11533071,9367,CC(C)NNC(=O)C1=CC=NC=C1.OP(=O)(O)O,Inactive,1,,,1.2
754,8139984,135398641,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Inactive,1,,,1.2
755,855740,12492,C[C@@H]1CCC[C@@H](N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C,Inactive,1,,,1.2
756,24831697,2446233,COC1=CC(=CC=C1)OCC2=NN=C(O2)C3=CC=CS3,Inactive,1,,,1.2
757,14722352,753293,CC12CN3CC(C1=O)(CN(C2)C34CCOCC4)C,Inactive,1,,,1.2
758,26659422,7005445,C1[C@H]2C(=O)N(CC(=O)N2CS1)CC3=CC=C(C=C3)F,Inactive,1,,,1.2
759,14724142,135446659,CC1(CC(=C(C(=O)C1)C=NCCC2=CC=C(C=C2)OC)O)C,Inactive,1,,,1.2
760,24814763,231264,C(CC(=O)NCCO)C(=O)NCCO,Inactive,1,,,1.2
761,24785441,16188830,C1CC(CN(C1)C(=O)CCN2CCCO2)C(=O)C3=CC=CC4=CC=CC=C43,Inactive,1,,,1.2
762,855993,5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,Inactive,1,,,1.2
763,852171,654784,CN1C(=O)C2=C(NC1=O)N(C(=N2)C3=CC=C(C=C3)OC)CCC4=CC=CC=C4,Inactive,1,,,1.2
764,56322751,50088,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,Inactive,1,,,1.2
765,24796154,2936164,CCC(C)NCCOC1=CC=CC=C1C.C(=O)(C(=O)O)O,Inactive,1,,,1.2
766,4245034,3239556,CC1(CC(=O)C(C(=O)C1)C(=O)CCCCC(=O)C2C(=O)CC(CC2=O)(C)C)C,Inactive,1,,,1.2
767,855984,449094,C1C[C@H]2C(=O)N[C@H](C(=O)N2C1)CC3=CN=CN3,Inactive,1,,,1.2
768,14736419,220717,CCNC1=C(C(=O)C2=CC=CC=C2C1=O)Cl,Inactive,1,,,1.2
769,14723918,827107,C1CCN(CC1)C(=S)NC(=O)C2=CN=CC=C2,Inactive,1,,,1.2
770,7974875,743130,CC1(CC2=NC(=NC=C2C(=O)C1)NC(=O)C3CCCC3)C,Inactive,1,,,1.2
771,7968631,1892,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,Inactive,1,,,1.2
772,4262837,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,Inactive,1,,,1.2
773,24782965,23669145,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],Inactive,1,,,1.2
774,14741850,907590,CC(C)(C)C1=COC2=C1C=C3C4=C(C=C(C=C4)OC)C(=O)OC3=C2,Inactive,1,,,1.2
775,14733805,944716,COC1=CC(=CC(=C1)NC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)OC,Inactive,1,,,1.2
776,855868,2391,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,Inactive,1,,,1.2
777,24786675,2269063,CC1CCN(CC1)CCOCCOC2=CC=CC=C2Br,Inactive,1,,,1.2
778,8139870,15818,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O,Inactive,1,,,1.2
779,24790459,3316051,C1CCN(C1)C(=O)CCSC2=CC=CC=C2,Inactive,1,,,1.2
780,7976601,760847,CC1=C(C(=O)C2=C(N1)C(=CC=C2)OC)C/C=C(/C)\Cl,Inactive,1,,,1.2
781,855720,5319,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,1,,,1.2
782,855665,66419,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC(=O)C4=C3C=CC(=C4)O,Inactive,1,,,1.2
783,855661,9568,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl,Inactive,1,,,1.2
784,24804857,1999089,CCOC1=CC2=C3C(=C1)C(=O)C(=O)N3C(C=C2C)(C)C,Inactive,1,,,1.1
785,7976225,776045,CC1=CC2=C(C=C1)OC=C(C2=O)C(=O)C3=CC=CO3,Inactive,1,,,1.1
786,4262650,850025,CC1=CC(=C(C=C1)OC)S(=O)(=O)NC2=CC=C(C=C2)F,Inactive,1,,,1.1
787,24837349,91637,CC1=CC=CC=C1C(=O)NCC(=O)O,Inactive,1,,,1.1
788,17515791,256466,C1CNC(C2=C1NC=N2)C3=CC=C(C=C3)Cl,Inactive,1,,,1.1
789,11533032,28767,CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C.Cl,Inactive,1,,,1.1
790,11532978,6852391,CCCC[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C.[Br-],Inactive,1,,,1.1
791,863165,664402,CC(C)C[C@H](C(=O)N1CCC(CC1)C(=O)NCC2=CC=C(C=C2)OC)NC(=O)OC(C)(C)C,Inactive,1,,,1.1
792,855769,3767,C1=CN=CC=C1C(=O)NN,Inactive,1,,,1.1
793,26657796,2461255,C1CN(CCN1C2=CC=C(C=C2)F)C(=O)CCCN3C4=CC=CC=C4OC3=O,Inactive,1,,,1.1
794,24805531,767419,C1=CC=C(C=C1)C(=O)OC2=CC=CC=CC2=O,Inactive,1,,,1.1
795,24780939,16187412,CC[N+]1(CC2CCC(C1)(C2(C)C)C)C.[I-],Inactive,1,,,1.1
796,7973157,5310652,CCOC(=O)C1C(C(C(CC1=O)(C)O)C(=O)OCC)/C=C/C2=CC=CC=C2,Inactive,1,,,1.1
797,26663012,6915727,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H](C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,Inactive,1,,,1.1
798,14730841,347809,C1CCN(CC1)C(=S)C2=CC3=C(C=C2)OCO3,Inactive,1,,,1.1
799,4256524,1317004,CN1C2=CN(C(=C2C(=O)N(C1=O)C)C3=CC=C(C=C3)OC)C4CCCCC4,Inactive,1,,,1.1
800,855862,15209,C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CO)C)O)F,Inactive,1,,,1.1
801,8139926,2266,C(CCCC(=O)O)CCCC(=O)O,Inactive,1,,,1.1
802,8139861,3366,C1=NC(=O)NC(=C1F)N,Inactive,1,,,1.1
803,862425,663650,CC(C)C[C@@H](C(=O)O)NC(=O)NC(C)C,Inactive,1,,,1.1
804,855842,3169,C1CN(CCN1CC(CO)O)C2=CC=CC=C2,Inactive,1,,,1.1
805,26661451,3815867,CC1(C2(CCC1(C(=O)C2=O)C(=O)NNC3=CC=CC=C3)C)C,Inactive,1,,,1.1
806,8139951,203875,CNCCC1=CC=CC=N1.Cl,Inactive,1,,,1.1
807,3715159,984141,CC1=NOC(=C1C2=CC=C(O2)C(=O)OC(C)C)C3=C(C=C(C=C3)OC)O,Inactive,1,,,1.1
808,855815,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,Inactive,1,,,1.1
809,855782,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,Inactive,1,,,1.1
810,855774,4021,CC1=NN(C(=O)C1)C2=CC=CC=C2,Inactive,1,,,1.1
811,14736573,2965350,CC(C)C1CC(CCO1)(CC(=O)N2CCCCC2)C3=CC=CC=C3OC,Inactive,1,,,1.1
812,4257686,605552,CC1=NC(=C2C(=N1)OC(=N2)C)NC(CC(C)C)C(=O)O,Inactive,1,,,1.1
813,846220,648601,CC1(C=CC2=C(O1)C3=C(C=CC(=C3)OC)NC2=O)C,Inactive,1,,,1.1
814,24785260,2952309,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC=CC=C3O.Cl,Inactive,1,,,1
815,14742468,1954694,COC1=CC2=C(C=C1)C(=CC(=O)O2)CC(=O)NCC3CCC(CC3)C(=O)O,Inactive,1,,,1
816,8139955,1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,Inactive,1,,,1
817,855600,23672568,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)[O-].[Na+],Inactive,1,,,1
818,26669391,853070,COC1=CC(=C(C=C1)C(=O)COC2=CC=C(C=C2)F)O,Inactive,1,,,1
819,24796074,1619325,C1=CC=C(C=C1)CC(=O)NCC(=O)OCC(=O)C2=CC=CC=C2Cl,Inactive,1,,,1
820,17433150,879632,CC(C)C(=O)NC1=CC=C2CCC3=C2C1=CC=C3,Inactive,1,,,1
821,24795951,16189722,CC1=CC=CC=C1OCC(CN2CCN(CC2)C)O.Cl,Inactive,1,,,1
822,22412376,1600641,CC1=C2CC(N/C(=C\C(=O)N)/C2=CC=C1)(C)C,Inactive,1,,,1
823,855678,19004,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-],Inactive,1,,,1
824,24807997,742446,CC12CN3CC(C1=O)(CN(C2)C3C4=CN(C5=CC=CC=C54)C)C,Inactive,1,,,1
825,24794414,893374,COC1=C(C=C(C=C1)Br)C(=O)NC2=CC=C(C=C2)C(=O)O,Inactive,1,,,1
826,24783694,16188226,CC(C)CCC1=NOC(=N1)CN2CCC(CC2)CCN3CCCC3=O,Inactive,1,,,1
827,864952,617614,CC1(CC2=NC3=CC=CC=C3C(=C2C(=O)C1)N)C,Inactive,1,,,1
828,24784425,16188440,CN(CCC1=CC(=C(C=C1)OC)OC)CC2=NC(=NO2)CC3=CC(=C(C=C3)OC)OC,Inactive,1,,,1
829,24782936,2836255,COC1=C(C=C2C(=C1)C(NCC23CCCC3)C4=CC(=CC=C4)[N+](=O)[O-])OC,Inactive,1,,,1
830,855991,21718,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Inactive,1,,,1
831,857193,658546,CC1=CC=C(C=C1)NC2=C(C(C(C(C2)(C)O)C(=O)C)C3=CC=CO3)C(=O)C,Inactive,1,,,1
832,26671483,1293594,C1=CC=C(C=C1)/C=C/2\C(=O)N(C(=N2)C3=CC=CC=C3)C4=CC=C(C=C4)C(=O)O,Inactive,1,,,1
833,22415329,5735581,CC1=C(C(NC(=O)N1)/C=C/C2=CC=CC=C2OC)C(=O)OCC=C,Inactive,1,,,1
834,843314,6603179,CN1CCCC(C1)OC(=O)C2=CC3=C(C=C2)OCCO3.Cl,Inactive,1,,,1
835,26665395,5914617,C1CCN(C(C1)C2=CN=CC=C2)C(=S)NC(=O)/C=C/C3=CC=C(C=C3)F,Inactive,1,,,1
836,24795751,2936390,CCC1(NC(=S)N(N1)C2=CC(=C(C=C2)C)C)C3=CC=CC=C3,Inactive,1,,,1
837,24786353,16189127,C1CN(CCN(C1)C(=O)C2=CC=CO2)CC3=NC(=NO3)C4=CC5=C(C=C4)OCO5,Inactive,1,,,1
838,864812,666060,CC1(CC2=NC3=NC4=CC=CC=C4N3C=C2C(=O)C1)C,Inactive,1,,,1
839,3716105,15882,COC1=CC=CC=C1OCC(=O)O,Inactive,1,,,1
840,863201,664448,CC1=C2COC(CC2=C(C(=N1)NCC3=CC=CO3)C#N)(C)C,Inactive,1,,,1
841,26666304,3556694,CCN(CC)C1=C(C(=O)C(C12OCCO2)Cl)Cl,Inactive,1,,,1
842,24795973,2185539,CC1=C(/C(=C/C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)N1CC3=CC=CO3)C(=O)OC,Inactive,1,,,1
843,857919,659273,C[C@@H]1C[C@@H](C2=CC=CC=C2N1C(=O)C3=CN=CC=C3)NC4=CC=CC=C4,Inactive,1,,,1
844,855555,8228,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Inactive,1,,,1
845,14734065,2898109,CC(C(=O)O)OC1=CC2=C(C=C1)C(=CC(=O)O2)C3=CC=C(C=C3)OC,Inactive,1,,,0.9
846,26660456,2014915,CSCC[C@@H](C(=O)O)NC(=O)NC1CCCC1,Inactive,1,,,0.9
847,26671124,6582918,C1=CC=C2C(=C1)C=C[C@H]3N2[C@@H]([C@H]4[C@@H]3C(=O)N(C4=O)C5=CC=C(C=C5)F)C(=O)N,Inactive,1,,,0.9
848,24786687,2884286,CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)NCCNC3=NC=C(C=C3)[N+](=O)[O-],Inactive,1,,,0.9
849,14725908,1081484,CC1(CC2=CC(=C(C=C2C(=N1)C3=CC4=CC=CC=C4OC3=O)OC)OC)C,Inactive,1,,,0.9
850,7973803,3109196,CCNC(=O)C1=C(SC2=C1CCCCC2)N,Inactive,1,,,0.9
851,24828861,9560222,C1=CC(=C(C(=C1)Cl)Cl)/C=N/N=C(N)N,Inactive,1,,,0.9
852,11533041,5059,CCCCCC(C1=CC(=CC=C1)OCC2=NC3=CC=CC=C3C=C2)O,Inactive,1,,,0.9
853,8139980,6291,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,Inactive,1,,,0.9
