PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
197,855786,5702214,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl,Inactive,5,,,4.7
198,855747,94330,CCCCCCCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,Inactive,5,,,4.7
199,855544,5018304,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],Inactive,5,,,4.7
200,24786737,874473,CC(C)(C)C1=CC=C(C=C1)/C=C/C(=O)N2CCCCC2,Inactive,5,,,4.7
201,26663012,6915727,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H](C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,Inactive,5,,,4.6
202,26671058,1916439,CN1C2=C(C=C(C=C2)/C=C(/C(=O)O)\NC(=O)C3=CC=CC=C3)C4=CC=CC=C41,Inactive,5,,,4.6
203,4261283,755496,C1=CC=C(C=C1)C(=O)C2=COC3=C2C=C(C=C3)OCC(=O)O,Inactive,5,,,4.6
204,3713232,2668356,CS(=O)(=O)C1=CC=CC(=C1)C(=O)OC2=CC=CC=C2,Inactive,5,,,4.6
205,14743113,5028321,CCOC(=O)C1C(C(OC1=O)(C)C)C(C)C(=O)C2=CC=C(C=C2)C,Inactive,5,,,4.6
206,865987,68872,CC1=CC(=O)OC2=C1C=CC(=C2)OCC#C,Inactive,5,,,4.6
207,11533066,5963,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],Inactive,5,,,4.6
208,855871,657346,C[C@H]1OC[C@H](O1)C[N+](C)(C)C.[I-],Inactive,5,,,4.6
209,7976352,2828670,CC1(CC2=C(C(C(=C(O2)N)C#N)C3=CC(=C(C=C3OC)OC)OC)C(=O)C1)C,Inactive,5,,,4.6
210,855890,3828,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,Inactive,5,,,4.5
211,24786421,16189158,CN1C=C(C(=N1)C2=CC=CC=C2F)CN3CCC(CC3)C(=O)N4CCCCC4,Inactive,5,,,4.5
212,24794281,5738656,CC1(C(OC(=O)C(C1=O)(C)C)/C=C\C2=CC=CC=C2)C,Inactive,5,,,4.5
213,24781931,3717793,CC1=NC(=CC2=CC(=C(C=C12)OC)OC)C3=CC=C(C=C3)OC,Inactive,5,,,4.5
214,855639,5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,Inactive,4,,,4.5
215,24780771,5346271,CCOC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC,Inactive,4,,,4.5
216,24790295,2884136,CC1=NN(C(C1)(C2=CC=CC=C2)O)C(=O)C3=CC=C(C=C3)Br,Inactive,4,,,4.5
217,24795702,2936153,C1CC(OC1)CN2C(=O)C3=C(C2=O)C=C(C=C3)NC(=O)COC4=CC=CC=C4,Inactive,4,,,4.5
218,22416944,808227,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCCC2,Inactive,4,,,4.4
219,26661366,5926982,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=CC3=C2OCOC3)C(=O)O)O,Inactive,4,,,4.4
220,26663153,3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,Inactive,4,,,4.4
221,846430,648819,COC1=C(C(=C(C=C1)C2C3CCCCC3(CCN2)O)OC)OC,Inactive,4,,,4.4
222,14745981,4088302,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NCCOC(=O)C3=CC=C(C=C3)F,Inactive,4,,,4.4
223,26671483,1293594,C1=CC=C(C=C1)/C=C/2\C(=O)N(C(=N2)C3=CC=CC=C3)C4=CC=C(C=C4)C(=O)O,Inactive,4,,,4.4
224,847814,378227,COC1=CC2=C(C=C1)NC3=C2CCN4C3=NC5=CC=CC=C5C4=O,Inactive,4,,,4.4
225,853373,656029,CC(C)CC(C(=O)NCC(=O)N)NC(=O)C1CCCN1C(=O)OC(C)(C)C,Inactive,4,,,4.3
226,855975,6603067,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3C=NC4=CC=CC=C34.Cl,Inactive,4,,,4.3
227,849085,651556,C1CCN(C1)C(=O)CN2C(=O)C3CCC4=C(C3C2=O)C5=CC=CC=C5N4,Inactive,4,,,4.3
228,24790127,16189484,CC(C)OC1=C(C=C(C=C1)C2C3=C(CCN2)C4=CC=CC=C4N3)OC.Cl,Inactive,4,,,4.3
229,850020,652531,COC1=CC(=CC(=C1OC)OC)C2=NN=C(O2)C3=CC=CS3,Inactive,4,,,4.3
230,7976777,135400439,CC1=CC(=C(C(=O)O1)C2=NCCSC(C2)C3=C(C=C(C=C3)OC)OC)O,Inactive,4,,,4.3
231,11532955,15432,CCN(CC)C(=O)N1CCN(CC1)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Inactive,4,,,4.2
232,26662034,921265,COC1=CC(=C(C=C1)O)C2=NC3=CC=CC=C3N=C(C2)C4=CC=CC=C4,Inactive,4,,,4.2
233,24796216,2988678,C1CC1C2=NN(C(C2)(C(F)(F)F)O)C(=O)C3=CN=CC=C3,Inactive,4,,,4.2
234,24786680,1371626,C1=CC(=CC(=C1)Br)/C=C\2/C(=O)N(C(=S)S2)CC(=O)NC3=CN=CC=C3,Inactive,4,,,4.2
235,11532961,6852390,C[C@]12CCC(=O)C=C1[C@@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O,Inactive,4,,,4.2
236,22403205,2261569,CCOC1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC(=C(C=C3[N+](=O)[O-])OC)OC)/C(=O)NC2=O,Inactive,4,,,4.2
237,855821,4100,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,Inactive,4,,,4.2
238,14728184,902475,C1=CC=C(C=C1)[C@H](CNC[C@@H](C2=CC=CC=C2)O)O,Inactive,4,,,4.2
239,7976733,9568612,CC(=CCC/C(=C/CC/C(=N/O)/C)/C)C,Inactive,4,,,4.1
240,14741441,15723,C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O,Inactive,4,,,4.1
241,7965360,650307,CC12CN3CC(C1=O)(CN(C2)C3C4=CNC5=C4C=C(C=C5)OC)C,Inactive,4,,,4.1
242,4255289,5348533,CCC1=CC2=C(C=C1O)OC(=O)C3=C2CCCC3,Inactive,4,,,4.1
243,24808444,2941112,CC1=CC(=O)OC2=C1C=CC(=C2)N3C(=O)CC(C3=O)CC4=CC(=CC=C4)OC,Inactive,4,,,4.1
244,26658452,6059482,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3CN4CCOCC4)O,Inactive,4,,,4.1
245,855681,108003,C[C@H]1CCCC(=O)CCCCCC2=C(C(=CC(=C2)O)O)C(=O)O1,Inactive,4,,,4.1
246,4264329,2857305,COC1=CC=CC=C1CN2CCCCC2C3=CN=CC=C3,Inactive,4,,,4
247,855691,1820,C1=CC2=C(C=C1F)C=C(N2)C(=O)O,Inactive,4,,,4
248,4247202,3241435,CC1=CC(=O)OC(=C1C(=O)NCCC(C)C)C,Inactive,4,,,4
249,8139969,24239,C1=CC2=C(C=C1[N+](=O)[O-])NN=C2,Inactive,4,,,4
250,24796073,2935932,CC1CN(CC(O1)C)CCCCOC2=CC=C(C=C2)C(=O)OC.C(=O)(C(=O)O)O,Inactive,4,,,4
251,17513167,3733715,CC1=NN=C2C1C(C(C(C2)(C)O)C(=O)C)C3=CC=C(C=C3)OC,Inactive,4,,,4
252,855534,68551,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42.Cl,Inactive,4,,,4
253,855578,9279,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],Inactive,4,,,4
254,4257642,1785228,CC1=CC(N(C2=CC3=C(C=C12)OCO3)C(=O)C4=CC=C(C=C4)OC)(C)C,Inactive,4,,,4
255,24815327,1392130,CC(C)CCN1C2=C(N=C1N3CCC4=CC=CC=C4C3)N(C(=O)NC2=O)C,Inactive,4,,,4
256,855787,657301,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,Inactive,4,,,3.9
257,17412004,1271047,C1=CC=C(C=C1)CCC2=CC=CC=C2C(=O)NC3=CC=CC=C3,Inactive,4,,,3.9
258,855909,92913,CC(CC1=CC=CC=C1)N(C)CC#C.Cl,Inactive,4,,,3.9
259,3714466,2998812,CC1=C(CC2C(C1)C(=O)N(C2=O)C3=CC=CC=C3OC)C,Inactive,4,,,3.9
260,24785277,16188776,COC1=C(C=C(C=C1)CN2CCCC(C2)C(=O)C3=CC=C(C=C3)Cl)CN4C=CC=N4,Inactive,4,,,3.9
261,24787322,2268693,CC(C)CC(=O)NC(C1=CC(=CC=C1)[N+](=O)[O-])NC(=O)CC(C)C,Inactive,4,,,3.9
262,24806861,567207,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC5(C4)OCCO5)C,Inactive,4,,,3.9
263,855584,5388961,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,Inactive,4,,,3.9
264,24786675,2269063,CC1CCN(CC1)CCOCCOC2=CC=CC=C2Br,Inactive,4,,,3.9
265,858012,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,Inactive,4,,,3.9
266,24782957,6258018,COC1=C(C(=C(C=C1)/C=C/2\CCC3=CC=CC=C3C2=O)OC)OC,Inactive,4,,,3.9
267,11532873,6060,CC(=O)OCC[N+](C)(C)C.[Cl-],Inactive,4,,,3.8
268,855832,65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Inactive,4,,,3.8
269,14724461,3107510,CC1(CC2=C(C(NC3=C2C4=CC=CC=C4C=C3)C5=CC=CO5)C(=O)C1)C,Inactive,4,,,3.8
270,4243530,525,C(C(C(=O)O)O)C(=O)O,Inactive,4,,,3.8
271,857843,659194,COC(=O)C1=CN(C(=O)C=C1)CC2=CC=CO2,Inactive,4,,,3.8
272,24796043,2987188,CC1=CC=C(C=C1)CSCC(=O)NCCCN2CCOCC2,Inactive,4,,,3.8
273,24790128,16189485,CC1=CCC(CC1)C2C3=C(CCN2)C4=C(N3)C=CC(=C4)OC.Cl,Inactive,4,,,3.8
274,11532897,493591,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,Inactive,4,,,3.8
275,24786670,755382,CC1CCN(CC1)C(=O)OC2=CC=CC=C2,Inactive,4,,,3.8
276,24806939,23669599,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)OCCSS(=O)(=O)[O-].[Na+],Inactive,4,,,3.7
277,26659784,4895765,CC1=C(C=CC2=C1OC(=O)C3=C2CCC3)OCC(=O)NC(CC4=CNC5=C4C=C(C=C5)O)C(=O)O,Inactive,4,,,3.7
278,14723875,460749,CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=C(C=C3)Cl)C,Inactive,4,,,3.7
279,855690,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,Inactive,4,,,3.7
280,49734167,445154,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,Inactive,4,,,3.7
281,856146,66259,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C.Cl,Inactive,4,,,3.7
282,17505899,1619887,COC1=CC=CC=C1C2=C(OC3=C(C2=O)C=CC(=C3)OC(=O)C4=CC=C(C=C4)[N+](=O)[O-])C(F)(F)F,Inactive,4,,,3.7
283,861201,662457,CCCCCCC(=O)N(C1CC(=O)N(C1=O)CC2=CC=CC=C2)O,Inactive,4,,,3.7
284,8139934,120160,C1=C(NC=N1)CCN.Cl,Inactive,4,,,3.7
285,855722,16574,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=O)NC(=O)C=N2)OC(=O)C)OC(=O)C,Inactive,4,,,3.7
286,17403297,5285453,CC1=CC(=CC=C1)C2=N/C(=C\C3=CN=CC=C3)/C(=O)O2,Inactive,4,,,3.7
287,16953257,135411809,CC1=NC2=CC3=CC=CC=C3C=C2C(=O)N1,Inactive,4,,,3.7
288,855961,6084,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl,Inactive,4,,,3.7
289,855969,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,Inactive,4,,,3.7
290,8139979,774,C1=C(NC=N1)CCN,Inactive,4,,,3.7
291,24786353,16189127,C1CN(CCN(C1)C(=O)C2=CC=CO2)CC3=NC(=NO3)C4=CC5=C(C=C4)OCO5,Inactive,4,,,3.6
292,24796196,2988193,C1COC2=C(O1)C=C(C(=C2)[N+](=O)[O-])C(=O)C3=CC=CC=C3F,Inactive,4,,,3.6
293,26665446,1599825,C1=CC=C(C(=C1)C(=O)NCCCCCC2=NC3=CC=CC=C3N2)Cl,Inactive,4,,,3.6
294,24784697,1221824,CCN(CC)C(=O)C1=C(C(=C(S1)NC(=O)C2=C(C=CC=C2OC)OC)C#N)C,Inactive,4,,,3.6
295,24784420,16188435,CC(C)CN1CCN(CC1CCO)CC2=CC=CN2C3=CC=CC=N3,Inactive,4,,,3.6
296,8139893,27833,CCOC1C=CC2=CC=CC=C2N1C(=O)OCC,Inactive,4,,,3.6
297,14742468,1954694,COC1=CC2=C(C=C1)C(=CC(=O)O2)CC(=O)NCC3CCC(CC3)C(=O)O,Inactive,4,,,3.6
298,22403161,589050,C1=CC=C2C(=C1)NC(=N2)CCS(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,4,,,3.5
299,855628,2315,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,Inactive,4,,,3.5
300,856003,3374,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,Inactive,4,,,3.5
301,8139870,15818,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O,Inactive,4,,,3.5
302,4264034,5738492,CC1CC2=C(O1)C=CC(=C2)/C(=C\3/C(N(C(=O)C3=O)CCCOC)C4=CN=CC=C4)/O,Inactive,4,,,3.5
303,7975352,2275799,C1=CC=C(C(=C1)C(=O)O)C(=O)OCCCCOC(=O)C2=CC=CC=C2C(=O)O,Inactive,4,,,3.5
304,17414670,2928562,C1=CC=C(C=C1)C(CCN(CC2=CC=CO2)C(=O)C3=CC=CO3)C4=CC=CO4,Inactive,4,,,3.5
305,4242765,3237578,CC(C)COC(=O)C1C(C(C(CC1=O)(C)O)C(=O)OCC(C)C)C2=CN=CC=C2,Inactive,4,,,3.5
306,24779338,3667066,C1=CC(=C2C(=C1)N(N=N2)C3C(C(C(C(O3)CO)O)O)O)N,Inactive,4,,,3.5
307,855694,667476,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O,Inactive,3,,,3.5
308,14718837,4199311,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C=CC(=C5OC)OC)C(=O)O4)OC)OCO3,Inactive,3,,,3.5
309,24804613,16192675,C[N+](C)(C)CCC1=CC(=C(C=C1/C=C\C2=CC(=C(C=C2)OC)OC)OC)OC.[I-],Inactive,3,,,3.5
310,845401,36339,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,Inactive,3,,,3.5
311,11533017,6852401,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6CC(=O)OC6)O)CO)O)O)O)O,Inactive,3,,,3.5
312,855695,298107,CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Inactive,3,,,3.4
313,855541,5281004,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,Inactive,3,,,3.4
314,14739274,2864110,COC1=CC=C(C=C1)C(=O)CC2C3=C(C(=C(C=C3)OC)OC)C(=O)O2,Inactive,3,,,3.4
315,855889,5702162,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,Inactive,3,,,3.4
316,7976601,760847,CC1=C(C(=O)C2=C(N1)C(=CC=C2)OC)C/C=C(/C)\Cl,Inactive,3,,,3.4
317,855730,443980,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,Inactive,3,,,3.4
318,11533046,439647,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl,Inactive,3,,,3.4
319,855724,9642,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,Inactive,3,,,3.4
320,24780215,16187262,CC(C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)OC3CCN(CC3)CC4=CC=CC=N4,Inactive,3,,,3.4
321,24795502,2133315,CN1C(=NN=C1SCC(=O)C2=CC=CC=C2)C3=CC=NC=C3,Inactive,3,,,3.4
322,24837047,2514575,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N3CCC4=CC(=C(C=C4C3)OC)OC,Inactive,3,,,3.4
323,858723,660030,C/C(=C\1/[C@H]2[C@H](C2(C)C)CC1=O)/NC(=O)C3=CC=CS3,Inactive,3,,,3.4
324,855573,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,Inactive,3,,,3.4
325,26659422,7005445,C1[C@H]2C(=O)N(CC(=O)N2CS1)CC3=CC=C(C=C3)F,Inactive,3,,,3.4
326,26659511,2939671,CC1(CC(CCO1)CNCCC(C2=CC=C(C=C2)F)C3=CC=CO3)C,Inactive,3,,,3.4
327,24834203,717814,C1=CC=C(C=C1)COC2=CC=CC(=C2)/C=C/C(=O)O,Inactive,3,,,3.3
328,17507487,3119442,COC1=CC(=CC(=C1)C=NCC2C3=CC=CC=C3CCO2)OC,Inactive,3,,,3.3
329,11532954,5311493,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)CO2)O,Inactive,3,,,3.3
330,24811439,5293019,CC1=C(/C(=C/C2=CC=CS2)/C(=O)N1CCCOC)C(=O)OC,Inactive,3,,,3.3
331,14743258,306804,CC(=O)N1C(OC(=O)C2=CC=CC=C21)C3=CC=C(C=C3)OC(=O)C,Inactive,3,,,3.3
332,24795856,2936725,CC(C)(C)C(=O)NCCCNC1=CC=C(C=C1)[N+](=O)[O-],Inactive,3,,,3.3
333,8139891,6256,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,Inactive,3,,,3.3
334,14723952,684308,CC1=CC2=C(C=C1)N(C3=C2CCCC3=O)C,Inactive,3,,,3.3
335,855625,117176,CCC(C1=CC=CC=C1)C(=O)OCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Inactive,3,,,3.3
336,855737,7419,C1=CC(=CC(=C1)N)C(=O)O,Inactive,3,,,3.3
337,24786150,16188957,CCOC(=O)N1CCN(CC1)CC2=NC(=NO2)CC3=CC(=CC=C3)F,Inactive,3,,,3.3
338,855725,657272,C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O,Inactive,3,,,3.2
339,14737999,6620587,CC1=CC2=CC(=C(C=C2C(=N1)CC3=CC=CC4=CC=CC=C43)OC)OC,Inactive,3,,,3.2
340,24809559,819946,C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)F)C=O,Inactive,3,,,3.2
341,26660915,2894220,C1CCN(C(C1)C2=CN=CC=C2)S(=O)(=O)C3=CC=C(C=C3)F,Inactive,3,,,3.2
342,26658870,2869371,CC1=CC2=C3C(=C(N=C2C=C1)C)CC(O3)C(C)(Cl)Br,Inactive,3,,,3.2
343,22403160,5345916,CC1=C(C=C(O1)/C=N/NC(=O)CC2(OCCO2)C)Br,Inactive,3,,,3.2
344,24790342,2884295,CCOC(=O)C1C(C(=NN1)C(=O)C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Inactive,3,,,3.2
345,24819701,44601734,CC12CC[C@H]3[C@H](C1(CCC2C4=CC(=O)OC4)O)CCC5(C3(CC[C@H](C5)O)/C=N/NC(=O)CC6=CC=CC=C6)O,Inactive,3,,,3.2
346,14725941,3155709,CCOCCN1C2=CC=CC=C2N=C1C(C)O,Inactive,3,,,3.1
347,24804117,2893535,CN1C2=C(C(C3=C(N2)C4=CC=CC=C4C3=O)C5=CC=C(C=C5)O)C(=O)NC1=O,Inactive,3,,,3.1
348,855688,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,Inactive,3,,,3.1
349,17401720,11957159,C1=CC=C2C(=C1)C(=N)C=CN2CC(=O)NC(=O)N.Cl,Inactive,3,,,3.1
350,24801047,677363,C1=CC=C2C(=C1)N(C(=S)N2CCC(=O)O)CCC(=O)O,Inactive,3,,,3.1
351,26659695,3795985,CC1(CC(CCO1)C(CC2=CC=CC=C2)CC(=O)N3CCCC3)C,Inactive,3,,,3.1
352,24795858,1280475,COC1=CC=C(C=C1)C(=O)NC(=O)NC2(OCCO2)C(Cl)(Cl)Cl,Inactive,3,,,3.1
353,11533038,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Inactive,3,,,3.1
354,855753,6081,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl,Inactive,3,,,3.1
355,14730858,708276,CC1=C(C2=C(O1)C=CC(=C2)OC(=O)C3=CC=CS3)C(=O)OC(C)C,Inactive,3,,,3.1
356,26663162,3709420,CC1=CC(=CC=C1)NC(=O)C(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,Inactive,3,,,3.1
357,24780218,16187265,CC1=C(NC2=C1C=C(C=C2)OC)CN3CCN(C(C3)CCO)CC(C)C,Inactive,3,,,3.1
358,24783694,16188226,CC(C)CCC1=NOC(=N1)CN2CCC(CC2)CCN3CCCC3=O,Inactive,3,,,3.1
359,22404102,1185329,CC1=CC(=O)OC2=C1C=CC(=C2C(=O)C)OC(=O)C3=CC=C(C=C3)OC,Inactive,3,,,3
360,26662211,846516,C1COCCC1(CNC(=O)/C=C/C2=CC=CC=C2)C3=CC=CC=C3,Inactive,3,,,3
361,8139913,74143,CC1=CSC(=N1)N,Inactive,3,,,3
362,24795721,1739236,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)OC2=CC=CC=C2OC,Inactive,3,,,3
363,22414857,3024525,C1CCN(C1)CCOC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)Br.Cl,Inactive,3,,,3
364,8139965,936,C1=CC(=CN=C1)C(=O)N,Inactive,3,,,3
365,24787390,6075631,CC1=CC=C(O1)/C=C/C(=O)C,Inactive,3,,,3
366,24795643,888433,CCNC(=S)NC1=CC=C(C=C1)OC(F)(F)F,Inactive,3,,,3
367,24809454,3156997,C1=CC=C(C=C1)C(CCNC(=O)C2=CC=CS2)C3=CC=CO3,Inactive,3,,,3
368,14725412,3108051,CC(=CCCC1=CCC2C(C1)C(=O)NNC2=O)C,Inactive,3,,,3
369,14738969,107936,COC1=CC=CC2=C1N=C3C(=C2OC)C=CO3,Inactive,3,,,3
370,24809667,16192979,CC[N+]1(CC2CC3=CC=CC=C3C=C2C1)CC.[Br-],Inactive,3,,,3
371,4261935,2979757,CC1(C2(CCC1(OC2=O)C(=O)NCC3=CC=CC=N3)C)C,Inactive,3,,,3
372,855743,88012,C1=CC2=C(C=C1N)C=NN2,Inactive,3,,,2.9
373,14734055,2849091,CC1(CC2=CC(=C(C=C2C(=S)N1)OC)OC)C,Inactive,3,,,2.9
374,866102,667361,COC1=C(C(=C(C=C1)C2NC(=O)C3=CC=CC=C3O2)OC)OC,Inactive,3,,,2.9
375,17407751,1894921,CC1=CC=C(C=C1)N=C2C=C(OC3=CC=CC=C32)C4=CC=C(C=C4)OC,Inactive,3,,,2.9
376,862425,663650,CC(C)C[C@@H](C(=O)O)NC(=O)NC(C)C,Inactive,3,,,2.9
377,4260630,728809,COC1=CC(=C(C=C1)OC)C2=C(C(=O)C3=CC=CC=C3O2)O,Inactive,3,,,2.9
378,24801169,2859378,COC1=CC=C(C=C1)C2C3=CC(=C(C=C3CC(=O)O2)OC)OC,Inactive,3,,,2.9
379,24785253,16188765,CC(C)CC1C2=C(CCN1C(=O)CCC(=O)N(C)C)C3=CC=CC=C3N2,Inactive,3,,,2.9
380,8139975,223368,C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,Inactive,3,,,2.9
381,855838,5824,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.COS(=O)(=O)[O-],Inactive,3,,,2.9
382,26667435,655363,CC(=O)OC1=C2C(C3=C(N=C2C4=CC=CC=C41)N(C(=O)N(C3=O)C)C)C5=CC=C(C=C5)OC,Inactive,3,,,2.9
383,7978062,3858008,C1=CC=C2C(=C1)C3N(C(=O)C4=CC=CC=C4N3C2=O)CC5=CC=CO5,Inactive,3,,,2.8
384,24786688,16189241,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(COCC4=CC=CC=C4)O.Cl,Inactive,3,,,2.8
385,24834895,123191,CN1C2=CC=CC=C2N(C1=S)C,Inactive,3,,,2.8
386,24837349,91637,CC1=CC=CC=C1C(=O)NCC(=O)O,Inactive,3,,,2.8
387,24785968,135426281,CC1=C/C(=N\N=C/2\NC(=O)C(S2)CC(=O)NC3=CC=CC=C3F)/CC(C1)(C)C,Inactive,3,,,2.8
388,24787294,76659,COC1=CC2=C(C=C1)C=CN2,Inactive,3,,,2.8
389,24794209,1314399,CC(C)C1=CC=C(C=C1)NC(=O)CNS(=O)(=O)C2=CC=C(C=C2)F,Inactive,3,,,2.8
390,24790631,16189577,CC(C)CC(C(=O)O)NC(=O)CNC(=O)C1[C@H]2[C@@H]([C@@H]3[C@H](O1)OC(O3)(C)C)OC(O2)(C)C,Inactive,3,,,2.8
391,11532975,8956,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,Inactive,3,,,2.8
392,11532956,448222,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Inactive,3,,,2.8
