starter_idx,starter_smiles,status,time_seconds,error
900,CC(C)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
901,COC1=CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
902,O=C1C[C@@H](O)C(=Cc2ccc[nH]2)O1,scaffolded,0.0,
903,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,scaffolded,0.0,
904,C[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
905,CO[C@@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
906,C[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
907,CC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
908,CCCCCCC1=CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
909,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
910,CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
911,C=CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
912,CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
913,C=CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
914,C=CCC1=CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
915,O=C1OC(=Cc2ccc[nH]2)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
916,O=C1OC(=Cc2ccc[nH]2)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
917,CCCC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
918,CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
919,O=C1OC(=Cc2ccc[nH]2)C[C@@H]1O,scaffolded,0.0,
920,CCCC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
921,CC(C)[C@H]1CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
922,CCCCCC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
923,C[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,scaffolded,0.0,
924,C=CC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,scaffolded,0.0,
925,O=C1OC(=Cc2ccc[nH]2)[C@H](O)[C@@H]1O,scaffolded,0.0,
926,CCCC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
927,O=C1OC(=Cc2ccc[nH]2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
928,CCCCCC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
929,O=C1OC(=Cc2ccc[nH]2)C(=O)C1O,scaffolded,0.0,
930,O=C1CCC(=Cc2ccc[nH]2)O1,scaffolded,0.0,
931,C=CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,scaffolded,0.0,
932,O=C1OC(=Cc2ccc[nH]2)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
933,O=C1C=CC(=Cc2ccc[nH]2)O1,scaffolded,0.0,
934,CC(C)C1=CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
935,O=C1OC(=Cc2ccc[nH]2)[C@H](O)[C@H]1O,scaffolded,0.0,
936,C=CC[C@H]1CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
937,CC[C@@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,scaffolded,0.0,
938,CC1=CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
939,CC(C)[C@@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,scaffolded,0.0,
940,O=C1OC(=Cc2ccc[nH]2)[C@@H](O)[C@@H]1O,scaffolded,0.0,
941,CCC1=CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
942,CCCCC1=CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
943,C[C@@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,scaffolded,0.0,
944,CCCCCC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,scaffolded,0.0,
945,CCCC[C@H]1CC(=Cc2ccc[nH]2)OC1=O,scaffolded,0.0,
946,CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,scaffolded,0.0,
947,O=C1OC(=Cc2ccc[nH]2)C=C1O,scaffolded,0.0,
948,C[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
949,O=C1OC(=CC=Cc2ccccc2)C(=O)[C@H]1O,scaffolded,0.0,
950,O=C1CC(=O)C(=CC=Cc2ccccc2)O1,scaffolded,0.0,
951,CC[C@H]1CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
952,CC(C)[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
953,CO[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
954,C=CC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
955,C[C@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
956,O=C1OC(=CC=Cc2ccccc2)[C@@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
957,CC(C)[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
958,CO[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
959,C=CC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
960,O=C1OC(=CC=Cc2ccccc2)[C@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
961,CC(C)[C@@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
962,O=C1C[C@H](O)C(=CC=Cc2ccccc2)O1,scaffolded,0.0,
963,CO[C@@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
964,CC[C@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
965,O=C1OC(=CC=Cc2ccccc2)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
966,CCCC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
967,O=C1OC(=CC=Cc2ccccc2)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
968,CCCCCC[C@H]1CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
969,O=C1OC(=CC=Cc2ccccc2)C(=O)[C@@H]1O,scaffolded,0.0,
970,CCCC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
971,CC(C)[C@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
972,CO[C@H]1CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
973,O=C1OC(=CC=Cc2ccccc2)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
974,CCCCCC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
975,CC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
976,C[C@H]1CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
977,CCCC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
978,O=C1OC(=CC=Cc2ccccc2)[C@@H](O)[C@H]1O,scaffolded,0.0,
979,CC(C)[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
980,COC1=CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
981,O=C1C[C@@H](O)C(=CC=Cc2ccccc2)O1,scaffolded,0.0,
982,CCCCCC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
983,C[C@@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
984,CO[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
985,C[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
986,CC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
987,CCCCCCC1=CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
988,CCCCCC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
989,CC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
990,C=CC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
991,CO[C@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
992,C=CC[C@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
993,C=CCC1=CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
994,O=C1OC(=CC=Cc2ccccc2)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
995,O=C1OC(=CC=Cc2ccccc2)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
996,CCCC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
997,CO[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
998,O=C1OC(=CC=Cc2ccccc2)C[C@@H]1O,scaffolded,0.0,
999,CCCC[C@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
1000,CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
1001,CCCCCC[C@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
1002,C[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1003,C=CC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)C1=O,scaffolded,0.0,
1004,O=C1OC(=CC=Cc2ccccc2)[C@H](O)[C@@H]1O,scaffolded,0.0,
1005,CCCC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1006,O=C1OC(=CC=Cc2ccccc2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1007,CCCCCC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1008,O=C1OC(=CC=Cc2ccccc2)C(=O)C1O,scaffolded,0.0,
1009,O=C1CCC(=CC=Cc2ccccc2)O1,scaffolded,0.0,
1010,C=CC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1011,O=C1OC(=CC=Cc2ccccc2)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1012,O=C1C=CC(=CC=Cc2ccccc2)O1,scaffolded,0.0,
1013,CC(C)C1=CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
1014,O=C1OC(=CC=Cc2ccccc2)[C@H](O)[C@H]1O,scaffolded,0.0,
1015,C=CC[C@H]1CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
1016,CC[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1017,CC1=CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
1018,CC(C)[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1019,O=C1OC(=CC=Cc2ccccc2)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1020,CCC1=CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
1021,CCCCC1=CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
1022,C[C@@H]1C(=O)OC(=CC=Cc2ccccc2)[C@H]1O,scaffolded,0.0,
1023,CCCCCC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1024,CCCC[C@H]1CC(=CC=Cc2ccccc2)OC1=O,scaffolded,0.0,
1025,CC[C@H]1C(=O)OC(=CC=Cc2ccccc2)[C@@H]1O,scaffolded,0.0,
1026,O=C1OC(=CC=Cc2ccccc2)C=C1O,scaffolded,0.0,
1027,C[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1028,Nc1cc(O)cc(C=C2OC(=O)[C@H](O)C2=O)c1,scaffolded,0.0,
1029,Nc1cc(O)cc(C=C2OC(=O)CC2=O)c1,scaffolded,0.0,
1030,CC[C@H]1CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1031,CC(C)[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1032,CO[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1033,C=CC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1034,C[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1035,Nc1cc(O)cc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)[C@@H]2O)c1,scaffolded,0.0,
1036,CC(C)[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1037,CO[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1038,C=CC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1039,Nc1cc(O)cc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)[C@H]2O)c1,scaffolded,0.0,
1040,CC(C)[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1041,Nc1cc(O)cc(C=C2OC(=O)C[C@@H]2O)c1,scaffolded,0.0,
1042,CO[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1043,CC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1044,Nc1cc(O)cc(C=C2OC(=O)C(CCCCc3c[nH]c(Cl)c3Cl)C2=O)c1,scaffolded,0.0,
1045,CCCC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1046,Nc1cc(O)cc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)C2=O)c1,scaffolded,0.0,
1047,CCCCCC[C@H]1CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1048,Nc1cc(O)cc(C=C2OC(=O)[C@@H](O)C2=O)c1,scaffolded,0.0,
1049,CCCC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1050,CC(C)[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1051,CO[C@H]1CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1052,Nc1cc(O)cc(C=C2C[C@H](CCCCc3c[nH]c(Cl)c3Cl)C(=O)O2)c1,scaffolded,0.0,
1053,CCCCCC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1054,CC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1055,C[C@H]1CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1056,CCCC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1057,Nc1cc(O)cc(C=C2OC(=O)[C@H](O)[C@@H]2O)c1,scaffolded,0.0,
1058,CC(C)[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1059,COC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1060,Nc1cc(O)cc(C=C2OC(=O)C[C@H]2O)c1,scaffolded,0.0,
1061,CCCCCC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1062,C[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1063,CO[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1064,C[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1065,CC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1066,CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1067,CCCCCC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1068,CC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1069,C=CC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1070,CO[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1071,C=CC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1072,C=CCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1073,Nc1cc(O)cc(C=C2C=C(CCCCc3c[nH]c(Cl)c3Cl)C(=O)O2)c1,scaffolded,0.0,
1074,Nc1cc(O)cc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)[C@@H]2O)c1,scaffolded,0.0,
1075,CCCC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1076,CO[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1077,Nc1cc(O)cc(C=C2C[C@H](O)C(=O)O2)c1,scaffolded,0.0,
1078,CCCC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1079,CC(C)[C@H]1CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1080,CCCCCC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1081,C[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1082,C=CC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)C1=O,scaffolded,0.0,
1083,Nc1cc(O)cc(C=C2OC(=O)[C@@H](O)[C@H]2O)c1,scaffolded,0.0,
1084,CCCC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1085,Nc1cc(O)cc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)C2=O)c1,scaffolded,0.0,
1086,CCCCCC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1087,Nc1cc(O)cc(C=C2OC(=O)C(O)C2=O)c1,scaffolded,0.0,
1088,Nc1cc(O)cc(C=C2CCC(=O)O2)c1,scaffolded,0.0,
1089,C=CC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1090,Nc1cc(O)cc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)[C@H]2O)c1,scaffolded,0.0,
1091,Nc1cc(O)cc(C=C2C=CC(=O)O2)c1,scaffolded,0.0,
1092,CC(C)C1=CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1093,Nc1cc(O)cc(C=C2OC(=O)[C@H](O)[C@H]2O)c1,scaffolded,0.0,
1094,C=CC[C@H]1CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1095,CC[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1096,CC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1097,CC(C)[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1098,Nc1cc(O)cc(C=C2OC(=O)[C@@H](O)[C@@H]2O)c1,scaffolded,0.0,
1099,CCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1100,CCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1101,C[C@@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@H]1O,scaffolded,0.0,
1102,CCCCCC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1103,CCCC[C@H]1CC(=Cc2cc(N)cc(O)c2)OC1=O,scaffolded,0.0,
1104,CC[C@H]1C(=O)OC(=Cc2cc(N)cc(O)c2)[C@@H]1O,scaffolded,0.0,
1105,Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,scaffolded,0.0,
1106,CC(C)CC=C1OC(=O)[C@@H](C)[C@H]1O,scaffolded,0.0,
1107,CC(C)CC=C1OC(=O)[C@H](O)C1=O,scaffolded,0.0,
1108,CC(C)CC=C1OC(=O)CC1=O,scaffolded,0.0,
1109,CC[C@H]1CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1110,CC(C)CC=C1OC(=O)[C@H](C(C)C)[C@H]1O,scaffolded,0.0,
1111,CO[C@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1112,C=CC[C@@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1113,CC(C)CC=C1OC(=O)[C@H](C)C1=O,scaffolded,0.0,
1114,CC(C)CC=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1115,CC(C)CC=C1OC(=O)[C@@H](C(C)C)[C@@H]1O,scaffolded,0.0,
1116,CO[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1117,C=CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1118,CC(C)CC=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1119,CC(C)CC=C1OC(=O)[C@@H](C(C)C)C1=O,scaffolded,0.0,
1120,CC(C)CC=C1OC(=O)C[C@@H]1O,scaffolded,0.0,
1121,CO[C@@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1122,CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1123,CC(C)CC=C1OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1124,CCCC[C@@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1125,CC(C)CC=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1126,CCCCCC[C@H]1CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1127,CC(C)CC=C1OC(=O)[C@@H](O)C1=O,scaffolded,0.0,
1128,CCCC[C@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1129,CC(C)CC=C1OC(=O)[C@H](C(C)C)C1=O,scaffolded,0.0,
1130,CO[C@H]1CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1131,CC(C)CC=C1C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1,scaffolded,0.0,
1132,CCCCCC[C@@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1133,CC[C@@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1134,CC(C)CC=C1C[C@H](C)C(=O)O1,scaffolded,0.0,
1135,CCCC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1136,CC(C)CC=C1OC(=O)[C@H](O)[C@@H]1O,scaffolded,0.0,
1137,CC(C)CC=C1OC(=O)[C@H](C(C)C)[C@@H]1O,scaffolded,0.0,
1138,COC1=CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1139,CC(C)CC=C1OC(=O)C[C@H]1O,scaffolded,0.0,
1140,CCCCCC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1141,CC(C)CC=C1OC(=O)[C@@H](C)C1=O,scaffolded,0.0,
1142,CO[C@@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1143,CC(C)CC=C1OC(=O)[C@H](C)[C@@H]1O,scaffolded,0.0,
1144,CC[C@@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1145,CCCCCCC1=CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1146,CCCCCC[C@@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1147,CC[C@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1148,C=CC[C@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1149,CO[C@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1150,C=CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1151,C=CCC1=CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1152,CC(C)CC=C1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1,scaffolded,0.0,
1153,CC(C)CC=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1154,CCCC[C@@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1155,CO[C@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1156,CC(C)CC=C1C[C@H](O)C(=O)O1,scaffolded,0.0,
1157,CCCC[C@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1158,CC(C)CC=C1C[C@H](C(C)C)C(=O)O1,scaffolded,0.0,
1159,CCCCCC[C@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1160,CC(C)CC=C1OC(=O)[C@H](C)[C@H]1O,scaffolded,0.0,
1161,C=CC[C@@H]1C(=O)OC(=CCC(C)C)C1=O,scaffolded,0.0,
1162,CC(C)CC=C1OC(=O)[C@@H](O)[C@H]1O,scaffolded,0.0,
1163,CCCC[C@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1164,CC(C)CC=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1165,CCCCCC[C@H]1C(=O)OC(=CCC(C)C)[C@H]1O,scaffolded,0.0,
1166,CC(C)CC=C1OC(=O)C(O)C1=O,scaffolded,0.0,
1167,CC(C)CC=C1CCC(=O)O1,scaffolded,0.0,
1168,C=CC[C@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
