"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3414636";"";"None";"866.97";"3";"2.28";"5c, AM-0052";"COC(=O)[C@H](CCCNC(=N)N)NC(=O)COc1cc2oc3cc(OCC(=O)N[C@@H](CCCNC(=N)N)C(=O)OC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C";"MIC";"'='";"4.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3419962";"Antimicrobial activity against Listeria monocytogenes isolates by broth macrodilution method";"F";"BAO_0000218";"organism-based format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL3414569";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"4.0"
"CHEMBL2315727";"";"None";"397.91";"1";"5.36";"4s";"O=C1N/C(=N\c2nc(-c3ccccc3)cs2)S/C1=C\c1cccc(Cl)c1";"MBC";"'='";"5.04";"10'-2 umol/ml";"";"";"";"";"";"";"";"";"0";"CHEMBL2320979";"Bactericidal activity against Listeria monocytogenes NCTC 7973 after 72 hrs by serial subcultivation method";"F";"BAO_0000218";"organism-based format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL2311431";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"5.04"
"CHEMBL4299519";"";"None";"727.96";"3";"-2.20";"4d";"CCCCCCCCCCCCCCS(=O)(=O)C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3O[C@@H](CN)[C@H](O)[C@@H](O)[C@@H]3N)[C@@H](N)C[C@H]2N)[C@@H](O)[C@H](N)[C@H]1O";"MIC";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3745123";"Antibacterial activity against Listeria monocytogenes ATCC 19115 by microdilution method";"F";"BAO_0000218";"organism-based format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL3739331";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"2.0"
"CHEMBL4744444";"";"None";"1620.69";"None";"None";"Daptomycin";"CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C";"MIC90";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1653975";"Antimicrobial activity against Listeria monocytogenes by agar dilution method";"F";"BAO_0000218";"organism-based format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL1649269";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"2.0"
"CHEMBL1650308";"";"None";"607.68";"2";"2.85";"BAL0030545";"COc1cc(Cc2cnc(N)nc2N)cc(/C=C/C(=O)N2N=Cc3ccccc3C2c2cnc(N3CCOCC3)nc2)c1OC";"Activity";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1653976";"Antimicrobial activity against Listeria monocytogenes assessed as susceptible isolates by agar dilution method";"F";"BAO_0000218";"organism-based format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL1649269";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"100.0"
"CHEMBL4079745";"";"None";"510.50";"2";"5.32";"6";"CCOC(=O)c1cn(-c2ccc(F)cc2F)c2nc(Sc3nc4cc(C)ccc4[nH]3)c(F)cc2c1=O";"MIC90";"'='";"125.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3997271";"Antibacterial activity against Listeria monocytogenes ATCC 7644 incubated after 24 hrs by resazurin dye based broth microdilution assay";"F";"BAO_0000019";"assay format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL3994650";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"125.0"
"CHEMBL4103072";"";"None";"517.55";"1";"3.05";"8";"CCOC(=O)c1cn(-c2ccc(F)cc2F)c2nc(N3CCN(CCCN(C)C)CC3)c(F)cc2c1=O";"MIC90";"'='";"125.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3997271";"Antibacterial activity against Listeria monocytogenes ATCC 7644 incubated after 24 hrs by resazurin dye based broth microdilution assay";"F";"BAO_0000019";"assay format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL3994650";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"125.0"
"CHEMBL4083466";"";"None";"502.86";"2";"5.18";"11";"O=C(O)c1cn(-c2ccc(F)cc2F)c2nc(Sc3nc4cc(Cl)ccc4[nH]3)c(F)cc2c1=O";"MIC90";"'='";"15.6";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3997271";"Antibacterial activity against Listeria monocytogenes ATCC 7644 incubated after 24 hrs by resazurin dye based broth microdilution assay";"F";"BAO_0000019";"assay format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL3994650";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"15.6"
"CHEMBL2270952";"";"None";"524.07";"1";"3.48";"5l";"COc1cc(Cc2nnc(Nc3ccc(Cl)cc3)s2)c(S(=O)(=O)N2CCN(C)CC2)cc1OC";"MIC";"'='";"1.91";"10'-2 umol/ml";"";"";"";"";"";"";"";"";"0";"CHEMBL3052524";"Antibacterial activity against Listeria monocytogenes NCTC 7973 at 48 degC measured after 24 hr by microdilution method";"F";"BAO_0000218";"organism-based format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL3045677";"1";"Scientific Literature";"Chem Pharm Bull (Tokyo)";"2010";"None";"";"";"";"1.91"
"CHEMBL29";"PENICILLIN G";"4.0";"334.40";"0";"0.86";"penicillin";"CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O";"MIC50";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1665245";"Antibacterial activity against Listeria monocytogenes by CLSI M100-S18 method";"F";"BAO_0000218";"organism-based format";"Listeria monocytogenes";"None";"None";"None";"None";"";"";"";"CHEMBL614974";"Listeria monocytogenes";"Listeria monocytogenes";"ORGANISM";"CHEMBL1649565";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"0.25"
