"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4864364";"";"None";"250.23";"0";"0.14";"3";"Nc1nccc2c1ncn2[C@H]1C(F)=C[C@H](O)[C@@H]1O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4817844";"Antiviral activity against Lassa virus infected in African green monkey Vero cells";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"Vero";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL4814022";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";""
"CHEMBL2322801";"";"None";"401.51";"1";"5.82";"7f";"COc1ccc(-n2cnc3cc(NCc4ccc(OC(C)(C)C)cc4)ccc32)cc1";"EC50";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"5.2"
"CHEMBL2322794";"";"None";"359.43";"0";"4.00";"6n";"CCc1ccc(CNc2ccc3c(c2)ncn3-c2cnc(OC)nc2)cc1";"EC50";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"450.0"
"CHEMBL2322790";"";"None";"483.62";"1";"8.71";"6j";"CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(Oc3ccc4ccccc4c3)cc2)cc1";"EC50";"'='";"540.0";"nM";"6.27";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"540.0"
"CHEMBL2322811";"";"None";"401.47";"0";"4.66";"7p";"CCOc1ccc(-n2cnc3cc(NCc4ccc(CC(=O)O)cc4)ccc32)cc1";"EC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"1300.0"
"CHEMBL2322810";"";"None";"441.58";"0";"4.39";"7o";"COc1ccc(-n2cnc3cc(NCc4ccc(CN5CCN(C)CC5)cc4)ccc32)cc1";"EC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"16000.0"
"CHEMBL4065616";"REMDESIVIR";"4.0";"602.59";"2";"2.31";"GS-5734; 8b";"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1";"EC50";"'='";"1480.0";"nM";"5.83";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5230490";"Antiviral activity against Lassa virus assessed as inhibition of viral replication";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL5230088";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"1.48"
"CHEMBL258940";"FALNIDAMOL";"2.0";"387.85";"0";"3.46";"40; BIBX1382";"CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1";"EC50";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5131600";"Antiviral activity against LASV";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"3.2"
"CHEMBL258940";"FALNIDAMOL";"2.0";"387.85";"0";"3.46";"40; BIBX1382";"CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1";"EC50";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5131623";"Antiviral activity against LASV infected in 1 hr pretreated human A549 cells";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"A549";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.0 hr";"";"";"3.2"
"CHEMBL258940";"FALNIDAMOL";"2.0";"387.85";"0";"3.46";"40; BIBX1382";"CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1";"EC50";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5131628";"Antiviral activity against LASV assessed as inhibition of viral entry";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"7.5"
"CHEMBL4528226";"";"None";"311.14";"0";"0.74";"8b";"Nc1ncc(Br)c2c1ncn2C1=CC[C@H](O)[C@@H]1O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4336413";"Antiviral activity against Lassa virus infected in African green monkey Vero cells";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"Vero";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL4334462";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307520";"";"";"";""
"CHEMBL2322792";"";"None";"358.45";"0";"4.60";"6l";"CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cn2)cc1";"EC50";"'='";"5.8";"nM";"8.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"5.8"
"CHEMBL2322786";"";"None";"413.57";"1";"6.94";"6f";"CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC(C)(C)C)cc2)cc1";"EC50";"'='";"8.6";"nM";"8.07";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"8.6"
"CHEMBL3961047";"";"None";"343.43";"0";"4.95";"ST193";"COc1ccc(-n2cnc3cc(NCc4ccc(C)cc4)ccc32)cc1";"IC50";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3861477";"Antiviral activity against Lassa virus";"F";"BAO_0000019";"assay format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL3860083";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"1.6"
"CHEMBL1643";"RIBAVIRIN";"4.0";"244.21";"0";"-3.01";"Ribavirin";"NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2328227";"Antiviral activity against Lassa virus infected in guinea pig strain 13 assessed as host survival rate at 80 mg/kg/day, ip administered at 1 hr prior to infection for 14 days relative to control";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"ROUTE: Intraperitoneal";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"0.0"
"CHEMBL2322824";"";"None";"357.41";"0";"4.59";"16";"COc1ccc(-n2cnc3cc(NC(=O)c4ccc(C)cc4)ccc32)cc1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"50000.0"
"CHEMBL2322818";"";"None";"358.45";"0";"4.74";"7w";"CCOc1ccc(-n2cnc3cc(NCc4ccc(C)cn4)ccc32)cc1";"EC50";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"350.0"
"CHEMBL2435310";"";"None";"347.24";"0";"4.64";"3r";"C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(Cl)c(Cl)c1";"EC50";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2439189";"Antiviral activity against Lassa virus pseudotype containing envelope glycoprotein incorporated in lentivirus infected in human 293T/17 cells by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2434965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"72.0"
"CHEMBL2314878";"";"None";"371.48";"1";"5.60";"20a";"CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)ccc32)cc1";"EC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"1.5"
"CHEMBL2314875";"";"None";"401.51";"0";"4.45";"22o";"CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cnc32)cc1CN";"EC50";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"58.0"
"CHEMBL2314873";"";"None";"415.54";"1";"5.06";"22m";"CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cnc32)cc1N(C)C";"EC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"250.0"
"CHEMBL2314870";"";"None";"402.50";"0";"4.36";"22j";"CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(OCCCO)cc2)cc1";"EC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"13.0"
"CHEMBL2315149";"";"None";"416.48";"0";"4.69";"22b";"CCOc1ccc(-n2c(C(=O)O)nc3cc(NCc4ccc(CC)cc4)cnc32)cc1";"EC50";"'='";"0.16";"nM";"9.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"0.16"
"CHEMBL2315145";"";"None";"372.47";"0";"4.99";"21g";"CCOc1ccc(-n2cnc3nc(NCc4ccc(CC)cc4)ccc32)cc1";"EC50";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"6.8"
"CHEMBL2315144";"";"None";"371.48";"1";"5.60";"21f";"CCOc1ccc(-n2ccc3cc(NCc4ccc(CC)cc4)cnc32)cc1";"EC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"25.0"
"CHEMBL2315141";"";"None";"371.48";"1";"5.77";"21c";"COc1ccc(-n2ncc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1";"EC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320857";"Antiviral activity against Lassa virus by pseudo-type antiviral assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2311472";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"130.0"
"CHEMBL2322823";"";"None";"413.52";"1";"5.71";"15";"COc1ccc(-n2cnc3cc(N(Cc4ccc(C(C)C)cc4)C(C)=O)ccc32)cc1";"EC50";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"380.0"
"CHEMBL4853992";"";"None";"400.52";"1";"6.63";"3d";"CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)(C)C)cc4)cn23)cc1";"EC50";"'='";"0.67";"nM";"9.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4818891";"Antiviral activity against pseudotyped Lassa mammarenavirus";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL4814074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"0.67"
"CHEMBL4854251";"";"None";"414.51";"1";"6.02";"3j";"CC(C)OC(=O)c1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1";"EC50";"'='";"4.98";"nM";"8.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4818891";"Antiviral activity against pseudotyped Lassa mammarenavirus";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL4814074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"4.98"
"CHEMBL4862001";"";"None";"387.48";"1";"5.64";"3q";"CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)C)nc4)cn23)cc1";"EC50";"'='";"6.07";"nM";"8.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4818891";"Antiviral activity against pseudotyped Lassa mammarenavirus";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL4814074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"6.07"
"CHEMBL4864499";"";"None";"358.45";"0";"4.99";"3s";"CC(C)Oc1ccc(-c2cnc3ccc(-c4cnn(C5CC5)c4)cn23)cc1";"EC50";"'='";"13.36";"nM";"7.87";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4818891";"Antiviral activity against pseudotyped Lassa mammarenavirus";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL4814074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"13.36"
"CHEMBL2435195";"";"None";"264.33";"0";"2.94";"5c";"O=C(N/N=C/c1ccccc1)[C@@H]1C[C@H]1c1ccccc1";"EC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2439189";"Antiviral activity against Lassa virus pseudotype containing envelope glycoprotein incorporated in lentivirus infected in human 293T/17 cells by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2434965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"25.0"
"CHEMBL2435299";"";"None";"323.35";"0";"3.24";"3g";"C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc([N+](=O)[O-])cc1";"EC50";"'='";"62.0";"nM";"7.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2439189";"Antiviral activity against Lassa virus pseudotype containing envelope glycoprotein incorporated in lentivirus infected in human 293T/17 cells by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2434965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"62.0"
"CHEMBL2435295";"";"None";"312.80";"0";"3.98";"3c";"C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(Cl)cc1";"EC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2439189";"Antiviral activity against Lassa virus pseudotype containing envelope glycoprotein incorporated in lentivirus infected in human 293T/17 cells by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2434965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"20.0"
"CHEMBL2435293";"";"None";"278.36";"0";"3.33";"3a";"C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccccc1";"EC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2439189";"Antiviral activity against Lassa virus pseudotype containing envelope glycoprotein incorporated in lentivirus infected in human 293T/17 cells by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"None";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2434965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"47.0"
"CHEMBL2322820";"";"None";"371.48";"1";"5.60";"12";"CCOc1ccc(-n2cnc3cc(CNc4ccc(CC)cc4)ccc32)cc1";"EC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"11.0"
"CHEMBL2322819";"";"None";"373.46";"0";"4.39";"7x";"CCOc1ccc(-n2cnc3cc(NCc4cnc(CC)nc4)ccc32)cc1";"EC50";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"450.0"
"CHEMBL2322809";"";"None";"428.54";"0";"4.48";"7n";"COc1ccc(-n2cnc3cc(NCc4ccc(CN5CCOCC5)cc4)ccc32)cc1";"EC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"790.0"
"CHEMBL2322805";"";"None";"379.46";"1";"5.80";"7j";"COc1ccc(-n2cnc3cc(NCc4cccc5ccccc45)ccc32)cc1";"EC50";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328235";"Antiviral activity against Lassa virus pseudovirions infected in HEK293T/17 cells after 72 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL2321741";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3706569";"";"";"";"69.0"
"CHEMBL1650595";"AR-12";"1.0";"460.46";"1";"5.76";"63; OSU-03012, AR-12";"NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1";"EC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5131692";"Antiviral activity against LASV in 1 hr pretreated human A549 cells measured after 48 hrs";"F";"BAO_0000218";"organism-based format";"Mammarenavirus lassaense";"None";"None";"A549";"None";"";"";"";"CHEMBL615051";"Lassa virus";"Mammarenavirus lassaense";"ORGANISM";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 49.0 hr";"";"";"0.5"
