compound_id,Canonical_SMILES,pPotency,Bacteria
1296013,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3ccc(Br)cc3F)ccc12,3.744727494896694,BacillusAnthracis
5428528,Cc1c(Cc2ccccc2)c(=O)oc2c(O)c(O)ccc12,4.376750709602099,BacillusAnthracis
1313015,COc1cc(/C=C2\SC(=S)N(c3ccc(Cl)cc3)C2=O)cc(OC)c1O,5.698970004336019,BacillusAnthracis
5861007,COc1cc(/C=C2\SC(=S)N(c3ccc([N+](=O)[O-])cc3)C2=O)cc(OC)c1O,6.154901959985743,BacillusAnthracis
1310066,COc1cc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc(OC)c1O,5.3979400086720375,BacillusAnthracis
135873263,Oc1ccc(O)c(-c2ccc(-c3n[nH]c(=S)o3)o2)c1,4.0,BacillusAnthracis
2967407,CCC1(C)Cc2ccccc2-c2nc3[nH][nH]c(=S)n3c(=O)c21,4.0,BacillusAnthracis
1296839,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cccc4ccccc34)ccc12,4.187086643357144,BacillusAnthracis
5684762,Nn1c(Cc2ccccc2F)nnc1SCc1cc(=O)oc2cc(O)c(O)cc12,4.823908740944319,BacillusAnthracis
1188149,CCOc1ccccc1C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,4.251811972993799,BacillusAnthracis
7131217,Cc1nc(-c2c[nH]c(C(=O)O)c2)cs1,4.920818753952375,BacillusAnthracis
2017240,COc1cc(C(=O)Nc2nc3ccc(S(=O)(=O)N4CCOCC4)cc3s2)cc(OC)c1OC,4.823908740944319,BacillusAnthracis
1238526,COc1cc(/C=C2\SC(=S)N(c3cccc(Cl)c3)C2=O)cc(OC)c1O,5.522878745280337,BacillusAnthracis
6067741,Cn1c(SCc2cc(=O)oc3cc(O)c(O)cc23)nc2ccccc21,4.823908740944319,BacillusAnthracis
942756,COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,4.6777807052660805,BacillusAnthracis
2946796,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)cc2)c1C,4.327902142064283,BacillusAnthracis
728520,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,4.0,BacillusAnthracis
668744,Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,5.3979400086720375,BacillusAnthracis
767163,Cc1ccc(C)n1-c1ccc(SCC(=O)O)cc1,5.3979400086720375,BacillusAnthracis
882892,CCc1cc(=O)oc2c(C)c(OCc3ccc(C)cc3)ccc12,4.0,BacillusAnthracis
1749090,CCOC(=O)CCc1c(C)c2ccc(OCc3cccc(F)c3)c(C)c2oc1=O,4.0,BacillusAnthracis
1296013,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3ccc(Br)cc3F)ccc12,4.920818753952375,BacillusAnthracis
5428528,Cc1c(Cc2ccccc2)c(=O)oc2c(O)c(O)ccc12,5.0,BacillusAnthracis
1313015,COc1cc(/C=C2\SC(=S)N(c3ccc(Cl)cc3)C2=O)cc(OC)c1O,6.0,BacillusAnthracis
5861007,COc1cc(/C=C2\SC(=S)N(c3ccc([N+](=O)[O-])cc3)C2=O)cc(OC)c1O,6.301029995663981,BacillusAnthracis
1310066,COc1cc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc(OC)c1O,5.698970004336019,BacillusAnthracis
135873263,Oc1ccc(O)c(-c2ccc(-c3n[nH]c(=S)o3)o2)c1,4.6020599913279625,BacillusAnthracis
2967407,CCC1(C)Cc2ccccc2-c2nc3[nH][nH]c(=S)n3c(=O)c21,4.6020599913279625,BacillusAnthracis
1305826,CCOC(=O)CCc1c(C)c2ccc(OCc3cccc(OC)c3)cc2oc1=O,4.0,BacillusAnthracis
1296839,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cccc4ccccc34)ccc12,5.221848749616356,BacillusAnthracis
5684762,Nn1c(Cc2ccccc2F)nnc1SCc1cc(=O)oc2cc(O)c(O)cc12,5.3979400086720375,BacillusAnthracis
1188149,CCOc1ccccc1C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,4.920818753952375,BacillusAnthracis
7131217,Cc1nc(-c2c[nH]c(C(=O)O)c2)cs1,4.823908740944319,BacillusAnthracis
1750509,CCOC(=O)CCc1c(C)c2ccc(OCc3cccc4ccccc34)cc2oc1=O,4.0,BacillusAnthracis
2017240,COc1cc(C(=O)Nc2nc3ccc(S(=O)(=O)N4CCOCC4)cc3s2)cc(OC)c1OC,4.920818753952375,BacillusAnthracis
1801838,Cc1c(CCC(=O)O)c(=O)oc2cc(OCc3cccc4ccccc34)ccc12,4.301029995663981,BacillusAnthracis
1304079,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccc(C(C)(C)C)cc3)ccc12,4.2441251443275085,BacillusAnthracis
721093,Cc1cc(=O)oc2cc(OCc3ccc(F)cc3)ccc12,4.0,BacillusAnthracis
1121885,Cc1ccc2ccccc2c1COc1ccc2c(C)cc(=O)oc2c1,4.0,BacillusAnthracis
1238526,COc1cc(/C=C2\SC(=S)N(c3cccc(Cl)c3)C2=O)cc(OC)c1O,5.698970004336019,BacillusAnthracis
907578,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3)ccc12,4.0,BacillusAnthracis
1751097,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cccc(F)c3)ccc12,4.0,BacillusAnthracis
6067741,Cn1c(SCc2cc(=O)oc3cc(O)c(O)cc23)nc2ccccc21,5.0,BacillusAnthracis
942756,COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,4.920818753952375,BacillusAnthracis
2926533,COc1cccc(COc2ccc3c(C)c(CCC(=O)O)c(=O)oc3c2)c1,4.0,BacillusAnthracis
45271668,COC(=O)CCc1c(C)c2ccc(OCc3cccc4ccccc34)c(C)c2oc1=O,4.0,BacillusAnthracis
2946796,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)cc2)c1C,4.619788758288394,BacillusAnthracis
1296872,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccc4ccccc4c3)ccc12,4.6020599913279625,BacillusAnthracis
2927077,COc1ccc(COc2ccc3c(C)c(CCC(=O)O)c(=O)oc3c2)cc1,4.0,BacillusAnthracis
45272543,CCc1cc(=O)oc2c(C)c(OCCc3ccc4ccccc4c3)ccc12,4.0,BacillusAnthracis
1296416,COc1cccc(COc2ccc3c(C)c(CCC(=O)O)c(=O)oc3c2C)c1,4.031517051446065,BacillusAnthracis
1332932,CCOC(=O)CCc1c(C)c2ccc(OCc3ccc(OC)cc3)cc2oc1=O,4.0,BacillusAnthracis
668744,Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,4.0,BacillusAnthracis
767163,Cc1ccc(C)n1-c1ccc(SCC(=O)O)cc1,4.0,BacillusAnthracis
1296013,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3ccc(Br)cc3F)ccc12,4.0,BacillusAnthracis
5428528,Cc1c(Cc2ccccc2)c(=O)oc2c(O)c(O)ccc12,5.0,BacillusAnthracis
1313015,COc1cc(/C=C2\SC(=S)N(c3ccc(Cl)cc3)C2=O)cc(OC)c1O,4.0,BacillusAnthracis
5861007,COc1cc(/C=C2\SC(=S)N(c3ccc([N+](=O)[O-])cc3)C2=O)cc(OC)c1O,4.958607314841775,BacillusAnthracis
1310066,COc1cc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc(OC)c1O,4.0,BacillusAnthracis
135873263,Oc1ccc(O)c(-c2ccc(-c3n[nH]c(=S)o3)o2)c1,4.180456064458132,BacillusAnthracis
2967407,CCC1(C)Cc2ccccc2-c2nc3[nH][nH]c(=S)n3c(=O)c21,4.096910013008056,BacillusAnthracis
1296839,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cccc4ccccc34)ccc12,5.221848749616356,BacillusAnthracis
5684762,Nn1c(Cc2ccccc2F)nnc1SCc1cc(=O)oc2cc(O)c(O)cc12,4.0,BacillusAnthracis
1188149,CCOc1ccccc1C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,5.0,BacillusAnthracis
7131217,Cc1nc(-c2c[nH]c(C(=O)O)c2)cs1,4.0,BacillusAnthracis
2017240,COc1cc(C(=O)Nc2nc3ccc(S(=O)(=O)N4CCOCC4)cc3s2)cc(OC)c1OC,4.154901959985743,BacillusAnthracis
1238526,COc1cc(/C=C2\SC(=S)N(c3cccc(Cl)c3)C2=O)cc(OC)c1O,4.0,BacillusAnthracis
6067741,Cn1c(SCc2cc(=O)oc3cc(O)c(O)cc23)nc2ccccc21,4.455931955649724,BacillusAnthracis
942756,COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,5.3979400086720375,BacillusAnthracis
2946796,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)cc2)c1C,4.167491087293763,BacillusAnthracis
1296013,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3ccc(Br)cc3F)ccc12,5.096910013008056,BacillusAnthracis
54707451,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4c[nH]c(C(=O)Nc5c(O)c6ccc(O[C@H]7OC(C)(C)[C@H](OC)[C@@H](OC(=O)c8ccc(C)[nH]8)[C@H]7O)c(C)c6oc5=O)c4C)c(=O)oc3c2C)OC1(C)C,6.0,BacillusAnthracis
54675769,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,6.0,BacillusAnthracis
15187131,Oc1ccc(Cc2ccccc2)cc1O,3.6989700043360174,BacillusAnthracis
6249,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,7.0,BacillusAnthracis
6032,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,5.301029995663981,BacillusAnthracis
572,O=CN(O)CCCP(=O)(O)O,4.0,BacillusAnthracis
7075,Oc1ccc(-c2ccccc2)cc1O,3.6989700043360174,BacillusAnthracis
44543378,O=c1ccc(-c2ccccc2)cn1O,4.698970004336019,BacillusAnthracis
53326355,O=P([O-])(O)CCc1ccc(O)c(O)c1.[Na+],3.0,BacillusAnthracis
135408762,Nc1nc(N)c(N=O)c(=O)[nH]1,5.096910013008056,BacillusAnthracis
135443397,CC1CNc2nc(N)[nH]c(=O)c2N1,3.672436739812722,BacillusAnthracis
135566468,Nc1nc(NCCCOc2ccc(C(=O)O)cc2)c(N=O)c(=O)[nH]1,4.714442690992226,BacillusAnthracis
135454624,CN1CC=Nc2c1nc(N)[nH]c2=O,4.06198090252379,BacillusAnthracis
135735676,CC(C(=O)O)c1nn(C)c2nc(N)[nH]c(=O)c2c1=O,4.703334809738469,BacillusAnthracis
135488841,CN1CC(C(=O)O)=Nc2c1nc(N)[nH]c2=O,4.489454989793388,BacillusAnthracis
135461662,Nc1nc(N)c([N+](=O)[O-])c(=O)[nH]1,3.962972120244225,BacillusAnthracis
136180738,CN1CC(CC(C)(C)O)=Nc2c1nc(N)[nH]c2=O,3.6675615400843946,BacillusAnthracis
135431989,Nc1nc2c(c(=O)[nH]1)N=C(CCNc1ccc(C(=O)O)cc1)CN2,4.586700235918748,BacillusAnthracis
5355150,Nc1nnc(N)c2[nH]cnc12,3.3010299956639813,BacillusAnthracis
135454060,Nc1nc2ncc(CCNc3ccc(C(=O)O)cc3)nc2c(=O)[nH]1,4.059981844992337,BacillusAnthracis
135408140,Nc1nc2[nH]c(=O)c(C(=O)O)nc2c(=O)[nH]1,3.569763646588489,BacillusAnthracis
978,Nc1ccc(C(=O)O)cc1,5.250263684430939,BacillusAnthracis
135488841,CN1CC(C(=O)O)=Nc2c1nc(N)[nH]c2=O,5.279014255846261,BacillusAnthracis
135888981,Oc1ccc(Br)cc1C=NCCSCCc1ccccn1,1.3979400086720375,BacillusAnthracis
135888980,O=[N+]([O-])c1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.3979400086720375,BacillusAnthracis
135888982,COc1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.3979400086720375,BacillusAnthracis
135888981,Oc1ccc(Br)cc1C=NCCSCCc1ccccn1,1.3010299956639813,BacillusAnthracis
135888980,O=[N+]([O-])c1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.5228787452803376,BacillusAnthracis
135888982,COc1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.6989700043360187,BacillusAnthracis
135888981,Oc1ccc(Br)cc1C=NCCSCCc1ccccn1,1.3979400086720375,BacillusAnthracis
135888980,O=[N+]([O-])c1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.6989700043360187,BacillusAnthracis
135888982,COc1ccc(O)c(C=NCCSCCc2ccccn2)c1,2.0,BacillusAnthracis
135888981,Oc1ccc(Br)cc1C=NCCSCCc1ccccn1,1.3010299956639813,BacillusAnthracis
135888980,O=[N+]([O-])c1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.6989700043360187,BacillusAnthracis
135888982,COc1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.6989700043360187,BacillusAnthracis
135888981,Oc1ccc(Br)cc1C=NCCSCCc1ccccn1,1.5228787452803376,BacillusAnthracis
135888980,O=[N+]([O-])c1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.6989700043360187,BacillusAnthracis
135888982,COc1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.6989700043360187,BacillusAnthracis
135888981,Oc1ccc(Br)cc1C=NCCSCCc1ccccn1,1.6989700043360187,BacillusAnthracis
135888980,O=[N+]([O-])c1ccc(O)c(C=NCCSCCc2ccccn2)c1,1.6989700043360187,BacillusAnthracis
135888982,COc1ccc(O)c(C=NCCSCCc2ccccn2)c1,2.0,BacillusAnthracis
5377323,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,4.292429823902063,BacillusAnthracis
2272467,C=CCN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S,3.701146923590293,BacillusAnthracis
2252216,O=C1/C(=C/c2cc([N+](=O)[O-])cc(Br)c2O)SC(=S)N1c1cccc(Cl)c1,4.769551078621726,BacillusAnthracis
12351836,O=c1c(Cl)c(Cl)cnn1C1CCCCC1,4.301029995663981,BacillusAnthracis
3696342,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc([N+](=O)[O-])cc1,5.2839966563652006,BacillusAnthracis
44246280,CCOc1c(S)cnn(-c2cccc(Br)c2)c1=O,4.301029995663981,BacillusAnthracis
5725131,O=C1/C(=C/c2cc([N+](=O)[O-])cc(Br)c2O)SC(=S)N1c1ccc([N+](=O)[O-])cc1,4.920818753952375,BacillusAnthracis
2256157,Cc1ccc(N2C(=O)/C(=C/c3cc([N+](=O)[O-])cc(Br)c3O)SC2=S)c(C)c1,5.431798275933005,BacillusAnthracis
44246281,CCOc1c(S)cnn(-c2cccc(F)c2)c1=O,5.259637310505756,BacillusAnthracis
44246282,CCOc1c(S)cnn(-c2cccc(C)c2)c1=O,5.481486060122113,BacillusAnthracis
44246283,CCOc1c(S)cnn(-c2cc(Cl)cc(Cl)c2)c1=O,3.521433504406157,BacillusAnthracis
44246284,CCOc1c(S)cnn(C2CCCCC2)c1=O,4.747146969020107,BacillusAnthracis
46228085,CCOc1c(SS)cnn(-c2ccccc2)c1=O,5.823908740944319,BacillusAnthracis
44246286,CCOc1c[nH]n(-c2ccccc2)c(=O)c1=S,5.356547323513813,BacillusAnthracis
44246287,CCOc1c[nH]n(-c2cccc(F)c2)c(=O)c1=S,5.2441251443275085,BacillusAnthracis
1151340,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc(Br)cc1,4.4089353929735005,BacillusAnthracis
3112341,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.167491087293763,BacillusAnthracis
793320,Cc1[nH]n(-c2ccccc2)c(=S)c1C=NC1CCCCC1,3.939302159646388,BacillusAnthracis
2286914,Cc1ccc(/C=C2\SC(=S)N(c3cccc(Cl)c3)C2=O)cc1[N+](=O)[O-],3.0,BacillusAnthracis
1575254,Cc1ccc(N2C(=O)/C(=C/c3cccc([N+](=O)[O-])c3)SC2=S)c(C)c1,3.924453038607469,BacillusAnthracis
44246288,CCOc1c[nH]n(-c2cccc(C)c2)c(=O)c1=S,5.508638306165727,BacillusAnthracis
44246289,CCOc1c[nH]n(-c2cc(Cl)cc(Cl)c2)c(=O)c1=S,3.779891911959945,BacillusAnthracis
555185,COc1c(Cl)cnn(-c2ccccc2)c1=O,4.301029995663981,BacillusAnthracis
3113934,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc([N+](=O)[O-])cc1Br,5.050609993355087,BacillusAnthracis
44246309,CC1=NOC(=O)C1=Nc1ccc([N+](=O)[O-])cc1,4.769551078621726,BacillusAnthracis
135932621,CC(=O)c1ccc(N=C2C(=O)NN=C2C)cc1,4.585026652029182,BacillusAnthracis
3846243,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc([N+](=O)[O-])cc1O,5.017728766960431,BacillusAnthracis
3112340,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1cc([N+](=O)[O-])ccc1O,4.853871964321762,BacillusAnthracis
738679,Cc1ccc(N=Cc2c(C)[nH]n(-c3ccccc3)c2=S)c(C)c1,4.167491087293763,BacillusAnthracis
2252351,CN1C(=O)/C(=C/c2cc([N+](=O)[O-])cc(Br)c2O)SC1=S,4.853871964321762,BacillusAnthracis
2140738,CN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S,3.392544976785332,BacillusAnthracis
44246277,CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S,3.730487055782084,BacillusAnthracis
44246290,COc1c(Cl)cnn(-c2cccc(Br)c2)c1=O,4.301029995663981,BacillusAnthracis
44246291,COc1c(Cl)cnn(-c2cccc(F)c2)c1=O,4.301029995663981,BacillusAnthracis
768228,COc1c(Cl)cnn(-c2cccc(C)c2)c1=O,4.301029995663981,BacillusAnthracis
44246292,COc1c(Cl)cnn(-c2cc(Cl)cc(Cl)c2)c1=O,4.301029995663981,BacillusAnthracis
2863181,Cc1ccc(N=Cc2c(C)[nH]n(-c3ccccc3)c2=S)cc1C,4.2839966563652006,BacillusAnthracis
1151344,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc(I)cc1,4.376750709602099,BacillusAnthracis
13526210,COc1c(Cl)cnn(C2CCCCC2)c1=O,4.301029995663981,BacillusAnthracis
779742,CCOc1c(Cl)cnn(-c2ccccc2)c1=O,4.301029995663981,BacillusAnthracis
44246293,CCOc1c(Cl)cnn(-c2ccc([N+](=O)[O-])cc2)c1=O,4.301029995663981,BacillusAnthracis
3114473,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc(N=Nc2ccccc2)cc1,5.045757490560675,BacillusAnthracis
738680,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccccc1Cl,4.267606240177032,BacillusAnthracis
793655,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccccc1O,4.657577319177793,BacillusAnthracis
44246294,CCOc1c(Cl)cnn(-c2cccc(Br)c2)c1=O,4.301029995663981,BacillusAnthracis
44246295,CCOc1c(Cl)cnn(-c2cccc(F)c2)c1=O,4.301029995663981,BacillusAnthracis
44246296,CCOc1c(Cl)cnn(-c2cccc(C)c2)c1=O,4.301029995663981,BacillusAnthracis
604064,Cc1[nH]n(-c2ccccc2)c(=O)c1C=Nc1ccc([N+](=O)[O-])cc1,4.251811972993799,BacillusAnthracis
44246297,CCOc1c(Cl)cnn(-c2cc(Cl)cc(Cl)c2)c1=O,4.301029995663981,BacillusAnthracis
44246298,CCOc1c(Cl)cnn(C2CCCCC2)c1=O,4.301029995663981,BacillusAnthracis
248680,CCOc1cnn(-c2ccccc2)c(=O)c1Cl,6.0,BacillusAnthracis
6510353,O=C1/C(=C/c2ccc(-c3ccccc3)o2)SC(=S)N1Cc1ccccc1,3.30803489723264,BacillusAnthracis
2256659,CCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,3.962573502059376,BacillusAnthracis
2145944,CCN1C(=O)/C(=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)SC1=S,3.98296666070122,BacillusAnthracis
44246299,CCOc1cnn(-c2ccc([N+](=O)[O-])cc2)c(=O)c1Cl,3.6595558851598815,BacillusAnthracis
44246300,CCOc1cnn(-c2cccc(Br)c2)c(=O)c1Cl,4.301029995663981,BacillusAnthracis
44246301,CCOc1cnn(-c2cccc(F)c2)c(=O)c1Cl,4.301029995663981,BacillusAnthracis
24016224,COc1c(S)cnn(-c2cccc(Cl)c2)c1=O,5.346787486224656,BacillusAnthracis
6456205,CSc1c[nH]n(-c2ccccc2)c(=O)c1=O,4.301029995663981,BacillusAnthracis
44246278,CCn1[nH]cc(SC)c(=O)c1=O,4.301029995663981,BacillusAnthracis
779700,CSc1cnn(-c2ccccc2)c(=O)c1Cl,4.301029995663981,BacillusAnthracis
24997708,CCOc1cnn(-c2cccc(C)c2)c(=O)c1Cl,4.301029995663981,BacillusAnthracis
44246303,CCOc1cnn(C2CCCCC2)c(=O)c1Cl,4.301029995663981,BacillusAnthracis
2856783,Cc1ccc(-n2[nH]c(C)c(C=Nc3ccc([N+](=O)[O-])cc3)c2=O)cc1,4.2076083105017466,BacillusAnthracis
2856604,Cc1[nH]n(-c2ccc(Cl)cc2)c(=O)c1C=Nc1ccc([N+](=O)[O-])cc1,4.318758762624412,BacillusAnthracis
755081,COc1c[nH]n(-c2ccccc2)c(=O)c1=S,5.031517051446065,BacillusAnthracis
54694030,O=c1c(OCc2ccccc2)c(O)cnn1-c1ccccc1,4.301029995663981,BacillusAnthracis
54686949,COc1c(O)cnn(-c2ccccc2)c1=O,4.301029995663981,BacillusAnthracis
72813,O=c1c(Cl)c(Cl)cnn1-c1ccccc1,4.301029995663981,BacillusAnthracis
329050,O=c1c(Cl)c(Cl)cnn1-c1ccc([N+](=O)[O-])cc1,4.301029995663981,BacillusAnthracis
43542711,O=c1c(Cl)c(Cl)cnn1-c1cccc(Br)c1,4.301029995663981,BacillusAnthracis
2857110,Cc1cc([N+](=O)[O-])ccc1N=Cc1c(C)[nH]n(-c2ccc(Cl)cc2)c1=O,4.346787486224656,BacillusAnthracis
135432677,Cc1[nH]n(-c2ccccc2)c(=S)c1/C=N/c1ccccn1,6.119186407719209,BacillusAnthracis
2258834,Cc1cccc(N2C(=O)/C(=C/c3cc([N+](=O)[O-])cc(Br)c3O)SC2=S)c1,4.823908740944319,BacillusAnthracis
54690615,CCSc1c(O)cnn(-c2ccccc2)c1=O,4.301029995663981,BacillusAnthracis
44246279,CCOc1c(S)cnn(-c2ccc([N+](=O)[O-])cc2)c1=O,4.522878745280337,BacillusAnthracis
44246304,O=c1c(Cl)c(Cl)cnn1-c1cccc(F)c1,4.301029995663981,BacillusAnthracis
779573,Cc1cccc(-n2ncc(Cl)c(Cl)c2=O)c1,4.301029995663981,BacillusAnthracis
2774756,O=c1c(Cl)c(Cl)cnn1-c1cc(Cl)cc(Cl)c1,4.214670164989233,BacillusAnthracis
2294062,Cc1ccc(N2C(=O)/C(=C/c3cc(Br)c(O)c([N+](=O)[O-])c3)SC2=S)c(C)c1,4.455931955649724,BacillusAnthracis
5282593,CN1[C@@H]2CC[C@H]1CC(OC(=O)C(O)c1ccccc1)C2,4.301029995663981,BacillusAnthracis
2272467,C=CCN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S,4.568636235841013,BacillusAnthracis
12351836,O=c1c(Cl)c(Cl)cnn1C1CCCCC1,4.853871964321762,BacillusAnthracis
5725131,O=C1/C(=C/c2cc([N+](=O)[O-])cc(Br)c2O)SC(=S)N1c1ccc([N+](=O)[O-])cc1,4.698970004336019,BacillusAnthracis
44246281,CCOc1c(S)cnn(-c2cccc(F)c2)c1=O,5.7447274948966935,BacillusAnthracis
44246282,CCOc1c(S)cnn(-c2cccc(C)c2)c1=O,5.769551078621726,BacillusAnthracis
44246283,CCOc1c(S)cnn(-c2cc(Cl)cc(Cl)c2)c1=O,4.853871964321762,BacillusAnthracis
44246284,CCOc1c(S)cnn(C2CCCCC2)c1=O,5.853871964321762,BacillusAnthracis
46228085,CCOc1c(SS)cnn(-c2ccccc2)c1=O,5.920818753952375,BacillusAnthracis
44246286,CCOc1c[nH]n(-c2ccccc2)c(=O)c1=S,5.920818753952375,BacillusAnthracis
44246287,CCOc1c[nH]n(-c2cccc(F)c2)c(=O)c1=S,6.045757490560675,BacillusAnthracis
44246289,CCOc1c[nH]n(-c2cc(Cl)cc(Cl)c2)c(=O)c1=S,5.2839966563652006,BacillusAnthracis
2252351,CN1C(=O)/C(=C/c2cc([N+](=O)[O-])cc(Br)c2O)SC1=S,4.886056647693163,BacillusAnthracis
44246277,CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S,4.275724130399211,BacillusAnthracis
248680,CCOc1cnn(-c2ccccc2)c(=O)c1Cl,6.522878745280337,BacillusAnthracis
2145944,CCN1C(=O)/C(=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)SC1=S,4.130768280269024,BacillusAnthracis
44246299,CCOc1cnn(-c2ccc([N+](=O)[O-])cc2)c(=O)c1Cl,3.607303046740334,BacillusAnthracis
757809,CCOc1c(S)cnn(-c2ccccc2)c1=O,5.853871964321762,BacillusAnthracis
755081,COc1c[nH]n(-c2ccccc2)c(=O)c1=S,5.7447274948966935,BacillusAnthracis
54694030,O=c1c(OCc2ccccc2)c(O)cnn1-c1ccccc1,4.301029995663981,BacillusAnthracis
54686949,COc1c(O)cnn(-c2ccccc2)c1=O,4.301029995663981,BacillusAnthracis
135432677,Cc1[nH]n(-c2ccccc2)c(=S)c1/C=N/c1ccccn1,5.853871964321762,BacillusAnthracis
54690615,CCSc1c(O)cnn(-c2ccccc2)c1=O,4.301029995663981,BacillusAnthracis
44246279,CCOc1c(S)cnn(-c2ccc([N+](=O)[O-])cc2)c1=O,5.173925197299174,BacillusAnthracis
46228096,CCOc1c(SSC)cnn(-c2ccccc2)c1=O,6.3979400086720375,BacillusAnthracis
46228097,CCOc1c(SSc2ccccn2)cnn(-c2ccccc2)c1=O,7.522878745280337,BacillusAnthracis
604064,Cc1[nH]n(-c2ccccc2)c(=O)c1C=Nc1ccc([N+](=O)[O-])cc1,6.522878745280337,BacillusAnthracis
757809,CCOc1c(S)cnn(-c2ccccc2)c1=O,6.698970004336019,BacillusAnthracis
757009,CCSc1c(S)cnn(-c2ccccc2)c1=O,5.853871964321762,BacillusAnthracis
3696342,Cc1[nH]n(-c2ccccc2)c(=S)c1C=Nc1ccc([N+](=O)[O-])cc1,3.0,BacillusAnthracis
2256157,Cc1ccc(N2C(=O)/C(=C/c3cc([N+](=O)[O-])cc(Br)c3O)SC2=S)c(C)c1,5.0,BacillusAnthracis
24016224,COc1c(S)cnn(-c2cccc(Cl)c2)c1=O,3.0,BacillusAnthracis
44246288,CCOc1c[nH]n(-c2cccc(C)c2)c(=O)c1=S,6.3979400086720375,BacillusAnthracis
