Canonical_SMILES,Drug_Type,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,antibiotic,4.000767981273307,1.140474669994776,1.7654376280835455,6.236098334463068,9.982332203643053e-05,5.806329337134199e-07,0.01716178164173365,0.7546321,0.012151385,0.15322472,0.05945403,0.23087728,0.78308713,2.1392057,0.07812056,0.006876029,0.006832185,0.00023832789,0.04041441,0.021556947,0.030564552,0.00024487588,0.0009038737,0.021342939,0.20053251,0.0010563491,0.4782137,0.00049296225,-6.254166,0.08311717,0.014670683,0.37846732,4.4911085e-05,0.005764941,0.015534689,0.0006692055,0.004891304,0.017071493,0.086783394,0.00016760477
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,antibiotic,4.00033604997855,1.1413632785747492,1.7632640239720416,6.2374080759850585,9.992265156222733e-05,5.78884503736113e-07,0.01724789008996825,0.6325331,0.2210066,0.0051775584,0.014254202,0.0010729746,0.5965539,2.1961837,0.009938399,0.0029112329,6.768253e-05,0.0009908514,0.00427092,0.011651122,0.16912092,0.0020656176,0.0023595258,0.017598346,0.1955559,5.3195354e-06,0.030956808,0.00037610513,-7.0780997,0.012785165,0.008064693,0.13854714,1.4160037e-05,0.0037297853,4.11146e-05,0.00017639765,0.052059256,0.01087853,0.017321588,0.0012352508
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,antibiotic,3.995703297801356,1.142044359221849,1.7572963537265318,6.23411024187618,0.00010099426251239529,5.832970206052505e-07,0.01748653036121954,0.45882693,0.017056651,0.9817065,0.032394085,0.17633736,0.4959972,2.2231631,0.17762783,0.015530054,0.0095916875,0.0070382864,0.11133812,0.0072733155,0.014217275,0.0029550218,0.005154523,0.008589652,0.047005273,0.006273395,0.09855136,0.009072561,-6.2098837,0.45889115,0.031047393,0.67865646,0.0003595369,0.008659107,0.08080248,0.01075729,0.0018998617,0.0018519002,0.21185386,0.011111384
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,antibiotic,3.9883223577431153,1.1417839766441449,1.7504257635205915,6.226218951965639,0.000102725352984317,5.939926184498464e-07,0.017765369161138023,0.4679397,0.27731624,0.115411304,0.06617602,0.020942643,0.5040673,2.887617,0.045562547,0.0072241155,0.0022552875,0.011297956,0.018303705,0.019575413,0.050276972,0.0055478406,0.0071028722,0.017293686,0.10382424,0.0019327078,0.33567742,0.03827884,-5.4366903,0.83229434,0.33203405,0.76362,0.0011200808,0.016849672,0.012278449,0.0031075864,0.11153282,0.020800475,0.29023013,0.021898087
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,antibiotic,3.9804255822470633,1.140805030440695,1.7444477225833013,6.216403441910826,0.00010461029281994866,6.075703309140378e-07,0.018011599327788286,0.052746855,0.05278169,0.9716123,0.062371157,0.23680118,0.21954124,2.4718997,0.14393261,0.018605327,0.007746031,0.022335952,0.09722135,0.0109058805,0.06199974,0.013147098,0.0216886,0.014398907,0.061952896,0.05587414,0.071949005,0.08675313,-5.2197104,0.6248401,0.069558606,0.8472597,0.0037396844,0.047363885,0.21152341,0.10535245,0.0068278783,0.005586163,0.222363,0.035387598
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,antibiotic,3.971637830762311,1.1400604510707644,1.7371193466636128,6.206156314861008,0.00010674859538964893,6.220763420090172e-07,0.018318109608318478,0.07621475,0.0045122514,0.86168754,0.040931664,0.115730464,0.2851529,1.8980129,0.032718927,0.0027023253,0.00077683537,0.00014481416,0.018908165,0.004429073,0.043343645,0.0003963091,0.0005853954,0.00401296,0.07198053,0.0016102113,0.063332915,0.004343561,-6.152546,0.12923266,0.0029695642,0.72324556,3.0355335e-05,0.0030461554,0.04533305,0.0024760156,0.0005359175,0.00037609585,0.052794464,0.00042674813
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,antibiotic,3.9660900147666505,1.1427186614025748,1.7263614384176038,6.205818591115698,0.00010812098293223253,6.225602801407646e-07,0.01877753419731322,0.060417075,0.041180752,0.9660646,0.0643054,0.20183595,0.21973296,2.438059,0.11308645,0.015245706,0.0059667206,0.012700103,0.07796778,0.010865166,0.064197734,0.009668415,0.014476803,0.012068911,0.06274943,0.03785594,0.08253697,0.06391524,-5.2069116,0.62913704,0.05726441,0.85307825,0.002010794,0.032339606,0.18998602,0.065613404,0.00615934,0.0033397719,0.19508348,0.017836902
CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,antibiotic,3.951145019520261,1.1403954078122145,1.7159700202083203,6.186320018832202,0.00011190641434122445,6.511484051266016e-07,0.019232244864786176,0.46453348,0.08107506,0.35689086,0.21269372,0.029940417,0.26103285,2.439899,0.008408607,0.007108976,0.00015474015,0.0005585223,0.021380158,0.0064940504,0.07829455,0.010598287,0.0007793721,0.014198271,0.11270966,0.00023016217,0.07951881,0.0013963111,-7.092412,0.05505978,0.0021232213,0.43783683,0.0018867517,0.008632638,0.001803055,0.0033238418,0.0036798846,0.010294019,0.052188247,0.005132761
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,antibiotic,3.945931277688974,1.141774066925257,1.7080541065154704,6.183808448862477,0.00011325795672796031,6.549249734117769e-07,0.01958600646325862,0.33063483,0.10260975,0.9390873,0.13148355,0.5635023,0.53873026,2.416469,0.562924,0.084697366,0.06348669,0.08881484,0.2896758,0.009085876,0.02647813,0.033787012,0.03654031,0.08688684,0.057599,0.03732028,0.020074056,0.0048745074,-7.360386,0.0060261926,0.002706936,0.12417302,0.024654415,0.263717,0.01632669,0.43808502,0.00028149862,0.18019044,0.11863847,0.10450015
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,antibiotic,3.942456023911979,1.1423911942006941,1.7033692832786187,6.181542764545339,0.00011416789036702072,6.583505996233187e-07,0.019798428372836234,0.1268594,0.03136915,0.56369746,0.20835023,0.07457913,0.1982638,1.9334838,0.02985245,0.009573509,0.0029802676,0.0013272638,0.026553268,0.013187086,0.09961438,0.0060717436,0.0041626096,0.030463677,0.1410272,0.0028651156,0.060295247,0.0041383267,-6.4472237,0.12069924,0.0031717524,0.52665675,0.000395635,0.011154361,0.030099045,0.011191009,0.0031529372,0.0066789584,0.0818664,0.0026980198
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,antibiotic,3.94073579091714,1.1420780561623967,1.7022628008388425,6.179208780995437,0.00011462100421850456,6.618982288926871e-07,0.019848934525837032,0.26298717,0.059391458,0.5767106,0.1721543,0.15749618,0.40287822,2.276573,0.09039599,0.022268709,0.017492458,0.004411274,0.06953569,0.034845553,0.07437588,0.007926816,0.008786747,0.03517819,0.12771776,0.016667917,0.18362081,0.014560856,-5.9355,0.38820475,0.032993387,0.6387334,0.0020869628,0.02314289,0.092750646,0.017460745,0.015816912,0.014699313,0.19554803,0.01297186
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,antibiotic,3.938930340792684,1.1425926354882665,1.6994487752356817,6.178411906349686,0.00011509849878181201,6.631138421141994e-07,0.019977963933899185,0.22012512,0.96244603,0.9238285,0.54546225,0.0137109775,0.021957597,3.0224156,0.44783488,0.013979283,0.011416902,0.08385028,0.07709007,0.004707623,0.025799539,0.016446892,0.091402546,0.0050718086,0.0093898075,0.005343678,0.080336615,0.95814323,-5.8421545,0.9881153,0.71359444,0.88831675,8.83917e-06,0.04300101,0.051162235,0.20004527,0.05225156,0.009628262,0.8994196,0.98701304
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,antibiotic,3.9319559878281902,1.143286687129678,1.691114081054021,6.172797894602359,0.0001169617916164685,6.71741385045812e-07,0.020365070550478637,0.56370443,0.49017495,0.12500544,0.07112349,0.0009489384,0.2762473,2.0976682,0.061366223,0.0033942498,0.00040123062,0.02023809,0.02657867,0.0043704803,0.034394275,0.00011526061,0.008880795,0.013942687,0.08024992,0.0004554619,0.0145395575,0.11207928,-6.008583,0.51710683,0.11187589,0.61578274,2.9005503e-07,0.0033708767,0.00028016983,0.00030536333,0.016888289,0.0013946099,0.28279912,0.031332225
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,antibiotic,3.928789836198999,1.1462542188577092,1.6821315672378891,6.175448105160109,0.00011781759785523538,6.676546757805972e-07,0.02079066749311508,0.052351713,0.028073054,0.90506494,0.093734816,0.116360046,0.1845978,1.822382,0.051122166,0.007854683,0.0029007425,0.00352662,0.03834689,0.008288522,0.060750853,0.0070337593,0.0052632648,0.009197427,0.06732707,0.010548493,0.11218111,0.022888403,-5.4845405,0.69620097,0.04287139,0.8746821,0.0011199985,0.014960745,0.1527519,0.020781497,0.00725234,0.0016758482,0.16177677,0.0056969756
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,antibiotic,3.9250936605950058,1.1409149659780295,1.688900327278068,6.1612869939119435,0.00011882459409125063,6.897838247962439e-07,0.020469143597446903,0.038190253,0.0056305556,0.73149973,0.08488692,0.18660259,0.2589941,1.9019533,0.030231362,0.0039957557,0.001011035,0.00020444591,0.010384227,0.0033722948,0.033312075,0.0009302447,0.00072207965,0.009930034,0.07384131,0.0030245068,0.09104141,0.0017555181,-6.088744,0.076436,0.0018385754,0.6426702,0.00017679013,0.013100147,0.054790627,0.009855899,0.00055857544,0.0015538454,0.044692706,0.00022979655
C1N2CN3CN1CN(C2)C3,antibiotic,3.9215780010480383,1.139223487662348,1.6886999652298362,6.15445603686624,0.00011979039554656622,7.007191122697177e-07,0.020478589229173692,0.93229693,0.058431923,0.013486932,0.010997379,0.32356846,0.97309387,2.2989838,0.089365266,0.0076843635,0.0028822792,0.0002134395,0.038452968,0.05531439,0.0210547,0.0012770463,0.00028953754,0.0065967673,0.09281603,0.000104444814,0.6623725,2.453171e-05,-5.110112,0.3111719,0.2401969,0.48245788,0.004076973,0.011913786,0.00058179285,0.00032717892,0.032826513,0.00084980717,0.05577751,1.9618607e-05
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1,antibiotic,3.917146251863195,1.1397087582679017,1.6833170856581074,6.150975418068283,0.00012101905243555388,7.063575343732384e-07,0.02073399141327853,0.19487335,0.35976106,0.6441233,0.527066,0.17004542,0.25133356,2.178369,0.050590955,0.012895875,0.0031103038,0.0043609315,0.038748283,0.014782704,0.09146766,0.010076528,0.008578412,0.029566336,0.14487112,0.009528168,0.13646594,0.06980483,-6.1975775,0.4605762,0.031226808,0.7428244,0.006269225,0.042743504,0.07042075,0.060926102,0.023153212,0.117731534,0.2578745,0.08215697
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,antibiotic,3.9115268699419365,1.1428094706391922,1.6716203074891198,6.151433432394754,0.00012259510503381498,7.056129904106583e-07,0.021300004368549237,0.24200562,0.1758095,0.05040283,0.034108646,0.010334787,0.4679618,2.6899128,0.021075616,0.0035229113,0.00069934345,0.003819901,0.0059539424,0.010415332,0.058493596,0.0032174983,0.0027360201,0.011981054,0.10302967,0.00041972543,0.21365806,0.01371724,-5.6382594,0.5447172,0.1601518,0.6612569,0.0006208209,0.009572727,0.004379185,0.0013503747,0.09487279,0.015624352,0.13751319,0.0058315275
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,antibiotic,3.9061268370472577,1.1407677500419944,1.6702220469649487,6.142031627129567,0.00012412897321422082,7.210549670506663e-07,0.021368692672959645,0.73416156,0.085061386,0.06647615,0.027836666,0.0120823905,0.5503828,1.7428204,0.029411012,0.012247829,0.00057911,0.0026830826,0.020063166,0.017795116,0.073849835,0.0024530136,0.0040781065,0.023669908,0.18849924,0.00021761796,0.2190466,0.0005695403,-6.1093435,0.078519486,0.02494435,0.3157208,0.00015333305,0.020177644,0.000516479,0.0010711186,0.014472248,0.0074527427,0.051104404,0.0003560634
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,antibiotic,3.881313138314629,1.1403716514283257,1.6461847015151108,6.116441575114147,0.00013142768605658157,7.648185712385455e-07,0.022584750569295316,0.18388738,0.04409627,0.6151028,0.21752384,0.12414517,0.26048633,2.1032505,0.045709513,0.014155341,0.0065112994,0.0028048963,0.037655152,0.016129384,0.0894755,0.014005922,0.0073067085,0.03693158,0.13624275,0.0047814525,0.08000745,0.0055088806,-6.3959045,0.16449158,0.0058202585,0.51435,0.0020659212,0.017022392,0.047879726,0.021170327,0.0056661675,0.013150695,0.09859957,0.0072732368
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,antibiotic,3.8634353950093683,1.1423933870082725,1.6243443564731543,6.102526433545583,0.00013695080991936115,7.897207811963111e-07,0.02374956412968783,0.36630493,0.004957405,0.94027853,0.0059334426,0.24300817,0.7770497,2.1567543,0.4117468,0.020719618,0.020906333,0.004428453,0.11481959,0.009311235,0.0051603243,0.00013818344,0.0036870309,0.017563928,0.03178798,0.04299207,0.049288284,0.0023734923,-6.7380204,0.07737617,0.03325442,0.4031284,0.00048637512,0.08642473,0.049052157,0.054700155,0.0003280811,0.0069080023,0.18683612,0.007320395
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,antibiotic,3.861822006186232,1.13960851162573,1.6281893233998015,6.095454688972662,0.00013746052359026617,8.026853026652627e-07,0.023540228633773717,0.0041136853,0.023714114,0.8792505,0.07816364,0.23876174,0.09194284,1.7537721,0.00897353,0.00066176977,0.0016571565,0.0012372839,0.0023857323,0.0016399787,0.009916158,0.0050099464,0.0024014818,0.0019994471,0.035557695,0.00032119188,0.41620255,0.00089254463,-5.2193975,0.9985207,0.26025862,0.9442326,0.0034274894,0.009753595,0.2870268,0.0093206065,0.019665798,0.004643938,0.11116246,0.0032597885
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,antibiotic,3.85784704559359,1.142009700485518,1.6195080326419746,6.0961860585452055,0.00013872443171661375,8.013346855324724e-07,0.024015518487521613,0.05715523,0.0049888073,0.9397913,0.024047201,0.26241907,0.34902057,1.9498914,0.077103294,0.0022884407,0.0010474082,0.00026665954,0.024365045,0.0036942505,0.035207458,0.00028329197,0.0012648066,0.004529802,0.081081636,0.0023830333,0.06072269,0.012817198,-6.133558,0.087625794,0.003230688,0.67474824,8.185953e-05,0.012524265,0.0724753,0.012174839,0.0003826465,0.0013103461,0.06099572,0.0014377022
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,antibiotic,3.8450375608478904,1.1401138108936202,1.6104144914963947,6.0796606301993865,0.0001428770383034024,8.324139884888602e-07,0.024523672543526803,0.35145175,0.005155147,0.8205307,0.06636906,0.19225545,0.44885832,2.0176792,0.07871828,0.00463196,0.0075392113,0.00026074445,0.047256213,0.012331841,0.022133524,0.00036177257,0.0015505768,0.0063765147,0.06342706,0.002356985,0.22585006,0.003095386,-5.7600555,0.31636477,0.010185118,0.61697626,2.4258825e-05,0.0020854278,0.07670487,0.0011665856,0.0023717247,0.0014425103,0.10442965,0.00053124677
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,antibiotic,3.842595777944741,1.141929743863312,1.6044134799726493,6.080778075916832,0.0001436826145275068,8.302749288616721e-07,0.024864888725189507,0.6643504,0.045474682,0.7967517,0.10967684,0.17215703,0.5510752,2.3221474,0.08115398,0.0057004406,0.0047065215,0.0005732757,0.06717713,0.013974426,0.016537432,0.0007477723,0.0012562053,0.011070031,0.04840661,0.001809819,0.10050454,0.0032973369,-6.6127114,0.2797884,0.011951257,0.6634633,2.633059e-05,0.004450419,0.030447196,0.0024204948,0.0030370094,0.0034708742,0.22549243,0.014635472
CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,antibiotic,3.830177552803187,1.1420784909564001,1.591703710528643,6.068651395077731,0.0001478503807232228,8.53785165984863e-07,0.025603320309256213,0.49835047,0.21841851,1.0047042e-05,0.0021753,5.2144045e-09,0.39515042,1.0636065,0.00016863321,0.00017688343,1.451437e-08,4.3038876e-06,0.00037421755,0.0021357145,0.57421625,2.0027728e-07,5.6585668e-05,0.013398808,0.4771948,6.2155927e-12,4.5114484e-06,1.6118169e-07,-12.721254,6.038137e-10,2.5445695e-08,5.5399927e-05,1.8194682e-13,0.00047612702,1.0280645e-12,5.9941993e-07,3.7733585e-05,9.149503e-06,6.4315056e-05,1.5049947e-05
CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,antibiotic,3.827695065510577,1.1407187272104204,1.5918863601781528,6.063503770843001,0.0001486979339953843,8.639651591128712e-07,0.02559255467801452,0.095696725,0.022293748,0.79464924,0.08358894,0.12203626,0.23290077,1.8824403,0.02733903,0.0030854542,0.0010062044,0.0005970836,0.0142886415,0.00562509,0.047171246,0.0021538998,0.001518632,0.0062333783,0.073471464,0.003585503,0.09477799,0.009538187,-5.8061304,0.50904065,0.016463477,0.8593806,0.0003421767,0.010828306,0.07327955,0.011242118,0.0046949787,0.0015495676,0.11719079,0.0027438193
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,antibiotic,3.827257935877525,1.1418505020615632,1.589230951836861,6.06528491991819,0.00014884767800391806,8.604290804520659e-07,0.025749514690411878,0.5387602,0.071407914,0.0023856966,0.0070973276,0.00051539217,0.4961566,2.0784461,0.0041308007,0.0012014686,2.1410886e-05,6.792954e-05,0.001987631,0.008628676,0.19890131,0.00023617661,0.00040629282,0.013855429,0.21800797,1.3319204e-06,0.007883595,4.746964e-05,-7.7370834,0.0007038989,0.0005434204,0.052922893,4.470618e-07,0.0010402941,7.5698126e-06,4.4253055e-05,0.008793115,0.0010674351,0.0054020463,0.00024589428
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,antibiotic,3.8154257889544296,1.1394221624982634,1.5821583504578332,6.048693227451026,0.00015295870957211883,8.939367107505433e-07,0.02617228552379772,0.0229479,0.01871355,0.93409777,0.02913838,0.2608662,0.19809197,1.9465039,0.020021062,0.0010328684,0.0024763194,0.0022755603,0.0056022108,0.0056564105,0.020007614,0.003901501,0.003241598,0.002425466,0.042972874,0.0011170089,0.47793418,0.004525904,-5.4676676,0.9964019,0.3640388,0.9320542,0.0035238091,0.0155592915,0.3681847,0.015786663,0.025014991,0.0019684876,0.17957589,0.0062111537
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,antibiotic,3.792000348015775,1.139587949485756,1.5584079670236934,6.025592729007856,0.00016143572631834794,9.427732923793996e-07,0.02764343659561864,0.067745455,0.029797366,0.9611031,0.08478162,0.21640296,0.23025167,2.1638207,0.07367201,0.012935229,0.0038684742,0.0057757036,0.044167135,0.00842783,0.06104193,0.009953855,0.0069808834,0.010426045,0.076608084,0.021714581,0.10892836,0.035000864,-5.462613,0.6209766,0.033607695,0.85829866,0.0016862958,0.021828301,0.19788583,0.039694138,0.005180473,0.0021352312,0.13629495,0.004893799
Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,antibiotic,3.76527139280258,1.141321711632614,1.5282808380026567,6.002261947602504,0.00017168351929370147,9.948052129867314e-07,0.02962914790984702,0.25376728,0.03648911,0.9815488,0.047213692,0.21317533,0.40557665,3.1421618,0.36064997,0.029863328,0.00975832,0.012657469,0.17541052,0.011617141,0.052447338,0.0017296004,0.012050626,0.018818056,0.06527563,0.015645396,0.030415025,0.06566836,-6.347661,0.10840766,0.0057042493,0.44775692,0.00056835276,0.06514488,0.043701265,0.126532,0.0005253794,0.022523269,0.18715537,0.08503272
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,antibiotic,3.763490369555797,1.1426934189792606,1.5238112683564462,6.003169470755148,0.00017238903177282843,9.927285894499586e-07,0.029935652696412296,0.27687743,0.015224351,0.90610504,0.05145874,0.24281283,0.5002944,2.2425165,0.07733711,0.00904174,0.0048322235,0.0013176814,0.042408917,0.0115574505,0.023891827,0.0010395698,0.0030013116,0.01018483,0.071126595,0.009805445,0.1068081,0.0054744342,-6.3472533,0.20116511,0.01413428,0.68734026,0.00038888108,0.013343978,0.086953685,0.008620414,0.0018276522,0.003909132,0.12296069,0.0022647749
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,antibiotic,3.7559574791632295,1.1396611326258368,1.5222216592165894,5.98969329910987,0.00017540522289084663,1.0240159020347639e-06,0.03004542425195957,0.017567687,0.05598749,0.8934927,0.04877775,0.23034783,0.21314228,1.9104372,0.04617838,0.003528222,0.0123734195,0.01878713,0.010737257,0.0045199255,0.015675442,0.046884708,0.020232704,0.0080434345,0.07141958,0.0019913898,0.45174247,0.0103275385,-5.120386,0.99930465,0.47939405,0.88385403,0.07549398,0.18134752,0.2861098,0.1440431,0.03199749,0.017191079,0.20589721,0.073832795
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,antibiotic,3.7307969749934555,1.139616106247981,1.497149406747413,5.964444543239498,0.0001858673148924544,1.085314128789459e-06,0.031831022769291284,0.017866481,0.2626448,0.9420433,0.070506595,0.19917919,0.14628065,1.8569428,0.0902458,0.008782367,0.010537038,0.12251685,0.014743345,0.0037425675,0.021122823,0.11076228,0.05166431,0.016142963,0.116724685,0.007243869,0.5381416,0.14865918,-5.2239685,0.99985236,0.68601805,0.92140883,0.18678392,0.49536818,0.46002722,0.5412342,0.06096985,0.052706026,0.36474898,0.3462269
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,antibiotic,3.729926228492956,1.1407930431564144,1.493971863906384,5.965880593079528,0.0001862403467281391,1.0817313265967748e-06,0.03206477051796319,0.024700725,0.054920346,0.91379136,0.052382253,0.21876952,0.18581174,1.8686638,0.025884336,0.0030463557,0.0036654505,0.009518182,0.0062038987,0.0035179728,0.018768895,0.03076368,0.0077485666,0.0040084845,0.055386495,0.0014577506,0.61590636,0.008440991,-5.1382,0.9997215,0.68581796,0.94933623,0.061932284,0.0705711,0.38326326,0.061299585,0.062725745,0.0076385895,0.27728128,0.030950736
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,antibiotic,3.724314636021119,1.1414709643416918,1.4870315459114032,5.961597726130835,0.00018866240396269072,1.0924517730459509e-06,0.0325813034013762,0.065566726,0.043909483,0.96458405,0.07992369,0.23203912,0.22592635,2.3086107,0.10442956,0.016703317,0.0057753464,0.011994961,0.06714629,0.010248738,0.0616364,0.0124673415,0.01261839,0.013165755,0.07084253,0.038096435,0.09386046,0.059090488,-5.3397465,0.63711095,0.052610744,0.85714626,0.0026928224,0.035708252,0.21153621,0.06889875,0.006710928,0.003644216,0.18327543,0.013614598
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,antibiotic,3.7175461918174753,1.140966133393827,1.4812525703655743,5.953839813269376,0.00019162572376450667,1.1121418580220874e-06,0.03301774656119613,0.22646351,0.084495105,0.97496766,0.14262581,0.18694532,0.30880874,2.5316541,0.26362237,0.05560243,0.02518399,0.042708077,0.20443046,0.014283279,0.053890508,0.059157062,0.02455543,0.02229404,0.0668296,0.018921327,0.07436723,0.043148268,-5.812392,0.5098291,0.04194957,0.60811424,0.0040662205,0.031611778,0.11367593,0.097649544,0.0058092307,0.013056507,0.2202349,0.09585379
