SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CCC(C)CC1=CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCC(C=C1C=CC(=O)O1)(CC)NC(N)=[NH2+],False,C11H18N3O2+,224.1394,16
CCc1cc2oc1=NC(=[NH2+])NC(CC)C=2,False,C11H16N3O+,206.1288,15
CCc1cc2oc1=[N+]=C(N)NC(CC)C=2,False,C11H16N3O+,206.1288,15
CCC1=CC(CC(CC)NC(N)=[NH2+])OC1=O,False,C11H20N3O2+,226.155,16
CCC1=CC(=CC(CC)N(C)C(N)=[NH2+])OC1=O,False,C12H20N3O2+,238.155,17
CCC1=CC(=CC(CC)NC(=[NH2+])NC)OC1=O,False,C12H20N3O2+,238.155,17
CCC1=CC(=CC(C)(CC)NC(N)=[NH2+])OC1=O,False,C12H20N3O2+,238.155,17
CCC1=CC(=CC(NC(N)=[NH2+])C(C)C)OC1=O,False,C12H20N3O2+,238.155,17
CCC1=CC(=C(C)C(CC)NC(N)=[NH2+])OC1=O,False,C12H20N3O2+,238.155,17
CCC(C=C1C=C(C(C)C)C(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCC(C=C1C=C(CC)C(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCC1=CC(=CC(CC)N(C(N)=[NH2+])C(C)=O)OC1=O,False,C13H20N3O3+,266.1499,19
CCC1=CC(=CC(CC)N(C(N)=[NH2+])C(N)=O)OC1=O,False,C12H19N4O3+,267.1452,19
CCC(C=C1C=C(CCO)C(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCC1=CC(=CC(O)(CC)NC(N)=[NH2+])OC1=O,False,C11H18N3O3+,240.1343,17
CCC1=CC(=CC(NC(N)=[NH2+])C(C)O)OC1=O,False,C11H18N3O3+,240.1343,17
CCC1=CC(=C(O)C(CC)NC(N)=[NH2+])OC1=O,False,C11H18N3O3+,240.1343,17
CCC(C=C1C=C(C(C)O)C(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCC1=CC(=CC(CCO)NC(N)=[NH2+])OC1=O,False,C11H18N3O3+,240.1343,17
CCC1=CC2(OC1=O)OC2C(CC)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCC1=CC(O)(CC(CC)NC(N)=[NH2+])OC1=O,False,C11H20N3O3+,242.1499,17
CCC(C=C1C=C(CCO)C(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC1=CC(=CC(O)(CC)NC(N)=[NH2+])OC1O,False,C11H20N3O3+,242.1499,17
CCC1=CC(=CC(NC(N)=[NH2+])C(C)O)OC1O,False,C11H20N3O3+,242.1499,17
CCC1=CC(=C(O)C(CC)NC(N)=[NH2+])OC1O,False,C11H20N3O3+,242.1499,17
CCC(C=C1C=C(C(C)O)C(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC1=CC(=CC(CCO)NC(N)=[NH2+])OC1O,False,C11H20N3O3+,242.1499,17
CCC(=CC(=O)CC(CC)NC(N)=[NH2+])C(=O)O,False,C11H20N3O3+,242.1499,17
CCC1=CC(=CC(CC)NC(N)=O)OC1=O,False,C11H16N2O3,224.1161,16
CCC(=O)C=C1C=C(CC)C(=O)O1,False,C10H12O3,180.0786,13
CCC1=CC(=CC(CC)N(C(N)=[NH2+])C(N)=[NH2+])OC1=O,False,C12H21N5O2+2,267.1684,19
CCC1=CC(=CC(N)CC)OC1=O,False,C10H15NO2,181.1103,13
CCC(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C10H16N3O2+,210.1237,15
CCC1=CC(=CC(CC)(CC)NC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCC1=CC(=CC(NC(N)=[NH2+])C(C)CC)OC1=O,False,C13H22N3O2+,252.1707,18
CCC1=C(CC)C(=CC(CC)NC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCC1=C(C)C(=CC(CC)NC(N)=[NH2+])OC1=O,False,C12H20N3O2+,238.155,17
CCCCC(C=C1C=C(CC)C(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CC1=CC(=CC(C)CCNC(N)=[NH2+])OC1=O,False,C11H18N3O2+,224.1394,16
CCCC1C=c2cc(C)c(o2)=NC(=[NH2+])N1,False,C11H16N3O+,206.1288,15
CCCC1C=c2cc(C)c(o2)=[N+]=C(N)N1,False,C11H16N3O+,206.1288,15
CCCC(CC1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCCC(C=C1C=C(C)C(=O)O1)N(C)C(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCC(C=C1C=C(C)C(=O)O1)NC(=[NH2+])NC,False,C12H20N3O2+,238.155,17
CCCC(C)(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCC(C)C(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCC(NC(N)=[NH2+])C(C)=C1C=C(C)C(=O)O1,False,C12H20N3O2+,238.155,17
CC1=CC(=CC(CC(C)C)NC(N)=[NH2+])OC1=O,False,C12H20N3O2+,238.155,17
CCCCC(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
C=C(C(CCC)NC(N)=[NH2+])C1C=C(C)C(=O)O1,False,C12H20N3O2+,238.155,17
CCCC(C=C1C=C(C)C(=O)O1)N(C(N)=[NH2+])C(C)=O,False,C13H20N3O3+,266.1499,19
CCCC(C=C1C=C(C)C(=O)O1)N(C(N)=[NH2+])C(N)=O,False,C12H19N4O3+,267.1452,19
CCCC(O)(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCC(O)C(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCCC(NC(N)=[NH2+])C(O)=C1C=C(C)C(=O)O1,False,C11H18N3O3+,240.1343,17
CC1=CC(=CC(CC(C)O)NC(N)=[NH2+])OC1=O,False,C11H18N3O3+,240.1343,17
CC1=CC(=CC(CCCO)NC(N)=[NH2+])OC1=O,False,C11H18N3O3+,240.1343,17
CCCC(NC(N)=[NH2+])C1OC12C=C(C)C(=O)O2,False,C11H18N3O3+,240.1343,17
CCCC(CC1(O)C=C(C)C(=O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCC(O)(C=C1C=C(C)C(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC(O)C(C=C1C=C(C)C(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCC(NC(N)=[NH2+])C(O)=C1C=C(C)C(O)O1,False,C11H20N3O3+,242.1499,17
CC1=CC(=CC(CC(C)O)NC(N)=[NH2+])OC1O,False,C11H20N3O3+,242.1499,17
CC1=CC(=CC(CCCO)NC(N)=[NH2+])OC1O,False,C11H20N3O3+,242.1499,17
CCCC(CC(=O)C=C(C)C(=O)O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCC(C=C1C=C(C)C(=O)O1)NC(N)=O,False,C11H16N2O3,224.1161,16
CCCC(=O)C=C1C=C(C)C(=O)O1,False,C10H12O3,180.0786,13
CCCC(C=C1C=C(C)C(=O)O1)N(C(N)=[NH2+])C(N)=[NH2+],False,C12H21N5O2+2,267.1684,19
CCCC(N)C=C1C=C(C)C(=O)O1,False,C10H15NO2,181.1103,13
CCCC(C=C1C=C(C)C(=O)O1)(CCC)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCCC(C=C1C=C(C)C(=O)O1)(CC)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCC(CC)C(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCC(CC)C(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCC(NC(N)=[NH2+])C(CC)=C1C=C(C)C(=O)O1,False,C13H22N3O2+,252.1707,18
CCCC1=C(C)C(=O)OC1=CC(CCC)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCCC(C=C1OC(=O)C(C)=C1CC)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCC(C=C1OC(=O)C(C)=C1C)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCC(C)CC(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCC(C)CC(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCCCCC(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCCCCC(C=C1C=C(C)C(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
C=C1C=C(C(CCCC)NC(N)=[NH2+])C(=O)O1,False,C11H18N3O2+,224.1394,16
CCC(C=C1C=CC(=O)O1)CCNC(N)=[NH2+],False,C11H18N3O2+,224.1394,16
CC(C=C1C=CC(=O)O1)CCCNC(N)=[NH2+],False,C11H18N3O2+,224.1394,16
CCCCC1C=c2ccc(o2)=NC(=[NH2+])N1,False,C11H16N3O+,206.1288,15
CCCCC1C=c2ccc(o2)=[N+]=C(N)N1,False,C11H16N3O+,206.1288,15
CCCCC(CC1C=CC(=O)O1)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCCCC(C=C1C=CC(=O)O1)N(C)C(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCCC(C=C1C=CC(=O)O1)NC(=[NH2+])NC,False,C12H20N3O2+,238.155,17
CCCCC(C)(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCC(C)C(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCCC(NC(N)=[NH2+])C(C)=C1C=CC(=O)O1,False,C12H20N3O2+,238.155,17
CCC(C)CC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CC(C)CCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCCCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
C=C(C(CCCC)NC(N)=[NH2+])C1C=CC(=O)O1,False,C12H20N3O2+,238.155,17
CCCCC(C=C1C=CC(=O)O1)N(C(N)=[NH2+])C(C)=O,False,C13H20N3O3+,266.1499,19
CCCCC(C=C1C=CC(=O)O1)N(C(N)=[NH2+])C(N)=O,False,C12H19N4O3+,267.1452,19
CCCCC(O)(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCCC(O)C(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCCCC(NC(N)=[NH2+])C(O)=C1C=CC(=O)O1,False,C11H18N3O3+,240.1343,17
CCC(O)CC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CC(O)CCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
NC(=[NH2+])NC(C=C1C=CC(=O)O1)CCCCO,False,C11H18N3O3+,240.1343,17
CCCCC(NC(N)=[NH2+])C1OC12C=CC(=O)O2,False,C11H18N3O3+,240.1343,17
CCCCC(CC1(O)C=CC(=O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCCC(O)(C=C1C=CC(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCC(O)C(C=C1C=CC(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCCC(NC(N)=[NH2+])C(O)=C1C=CC(O)O1,False,C11H20N3O3+,242.1499,17
CCC(O)CC(C=C1C=CC(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CC(O)CCC(C=C1C=CC(O)O1)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
NC(=[NH2+])NC(C=C1C=CC(O)O1)CCCCO,False,C11H20N3O3+,242.1499,17
CCCCC(CC(=O)C=CC(=O)O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCCC(C=C1C=CC(=O)O1)NC(N)=O,False,C11H16N2O3,224.1161,16
CCCCC(=O)C=C1C=CC(=O)O1,False,C10H12O3,180.0786,13
CCCCC(C=C1C=CC(=O)O1)N(C(N)=[NH2+])C(N)=[NH2+],False,C12H21N5O2+2,267.1684,19
CCCCC(N)C=C1C=CC(=O)O1,False,C10H15NO2,181.1103,13
CCCCC1=CC(=CC(CCCC)NC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C8H12N3O2+,182.0924,13
CCCCC(C=C1C=C(CCC)C(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C9H14N3O2+,196.1081,14
CCCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C10H16N3O2+,210.1237,15
CCCCC(C=C1C=CC(=O)O1)(CCCC)NC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCCC(C=C1C=CC(=O)O1)(CCC)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCCCC(C=C1C=CC(=O)O1)(CC)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCCC(CCC)C(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCC(CCC)C(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCCC(CC)C(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCCC(NC(N)=[NH2+])C(CCC)=C1C=CC(=O)O1,False,C14H24N3O2+,266.1863,19
CCCCC(NC(N)=[NH2+])C(CC)=C1C=CC(=O)O1,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=O)OC1=CC(CCCC)NC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCCC(C=C1OC(=O)C=C1CCC)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCCCC(C=C1OC(=O)C=C1CC)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCCC(C=C1OC(=O)C=C1C)NC(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCCC(CC)CC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCC(CC)CC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCC(CC)CC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCCC(C)CCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCC(C)CCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCC(C)CCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCCCCCCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCCCCCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCCCCCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CCCC(C)c1cc2oc1=NC(=[NH2+])NCC=2,False,C12H18N3O+,220.1444,16
CCC(C)Cc1cc2oc1=NC(=[NH2+])NCC=2,False,C12H18N3O+,220.1444,16
CC(C)CCc1cc2oc1=NC(=[NH2+])NCC=2,False,C12H18N3O+,220.1444,16
CCCCCc1cc2oc1=NC(=[NH2+])NCC=2,False,C12H18N3O+,220.1444,16
CCCC(C(=O)O)c1cc2oc1=NC(=[NH2+])NCC=2,False,C12H16N3O3+,250.1186,18
CCC(Cc1cc2oc1=NC(=[NH2+])NCC=2)C(=O)O,False,C12H16N3O3+,250.1186,18
CC(CCc1cc2oc1=NC(=[NH2+])NCC=2)C(=O)O,False,C12H16N3O3+,250.1186,18
[NH2+]=C1N=c2oc(cc2CCCCC(=O)O)=CCN1,False,C12H16N3O3+,250.1186,18
CCCC(O)c1cc2oc1=NC(=[NH2+])NCC=2,False,C11H16N3O2+,222.1237,16
CCC(O)Cc1cc2oc1=NC(=[NH2+])NCC=2,False,C11H16N3O2+,222.1237,16
CC(O)CCc1cc2oc1=NC(=[NH2+])NCC=2,False,C11H16N3O2+,222.1237,16
[NH2+]=C1N=c2oc(cc2CCCCO)=CCN1,False,C11H16N3O2+,222.1237,16
Cc1cc2oc1=NC(=[NH2+])NCC=2,False,C8H10N3O+,164.0818,12
CCCCc1cc2oc1=NC(=[NH2+])NC(CCC)C=2,False,C14H22N3O+,248.1757,18
CCc1cc2oc1=NC(=[NH2+])NCC=2,False,C9H12N3O+,178.0975,13
CCCCc1cc2oc1=NC(=[NH2+])NC(CC)C=2,False,C13H20N3O+,234.1601,17
CCCc1cc2oc1=NC(=[NH2+])NCC=2,False,C10H14N3O+,192.1131,14
CCCCc1cc2oc1=NC(=[NH2+])NC(C)C=2,False,C12H18N3O+,220.1444,16
CCCCc1cc2oc1=NC(=[NH2+])NCC=2CCC,False,C14H22N3O+,248.1757,18
CCCCc1cc2oc1=NC(=[NH2+])NCC=2CC,False,C13H20N3O+,234.1601,17
CCCCc1cc2oc1=NC(=[NH2+])NCC=2C,False,C12H18N3O+,220.1444,16
CCCCc1c(CCC)c2oc1=NC(=[NH2+])NCC=2,False,C14H22N3O+,248.1757,18
CCCCc1c(CC)c2oc1=NC(=[NH2+])NCC=2,False,C13H20N3O+,234.1601,17
CCCCc1c(C)c2oc1=NC(=[NH2+])NCC=2,False,C12H18N3O+,220.1444,16
CCCC(CCC)c1cc2oc1=NC(=[NH2+])NCC=2,False,C14H22N3O+,248.1757,18
CCCC(CC)c1cc2oc1=NC(=[NH2+])NCC=2,False,C13H20N3O+,234.1601,17
CCCC(CC)Cc1cc2oc1=NC(=[NH2+])NCC=2,False,C14H22N3O+,248.1757,18
CCC(CC)Cc1cc2oc1=NC(=[NH2+])NCC=2,False,C13H20N3O+,234.1601,17
CCCC(C)CCc1cc2oc1=NC(=[NH2+])NCC=2,False,C14H22N3O+,248.1757,18
CCC(C)CCc1cc2oc1=NC(=[NH2+])NCC=2,False,C13H20N3O+,234.1601,17
CCCCCCCc1cc2oc1=NC(=[NH2+])NCC=2,False,C14H22N3O+,248.1757,18
CCCCCCc1cc2oc1=NC(=[NH2+])NCC=2,False,C13H20N3O+,234.1601,17
CCCC(C)c1cc2oc1=[N+]=C(N)NCC=2,False,C12H18N3O+,220.1444,16
CCC(C)Cc1cc2oc1=[N+]=C(N)NCC=2,False,C12H18N3O+,220.1444,16
CC(C)CCc1cc2oc1=[N+]=C(N)NCC=2,False,C12H18N3O+,220.1444,16
CCCCCc1cc2oc1=[N+]=C(N)NCC=2,False,C12H18N3O+,220.1444,16
CCCCc1cc2oc1=[N+]=C(NC(C)=O)NCC=2,False,C13H18N3O2+,248.1394,18
CCCC(C(=O)O)c1cc2oc1=[N+]=C(N)NCC=2,False,C12H16N3O3+,250.1186,18
CCC(Cc1cc2oc1=[N+]=C(N)NCC=2)C(=O)O,False,C12H16N3O3+,250.1186,18
CC(CCc1cc2oc1=[N+]=C(N)NCC=2)C(=O)O,False,C12H16N3O3+,250.1186,18
NC1=[N+]=c2oc(cc2CCCCC(=O)O)=CCN1,False,C12H16N3O3+,250.1186,18
CCCC(O)c1cc2oc1=[N+]=C(N)NCC=2,False,C11H16N3O2+,222.1237,16
CCC(O)Cc1cc2oc1=[N+]=C(N)NCC=2,False,C11H16N3O2+,222.1237,16
CC(O)CCc1cc2oc1=[N+]=C(N)NCC=2,False,C11H16N3O2+,222.1237,16
NC1=[N+]=c2oc(cc2CCCCO)=CCN1,False,C11H16N3O2+,222.1237,16
Cc1cc2oc1=[N+]=C(N)NCC=2,False,C8H10N3O+,164.0818,12
CCCCc1cc2oc1=[N+]=C(N)NC(CCC)C=2,False,C14H22N3O+,248.1757,18
CCc1cc2oc1=[N+]=C(N)NCC=2,False,C9H12N3O+,178.0975,13
CCCCc1cc2oc1=[N+]=C(N)NC(CC)C=2,False,C13H20N3O+,234.1601,17
CCCc1cc2oc1=[N+]=C(N)NCC=2,False,C10H14N3O+,192.1131,14
CCCCc1cc2oc1=[N+]=C(N)NC(C)C=2,False,C12H18N3O+,220.1444,16
CCCCc1cc2oc1=[N+]=C(N)NCC=2CCC,False,C14H22N3O+,248.1757,18
CCCCc1cc2oc1=[N+]=C(N)NCC=2CC,False,C13H20N3O+,234.1601,17
CCCCc1cc2oc1=[N+]=C(N)NCC=2C,False,C12H18N3O+,220.1444,16
CCCCc1c(CCC)c2oc1=[N+]=C(N)NCC=2,False,C14H22N3O+,248.1757,18
CCCCc1c(CC)c2oc1=[N+]=C(N)NCC=2,False,C13H20N3O+,234.1601,17
CCCCc1c(C)c2oc1=[N+]=C(N)NCC=2,False,C12H18N3O+,220.1444,16
CCCC(CCC)c1cc2oc1=[N+]=C(N)NCC=2,False,C14H22N3O+,248.1757,18
CCCC(CC)c1cc2oc1=[N+]=C(N)NCC=2,False,C13H20N3O+,234.1601,17
CCCC(CC)Cc1cc2oc1=[N+]=C(N)NCC=2,False,C14H22N3O+,248.1757,18
CCC(CC)Cc1cc2oc1=[N+]=C(N)NCC=2,False,C13H20N3O+,234.1601,17
CCCC(C)CCc1cc2oc1=[N+]=C(N)NCC=2,False,C14H22N3O+,248.1757,18
CCC(C)CCc1cc2oc1=[N+]=C(N)NCC=2,False,C13H20N3O+,234.1601,17
CCCCCCCc1cc2oc1=[N+]=C(N)NCC=2,False,C14H22N3O+,248.1757,18
CCCCCCc1cc2oc1=[N+]=C(N)NCC=2,False,C13H20N3O+,234.1601,17
CCCCCN(CC=C1C=CC(=O)O1)C(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCCN(CC=C1C=C(C)C(=O)O1)C(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCN(CC=C1C=C(CC)C(=O)O1)C(N)=[NH2+],False,C12H20N3O2+,238.155,17
CCCC1=CC(=CCN(CC)C(N)=[NH2+])OC1=O,False,C12H20N3O2+,238.155,17
CCCCc1cc2oc1=NC(=[NH2+])N(C)CC=2,False,C12H18N3O+,220.1444,16
CCCCc1cc2oc1=[N+]=C(N)N(C)CC=2,False,C12H18N3O+,220.1444,16
CCCCC1=CC(=CCN(C)C(=[NH2+])NC)OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=CC(C)N(C)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=C(C)CN(C)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(C)C1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCC(C)CC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CC(C)CCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCCCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=CC[N+](C)(C)C(N)=[NH2+])OC1=O,False,C13H23N3O2+2,253.1779,18
CCCCC1=CC(=CC(O)N(C)C(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCCC1=CC(=C(O)CN(C)C(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(O)C1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(O)CC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(O)CCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CN(CC=C1C=C(CCCCO)C(=O)O1)C(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC1=CC2(OC1=O)OC2CN(C)C(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC1=CC(=CC[N+](C)(O)C(N)=[NH2+])OC1=O,False,C12H21N3O3+2,255.1572,18
CCCCC1=CC(O)(CCN(C)C(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=CC(O)N(C)C(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=C(O)CN(C)C(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCC(O)C1=CC(=CCN(C)C(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(O)CC1=CC(=CCN(C)C(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(O)CCC1=CC(=CCN(C)C(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CN(CC=C1C=C(CCCCO)C(O)O1)C(N)=[NH2+],False,C12H22N3O3+,256.1656,18
CCCCC(=CC(=O)CCN(C)C(N)=[NH2+])C(=O)O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=CCN(C)C(N)=O)OC1=O,False,C12H18N2O3,238.1317,17
C=O,False,CH2O,30.0106,2
CNC(N)=[NH2+],False,C2H8N3+,74.0713,5
CC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C9H14N3O2+,196.1081,14
CCCCC1=CC(=CCN(CCCC)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C10H16N3O2+,210.1237,15
CCCCC1=CC(=CCN(CCC)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C11H18N3O2+,224.1394,16
CCCCC1=CC(=CCN(CC)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=CC(CCC)N(C)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=CC(=CC(CC)N(C)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=CC(=C(CCC)CN(C)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=CC(=C(CC)CN(C)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=C(CCC)C(=CCN(C)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=C(CC)C(=CCN(C)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=C(C)C(=CCN(C)C(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(CCC)C1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCC(CC)C1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(CC)CC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCC(CC)CC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(C)CCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCC(C)CCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCCCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
