,DrugBank ID,Drug Groups,Name,Formula,CAS Number,InChIKey,ChEMBL ID,SMILES,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
133,DB01051,approved; investigational; vet_approved; withdrawn,Novobiocin,C31H36N2O11,303-81-1,YJQPYGGHQPGBLI-KGSXXDOSSA-N,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0.7638228714466095,0.782901155948639,0.9132771730422974,0.3717171311378479,0.13413382992148398,0.11581178903579711,3.1219924833847066,0.284452885389328,0.11210356652736664,0.08335813619196415,0.5035946667194366,0.4802635908126831,0.05844727605581283,0.08991930335760116,0.10449361577630042,0.16995005756616594,0.07525799497961998,0.1399686723947525,0.04873184710741043,0.13940823674201966,0.7760650515556335,-5.697443208146183,0.9207183718681335,0.42675185203552246,0.6954068541526794,0.03018412794917822,0.0856357641518116,0.18771557211875917,0.1608284592628479,0.04218562915921211,0.03157187178730965,0.6946070671081543,0.13524188995361328
134,DB01054,approved; investigational; withdrawn,Nitrendipine,C18H20N2O6,39562-70-4,PVHUJELLJLJGLN-UHFFFAOYSA-N,CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.25291200578212736,0.3460605025291443,0.9601976633071899,0.016397868609055878,0.09504044875502586,0.7244484663009644,2.198083577773656,0.20075033158063887,0.006653597950935364,0.20532027781009674,0.8011928081512452,0.08367599174380302,0.008565194043330848,0.003239305247552693,0.5874967813491822,0.41052396297454835,0.036961321532726285,0.05410635843873024,0.016810931172221898,0.39417622089385984,0.3253497466444969,-4.512842067643968,0.9998246431350708,0.9899674534797669,0.35451566278934477,0.7253949046134949,0.9662784218788147,0.04087567515671253,0.9375499844551086,0.05706253182142973,0.26384238302707674,0.8010218858718872,0.9309159874916076
135,DB01056,approved; withdrawn,Tocainide,C11H16N2O,41708-72-9,BUJAGSGYPOAWEI-UHFFFAOYSA-N,CHEMBL1762,Cc1cccc(C)c1NC(=O)C(C)N,0.15912680327892303,0.08197333365678787,0.1285880908370018,0.04292543269693851,0.44276589155197144,0.5897916555404663,2.724309106628496,0.010586451319977642,0.0005797560093924403,0.002222515165340155,0.0028624166268855335,0.0006848915480077266,0.0014392899756785482,0.00954968398436904,0.06256489790976047,0.0045171917881816626,0.0020251420442946254,0.02260792488232255,0.00026815542223630474,0.9807106614112854,0.0010771012646728195,-4.531584974412898,0.999967074394226,0.9378678202629089,0.9813900709152221,0.17299015298485756,0.09000145215541125,0.14564430862665176,0.011945913289673626,0.19500427544116974,0.009688657498918474,0.39715397655963897,0.05970897022634745
136,DB01070,approved; withdrawn,Dihydrotachysterol,C28H46O,67-96-9,ILYCWAKSDCYMBB-OPCMSESCSA-N,CHEMBL2356023,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,0.08629665449261666,0.6706418752670288,0.1738976553082466,0.04963296093046665,0.24170485585927964,0.6343674957752228,3.6190772289521194,0.6353448629379272,0.0015004751970991493,0.5182106852531433,0.49970813989639284,0.019169532507658005,0.00462674223817885,0.014520099014043808,0.019263149052858353,0.05426343604922294,0.03205687701702118,0.10093005821108818,0.014285417180508376,0.7979189991950989,0.9179625272750854,-5.042486776267181,0.9994102954864502,0.9494438409805298,0.7030638217926025,0.005972055980237201,0.08861617930233479,0.15149352103471755,0.05277227619662881,0.15895655304193496,0.05628831658978015,0.811495566368103,0.17062435671687126
137,DB01079,approved; withdrawn,Tegaserod,C16H23N5O,145158-71-0,IKBKZGMPCYNSLU-RGVLZGJSSA-N,CHEMBL76370,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,0.6827379822731018,0.8288530707359314,0.6585188746452332,0.07273137234151364,0.0810477539896965,0.5029388725757599,2.5876811114049563,0.32354932129383085,0.35101455450057983,0.20072281658649443,0.5284805178642273,0.3852371543645859,0.008118526265025138,0.01859801523387432,0.9639419674873352,0.20449255108833314,0.1221717692911625,0.13460380733013153,0.010428752982988954,0.6000082731246948,0.3812154859304428,-5.55187238249702,0.9998425602912903,0.9453980207443238,0.7694848060607911,0.9707278490066529,0.6502935826778412,0.0827493965625763,0.27630558609962463,0.7438238143920899,0.6973600327968598,0.6060116112232208,0.5109648883342743
138,DB01089,approved; withdrawn,Deserpidine,C32H38N2O8,131-01-1,CVBMAZKKCSYWQR-WCGOZPBSSA-N,CHEMBL1200515,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.19179701209068298,0.8940421223640442,0.7863561868667602,0.47244739532470703,0.025799267552793027,0.19565015137195588,3.039891823365079,0.2384597897529602,0.16689741611480713,0.04081998020410538,0.37351798415184023,0.17978285253047943,0.026048721000552177,0.03002672493457794,0.31988776922225953,0.1188531145453453,0.031502151116728785,0.0384133480489254,0.00786470202729106,0.8702688813209534,0.6761260032653809,-5.33459746771249,0.9935572981834412,0.8331380724906922,0.7887567281723022,0.1068678505718708,0.2428124204277992,0.08555175364017487,0.12692922055721284,0.276750910282135,0.19410666301846505,0.8310453057289123,0.6631494700908661
139,DB01105,approved; illicit; withdrawn,Sibutramine,C17H26ClN,106650-56-0,UNAANXDKBXWMLN-UHFFFAOYSA-N,CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,0.021825188025832176,0.7537666916847229,0.017261654511094092,0.17938760593533515,0.14791685938835145,0.8482390403747558,2.6049519973859017,0.060675228014588356,9.044606267707422e-05,0.01667966488748789,0.12718665450811387,0.0005619265852146782,7.289994673556066e-05,0.0017032253905199467,0.005188499484211207,0.030308763682842254,0.012480408884584904,0.030288906022906303,0.0003309879197331611,0.9948671102523804,0.11372026950120925,-4.258608845689171,0.9999874353408813,0.9945291996002197,0.9257885813713074,0.08660333193838596,0.5143504619598389,0.35926771759986875,0.015565149672329425,0.40247834622859957,0.8628209948539733,0.8049960255622863,0.2517473608255386
140,DB01107,approved; illicit; withdrawn,Methyprylon,C10H17NO2,125-64-4,SIDLZWOQUZRBRU-UHFFFAOYSA-N,CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O,0.44076351821422577,0.013069977285340428,0.14126204364001752,0.02222974463365972,0.14175570458173753,0.7513962864875794,2.4164309125316623,0.03778939475305378,0.0012055912557116244,0.003194159793201834,0.0014653270038252231,0.0013292907126015053,0.002145779473357834,0.0040080426202621314,0.01268359674140811,0.02355849677696824,0.0022925137367565186,0.02558641182258725,0.0006799929455155507,0.9925528764724731,0.0012231546825205442,-4.32537508106994,0.9999669790267944,0.963316822052002,0.9244718551635742,0.0047718939429614695,0.10041799917817115,0.08540817024186254,0.027159913943614812,0.03740071253851056,0.0005354272223485168,0.4191723883152008,0.0029674146382603793
141,DB01108,approved; vet_approved; withdrawn,Trilostane,C20H27NO3,13647-35-3,KVJXBPDAXMEYOA-CXANFOAXSA-N,CHEMBL1200907,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,0.11396888345479965,0.42808404564857483,0.1870414525270462,0.03621408641338349,0.017668102434981847,0.47737393975257875,3.1118019983007565,0.590762734413147,0.10428976789116859,0.06411951035261154,0.4950965210795403,0.6245254814624787,0.8242443323135376,0.7958824753761291,0.0074470874504186215,0.5830338597297668,0.6481750249862671,0.8352793455123901,0.05356186777353287,0.08061896301805974,0.10495351552963257,-5.069036297143305,0.9985260844230652,0.95719975233078,0.6074477195739746,0.0791583400219679,0.15773390233516693,0.06305914148688316,0.20267388522624968,0.09651525425724686,0.002011172636412084,0.711891484260559,0.05687030088156462
142,DB01122,approved; withdrawn,Ambenonium,C28H42Cl2N4O2,7648-98-8,OMHBPUNFVFNHJK-UHFFFAOYSA-P,CHEMBL1652,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0.23457278609275817,0.9413939595222474,0.03120452011935413,0.01000920165097341,0.3718127951025963,0.9698501706123352,2.870958939061686,0.263824874162674,0.007780378393363208,0.006230471533490345,0.03843654938973486,0.003906245226971805,0.019245455507189035,0.006512628309428692,0.002985630079638213,0.032348137348890305,0.034104515239596365,0.09051568433642387,0.001454843560622976,0.12436622083187103,0.1566374659538269,-5.651080730012302,0.011773983191233128,0.4399345278739929,0.2557680133730173,0.1266793988645077,0.17241673320531845,0.04225626243278384,0.00848418525129091,0.13204033598303794,0.7821106076240539,0.48951886743307116,0.054752365592867135
143,DB01133,approved; vet_approved; withdrawn,Tiludronic acid,C7H9ClO6P2S,89987-06-4,DKJJVAGXPKPDRL-UHFFFAOYSA-N,CHEMBL1350,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0.0026917018578387795,0.06482114368118345,0.40805361717939376,0.034456670936197045,0.1761225163936615,0.16141501516103746,2.296427175506229,0.039399189362302425,0.0001739483007408893,0.003451358296297258,0.07305126593564637,0.004160517654236173,0.0023025906844850396,0.006795795657671988,0.0025901471453835256,0.0004035918468616728,0.01342350110062398,0.04086445108987391,0.00044450002573057643,0.7406287074089051,0.019823811738751827,-5.19156088709735,0.3941899240016937,0.2002693999093026,0.4971975862979889,0.007489897677442059,0.11327122740913183,0.2718369647860527,0.008837681810109643,0.027744648791849614,0.03833744004368782,0.2788296714425087,0.0001205548898319364
144,DB01135,approved; withdrawn,Doxacurium,C56H78N2O16,106791-39-3,GBLRQXKSCRCLBZ-UHFFFAOYSA-N,CHEMBL1237123,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0.06780875585973263,0.934274423122406,0.21180801838636398,0.0030743978451937435,0.08472554758191109,0.3439613342285156,2.494824018410184,0.11878933981060982,0.004299520119093359,0.005310501717031002,0.0694250650703907,0.017324663046747447,0.02830402981489897,0.046457070671021936,0.027624142915010454,0.019403633661568165,0.016081723384559155,0.0447853559628129,0.0016202647530008107,0.17278011590242387,0.7957271695137024,-5.0613634343006755,0.07616758346557617,0.855746078491211,0.27807808518409727,0.006537043210119009,0.031246977485716344,0.041208083555102346,0.006080880202353001,0.33922353982925413,0.13788766041398048,0.9576202154159545,0.5202460408210754
145,DB01140,approved; investigational; vet_approved; withdrawn,Cefadroxil,C16H17N3O5S,50370-12-2,BOEGTKLJZSQCCD-UEKVPHQBSA-N,CHEMBL1644,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.06054846756160259,0.01765011597890407,0.6371005833148956,0.06599347516894341,0.17273424565792084,0.5118299424648285,1.8585017256162044,0.0375016238540411,0.0022235293406993152,0.005428798554930836,0.0008026364987017587,0.003160182782448828,0.013502275850623847,0.0369379498064518,0.02172015905380249,0.001557511929422617,0.024569093948230147,0.12123789638280869,0.0022716779028996827,0.040606971457600595,0.0025820749171543865,-6.444810136987859,0.4256814420223236,0.018456481816247105,0.7484111905097961,0.004682743258308619,0.012188148847781122,0.19958519339561462,0.004930708912434056,0.03347677513957024,0.00875466907164082,0.21140902489423752,0.005236903950572014
146,DB01149,approved; withdrawn,Nefazodone,C25H32ClN5O2,83366-66-9,VRBKIVRKKCLPHA-UHFFFAOYSA-N,CHEMBL623,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0.2139325425028801,0.9623505353927613,0.6510878682136536,0.5394571185111999,0.3224032536149025,0.377923184633255,3.0508589884718735,0.7644489645957947,0.003587037161923945,0.053818805143237114,0.1777029812335968,0.042102666571736336,0.00802793214097619,0.015653802920132874,0.04419445991516113,0.15460309386253357,0.032995836809277534,0.05199637860059738,0.04712885655462742,0.8500419855117798,0.9783283114433289,-5.186947694707187,0.99929838180542,0.970030677318573,0.6974451541900635,0.13201679587364196,0.818921434879303,0.3945065975189209,0.49817962050437925,0.46760631799697877,0.5289998888969422,0.9189077615737915,0.9428184151649475
147,DB01152,approved; investigational; withdrawn,Candicidin,C59H84N2O18,1403-17-4,OPGSFDUODIJJGF-JBUZINEHSA-N,CHEMBL1200647,CC1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1,0.0794756930321455,0.10244684591889382,0.8399288654327393,0.07205140441656113,0.128660698980093,0.24380960911512375,2.985080031152022,0.4428933560848236,0.035732677578926085,0.06530325151979924,0.1907068558037281,0.1033806249499321,0.07413872834295035,0.09816020727157593,0.010363627457991242,0.13641678988933564,0.02563038971275091,0.17058925479650497,0.10923702567815781,0.163753692060709,0.4840790629386902,-6.1844353853712475,0.2528758760541677,0.13404565155506135,0.5084702491760253,0.0005147037403730792,0.04386420976370573,0.019935390818864106,0.035984615422785284,0.0034892048453912137,0.005581360385986045,0.2649458467960358,0.09834464006125927
148,DB01159,approved; vet_approved; withdrawn,Halothane,C2HBrClF3,151-67-7,BCQZXOMGPXTTIC-UHFFFAOYSA-N,CHEMBL931,FC(F)(F)C(Cl)Br,0.0121328633162193,0.34782209260156377,0.1574380224570632,0.0001166911591326425,0.8182110726833344,0.6229325294494629,1.3232992477143353,0.006352325855550589,0.00045932139282740537,0.003198222070932388,0.01190832863576361,0.0026446066738571973,0.001135360467560531,0.008183552083210088,0.0008976105700639891,0.0006357375360494189,0.0020936939225066455,0.03999250214546919,3.826628753813566e-05,0.9998228430747986,0.011441270355135202,-4.395061770772046,0.9999917984008789,0.98404780626297,0.9683748722076416,0.4199334144592285,0.4450851783156395,0.43266375958919523,0.0457170421956107,0.44431799501180647,0.0016221310943365097,0.677697442471981,0.0007361380896327319
149,DB01160,approved; vet_approved; withdrawn,Dinoprost tromethamine,C24H45NO8,38562-01-5,IYGXEHDCSOYNKY-RZHHZEQLSA-N,CHEMBL1200896,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.NC(CO)(CO)CO,0.03781805709004402,0.1629782199859619,0.011198316630907357,0.08449737844057381,0.023491522017866372,0.3370786264538765,2.364438739216746,0.12077144831418991,0.0018868112209020182,0.015259672608226537,0.00630789955612272,0.003688505874015391,0.015513854939490557,0.034088409319519994,0.0029268718149978667,0.0040159024996683,0.046132055670022966,0.16120238602161407,0.004501328140031546,0.2580252081155777,0.041573849879205226,-6.263677537667197,0.21781403198838234,0.12072942503727972,0.26228677332401273,0.004409725125879049,0.01622075717896223,0.020016739843413234,0.00993463520426303,0.05427525639533996,0.06010891059413552,0.34629482477903367,0.029909060522913932
150,DB01163,approved; investigational; withdrawn,Amdinocillin,C15H23N3O3S,32887-01-7,BWWVAEOLVKTZFQ-ISVUSNJMSA-N,CHEMBL530,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,0.01116643639979884,0.008469932526350022,0.5951525628566742,0.03305381685495377,0.06820769906044007,0.5756904006004333,1.7746707656561553,0.11637835428118706,0.0011118439433630556,0.00533378329128027,0.00032388764229835943,0.000642501949914731,0.004328156705014408,0.07408861555159092,0.0028149127261713146,0.0009783962101209908,0.006568556092679501,0.12140850871801376,0.007796469680033624,0.10741815641522408,0.019697186909615992,-5.436362674867906,0.5234517276287078,0.15621697902679443,0.6118332386016846,0.0008999517478514463,0.0164392011705786,0.2705263525247574,0.0015349867579061538,0.05729119926691055,0.012154829408973455,0.2702836602926254,0.001953249692451209
151,DB01170,approved; withdrawn,Guanethidine,C10H22N4,55-65-2,ACGDKVXYNVEAGU-UHFFFAOYSA-N,CHEMBL765,NC(N)=NCCN1CCCCCCC1,0.1375813327729702,0.4241983354091644,0.0021410052198916675,0.011999906168784946,0.06507053636014462,0.9390422701835632,2.3096064776402514,0.016143621318042277,0.0004197257014311617,0.00014764474908588455,7.246068416861817e-05,9.636295508244074e-05,0.0007464522263035178,0.03247065329924226,0.0021043689950602127,0.00025084285866796565,0.002752695750677958,0.1610628455877304,1.7539750049877512e-05,0.4224321097135544,0.004759741225279867,-5.0840204128621584,0.4641893242485821,0.21121823098510503,0.5610311329364777,0.00030709546263096854,0.0012341161549557001,0.026882214285433293,8.412313600274502e-05,0.7033018469810486,0.049445566907525065,0.04595581311732531,7.084048223759964e-06
152,DB01172,approved; investigational; vet_approved; withdrawn,Kanamycin,C18H36N4O11,59-01-8,SBUJHOSQTJFQJX-NOAMYHISSA-N,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,0.03889703599270433,0.33706897087395193,0.019640200957655906,0.026191575004486368,0.001139738610436325,0.1977641236037016,1.2398080656586548,0.04728868710808456,0.007614701765123755,0.00051966252267448,0.006569908128585667,0.015662288945168256,0.07654762156307697,0.16173524931073188,0.0010806950973346829,0.007108109333785251,0.14281115606427192,0.5471928179264068,8.862111466214628e-05,0.09719707146286964,0.005884643387980759,-7.439683003273558,0.006717091304017231,0.054628345835953954,0.09939921349287033,0.0002633368863826036,0.01285879546776414,0.003055306462920271,0.0017887831480038585,0.027928174054250122,0.009819993784185499,0.19986944319680333,0.0005442771132948109
153,DB01176,approved; withdrawn,Cyclizine,C18H22N2,82-92-8,UVKZSORBKUEBAZ-UHFFFAOYSA-N,CHEMBL648,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.03761640731245279,0.9311131000518799,0.019569093268364667,0.25138395801186564,0.031257908884435893,0.9417004585266113,2.48046003437352,0.044799297116696835,8.924278354243143e-05,0.001838582726486493,0.005836038617417216,0.0005328388964699115,0.000612517146510072,0.005846999632194638,0.0014024051954038442,0.00289751251693815,0.002465315186418593,0.029197733104228973,0.0008195008897928346,0.9846244573593139,0.04152413047850132,-4.35812673182774,0.994767677783966,0.9202396750450135,0.8371038317680359,0.014963340573012828,0.1892341710627079,0.26021240651607513,0.010721675027161837,0.45471530556678774,0.7399704098701477,0.2737400189042091,0.004538998263888061
154,DB01178,approved; withdrawn,Chlormezanone,C11H12ClNO3S,80-77-3,WEQAYVWKMWHEJO-UHFFFAOYSA-N,CHEMBL1200714,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0.04464472490362823,0.021268079429864882,0.7534306645393372,0.03779566353186965,0.17276651933789253,0.4872770428657532,2.4348514375913046,0.14181037694215776,0.0010496774630155414,0.007406261097639799,0.012778684659861029,0.0042864430462941526,0.009496614057570695,0.0192784883081913,0.007828404009342194,0.03314004382118583,0.004623120045289397,0.05233555734157562,0.0057719388976693155,0.9623959422111511,0.038128096144646406,-4.433469391911299,0.9991900205612183,0.9163180947303772,0.8685386061668396,0.008357099583372473,0.46595683693885803,0.31012244522571564,0.02507069185376167,0.023109157010912894,0.007362918509170413,0.652867317199707,0.039141057059168816
155,DB01186,approved; vet_approved; withdrawn,Pergolide,C19H26N2S,66104-22-1,YEHCICAEULNIGD-MZMPZRCHSA-N,CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.6440995275974274,0.9660834193229675,0.34545150995254514,0.6212866723537445,0.04216016633436084,0.7101008892059326,2.650925034560011,0.11645149886608124,0.007806033082306385,0.04314003214240074,0.10547044798731804,0.05589466840028763,0.009266717731952668,0.01087649492546916,0.7548461794853211,0.13032147586345671,0.01609524227678776,0.05781541019678116,0.0013745394186116754,0.9974552869796753,0.33482561707496644,-5.231607700369015,0.9999894857406616,0.9510634303092956,0.8986825227737427,0.8032413959503174,0.21730897128582,0.13533027544617654,0.06423779390752316,0.8236554622650146,0.9335822343826294,0.46172855496406556,0.6278159737586975
156,DB01191,approved; illicit; withdrawn,Dexfenfluramine,C12H16F3N,3239-44-9,DBGIVFWFUFKIQN-VIFPVBQESA-N,CHEMBL248702,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,0.03382574412971735,0.718028473854065,0.036327291280031204,0.14664810448884963,0.5143272995948791,0.5289864122867585,3.0269073704804113,0.003947201662231237,7.075537587297731e-05,0.0001696083552815253,0.0033557892311364412,0.00011296374423181987,0.000892022074549459,0.009922269824892282,0.0036515118612442166,0.0011244694382185117,0.0009737706044688821,0.03406974487006664,3.203273117833305e-05,0.9940239906311035,0.05395503714680672,-4.438941666630126,0.9999922990798951,0.9850998163223267,0.9832434773445129,0.6818164110183715,0.078883733227849,0.22899966016411782,0.0004676715405366849,0.8325638055801392,0.7843745470046997,0.2447054788470268,0.07367438673973084
157,DB01195,approved; investigational; withdrawn,Flecainide,C17H20F6N2O3,54143-55-4,DJBNUMBKLMJRSA-UHFFFAOYSA-N,CHEMBL652,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0.6028548449277877,0.9286586761474609,0.3834823966026306,0.6409378349781036,0.5167367041110993,0.4060372173786163,2.833420337146253,0.17778252735733985,0.016327803023159504,0.00705128712579608,0.0340519092977047,0.028218325227499008,0.016715932916849852,0.03772085756063461,0.015224211476743221,0.018207275494933128,0.008056978066451847,0.12279793694615364,0.0074642897117882965,0.9672501802444458,0.4404603481292725,-5.2032702751168864,0.9973570704460144,0.8861469149589538,0.9464463233947754,0.548290753364563,0.1430083006620407,0.10650939643383026,0.05632484816014767,0.7449415802955628,0.49455828666687013,0.3703858584165573,0.10852970704436302
158,DB01196,approved; withdrawn,Estramustine,C23H31Cl2NO3,2998-57-4,FRPJXPJMRWBBIH-RBRWEJTLSA-N,CHEMBL1575,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.630306476354599,0.7065481543540955,0.08461250625550747,0.07416786402463912,0.15788707179017364,0.19703364074230195,3.583317397860893,0.6331273853778839,0.21369926631450653,0.09802384525537491,0.6828021883964539,0.644696569442749,0.8205536484718323,0.8754611849784851,0.05249934457242489,0.23483001440763474,0.759221887588501,0.9160699486732483,0.05928090214729309,0.6349406778812409,0.7878405570983886,-4.458452897487635,0.9992239713668823,0.9389426946640015,0.7687325835227966,0.174687659740448,0.17918303459882737,0.18869700133800507,0.12390139400959015,0.2192549914121628,0.057290027290582655,0.844636857509613,0.4131662353873253
159,DB01199,approved; withdrawn,Tubocurarine,C37H41N2O6,57-95-4,JFJZZMVDLULRGK-URLMMPGGSA-O,CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,0.09452288821339608,0.9022514224052429,0.15880771577358246,0.010633836733177304,0.04817664250731468,0.42417296171188357,2.7653479554434335,0.10377967283129692,0.01679633976891637,0.06252371817827225,0.15595871359109878,0.07451704628765583,0.020350757427513598,0.01862474475055933,0.11257415786385536,0.07545245364308358,0.08420023545622826,0.11993956565856934,0.00867327029700391,0.12086595892906189,0.7468659520149231,-5.9209839897617424,0.04476531185209751,0.6619925141334534,0.26662123650312425,0.027822570130228996,0.01183192003518343,0.12946051210165024,0.005362304265145212,0.4751400202512741,0.12321854457259178,0.8995532870292664,0.013639750145375728
160,DB01200,approved; investigational; withdrawn,Bromocriptine,C32H40BrN5O5,25614-03-3,OZVBMTJYIDMWIL-AYFBDAFISA-N,CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.49897244572639465,0.8141582846641541,0.8857549428939819,0.6401922404766083,0.101691634953022,0.2288336604833603,4.612779106950116,0.6748393714427948,0.12404512390494346,0.09852643087506294,0.6334332168102265,0.3468015044927597,0.010334026487544178,0.018815891351550817,0.1380478784441948,0.3848197847604752,0.04340569041669369,0.08736566491425038,0.04412873163819313,0.4010767459869385,0.8482274413108826,-5.172100092340892,0.9974939703941346,0.7819371819496155,0.5380659818649292,0.028790835943073034,0.6662287592887879,0.13715401142835618,0.4611645221710205,0.0820780374109745,0.07133004814386368,0.9233081340789795,0.9366475224494935
161,DB01208,approved; withdrawn,Sparfloxacin,C19H22F2N4O3,110871-86-8,DZZWHBIBMUVIIW-DTORHVGOSA-N,CHEMBL850,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0.6636499404907227,0.17562923580408096,0.9284329414367676,0.5073820292949677,0.2038347452878952,0.21306295394897462,2.2336197103191076,0.10379772335290909,0.02309986613690853,0.0019292596960440278,0.029535938613116743,0.033745854161679745,0.14389200732111931,0.2762224942445755,0.04260021597146988,0.08157584443688393,0.032040565833449365,0.11680658161640167,0.003873694338835776,0.2528120756149292,0.002883296529762447,-5.135379486867758,0.9323664426803588,0.09282803311944007,0.9029198408126831,0.0018030840554274618,0.006702719791792333,0.023295610211789608,0.015061661507934332,0.020018897391855715,0.024534879811108114,0.08483117371797562,0.05915418826043606
162,DB01214,approved; withdrawn,Metipranolol,C17H27NO4,22664-55-7,BQIPXWYNLPYNHW-UHFFFAOYSA-N,CHEMBL1291,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,0.03104742057621479,0.5945942640304566,0.08941461145877838,0.10716506987810134,0.21491729468107224,0.34114068150520327,2.563524839842778,0.004813114763237536,0.0004583945144986501,0.0032065006322227418,0.00504839097848162,0.0007790658470185008,0.0047819290542975065,0.05553803592920303,0.05361129147931933,0.001966123702004552,0.008483335981145501,0.07328400686383248,0.001261642627650872,0.6501282453536987,0.1975336804986,-4.74057716136632,0.9993609666824341,0.955000376701355,0.931400990486145,0.6863899171352387,0.1432330220937729,0.20818558037281037,0.017720579262822868,0.849044120311737,0.5587792277336121,0.4609868824481964,0.08006763458251953
163,DB01218,approved; withdrawn,Halofantrine,C26H30Cl2F3NO,69756-53-2,FOHHNHSLJDZUGQ-UHFFFAOYSA-N,CHEMBL1107,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,0.20078015923500062,0.9880402684211731,0.19890644550323486,0.24388449639081955,0.735873568058014,0.5538715064525604,3.680070951413635,0.13765378594398497,0.0014052359387278558,0.08531920760869979,0.5795358300209046,0.2117304965853691,0.03432875908911228,0.015140646323561668,0.13802835792303086,0.12300688847899437,0.015959443338215352,0.048848424851894376,0.019004600401967765,0.9564489483833313,0.9789118051528931,-4.619928240618185,0.9970818877220153,0.7953570008277893,0.6757958412170411,0.6706949353218079,0.11196758672595024,0.14260718673467637,0.06349178776144981,0.5294622004032135,0.6408499717712403,0.7085866272449494,0.17097270786762236
