,smiles,ATC_code,Drug_Type,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
40,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,J01DI,antibiotic,690.6729999999999,-0.5383799999999959,16,4,2.0,0.08910067876215685,3,264.3,0.026015176251530648,0.19558557122945786,0.22062355279922485,0.0010917150968452916,0.023028392624109984,0.07501758616417646,0.019825851917266844,0.010820590471848846,0.06961592733860016,0.24038969576358796,0.26315508112311364,0.05400001984089613,0.04137018844485283,0.9691747903823853,0.166646309196949,0.013649672223255038,0.03873094897717237,0.0033058909699320792,0.00681668734177947,0.016243034694343805,0.11318007558584213,0.005183151934761554,0.10333098545670509,0.2768443141132593,0.2685310781002045,0.007720127981156111,0.011581390723586082,0.004051176109351217,0.00829292214475572,0.2744720458984375,0.1981024920940399,-6.121905780643983,2.859158579861579,43.186075219158504,-3.5293895500503103,-13.258570581182548,2.4800985696058993,-0.6804072164344311,62.52061972656495,-2.5444719262776085,-4.225951873173049,92.1675067855758,18.417991469561844,96.37456378441256,86.02171384257464,9.848778596355176,4.846839860411012,75.43621558743699,94.80418766963939,10.546723536254362,12.330360604885614,4.8856145792943,11.942613416052733,26.909654905001936,27.142303218301667,40.82977898410236,5.195812330360605,56.068243505234584,27.568825126017835,70.22101589763474,21.636293136874755,32.49321442419542,94.53276463745638,9.693679720822024,56.92128732066692,66.42109344707251,19.968980224893368,34.121752617293524,47.77045366421093,61.225281116711905,51.02753005040714,14.152772392400156,65.29662659945716,68.47615354788678,51.99689802248933,46.452113222179136,24.117875145405193,35.20744474602559,31.9115936409461,42.3419930205506,10.197751066304768,16.789453276463746,73.43931756494766,30.244280728964714,18.534315626211708,46.529662659945714,16.362931368747574,34.044203179526946,59.9457153935634,11.050794881737108
41,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,J01DD,antibiotic,554.592,-1.6112999999999973,14,4,2.0,0.09529800454941457,2,214.95999999999998,0.0304928719997406,0.13261769562959672,0.34685757756233215,0.001894038965110667,0.01629636399447918,0.18337595872581006,0.011621314147487283,0.01763205942697823,0.010149033581546974,0.099889075756073,0.06940649445168674,0.07911555506289006,0.03330464866012335,0.9725543260574341,0.082005425542593,0.006233089708257466,0.01940309563651681,0.003783597541041672,0.0023002053261734546,0.012546053971163929,0.0983970157802105,0.002555095637217164,0.018630106560885908,0.21385197155177593,0.09075359478592873,0.006194937182590366,0.006381399859674275,0.0031871561164734884,0.007249763258732856,0.43555928468704225,0.10276921838521957,-6.5195871350541115,-7.776466492951501,18.89466963738537,13.670837009970182,-15.572245599227898,1.9711467954765762,-1.0119915578939702,66.2850076455948,-2.9171814847769966,-2.144971102389037,85.9635517642497,12.097712291585886,94.59092671578131,86.02171384257464,9.848778596355176,5.312136487010469,68.86390073671966,92.98177588212485,12.252811167119038,8.530438154323381,11.283443195036835,16.130283055447848,22.450562233423806,58.66614967041489,32.10546723536254,12.563008918185343,25.3974408685537,10.314075222954633,50.91120589375727,30.78712679333075,28.421868941450175,95.19193485847228,6.669251647925552,36.91353237689027,43.73788290034897,21.752617293524622,22.954633578906552,41.48894920511826,54.672353625436216,38.929817758821244,3.3734005428460643,62.31097324544397,41.721597518417994,48.66227219852656,35.36254362155874,22.83830942225669,32.95851105079488,51.26017836370686,30.360604885614578,5.544784800310198,10.740597130670803,51.53160139588988,59.63551764249709,8.103916246607213,18.72818922062815,12.601783637068632,39.00736719658782,52.384645211322216,20.240403257076387
42,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,J01DC;J01RA,antibiotic,424.39100000000013,-0.5359999999999987,9,3,4.0,0.2950080485966616,2,173.76,0.05436160126700997,0.2755394518375397,0.5169101059436798,0.0038249293342232705,0.009105482127051801,0.16083222683519124,0.0029018209432251753,0.01484938831999898,0.013306013034889475,0.09472931623458862,0.0034408379637170584,0.0385796133428812,0.04055205285549164,0.8984772443771363,0.2579188019037247,0.008299720427021384,0.02616233639419079,0.0016374117753002793,0.001053063478320837,0.028219359298236667,0.10927254557609559,0.004129814216867089,0.031796231679618356,0.06461847010068596,0.15381212234497071,0.0019366448745131493,0.009546359442174435,0.0004128158758248901,0.0052684909664094445,0.5176804661750793,0.025871421536430718,-6.177927285577644,2.786410314442128,23.034799055852822,3.4777992913641826,-14.148077272586832,1.8326427528684406,-1.0228286228781798,66.0991652369004,-2.960596492541458,0.8863488184692485,70.45366421093446,18.456766188445133,86.25436215587436,77.25862737495153,63.80379992245056,20.589375727025978,68.86390073671966,88.21248545948042,20.97712291585886,17.060876308646762,20.589375727025978,22.450562233423806,15.238464521132222,53.23768902675455,16.9445521519969,8.840635905389686,29.3136874757658,9.267157813105854,25.048468398604108,16.09150833656456,31.9115936409461,81.0779371849554,12.214036448235749,42.923613803799924,53.19891430787126,13.532376890267546,15.742535866614967,63.24156649864288,59.63551764249709,47.30515703761148,6.242729740209383,46.2582396277627,54.59480418766964,31.834044203179527,42.884839084916635,7.483520744474602,28.770841411399765,59.71306708026367,15.975184179914695,9.538580845288871,16.750678557580457,56.10701822411787,43.27258627374951,13.222179139201241,13.64870104691741,12.485459480418767,38.69716944552152,51.49282667700659,43.9705312136487
43,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,J01DB,antibiotic,347.3960000000001,0.4449000000000012,5,3,4.0,0.6816125812503079,3,112.73,0.037164975563064216,0.0733288660645485,0.8604966878890992,0.003513558581471443,0.012049254134763033,0.24349056780338288,0.0029317096807062624,0.025640345364809036,0.007222955382894724,0.14997271522879602,0.008099598053377122,0.24130807518959047,0.06693228706717491,0.7996319770812989,0.5529855966567994,0.011305238213390112,0.05827900618314743,0.01994945025071502,0.002225278038531542,0.011201779288239778,0.08508328348398209,0.0049752659862861036,0.04991220850497484,0.003407116874586791,0.047707545757293704,0.0025796199683099986,0.004041419341228902,0.0005168239258637186,0.002562734961975366,0.51772540807724,0.010514691285789014,-6.095698446875703,1.8655042088365505,7.5351987833083145,-5.224546976882491,-14.628840220508886,2.056262975529823,-1.8868655160168828,54.20626252634595,-2.0855174301895447,1.9246323059865798,52.966265994571536,27.413726250484682,59.1120589375727,77.25862737495153,63.80379992245056,71.92710352849942,75.43621558743699,74.35052345870493,15.08336564559907,4.614191547111283,62.543621558743695,21.830166731291197,18.495540907328422,70.10469174098488,16.9445521519969,18.805738658394727,20.93834819697557,17.332299340829778,30.825901512214035,65.02520356727413,42.45831717720046,71.53935633966654,17.991469561845676,51.221403644823575,77.00659170221016,46.83986041101202,22.450562233423806,38.54207056998837,48.23575029081039,50.40713454827453,8.607987592089957,12.214036448235749,29.585110507948816,35.750290810391625,26.67700659170221,8.801861186506397,20.97712291585886,59.75184179914695,8.685537029856533,10.546723536254362,16.285381930981,37.689026754556025,27.181077937184956,11.089569600620395,22.256688639007365,5.854982551376502,26.25048468398604,67.66188445133773,53.54788677782086
44,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,J01BA,antibiotic,323.13199999999995,0.9089999999999998,5,3,4.0,0.4090709280478973,2,112.70000000000002,0.856438958644867,0.6811614990234375,0.8626939177513122,0.06330321412533521,0.1653664581477642,0.1463817611336708,0.021568665374070407,0.05358879491686821,0.019852236658334733,0.287139481306076,0.02679080395027995,0.6937499403953552,0.068304655700922,0.3853268563747406,0.9914680242538452,0.05460304766893387,0.015855902433395387,0.014746563229709863,0.03919950909912586,0.01789736342616379,0.10222360268235206,0.00400854391627945,0.5171718955039978,0.08391651175916195,0.2638231083750725,0.0058138210035394875,0.021895972453057765,0.10521750189363957,0.016164320206735285,0.8323837757110596,0.11004935586825013,-5.418465468983855,51.28397504937611,6.703792292003736,14.172060555087958,-13.92028842938997,2.420038429956522,1.2964157478743739,62.36137839148495,-2.3087191447288165,3.819889447498652,47.42148119426134,31.834044203179527,59.1120589375727,77.25862737495153,63.80379992245056,34.97479643272586,68.86390073671966,74.21481194261341,95.73478092283831,45.05622334238077,63.08646762310973,54.672353625436216,58.86002326483133,49.67041488949205,42.14811942613416,35.246219464908876,34.78092283830942,31.213648701046917,40.51958123303606,95.50213260953858,42.846064366033346,46.64598681659558,43.11748739821636,85.34315626211709,37.7665761923226,41.56649864288484,56.84373788290035,49.980612640558356,56.72741372625048,46.76231097324544,35.05234587049244,49.32144241954246,67.62310973245444,48.04187669639395,59.01512214036448,64.36603334625823,45.5990694067468,87.32066692516479,31.252423419930203,26.67700659170221,63.28034121752617,36.83598293912369,60.44978673904614,14.501744862349748,43.039937960449784,47.30515703761148,33.69523070957735,64.13338503295851,66.80884063590538
45,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,J01AA,antibiotic,478.8850000000002,0.4390000000000007,9,6,3.0,0.3283008516696476,5,181.61999999999998,0.23898215293884278,0.1813104122877121,0.8734848380088807,0.025478721084073185,0.01796562746167183,0.1323469191789627,0.01667949012480676,0.03824273925274611,0.02697894610464573,0.7293281435966492,0.029603758826851845,0.09702980518341064,0.1653994008898735,0.761485630273819,0.9627137422561646,0.07446015104651452,0.05253240056335926,0.028117111884057522,0.03127745147794485,0.016050995886325838,0.048830047622323035,0.004306364920921624,0.4162396967411041,0.14350314438343048,0.029477168852463365,0.014174826256930829,0.011706584738567472,0.07129503861069679,0.030387083441019057,0.1692097932100296,0.19362000226974488,-6.148266647774685,37.04307093892071,21.34597498433248,25.552036733039955,-13.103702983952108,2.6100226350647446,0.7000798592019726,66.50466889528198,-2.6816944532441944,6.61889738917907,79.64327258627375,27.336176812718108,86.25436215587436,93.05932531989143,20.918960837533927,24.85459480418767,83.96665374176037,89.06552927491275,58.355951919348584,11.709965102753005,66.1108956960062,44.20317952694843,23.691353237689025,45.48274525009693,38.03799922450562,27.413726250484682,40.442031795269486,77.47188832880961,41.3726250484684,36.331911593640946,62.27219852656068,68.63125242341992,32.10546723536254,88.40635905389686,74.56378441256301,52.34587049243893,53.54788677782086,47.537805350911206,25.746413338503295,48.42962388522683,30.205506010081425,56.37844125630089,21.093447072508724,62.15587436991082,46.76231097324544,58.70492438929818,56.10701822411787,16.32415664986429,41.837921675067854,9.965102753005041,50.7948817371074,54.36215587436991,72.46994959286545,19.775106630476927,55.52539744086855,37.18495540907328,39.240015509887556,57.3090345094998,82.35750290810391
46,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,J01DH,antibiotic,358.46000000000004,1.4326000000000003,5,4,4.0,0.3245927294750397,2,129.72,0.5742041528224945,0.7312262773513794,0.8650288224220276,0.0263138840906322,0.24743889607489108,0.151885786652565,0.14961692094802856,0.07470997311174869,0.042772574536502364,0.3751106381416321,0.3787891209125519,0.3212851494550705,0.3762430101633072,0.33031841814517976,0.9648874759674072,0.01451598722487688,0.02003104258328676,0.04148749262094498,0.053478149324655534,0.07284540534019471,0.060725480690598486,0.10483187437057495,0.2868783429265022,0.012263054540380836,0.35689293742179873,0.043558353558182716,0.09352085366845131,0.01486886404454708,0.039265729300677774,0.6907995343208313,0.043831536918878554,-5.9657589807948685,34.318152688492944,11.878891165843983,-27.906187577920026,-11.35370953664623,2.3437359033009946,-0.5996583846999971,71.27767521781466,-2.554220536356124,3.297671112128485,55.52539744086855,37.99922450562234,59.1120589375727,86.02171384257464,63.80379992245056,24.27297402093835,68.86390073671966,80.39937960449787,86.81659557968204,49.20511826289259,63.629313687475765,44.51337727801473,68.3986041101202,50.601008142690965,71.69445521519968,41.60527336176813,48.04187669639395,39.395114385420705,75.64947654129507,74.52500969367972,81.27181077937185,42.303218301667314,32.49321442419542,58.08452888716557,44.78480031019775,58.04575416828228,62.31097324544397,84.14113997673516,33.5401318340442,91.66343544009305,24.89336952307096,25.785188057386584,75.10663047692904,78.75145405195812,84.06359053896858,38.1155486622722,61.341605273361765,74.83520744474602,20.007754943776657,12.873206669251648,48.313299728576965,42.49709189608375,4.187669639395114,32.95851105079488,38.34819697557192,17.875145405195813,45.17254749903063,59.79061651803024,63.08646762310973
47,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,J01MB,antibiotic,262.22099999999995,0.8432999999999997,6,1,4.0,0.8620783249551718,0,90.65,0.5051268041133881,0.6263113498687745,0.9342204689979553,0.14125257767736912,0.020259583834558725,0.1217826634645462,0.033974519895855336,0.025417683832347392,0.027617692854255436,0.08995353374630213,0.029366314969956876,0.10100212246179581,0.07824489325284958,0.9882827281951905,0.99870845079422,0.007153917336836457,0.02863919697701931,0.18095003291964531,0.005321592325344682,0.007925313245505095,0.0360879885032773,0.010647711413912474,0.23560311049222946,0.022215387783944607,0.08470286130905151,0.023144781216979028,0.005906397034414113,0.01056449357420206,0.032894039526581764,0.4535525977611542,0.008651090925559402,-4.580748006170164,12.519784178110068,7.238029561542743,-3.749115958092741,-11.630521853419015,2.2467606322534346,-1.2587989074801296,82.2658571720421,-3.04652566828121,3.8817270890271205,30.244280728964714,31.097324544397054,69.5036835982939,36.68088406359054,63.80379992245056,96.58782473827064,22.489336952307095,61.16711903838697,83.01667312911981,40.13183404420318,84.41256300891818,65.18030244280729,25.319891430787127,42.3419930205506,48.42962388522683,18.495540907328422,40.75222954633579,8.491663435440092,41.25630089181853,37.611477316789454,45.48274525009693,98.83675843350136,62.93136874757658,39.89918573090345,56.84373788290035,80.03101977510663,31.446297014346644,30.011632415664984,15.975184179914695,61.845676618844514,22.683210546723537,32.99728576967817,40.17060876308646,70.18224117875145,33.61768127181078,33.927879022877086,57.92943001163241,53.0825901512214,7.638619620007755,75.33927879022878,25.203567274137264,37.30127956572315,29.817758821248546,30.51570376114773,32.80341217526173,10.507948817371073,59.364094610314076,49.74796432725863,67.15781310585498
48,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,J01MA;J01RA,antibiotic,331.34700000000004,1.5833,5,2,4.0,0.8932298763507216,0,74.57,0.5367713809013367,0.28752759099006653,0.928062629699707,0.007877177651971578,0.023905124980956316,0.14332906603813172,0.050111986324191095,0.04786469005048275,0.015174175007268786,0.07451179884374141,0.013788713281974197,0.18022080659866332,0.41443435549736024,0.9561277389526367,0.9716120958328247,0.027744856476783753,0.06451067253947258,0.04948941618204117,0.008906704280525446,0.010511917062103748,0.08374055027961731,0.004955386533401907,0.07823006883263588,0.004563678172416985,0.07392092980444431,0.015146251022815704,0.0031451144721359016,0.01337224468588829,0.028762824088335037,0.19802060425281526,0.07031007632613182,-4.847888208251931,2.9046568257581553,-12.020569626923118,6.891883203329082,-12.878303724927145,2.4518488709884485,-0.891462797501967,41.13696111142113,-3.646390542060078,1.3982867759271143,49.437766576192324,40.09305932531989,59.1120589375727,60.85692128732067,63.80379992245056,98.79798371461807,22.489336952307095,48.87553315238464,85.07173322993408,17.75882124854595,82.55137650252036,30.981000387747187,27.336176812718108,48.933695230709574,53.89685924777045,32.570763861962,30.70957735556417,5.816207832493214,35.59519193485847,55.13765025203567,83.98604110120202,90.46141915471112,33.81155486622722,74.9127568825126,79.52694842962389,60.759984490112444,36.7972082202404,37.14618069018999,47.537805350911206,50.25203567274137,12.175261729352462,14.579294300116324,37.533927879022876,63.24156649864288,22.56688639007367,36.91353237689027,55.21519968980225,20.12407910042652,25.24234199302055,58.08452888716557,16.9445521519969,14.928266770065918,49.515316013958895,21.36487010469174,44.86234974796432,13.920124079100425,15.005816207832492,38.4257464133385,48.778596355176425
49,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,J01FA,antibiotic,747.9640000000002,2.439700000000004,14,4,2.0,0.26582942808159943,18,182.91,0.19555814787745476,0.03556503038853407,0.8687233567237854,9.736508492323992e-05,0.0026304625615011902,0.006357485544867814,0.0015084795551956632,0.00718849990516901,0.001514734273951035,0.5777226269245148,0.268914495408535,0.012317545898258685,0.13827646821737288,0.4482062250375748,0.8624582290649414,0.02271706499159336,0.04839045628905296,0.0059337186743505296,0.0641738422214985,0.018070435803383588,0.10163417086005211,0.008567316946573556,0.7268665492534637,0.7914361357688904,0.06060588359832764,0.012148384074680506,0.0077340096235275265,0.16698138415813446,0.07473034970462322,0.26164662912487985,0.22325400710105897,-5.563640399653189,92.1586134471658,41.65144500582093,13.82825513642473,-11.13898415379034,2.468702126700916,1.0786817371516164,61.2504187016988,-2.9581010967850703,1.4111861269687698,92.94300116324156,52.1132221791392,94.59092671578131,86.02171384257464,9.848778596355176,17.75882124854595,98.75920899573478,89.45327646374564,51.182628925940286,1.3183404420317952,64.63745637844126,2.2489336952307095,5.661108956960062,2.016285381930981,11.632415664986429,2.1326095385808452,8.724311748739822,58.04575416828228,70.53121364870104,5.195812330360605,58.278402481582006,50.98875533152385,24.544397053121365,69.63939511438542,72.12097712291586,27.6851492826677,65.64559906940674,50.40713454827453,56.45599069406747,58.66614967041489,47.96432725862737,87.90228770841411,34.082977898410235,58.898797983714616,39.47266382318728,70.29856533540132,71.57813105854983,30.438154323381156,44.82357502908104,21.442419542458317,87.90228770841411,72.19852656068244,59.79061651803024,34.97479643272586,45.56029468786351,43.58278402481582,32.53198914307871,51.57037611477317,48.97246994959286
50,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,J01FF,antibiotic,424.9910000000001,0.3895000000000004,7,4,4.0,0.4382730169795818,9,102.26,0.3178019762039185,0.23377058282494545,0.7720356702804565,0.0011837074271170422,0.015676158107817174,0.06045259088277817,0.0016741834988351911,0.12630494087934493,0.039886423386633396,0.535695594549179,0.12050283141434193,0.03521549850702286,0.2950470566749573,0.11384991183876991,0.7972205400466919,0.012587599642574786,0.054611485451459885,0.002946610818617046,0.0027565323747694493,0.028222570568323134,0.137342469394207,0.0017827758798375725,0.42273059487342834,0.36998791098594663,0.043056835606694224,0.003908030700404197,0.002864677435718477,0.0016314832522766665,0.009019132563844323,0.15978987962007524,0.2910394579172134,-5.514262118996647,59.34803352700358,22.04584739873463,8.91158862907169,-15.079317890163065,2.5127981151854084,1.368934598422355,54.377828352050116,-2.3124777134986774,1.1397895727002991,70.72508724311749,27.064753780535092,77.35556417215975,86.02171384257464,63.80379992245056,38.85226832105467,93.95114385420706,68.90267545560295,67.97208220240402,14.46297014346646,46.14191547111283,12.44668476153548,21.907716169057775,21.830166731291197,12.369135323768901,54.788677782086076,47.072508724311746,54.749903063202794,58.20085304381543,14.773167894532765,76.03722373012795,22.41178751454052,22.60566110895696,54.672353625436216,75.45560294687863,18.844513377278012,24.85459480418767,63.28034121752617,67.58433501357115,33.2299340829779,30.283055447848003,69.716944552152,27.91779759596743,41.52772392400155,21.287320666925165,16.90577743311361,36.02171384257464,14.928266770065918,50.21326095385808,22.7995347033734,70.0271423032183,55.02132609538581,52.69484296238852,9.267157813105854,48.856145792942996,48.50717332299341,26.521907716169057,64.05583559519194,46.41333850329585
51,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,J01CF;J01CR,antibiotic,435.8890000000002,2.5487200000000003,6,2,4.0,0.7092649200190689,3,112.74,0.024034701660275458,0.06577574480324984,0.8508980989456176,0.007510832231491804,0.04315418507903814,0.14326368719339372,0.01406918466091156,0.007311055483296513,0.013912340137176215,0.43329234421253204,0.04403258413076401,0.19087731838226318,0.06890097334980964,0.9757701992988587,0.7446502029895783,0.004638185817748308,0.022753294743597507,0.022199153900146484,0.027534089609980585,0.016330208699218928,0.06504624225199222,0.028055324405431747,0.47507143020629883,0.042474377900362015,0.2192111313343048,0.003157431399449706,0.013853538688272238,0.0017912955139763654,0.00648026242852211,0.3425991415977478,0.017841026186943054,-5.586803495171705,-12.944402828619719,34.21293499795683,-9.37628589833913,-11.773458298338095,2.2793371701398937,-0.2659126401652895,89.14100518365254,-3.7012406682606596,-1.114534495525335,73.01279565723148,53.97440868553703,69.5036835982939,60.85692128732067,63.80379992245056,76.42497091896084,75.43621558743699,74.56378441256301,9.461031407522295,3.8386971694455214,60.9150833656456,30.51570376114773,35.55641721597518,48.856145792942996,35.323768902675454,2.1326095385808452,29.778984102365257,45.01744862349748,45.52151996898022,57.19271035284994,42.96238852268321,96.39395114385421,21.55874369910818,30.476929042264445,48.894920511826285,49.05001938735944,51.49282667700659,48.04187669639395,35.905389685924774,76.1923226056611,32.99728576967817,40.36448235750291,63.590538968592476,38.231872818922064,49.980612640558356,17.332299340829778,31.640170608763086,40.24815820085304,13.105854982551376,20.78324932144242,8.56921287320667,65.49050019387359,20.12407910042652,29.11981388134936,34.31562621170996,22.295463357890654,72.004652966266,37.533927879022876,27.45250096936797
52,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,J01XB,antibiotic,1155.455,-5.8314999999999975,18,18,1.0,0.034695025007506354,13,490.6599999999998,0.3812633603811264,0.024177820794284342,0.2227173253893852,0.0006874042195704533,0.011998034780845046,0.015488860243931413,0.0038145115540828556,0.034899397287517786,0.018209163541905583,0.6393566131591797,0.29863724708557127,0.10402095690369606,0.1633686453104019,0.30270473957061766,0.13008747044950725,0.07437304444611073,0.13477047830820083,0.010108836670406162,0.018225076235830785,0.15921216681599618,0.18158942013978957,0.022741212882101534,0.15769368447363377,0.2334380865097046,0.2906085729598999,0.06569879874587059,0.0363147122785449,0.03458593767136335,0.14491453468799592,0.17928386479616165,0.27024025171995164,-6.5655871069176,-0.9751321965977653,72.58900557032283,31.308686679363916,-13.12476904137701,3.469396205264065,0.47277129820805464,68.68509014697341,-3.028118693626635,5.008848438289171,97.24699495928654,4.6917409848778595,97.46025591314462,98.856145792943,2.908103916246607,2.404032570763862,97.18883288096161,98.08065141527723,74.40868553702985,0.6203955021326095,5.0794881737107405,9.228383094222567,18.37921675067856,5.312136487010469,19.73633191159364,25.63008918185343,33.26870880186119,65.52927491275688,72.35362543621558,38.65839472663823,62.07832493214424,40.13183404420318,8.414113997673518,88.40635905389686,89.18185343156262,35.44009305932532,45.83171772004653,92.12873206669252,77.16169057774331,73.16789453276463,17.52617293524622,63.31911593640946,70.72508724311749,83.17177200465296,68.82512601783637,49.24389298177588,80.34121752617293,17.913920124079098,48.778596355176425,5.157037611477317,14.385420705699882,88.13493602171384,76.38619620007755,19.464908879410622,91.97363319115937,34.1993020550601,42.03179526948429,50.21326095385808,74.56378441256301
