,Bacteria,compound_id,Smiles,pPotency
2808,BacillusAnthracis,52949469,CO[C@H](C[C@H](CCN1CCNCC1)C(=O)NO)c1ccc(F)cc1,7.045757490560675
2809,BacillusAnthracis,52949512,Cc1cc(N[C@H](CCCCNCCCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,8.886056647693163
2810,BacillusAnthracis,52949570,Cc1cc(N[C@H](CCCCNCc2ccc(Cl)cc2)C(=O)NO)cc(C)c1F,8.958607314841775
2811,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.0
2812,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.275724130399211
2813,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,10.397940008672036
2814,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,10.221848749616356
2815,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.6020599913279625
2816,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.698970004336019
2817,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.698970004336019
2818,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.7447274948966935
2819,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.221848749616356
2820,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.3010299956639813
2821,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.289036881004724
2822,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,2.920818753952376
2823,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.070581074285707
2824,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.698970004336019
2825,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.744727494896694
2826,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.0
2827,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.2254830342714502
2828,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,2.9430951486635277
2829,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.0861861476162837
2830,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.1249387366083
2831,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.1870866433571443
2832,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.3010299956639813
2833,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.09151498112135
2834,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,2.7931741239681505
2835,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,2.65169513695184
2836,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.1163385648463824
2837,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.1191864077192086
2838,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.0
2839,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.657577319177794
2840,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.6020599913279625
2841,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.167491087293764
2842,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.853871964321762
2843,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.1249387366083
2844,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.698970004336019
2845,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.070581074285707
2846,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.6020599913279625
2847,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,3.4436974992327127
2848,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,2.9706162223147903
2849,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,10.096910013008056
2850,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,9.292429823902063
2851,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,9.958607314841776
2852,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,7.070581074285707
2853,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,7.823908740944319
2854,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.455931955649724
2855,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,7.221848749616356
2856,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.045757490560675
2857,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.769551078621726
2858,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.721246399047171
2859,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.886056647693163
2860,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.031517051446065
2861,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.6020599913279625
2862,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.494850021680094
2863,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.0
2864,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.309803919971486
2865,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.698970004336019
2866,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.698970004336019
2867,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.568636235841013
2868,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.0
2869,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.050609993355088
2870,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.346787486224656
2871,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.3872161432802645
2872,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.2441251443275085
2873,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,11.0
2874,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,10.259637310505756
2875,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,8.0
2876,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,7.638272163982407
2877,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,6.647817481888637
2878,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,5.301029995663981
2879,BacillusAnthracis,9868368,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,4.698970004336019
2880,BacillusAnthracis,5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,4.113509274827518
2881,BacillusAnthracis,5002,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,3.9913998282380825
2882,BacillusAnthracis,126941,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.823908740944319
2883,BacillusAnthracis,126941,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.913640169325252
2884,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.267606240177032
2885,BacillusAnthracis,53321988,CC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.017728766960432
2886,BacillusAnthracis,53323344,C=CC(=O)N1N=Cc2ccccc2C1CCC,7.337242168318426
2887,BacillusAnthracis,53325619,CCCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,6.769551078621726
2888,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,3.958607314841775
2889,BacillusAnthracis,5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.841637507904751
2890,BacillusAnthracis,5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,8.356547323513812
2891,BacillusAnthracis,213043,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,8.657577319177793
2892,BacillusAnthracis,213043,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,8.585026652029182
2893,BacillusAnthracis,25093369,COc1cc(-c2ccccc2)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,7.214670164989233
2894,BacillusAnthracis,45267934,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(O)c1OC,8.0268721464003
2895,BacillusAnthracis,45267934,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(O)c1OC,8.55284196865778
2896,BacillusAnthracis,45267934,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(O)c1OC,8.2839966563652
2897,BacillusAnthracis,45481957,COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)ccc1-c1c(C)cccc1C,7.214670164989233
2898,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,8.537602002101044
2899,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,9.045757490560677
2900,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.903089986991944
2901,BacillusAnthracis,10247560,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)O[C@H](C1CC1)C=C2,8.537602002101044
2902,BacillusAnthracis,53320259,COc1ncc([C@H]2c3ccccc3C=NN2C(=O)/C=C/c2cc(Cc3cnc(N)nc3N)cc(OC)c2OC)cn1,7.939302159646388
2903,BacillusAnthracis,53320259,COc1ncc([C@H]2c3ccccc3C=NN2C(=O)/C=C/c2cc(Cc3cnc(N)nc3N)cc(OC)c2OC)cn1,8.455931955649724
2904,BacillusAnthracis,53320259,COc1ncc([C@H]2c3ccccc3C=NN2C(=O)/C=C/c2cc(Cc3cnc(N)nc3N)cc(OC)c2OC)cn1,8.4089353929735
2905,BacillusAnthracis,44141864,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)O[C@@H](C1CC1)C=C2,8.619788758288394
2906,BacillusAnthracis,5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,6.267847581934786
2907,BacillusAnthracis,5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.27083521030723
2908,BacillusAnthracis,213043,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,7.568636235841013
2909,BacillusAnthracis,25093369,COc1cc(-c2ccccc2)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,6.721246399047171
2910,BacillusAnthracis,45267934,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(O)c1OC,8.05551732784983
2911,BacillusAnthracis,45267934,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(O)c1OC,9.045757490560677
2912,BacillusAnthracis,45267934,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(O)c1OC,7.645891560852599
2913,BacillusAnthracis,45481957,COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)ccc1-c1c(C)cccc1C,6.721246399047171
2914,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,8.744727494896694
2915,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,9.69897000433602
2916,BacillusAnthracis,42627761,CCC[C@H]1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5.940815382368629
2917,BacillusAnthracis,10247560,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)O[C@H](C1CC1)C=C2,8.031517051446064
2918,BacillusAnthracis,53320259,COc1ncc([C@H]2c3ccccc3C=NN2C(=O)/C=C/c2cc(Cc3cnc(N)nc3N)cc(OC)c2OC)cn1,7.184422251675732
2919,BacillusAnthracis,53320259,COc1ncc([C@H]2c3ccccc3C=NN2C(=O)/C=C/c2cc(Cc3cnc(N)nc3N)cc(OC)c2OC)cn1,8.187086643357144
2920,BacillusAnthracis,53320259,COc1ncc([C@H]2c3ccccc3C=NN2C(=O)/C=C/c2cc(Cc3cnc(N)nc3N)cc(OC)c2OC)cn1,7.869666231504994
2921,BacillusAnthracis,44141864,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)O[C@@H](C1CC1)C=C2,7.440093374963888
2922,BacillusAnthracis,45267934,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(O)c1OC,3.958607314841775
2923,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,6.522878745280337
2924,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,3.795880017344075
2925,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,4.096910013008056
2926,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,5.301029995663981
2927,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,4.096910013008056
2928,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,3.494850021680094
2929,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,4.096910013008056
2930,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,4.3979400086720375
2931,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,4.096910013008056
2932,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,5.0
2933,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,7.096910013008056
2934,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,6.522878745280337
2935,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,6.522878745280337
2936,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,4.698970004336019
2937,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,6.522878745280337
2938,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,5.6020599913279625
2939,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,5.301029995663981
2940,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,4.698970004336019
2941,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,6.795880017344075
2942,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,7.096910013008056
2943,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,5.301029995663981
2944,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,4.698970004336019
2945,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,6.522878745280337
2946,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,6.221848749616356
2947,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,5.301029995663981
2948,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,4.096910013008056
2949,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,6.522878745280337
2950,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,5.886056647693163
2951,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,6.221848749616356
2952,BacillusAnthracis,3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,5.301029995663981
2953,BacillusAnthracis,12772656,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)ccc3O)c2O)c1O,6.795880017344075
2954,BacillusAnthracis,62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,6.522878745280337
2955,BacillusAnthracis,344937,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)cc(Cc3cc(Cl)cc(Cc4cc(Cl)ccc4O)c3O)c2O)c1O,5.886056647693163
2956,BacillusAnthracis,5904,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,7.698970004336019
2957,BacillusAnthracis,54675776,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,7.154901959985743
2958,BacillusAnthracis,2724387,Nc1nc(=S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,3.0
2959,BacillusAnthracis,6477178,OC[C@H]1O[C@@H](n2cnc3c(SCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.301029995663981
2960,BacillusAnthracis,71080,C[C@@H](N)C(=O)O,4.698970004336019
2961,BacillusAnthracis,102175,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.721246399047171
2962,BacillusAnthracis,62389,c1ccc(CNc2ncnc3nc[nH]c23)cc1,2.8096683018297086
2963,BacillusAnthracis,9570,CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.494850021680094
2964,BacillusAnthracis,102197,Nc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,3.050609993355087
2965,BacillusAnthracis,72200,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,3.154901959985743
2966,BacillusAnthracis,64959,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,2.143271109617117
2967,BacillusAnthracis,96312,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.4559319556497243
2968,BacillusAnthracis,24405,CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.4436974992327127
2969,BacillusAnthracis,928063,CCN(CC)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.508638306165728
2970,BacillusAnthracis,53318804,CC(=O)N1CCN(c2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)CC1,4.301029995663981
2971,BacillusAnthracis,44776464,CCOC(=O)C1CCCN(c2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1,3.154901959985743
2972,BacillusAnthracis,7075697,OC[C@H]1O[C@@H](n2cnc3c(N4CCCCC4)ncnc32)[C@H](O)[C@@H]1O,2.962573502059376
2973,BacillusAnthracis,11728391,O=C(Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c1ccccc1,2.9430951486635277
2974,BacillusAnthracis,11065406,Nc1ncc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,3.42021640338319
2975,BacillusAnthracis,53325347,CCCN(CCC)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.1191864077192086
2976,BacillusAnthracis,11326199,CN(Cc1ccccc1)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.9208187539523753
2977,BacillusAnthracis,2724387,Nc1nc(=S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,5.3979400086720375
2978,BacillusAnthracis,2723601,Nc1nc(=S)c2[nH]cnc2[nH]1,5.698970004336019
2979,BacillusAnthracis,6477178,OC[C@H]1O[C@@H](n2cnc3c(SCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,2.98296666070122
2980,BacillusAnthracis,71080,C[C@@H](N)C(=O)O,4.698970004336019
2981,BacillusAnthracis,667490,S=c1nc[nH]c2nc[nH]c12,3.397940008672037
2982,BacillusAnthracis,5360349,Nc1nc(Cl)c2[nH]cnc2n1,3.6989700043360183
2983,BacillusAnthracis,102197,Nc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,3.721246399047171
2984,BacillusAnthracis,676166,OC[C@H]1O[C@@H](n2cnc3c(=S)nc[nH]c32)[C@H](O)[C@@H]1O,4.3979400086720375
2985,BacillusAnthracis,135804808,O=c1[nH]cnc2c1cnn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,3.1870866433571443
2986,BacillusAnthracis,25134297,CO[C@H](C[C@H](CCN(C)CCCc1ccc(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,7.958607314841775
2987,BacillusAnthracis,25007684,Cc1cc(CNCCCC[C@@H](Nc2cc(C)c(F)c(C)c2)C(=O)NO)ccc1F,10.30102999566398
2988,BacillusAnthracis,24871537,Cc1cc(N[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,9.619788758288394
2989,BacillusAnthracis,52948249,Cc1cc(N[C@H](CCCCNCCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,8.67778070526608
2990,BacillusAnthracis,52949512,Cc1cc(N[C@H](CCCCNCCCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,8.657577319177793
2991,BacillusAnthracis,52949570,Cc1cc(N[C@H](CCCCNCc2ccc(Cl)cc2)C(=O)NO)cc(C)c1F,9.0
