Virus,compound_id,Smiles,pPotency
SARSCoV,25017411,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,4.0
SARSCoV,25017411,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,4.0
SARSCoV,16727326,Cc1nc2ccc(Oc3ccccc3)cc2c2c1CCN2CCc1ccccc1,5.309803919971486
SARSCoV,16727326,Cc1nc2ccc(Oc3ccccc3)cc2c2c1CCN2CCc1ccccc1,5.309999839831227
SARSCoV,145996610,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(NO)nc2=O)[C@H](O)[C@@H]1O,5.341035157335565
SARSCoV,145996610,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(NO)nc2=O)[C@H](O)[C@@H]1O,5.3400001801593495
SARSCoV,3916,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,4.0
SARSCoV,3916,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,4.0
SARSCoV,56644482,Cc1ccc(-c2nc3c(nc2-c2ccc(C)cc2)N(CCCCCCC(=O)O)CCC3)cc1,4.779891911959945
SARSCoV,56644482,Cc1ccc(-c2nc3c(nc2-c2ccc(C)cc2)N(CCCCCCC(=O)O)CCC3)cc1,4.779999190713337
SARSCoV,17012,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.0
SARSCoV,17012,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.0
SARSCoV,102206609,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2OCC[C@@H]21)S(=O)(=O)c1ccc(N)cc1,4.698970004336019
SARSCoV,102206609,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2OCC[C@@H]21)S(=O)(=O)c1ccc(N)cc1,4.700000503883016
SARSCoV,162648121,CC(=O)[C@@]12OC(C)(c3ccccc3)O[C@@H]1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,4.8996294548824375
SARSCoV,162648121,CC(=O)[C@@]12OC(C)(c3ccccc3)O[C@@H]1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,4.900001866923468
SARSCoV,162648257,COC1CCC(n2c([C@H]3CCCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,4.0
SARSCoV,162648257,COC1CCC(n2c([C@H]3CCCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,4.0
SARSCoV,162749,CN1CCC(c2cc3cc(Cl)ccc3o2)CC1,4.0
SARSCoV,162749,CN1CCC(c2cc3cc(Cl)ccc3o2)CC1,4.0
SARSCoV,120202,CCN(CC)CCCNc1cc(OC)cc2cccnc12,4.0
SARSCoV,120202,CCN(CC)CCCNc1cc(OC)cc2cccnc12,4.0
SARSCoV,178396,CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,4.72584215073632
SARSCoV,178396,CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,4.7299993321845495
SARSCoV,5353923,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C1OC,4.0
SARSCoV,5353923,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C1OC,4.0
SARSCoV,54112622,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@H]2F)c(=O)n1,4.698970004336019
SARSCoV,54112622,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@H]2F)c(=O)n1,4.700000503883016
SARSCoV,24779775,O=C(NO)c1ccc(C2=Nc3ccccc3Oc3ccccc32)cc1,4.0
SARSCoV,24779775,O=C(NO)c1ccc(C2=Nc3ccccc3Oc3ccccc32)cc1,4.0
SARSCoV,53361968,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,5.019996628416254
SARSCoV,53361968,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,5.019999811738259
SARSCoV,6328619,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C,4.600326278518962
SARSCoV,6328619,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C,4.59999938302362
SARSCoV,5367,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,4.0
SARSCoV,5367,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,4.0
SARSCoV,6434185,CN(C)CC/C=C1\c2ccccc2OCc2c1oc1ccccc21,4.0
SARSCoV,6434185,CN(C)CC/C=C1\c2ccccc2OCc2c1oc1ccccc21,4.0
SARSCoV,518697,COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,4.600326278518962
SARSCoV,518697,COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,4.59999938302362
SARSCoV,13065740,C=CCC1CN(CCc2ccccc2)CCC1N(C(=O)CC)c1ccccc1,5.309803919971486
SARSCoV,13065740,C=CCC1CN(CCc2ccccc2)CCC1N(C(=O)CC)c1ccccc1,5.309999839831227
SARSCoV,10171738,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3[C@H]2O1,4.0
SARSCoV,10171738,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3[C@H]2O1,4.0
SARSCoV,10171738,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3[C@H]2O1,4.300162274132754
SARSCoV,10171738,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3[C@H]2O1,4.300000202445418
SARSCoV,9576068,C#CC1(OC(C)=O)CCC2C3CCC4=C/C(=N/O)CCC4C3CCC21CC,4.0
SARSCoV,9576068,C#CC1(OC(C)=O)CCC2C3CCC4=C/C(=N/O)CCC4C3CCC21CC,4.0
SARSCoV,134457551,COC1CCC(n2c([C@@H]3CCCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,4.0
SARSCoV,134457551,COC1CCC(n2c([C@@H]3CCCC(=O)N3c3ccc(F)c(F)c3)nc3cc(-c4c(C)noc4C)ccc32)CC1,4.0
SARSCoV,73707352,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,4.600326278518962
SARSCoV,73707352,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,4.59999938302362
SARSCoV,7047378,CN1CCC[C@@H](CN2c3ccccc3Sc3ccccc32)C1,4.0
SARSCoV,7047378,CN1CCC[C@@H](CN2c3ccccc3Sc3ccccc32)C1,4.0
SARSCoV,162667577,C#C[C@]1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,4.0
SARSCoV,162667577,C#C[C@]1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,4.0
SARSCoV,3034390,C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,4.978810700930062
SARSCoV,3034390,C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,4.979999397807417
SARSCoV,10030147,OC(Cn1cncn1)(Cn1cnc(/C=C/c2ccc(OCC(F)(F)C(F)F)cc2)n1)c1ccc(F)cc1F,4.0
SARSCoV,10030147,OC(Cn1cncn1)(Cn1cnc(/C=C/c2ccc(OCC(F)(F)C(F)F)cc2)n1)c1ccc(F)cc1F,4.0
SARSCoV,178395,CCN(CCO)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,4.300162274132754
SARSCoV,178395,CCN(CCO)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,4.300000202445418
SARSCoV,162677261,CC[C@H](C(=O)[C@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@@H]1O[C@@](CC)([C@H]2CC[C@](O)(CC)[C@@H](C)O2)C[C@@H]1C,5.97061622231479
SARSCoV,162677261,CC[C@H](C(=O)[C@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@@H]1O[C@@](CC)([C@H]2CC[C@](O)(CC)[C@@H](C)O2)C[C@@H]1C,5.9699997184078955
SARSCoV,9884807,Cl.Cl.N/C(=N\OCC(O)CN1CCCCC1)c1cccnc1,4.0
SARSCoV,9884807,Cl.Cl.N/C(=N\OCC(O)CN1CCCCC1)c1cccnc1,4.0
SARSCoV,3715,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.0
SARSCoV,5288209,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,5.300162274132754
SARSCoV,2801,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.795880017344075
SARSCoV,5566,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.100179497572904
SARSCoV,4543,CNCCC=C1c2ccccc2CCc2ccccc21,4.619788758288394
SARSCoV,4534,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,4.429457060118103
SARSCoV,5265,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,4.089909454405932
SARSCoV,5452,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5.195179321278838
SARSCoV,2719,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,4.412289034981089
SARSCoV,68859,CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC,5.54515513999149
SARSCoV,4615,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,4.8996294548824375
SARSCoV,5329099,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,4.600326278518962
SARSCoV,4926,CN(C)CCCN1c2ccccc2Sc2ccccc21,4.590066876668706
SARSCoV,441243,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.739928612014925
SARSCoV,5405,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.289882634888183
SARSCoV,2267,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,4.749579997691106
SARSCoV,4927,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.480172006224281
SARSCoV,71301,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,5.059981844992337
SARSCoV,4095,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.87942606879415
SARSCoV,4976,CNCCCC1c2ccccc2C=Cc2ccccc21,4.580044251510242
SARSCoV,9801,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,4.97061622231479
SARSCoV,3038495,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,4.519993057042849
SARSCoV,5736,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,4.910094888560602
SARSCoV,4416,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,5.414539270491499
SARSCoV,4910,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,4.619788758288394
SARSCoV,6603820,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,4.730487055782084
SARSCoV,2585,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,4.769551078621726
SARSCoV,3372,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.110138278741812
SARSCoV,92727,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,4.4723700991286615
SARSCoV,10407016,COc1ccc([C@@H](Cc2ccncc2)c2ccccc2)cc1OC1CCCC1,4.6307841425898575
SARSCoV,55752,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,4.609064892896621
SARSCoV,159324,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,4.876148359032914
SARSCoV,6077,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,4.649751981665837
SARSCoV,3955,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,4.657577319177793
SARSCoV,6433099,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,5.335358024443875
SARSCoV,2247,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.1249387366083
SARSCoV,3396,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,5.154901959985743
SARSCoV,43215,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,4.823908740944319
SARSCoV,1547484,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,4.838631997765025
SARSCoV,2202,O=C1c2c(O)cccc2Cc2cccc(O)c21,4.0
SARSCoV,33630,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.444905551421681
SARSCoV,5284373,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.580044251510242
SARSCoV,667467,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,4.860120913598763
SARSCoV,5311507,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,5.175223537524454
SARSCoV,51174,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,5.1598939055432425
SARSCoV,392622,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,4.429457060118103
SARSCoV,7099,Nc1ccc2cc3ccc(N)cc3nc2c1,5.179798540514359
SARSCoV,5291,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.924453038607469
SARSCoV,9850582,CC(=O)NC1(c2ccccc2)CCN(CCC(CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,4.6307841425898575
SARSCoV,158797,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,4.549750891680639
SARSCoV,65663,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,4.0
SARSCoV,4066,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,5.110138278741812
SARSCoV,1687,CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,5.089909454405932
SARSCoV,3315,Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,4.7447274948966935
SARSCoV,16850,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,4.698970004336019
SARSCoV,2781,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,4.735182176990463
SARSCoV,4614,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.300162274132754
SARSCoV,17676,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,4.835647144215563
SARSCoV,3025,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,4.402304814074488
SARSCoV,3926,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.075204004202088
SARSCoV,37393,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,4.939302159646388
SARSCoV,60795,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,4.943095148663527
SARSCoV,51045,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,4.510041520575165
SARSCoV,58505,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,4.0
SARSCoV,3038522,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,4.939302159646388
SARSCoV,4621,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,4.580044251510242
SARSCoV,14764,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OCCC(C)C)cc12,4.943095148663527
SARSCoV,3074,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,4.549750891680639
SARSCoV,10831,O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,4.600326278518962
SARSCoV,941651,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,5.304518323509803
SARSCoV,20824,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,4.698970004336019
SARSCoV,10334821,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,4.790484985457369
SARSCoV,5152,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,4.730487055782084
SARSCoV,126280,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.070070439915412
SARSCoV,4822,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,4.590066876668706
SARSCoV,37464,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,4.530177984021837
SARSCoV,44571,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,4.718966632752273
SARSCoV,127269,COc1ccc(C#Cc2ccccc2)c(CCC(C)N(C)CCc2ccc(OC)c(OC)c2)c1,5.315154638355588
SARSCoV,130427,O=C(NC1CN2CCC1CC2)c1cc(Cl)cc2c1OC1CCCCC21,4.665546248849069
SARSCoV,5458656,CN(C)C/C=C(\c1ccc(Br)cc1)c1cccnc1,5.0
SARSCoV,444031,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,4.250263684430939
SARSCoV,73078,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5.286509456906058
SARSCoV,9915743,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.0
SARSCoV,5318517,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,4.665546248849069
SARSCoV,208898,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,5.414539270491499
SARSCoV,6918848,CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,6.070070439915412
SARSCoV,441082,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,4.459670525209126
SARSCoV,468595,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,4.0
SARSCoV,135403646,Nc1nc2n[nH]nc2c(=O)[nH]1,4.6252516539898965
SARSCoV,4747,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,4.896196279044043
SARSCoV,53276,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,4.0
SARSCoV,5354,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,5.485452247339714
SARSCoV,62867,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,5.134896025358872
SARSCoV,493570,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,4.300162274132754
SARSCoV,3652,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,4.319664486585436
SARSCoV,9821849,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,5.004803708402821
SARSCoV,11249932,Cc1ccc(CCCO)c(NCc2ccc3nc(NCCCN4CCOCC4)n(Cc4nc(C)ccc4O)c3c2)c1,5.0301183562535
SARSCoV,5311217,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,5.140261433802853
SARSCoV,19675,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,4.913640169325252
SARSCoV,23727689,CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,4.669586226650809
SARSCoV,637858,COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC,5.019996628416254
SARSCoV,3058751,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4.97469413473523
SARSCoV,11364421,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,6.219682687859849
SARSCoV,24978538,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,5.325138859262188
SARSCoV,3083542,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21,4.669586226650809
SARSCoV,72287,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,4.935542010773082
SARSCoV,9429,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,5.199970640755866
SARSCoV,46885626,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,5.0301183562535
SARSCoV,6321416,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,4.698970004336019
SARSCoV,253793,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@H]3N(C)CC2)CCN1C,4.939302159646388
SARSCoV,24826799,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,6.004803708402821
SARSCoV,4162,CCC1(CC)C(=O)NCC(C)C1=O,4.600326278518962
SARSCoV,444025,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.698970004336019
SARSCoV,14677,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,4.8297382846050425
SARSCoV,43815,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,4.779891911959945
SARSCoV,64143,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,4.950781977329818
SARSCoV,38207,CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,4.549750891680639
SARSCoV,9804992,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,6.115204636051019
SARSCoV,10461508,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCC(N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,6.6307841425898575
SARSCoV,62887,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,4.698970004336019
SARSCoV,2377,CNCCCCOc1ccccc1Cc1ccccc1,4.570247719997592
SARSCoV,31703,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4.189767482004916
SARSCoV,119053,COc1ccc2nc3c(c(N)c2c1)CCCC3,4.319664486585436
SARSCoV,18104,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,5.199970640755866
SARSCoV,3627,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,4.675717544702307
SARSCoV,60849,NC(=O)C1CN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CCN1CC(=O)Nc1c(Cl)cc(N)cc1Cl,5.015022873584507
SARSCoV,4744,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,4.835647144215563
SARSCoV,9917021,CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,4.749579997691106
SARSCoV,35330,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,5.244887733604929
SARSCoV,6729,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,4.089909454405932
