ATC_code,Drug_Type,Canonical_SMILES,MACAW_1,MACAW_2,MACAW_3,MACAW_4,MACAW_5,MACAW_6,MACAW_7,MACAW_8,MACAW_9,MACAW_10,MACAW_11,MACAW_12,MACAW_13,MACAW_14,MACAW_15,MACAW_16,MACAW_17,MACAW_18,MACAW_19,MACAW_20,MACAW_21,MACAW_22,MACAW_23,MACAW_24,MACAW_25,MACAW_26,MACAW_27,MACAW_28,MACAW_29,MACAW_30,MACAW_31,MACAW_32,MACAW_33,MACAW_34,MACAW_35,MACAW_36,MACAW_37,MACAW_38,MACAW_39,MACAW_40,MACAW_41,MACAW_42,MACAW_43,MACAW_44,MACAW_45,MACAW_46,MACAW_47,MACAW_48,MACAW_49,MACAW_50,MACAW_51,MACAW_52,MACAW_53,MACAW_54,MACAW_55,MACAW_56,MACAW_57,MACAW_58,MACAW_59,MACAW_60
J05AX,antiviral,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,0.0719855546528925,-0.09962346987076455,-0.07813541426709586,0.013630422187265097,0.05136250072348813,0.03212804532261239,0.001869770305115273,-0.029794547573590954,0.001622215767399399,-0.01321419740285129,-0.05019647424421336,-0.010431654496084743,0.036760270058399006,-0.03938769393852812,0.019381255834478826,-0.050449215477131416,-0.03640040645843958,0.026166018182266593,0.000495905849212247,0.026236652281341637,0.010740511859874197,-0.007729321806695324,-0.018291900699345276,0.022514069312438052,-0.00011277738662988663,0.013236887660739684,-0.027308086128445198,0.02346176122081913,0.008234323909340705,0.0074050024793184815,0.044128983642561015,0.028424918377673074,0.032450696538314595,0.020500392676978386,0.012543150202226426,0.007673375717522376,0.014468041014630941,-0.006401456530161844,-0.029059807868076635,-0.036121887991592355,-0.0066576353196132355,-0.04241048506412526,0.004725824054094636,-0.023006437056591958,0.02762874394532199,-0.007936866494536829,0.000515608925651583,-0.06837211820672429,0.004369869212777523,-0.005066294351498798,-0.032869392661909844,0.011387240747441825,0.03575671708861454,0.008228734098433468,0.013927276330791797,0.017313946729118724,0.040285717244992164,-0.002021997333946205,0.0057369322405863305,-0.03510837313578426
J05AB,antiviral,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-0.1303440361527278,0.06219385799114753,-0.15066219561269642,0.10532365466103343,-0.1143404708628164,0.02114109305581082,-0.04446120378553323,-0.011833944784603326,-0.04526345545743109,0.04747726431009991,-0.07608374680651322,0.017482695468772694,-0.024762157260590625,-0.003931860587486478,-0.033378765795675135,-0.0019929849813005163,-0.0010079646526650748,-0.014768395629349411,0.006955417366551572,0.03333344167824042,0.04075882879398808,-0.035880938543349034,-0.045195171210685184,0.03543000134613847,0.015612514608800207,-0.003626349599200567,-0.04931259849933188,0.026171691673136245,0.039735073313807705,-0.012156196397240963,0.0356549746869418,-0.03881119130339625,0.010859982369169283,-0.01876884245921934,0.0061363529105076114,-0.044611041923224036,-0.004867782224680421,-0.02708638672374288,0.0006576831980060205,-0.020738382912136623,-0.004100831457451305,0.02230604700946205,-0.0024191025739432465,-0.017477829945665702,-0.011127087536625804,0.019124714542336933,-0.026501707885409558,-0.010530953096699054,0.0475878505062223,0.021615124725500034,-0.005961163263979762,-0.00800959126838546,0.00653165277447214,0.03425865704764652,0.03589349238195129,0.0014897818701222441,0.0031988407345662773,0.023780798321810116,0.009152292899789895,-0.00021719348383703605
J05AP,antiviral,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,0.17821910215462844,-0.08470398682879662,-0.12339122646366874,0.06925443544955215,0.10803435511390964,0.03373017629838001,0.03077406720558684,-0.06362848048366251,0.0525224594345282,0.00933482615350496,0.03534602210509502,-0.012651313218304587,0.008493375141030669,-0.03209295995234957,0.004721625841843553,0.009013560963686027,-0.025831400521841432,0.0013244375110273822,-0.07103072791591587,0.05421963147755758,-0.0007226287645316753,0.04112797911423759,-0.035703465385318156,0.023609550688957776,0.010662029940702677,-0.007063894441669157,0.02271739561605753,0.012965257147550795,0.03362103411821412,0.005222862574097745,0.03600061382394844,-0.04625057803691388,0.023994704918859057,0.004867603759093349,-0.02202884543236874,-0.020017781889951958,-0.044714159687019736,-0.010914596978649677,0.036495117063516595,-0.04760069043413048,-0.05909735356077787,-0.06172224822153088,-0.020752951929830826,-0.008242235156159624,0.007338705951937544,-0.012347281847934202,-0.009285977599837857,0.014841902217967624,0.036293331676460316,0.002627572114052008,-0.029775991082783504,0.011752183230734148,0.00011176298865658851,0.0009835000723921045,-0.020524825092326268,0.03838148918483006,0.032021000566247904,-0.020046234542841976,-0.018173489769844352,0.008947802129191218
J05AP,antiviral,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,0.1870562734908376,-0.08750895448433106,-0.13225386122071997,0.04316491933220781,0.08972162071583056,0.029574106770904753,0.020021700618422386,-0.0729312064252765,0.03770988390157418,-0.014482549107903326,0.02891329878546277,-0.007890115628874442,0.02080936581676258,-0.02397689195131366,0.011620034537115968,0.017801196590740958,-0.023431527220838445,0.010408663260778186,-0.08360810640125974,0.05546127372694035,-0.0009923411385793024,0.023552768650567206,-0.027878015416035563,0.03022443095301517,0.012898554705033552,-0.01919171325573567,0.03528464598037277,0.015271189865030704,0.028683528543324933,0.00509673988823983,0.050952219345258565,-0.017892443353433454,0.013357592412691511,-0.0027799944977944906,-0.030352695027061706,-0.015276141899345109,-0.030383015447179945,-0.021836198600152547,0.0380610901223065,-0.039734229611261586,-0.04840368354513361,-0.048887313789352696,-0.03885220919495841,0.0003925099211138641,0.009640723501523875,-0.004659227170732137,0.0018774653184695372,0.002779879015692162,0.03195692250074697,0.005585136303176913,-0.017348519660708724,0.019085964734876983,-0.005558496594327521,0.02814181930643367,-0.016952326424244525,0.028944049171933373,0.02044632086146681,-0.040423123588468446,-0.024133141964237617,0.00807670220313347
J05AB,antiviral,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-0.11448142105801737,0.08640442750201546,-0.13586272788180742,0.08215769470881952,-0.07634671015417341,-0.017296068125125172,-0.040274461774508774,0.030115299663891114,-0.06452980463974628,0.03824326175078954,-0.04648181628760676,0.017029795520032573,-0.07560309272402302,0.0011866548660627238,-0.019871364990203748,0.041833152261177994,-0.0005808112021950876,0.016063726027159414,-0.016973498055820838,0.03824844299625513,0.03923310206604068,-0.019751810705767224,-0.002362820368702827,0.035085709461902065,0.01746766180481345,-0.022260898094609273,-0.0273711480715277,-0.005895948996978968,0.032516206495339255,-0.025835998014939812,0.015032106356219986,-0.028013949797304576,0.03287169065132783,0.010696621516943106,0.031567230688325704,0.024903720101965586,-0.016033956872470338,-0.01625757169224493,0.008818630143165456,-0.01854841622301088,-0.025844050930748486,0.0039265753421749774,0.01096694998180537,0.00137081777320118,0.014218000059581386,0.017033049183756567,0.005466079305823518,-0.02895217719739514,0.04250051647681352,0.018661045720351675,0.01868661269323467,0.004731426453555932,-0.013160362366113107,0.05950718416972864,0.02377573822140578,0.01629992319384253,0.022755579842210064,-0.010584710154195702,0.008204752986838539,-0.025890986225258483
J05AE,antiviral,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0.13385519269008367,-0.05606475588423925,-0.061266223796189526,0.06481874380736247,0.09475986961135013,-0.068186308637357,0.029866884728369646,-0.08299974230679844,0.03414160657911728,-0.024162382425947107,-0.008772987016126376,-0.07904250640965504,-0.01615490283526872,0.03589733857237412,-0.019718343358540287,-0.010040680558725285,-0.05636125011487326,0.012547161443474335,-0.0022362946432072754,0.019062556112344795,-0.030515538709121652,-0.004230478783019902,0.006893232552824104,0.015127138637031065,-0.039620573697014466,-0.012278316756614454,0.025977697100886217,-0.005561960327274419,-0.007413788026397122,-0.02186896647438676,0.013210335214906698,-0.014628109331046453,-0.0071245344404824084,-0.01414941220318907,-0.007218326573508639,-0.021963888995108875,0.02841618078084256,0.003711988229034771,-0.004742236631716029,0.04080529097753963,-0.009653886283618691,-0.017271285397812412,0.030340173661777575,-0.011013249489490083,0.0037279437224185495,-0.003958310163931758,-0.002913104584186848,-0.018050024084341115,-0.02262714338281962,-0.01368308269142779,-0.048447524600906816,0.0021300581046892753,0.002928401523771167,-0.003220650416380054,0.009656754048031374,-0.017543760621664,0.0020212390307314775,-0.0007842115436490244,-0.00823994228017057,0.005927538991084471
J05AX,antiviral,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-0.10378936151996801,-0.01561159751409199,-0.13813261884882477,0.11371535560697568,-0.0689886351349443,0.0005895376268177932,-0.00798052706009701,0.013161065570650169,-0.06780279363125895,0.031123912829313725,-0.08796780255200491,0.0204004931595044,-0.048177707087702686,-0.0026286056523596585,-0.06262235040870084,-0.012235806553683296,0.0036340439354905947,0.013794790144036263,-0.02106247559396976,-0.0070677757162820425,0.00353639876819814,0.05757399352483774,0.01391651775199568,0.042847393176054,-0.005212427122331921,-0.009706324257412911,0.012928176162699749,-0.03395697952251723,0.027716918177791473,-0.013565595190882376,0.03663752980717763,-0.040604487233860564,0.030791938219865676,-0.025069430210635287,0.037207817538117166,0.04822540818208698,-0.0025207095995339514,-0.040225460051907955,0.003254803517105994,-0.014665332956273825,0.012302357340023676,0.010526958913857722,0.006359012874532666,-0.004725904351366492,-0.00607034925846265,-0.007681641073031256,-0.03215025059908558,-0.01294658306181264,0.021567367219736483,0.011376546566665466,0.0013971306900205445,0.014662821039944889,0.0009959763968720153,0.020007298548017576,0.004636009529349349,-0.008941047834679278,0.053510028128568574,0.0070526302667029165,0.019235479178782693,-0.0015473392632983675
J05AF;J05AR,antiviral,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,-0.13255015920270857,0.08748343288347202,-0.12801147359464182,0.0976092549637651,-0.0765137416922761,0.0004942465605884544,-0.04922794374712,0.00281240489120671,-0.036217905466522135,0.019501041429800865,-0.036538454039147975,0.008013014507653293,-0.05708285176968208,-0.0007809523651780004,-0.022998535802436073,0.028426628281557342,0.007359279058777826,-0.00883052773433058,-0.00856635705146979,0.035456440698102484,0.03340684582518808,-0.015910665231215544,-0.004810882754312585,0.02325169203085995,0.033592701154480396,0.006265258088153062,-0.03410598939223822,0.021614691558971097,0.05312237224941753,-0.012309267251001003,-0.018490907392643304,-0.019342746999287983,0.017775586722371638,0.00869707120044393,0.024685905380890105,-0.009892462038704593,-0.008353577330311914,-0.010440583809327882,0.012727956866228044,-0.008655294959848184,-0.039107580279538576,-0.01727410328995966,-0.018594130928161527,-0.005478915537850055,-0.002609417374576803,0.023484521368084176,0.006339775954320646,-0.026668585628961683,0.030230059323389027,0.03539246070646219,0.04365189030612,-0.00907344032355517,-0.0002669046536303236,0.05284902718384421,0.010932415828209474,0.038135954611041134,-0.005590469172439702,0.005191051400210728,-0.0014387477892063346,0.008309383446666981
J05AP,antiviral,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,0.1585552308929283,-0.10633834784399417,-0.12947087738284574,0.0668487508676828,0.10536991595947541,0.051044290924499164,0.03526746928814741,-0.06845814646322347,0.0658642755703656,0.006494840181926406,0.028646959510105853,-0.016783314381695547,0.02032526418109547,-0.05098041371232636,-0.004391840914433197,0.01409779581092523,-0.03524741021561417,-0.004414630914610978,-0.07664415865313054,0.08267615311872573,-0.0001099377819559974,0.05602497323342866,-0.049274105800504495,0.028114621222880772,0.037604435697053344,-0.012898517650159688,0.02378733337165183,0.018982431420528113,0.043417005183554645,0.007501226289369409,0.024917732462032206,-0.0448398776229476,0.020106022034898488,0.022584753969315474,0.002605249678388484,-0.03068544362388392,-0.04087737055199097,-0.016686635839668965,0.03534236563642674,-0.03675457772518083,-0.042071548178561166,-0.05637276877416523,-0.04580106680307206,0.0062417402305353685,0.0037065021239253496,-0.02827444120397134,-0.012155674628858634,0.011274027459211675,0.021470511290727065,-0.007239721739115974,-0.021753132092050573,0.019159033107612883,0.0071878203066240345,0.016783031920575783,-0.01160480383814923,0.06756895589787656,0.005216424439610382,-0.00017905289553134945,0.010955879023899585,-0.004795357097143824
J05AX,antiviral,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,0.027202718152138254,-0.09463883786158779,-0.018732489215611735,0.0055254710269914365,0.027731239979151275,0.0022698118500493534,0.013446367505506342,-0.02103111823183065,0.027475618297913677,-0.004260417636958638,-0.051437022308674495,0.0012621487758273592,-0.02947848293160248,-0.02688357221772723,0.04515018149070704,-0.09207889364032143,-0.04924188566197173,0.04884461830593305,-0.001813661709451117,0.010346835069355345,-0.0014829425689964195,0.0584318980854064,0.013538945673892935,0.032985515681328334,0.03255617118657838,0.015942405364011307,-0.0261121762793207,0.012353267350687567,-0.02989812348114218,-0.04707347033398902,-0.024079466571634567,-0.02296761974628738,0.05114059381259552,0.04433990976846105,-0.009300304417418134,0.016823370401046638,-0.022692693652238017,0.037662003294473896,0.015621815408846444,0.02530932466712969,-0.021047670424142923,-0.03357964608134976,0.06185230893311207,-0.03007267220027162,0.04123943546933803,-0.057385360938891655,-0.011418684339645198,-0.013806110872801428,0.003695338210462993,-0.010285103129463468,-0.05131019711940301,-0.009471114603903827,0.039647603702273146,0.010334822988558428,0.0116812395224587,0.03002770267635554,0.004213279109143134,0.011361835375106807,0.008706766636752046,-0.03859930760686339
J05AR,antiviral,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,0.12500275381171658,-0.10303346794310939,-0.07423419189412504,0.021372742006439405,0.08534333155426933,-0.0657572279449092,0.031129136074609046,-0.06908153668051177,0.04436940391511636,-0.04287112353791227,0.0012430400912570739,-0.056393205502807464,-0.0441639438719641,0.04551751881234077,-0.035525142256849954,-0.03368912424963316,-0.04638628968743681,0.022754095196010744,-0.040723261855993474,0.019343627417165568,-0.015195005070776861,-0.025523225710368438,-0.004425621370032568,0.0033632814224316522,-0.027930149150803545,0.007763283352917984,0.03389689624100848,0.0007294158199402561,0.008425262697381228,-0.018366424393783887,-0.006271041174030654,-0.027980929765449032,-0.0019548560060453973,0.0029130599812631393,0.009422273397258388,-0.01083045824454626,0.0386165183272813,0.005900722176887002,-0.0026906759660097652,0.027158182211997388,-0.01802151193138362,0.019835326349733166,-1.8711577889173395e-05,0.0067479553429700915,0.013348622168340363,-0.03923684739383468,-0.0019325904293943392,-0.012147705076989796,0.016212803026311538,-0.006606208447552558,-0.01606336849840371,0.0364763084903969,-0.004921796299645559,0.010281021089328931,-0.0008131131433500895,0.010745268955385138,-0.010126583377027275,0.015359040116254098,-0.007037644716040882,0.023575910793701662
J05AX,antiviral,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0.03029830639852675,-0.005716696761878311,-0.10031138931251612,0.004986005255091203,0.09243453081933248,-0.014756459319320481,-0.024943752675784123,-0.07795282100251877,-0.026391720566545936,0.01609203779806274,0.008439737205414714,-0.01880702584427302,-0.000869584848978616,0.01300079903214027,0.04472393847489689,-0.017740864148760936,-0.04049311900070613,0.020507702640209284,-0.050465679920114824,0.017453176914295612,-0.005359642100342626,-0.021678398614971867,0.02238231961682965,0.03946582680459386,0.016601346553324396,0.0035682490258594985,0.01289509276260227,-0.032965444095762395,0.007759700277211703,0.004313651583443375,-0.009313367254805612,-0.02423800375664644,-0.03628386662840291,-0.012586521909619125,-0.008289375158060426,0.00010593661994161892,-0.002114695628964141,0.008883724313792907,0.01567117815714708,0.026359828592523765,0.005406725673177074,-0.003983828335913098,-0.002366418330513936,0.014851282319879627,0.03266166375104626,0.04650268771799913,-0.005523492369447804,0.012201176707151271,-0.014789965901155212,-0.0017053258115186784,-0.012595901403490779,-0.019680692006997985,-0.020837682175188773,0.006240246595239412,-0.003072444922979355,-0.01636766570304202,0.0011029372558775277,0.035704569055772684,-0.009181241908539035,-0.008967023534223805
J05AX,antiviral,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,-0.1054279571289847,0.010538304157340871,-0.15073420457630587,0.1303376327807605,-0.05864520886547878,0.000897679568644897,-0.017549699840152786,0.028901721098153324,-0.11165642078879782,0.03541196585285246,-0.0466722871528409,0.015191180125163656,-0.050148251642386545,0.011097190384639403,-0.026064180967199622,0.02456102596258394,0.006490902766543238,-0.0037792326982374596,-0.0042965834847817005,0.04383084908121785,0.0037536498111953275,0.011056050585433855,0.01176002299306429,0.00566009095625741,-0.018652016058421525,-0.014970056744792916,0.0061912946492225784,-0.03691712709376042,0.04999831400290172,-0.030119557896973535,0.018119738506253893,-0.04517247446889797,9.289303762125695e-05,-0.022993324429601315,0.048351684002778166,-0.016097649836199716,0.013339798246619607,-0.015154211936866537,-0.02382896726200152,0.007911310447035714,-0.03451426606023657,-0.01826647933669567,0.014747145641913074,0.01087434242062561,0.04725506089207772,-0.026968998838822925,-0.014974816193308024,-0.02447349290339963,0.02361939389269225,0.0020388758311841726,0.00589072634800209,0.0057754824049420315,0.0029150073225391038,0.003920047182147041,0.0005523176140592445,-0.013739545215924059,0.0075790798098638035,-0.008327613831060532,0.004851217203436642,0.0003457039001722312
J05AE,antiviral,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.09641157500037953,-0.03712034401932391,-0.0496399072753501,0.018104077878954097,0.05367978210263238,-0.09158534375106309,0.016140023452804995,-0.058466879995355256,0.023280625874872708,0.004902477689349443,-0.00684515267557608,-0.036572864374612775,-0.038943293238090565,0.052248029141149094,-0.0017711973963909977,-0.02412157755736078,-0.043553528033343954,0.053678028657783594,-0.01822023020775134,-0.016831604791609906,-0.004832251386279576,-0.002010250879292774,0.030023605585955335,0.014448553546017418,-0.017354074470544156,0.009366637725775753,0.05193819304029131,-0.007700037400874297,0.028218033235111448,-0.009099936571009819,0.026488634070575136,-0.015086581551939832,-0.01655325952116604,-0.021993039416312185,0.019361980926840345,-0.007911685742992936,0.009084519647965255,-0.02927937294752482,-0.022640640928532973,0.06159179720225223,-0.02014420284953087,-0.018870839945242808,0.020849926815777343,-0.0058645113198647625,-0.0013011831377313446,-0.030557180389115104,-0.026126760718945055,0.01418564759093467,-0.015949144294866952,0.009204429550773248,-0.011298333316533576,0.0063280900374742734,-0.004287920554826212,-0.006236738425957315,-0.011928118371082073,-0.026495307062066167,-0.02345615821685012,0.008777605887768616,-0.022670303721069946,-0.025581734578726742
J05AG;J05AR,antiviral,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,-0.17673722567254752,0.03824592636601821,-0.04141040399575158,0.08258118568536596,-0.07069189416810996,0.015554672520791027,-0.0006997782510401538,-0.038160129988263486,0.014504417669589282,-0.06181552560171784,-0.038836610980327785,0.02052721224894021,0.03098923183749218,-0.04980488502493754,0.029106253945215634,-0.019325973675166995,-0.07360303343834232,-0.023237326374014808,-0.019089340592710415,-0.029875074004215227,-0.01035553425097324,0.04089591033880645,0.006174598650583034,0.02774018372200876,-0.015768388960155245,-0.025992889606971825,0.041242485208806814,0.03050884810500224,0.04357686087105918,0.018502267888031776,0.04689964276483154,0.019452911505848873,0.05425243233647084,-0.030010895376886774,-0.0036745138106358483,0.02050769953750078,-0.02831768540770363,-0.05373461819834288,0.0020398633258055573,-0.007114152172003471,0.007278997476295679,0.00448661765740143,-0.01514824587989285,0.015263112700479548,0.01569788523172885,0.034404198475855574,0.016541144642789662,0.0058212941671877865,-0.019241714499939694,-0.02901580147397958,-0.020319559050102468,0.01441408772230714,-0.012021761632607727,0.024967198899487182,-0.0023287299333348173,-0.0033393026526199084,-0.005096124719866084,-0.0022602819777830328,-0.025961215410598277,-0.013527756158366159
J05AP,antiviral,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,0.14442470181123518,-0.09058163320651215,-0.10525363432807497,0.05981453449383227,0.08930213453980551,0.03933579443003448,0.042134732344104864,-0.0657163933213193,0.06845650851111795,-0.022412702256051374,0.03679973748183637,-0.03867406594400714,-0.016592676202417292,-0.027794633431633367,-0.02719226404995203,0.023153584966625937,-0.04291050651802105,0.005785293706446173,-0.07155841138535902,0.0726003393693776,0.012776094367873431,0.061375258569474886,-0.03761966310274479,0.013397139091010434,0.024744875902061106,0.005824836874435639,0.019201811289761936,0.014759479630676727,0.06292676590046829,-0.024189016537216265,0.023262507699285957,-0.04451393276011023,0.004460397606449534,-0.006441424904919859,0.010958024614212927,-0.006016076168073174,-0.02220603587718395,-0.0295499005963843,0.04073006520083445,-0.016682329783408948,-0.053308129443471415,-0.04593583325803562,-0.05319927770982777,0.0023384689880776004,-0.0033073576644323775,-0.012181370538097685,0.003052818089735926,-0.007866905562791265,0.025467339155026702,0.005184554707096018,-0.03368046596734088,-0.009387497689476406,0.007136539698534016,0.033196588161925646,-0.0010626377695930097,0.0754422070671836,0.013068693289070758,0.005154807275871584,-0.022471875544076175,0.016719697962039922
J05AH,antiviral,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,-0.0891419481954268,0.06863019168297872,-0.124895068270891,-0.01127008964792536,-0.023063304431172296,-0.05247708528523798,0.004112856268388091,-0.0009463756878515181,-0.030433714107618873,-0.06223185052409099,-0.00024172592561539329,0.016629430825188998,-0.04267106030253155,-0.0071312290127206295,0.03415586676712984,0.030575544376199505,-0.031736160563247455,0.03705602663861535,-0.013966342810445308,0.014112450716349739,-0.02070740076328519,-0.030499865754753722,0.022870096084048802,-0.020347082207549955,-0.01028744976034232,0.008578546959930855,0.04618553759815135,0.036798293229727524,0.05902009627219889,-0.005629058176360141,-0.055932330015620396,-0.049517937089564305,0.018297657452447234,-0.006923070263979536,-0.003952485487208659,0.01693734297146157,0.012999252262792136,-0.023629550651050612,-0.019347439294393493,-0.015740175228857477,-0.01246490368265956,-0.01676744075697386,-0.0029018188443358586,0.034018061214521486,0.04040670471285214,0.0027563315230845,0.010366560992869315,0.007275303743258969,0.0069470446770922845,-0.004890999505476959,0.011370878441016948,-0.026226522943363785,-0.014744957404914365,0.013382747334560543,0.01392663607724652,0.019702719701814256,0.003209811905769515,-0.026216969267528176,-0.0033342514241472623,0.0022513691562898244
J05AP,antiviral,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,0.18109119044179833,-0.09927839346447467,-0.08728785467002559,0.05932547465537989,0.08054361038702251,-0.009879532144707735,0.047098079427708536,-0.10570427666349322,0.06772853299389148,-0.02636987234489506,0.005739763991126769,-0.03520594398438148,0.011354559588778648,-0.01615284664418014,-0.0293358797477386,0.0014685025684387874,-0.0217156899302978,0.045600625348670175,-0.06084283471915587,0.06165909615431617,-0.001877457017146626,0.0022152512512431683,-0.042924566512710025,0.00038036660322347815,-0.00614790584325207,-0.0374540568257316,0.016036495426480744,0.0005118933655410352,0.02466288279277936,-0.006945224479125156,0.04759905386172867,-0.0313521490331171,0.008573422669032436,0.013891656219416685,-0.035506187484694654,-0.04263610150187579,-0.027112558530772244,-0.015568059898461863,0.006306757097264847,-0.04605156727576134,-0.03145160824028033,-0.035664630758087214,-0.026393418638960664,-0.01411976953224129,-0.014230573072378249,-0.015995682743859145,0.0104613909433631,0.01758353760067856,0.025404871404988653,-0.011942612010405114,0.003018765047813869,0.03689675298491313,-0.0012118023763533657,0.01735460782525227,0.00360752478291366,0.03944964457985952,0.02444988439054083,-0.0114212109236583,0.019656860989861205,-0.012348083665292001
J05AB,antiviral,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,-0.1335624078046765,0.08353905206939027,-0.13881365446660368,0.10432949819965147,-0.10688173980527593,0.023241674211712807,-0.052430843690191485,-0.036524284615174915,-0.032610844613073245,0.04528429764994756,-0.07075499601057639,0.02191725789905874,-0.0012930310110304197,-0.0028300332282475624,-0.02958945887809987,-0.008556664775263352,-0.015579480717350026,-0.013267642167286157,-0.015027729699859091,0.04200312873623218,0.025070728704540232,-0.028226855148197443,-0.043612885804779906,0.03512955469860456,0.004443465619614943,0.00486395415677842,-0.04196511782708336,0.019244056633634515,0.026500187045482147,0.009425801482625104,0.03360113913001201,-0.028215454235609602,0.012520968782247607,-0.004376213785110685,0.0201108099433615,-0.02341307764574101,-0.00215626094736171,-0.013795043260594879,-0.0035651392050112824,-0.014007117630689582,-0.005123007804786819,0.025548616438285706,-0.004738328457926613,-0.015050035867979683,-0.017523287340634804,0.01795556821850435,-0.029540953442376346,-0.009547997088083545,0.03445575998703203,0.021346153394093237,-0.008839840347671223,0.0013808111910306488,-0.0005905201559758076,0.03887543076600085,0.025796503878768147,0.0007363667654182553,0.011329802177780124,0.03999160734560468,-0.002822956023902602,-0.0005328037390264512
J05AH,antiviral,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,-0.06746875888983642,0.0754668875001021,-0.1462090143422754,0.045641825433753884,-0.011127175394012763,-0.03534840001096962,-0.005031352688380654,-0.0010557977210891578,-0.03321209609790313,-0.011780797452914087,-0.0038091032318380673,0.02021173988155315,-0.02645548732536264,0.0024200960228891073,-0.024688789995645,0.026202160071076848,-0.04350269320604666,0.03842178156925019,-0.04072961842186748,0.01803432249602191,-0.0005990644571534538,0.002730303640288796,0.03221177311964943,-0.010623818216059164,0.01411025068492187,-0.015234702240517258,0.08615558288372199,-0.02772073890465912,0.032178596689762924,-0.017164301771354612,-0.04063043363783959,-0.026928183071281683,0.012450251372245716,0.015508820531256004,0.01824970895880592,-0.0024342477002215826,0.005010452161016261,-0.007187939349939422,-0.021354446265437966,-0.018704912588615903,-0.018738125511728793,0.0029791150844425893,0.03728876938004985,0.01674344435777941,0.044464820189465355,-0.008285508190538159,-0.008689879907534552,0.010762736285462399,-0.02254048208327858,0.007276374661741303,0.015427471336961651,-0.010378032546109096,0.004035487333849314,0.04739501381456607,0.019630273127552354,-0.01144625615122332,-0.008391193637178877,-0.02480104591873312,0.00477661984049018,-0.020226134767410323
