Starter_Name,Canonical_SMILES,DORAnet_gen,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC=O)[C@@H](O)[C@]1(C)O,3,5.2630482335013635,0.47941691555874466,4.323391079006224,6.202705387996503,5.456972516386902e-06,6.27039084434792e-07,4.7490738271034795e-05,0.8263712,0.052333046,0.89965594,0.34695417,0.081972376,0.4468035,2.1666152,0.10786281,0.03588871,0.0074916333,0.004804478,0.2681592,0.044386838,0.041504752,0.013849253,0.010048257,0.0126260575,0.120468415,0.005306744,0.50502604,0.004869961,-5.669305,0.54612654,0.025832832,0.67478704,0.00059148617,0.0039727506,0.036846764,0.0021515586,0.0078566205,0.0033511028,0.19101332,0.0012398821
Adenosine,CC(=O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(N)ncnc31)[C@H]2O,3,5.263047459272297,0.4756668840129943,4.330740366606828,6.195354551937766,5.4569822446949515e-06,6.377426294509098e-07,4.66938445757579e-05,0.9669862,0.13630186,0.96504515,0.3898612,0.16073892,0.45768005,2.874267,0.28828526,0.07792524,0.019697644,0.021376254,0.45259732,0.026153281,0.016858887,0.031863444,0.030943904,0.014481033,0.1374279,0.0057804943,0.68441033,0.0044422094,-5.2898593,0.93030846,0.111313894,0.8069647,0.0022531883,0.0036946093,0.03764941,0.0017969615,0.010103151,0.003907797,0.3297901,0.0020126314
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(O)OCC(O)O[C@@H]12,3,5.263040341860775,0.4754876663484109,4.33108451581789,6.1949961679036605,5.4570716768848165e-06,6.382691180787304e-07,4.665685749656643e-05,0.8241418,0.06704153,0.9476302,0.30515376,0.20255771,0.40461722,1.9714016,0.26930884,0.04215382,0.018644076,0.013977823,0.34248802,0.023669686,0.018689465,0.014439081,0.022734568,0.016136032,0.12283419,0.0066839196,0.5503608,0.0038584904,-6.112319,0.48371917,0.028096318,0.5641549,0.0016256114,0.017174125,0.03189243,0.0076311575,0.003323723,0.0073649795,0.15593836,0.0022520574
Inosine,CC(O)O[C@@]1(C)[C@H]2COc3nc4c(ncn4[C@H](O2)[C@@H]1O)c(=O)[nH]3,3,5.263039581111567,0.4758108102352445,4.330450393050487,6.195628769172647,5.457081235989913e-06,6.373400804226593e-07,4.672503194282779e-05,0.7778037,0.12936029,0.9712184,0.3215831,0.1629469,0.363975,2.0178883,0.21118319,0.07481395,0.016423479,0.02783164,0.3109951,0.040319927,0.03173118,0.04579353,0.027827581,0.016919877,0.12512888,0.013662837,0.5644762,0.01696605,-5.583079,0.8827375,0.13448432,0.8288059,0.006553923,0.009497283,0.093435735,0.010125941,0.018486379,0.005524402,0.26281244,0.0042072786
Xanthosine,CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@]2(CO2)[C@H]1OC(C)O,3,5.263031162271771,0.47621318484037684,4.329653319984632,6.19640900455891,5.4571870230535165e-06,6.361960896977521e-07,4.68108664715814e-05,0.8603737,0.05805101,0.9558504,0.2955491,0.21492378,0.49037662,2.0075116,0.19969158,0.034948356,0.010440456,0.010111383,0.28445035,0.030851359,0.022971658,0.0075895973,0.013533945,0.016270503,0.14390191,0.0059377695,0.5160459,0.006239125,-6.1637764,0.46987718,0.03161727,0.6698687,0.0011732907,0.008927766,0.035807736,0.0052836286,0.0033657649,0.0091019925,0.17254534,0.0012421065
Xanthosine,CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1OC=O,3,5.262999503552329,0.47615122122502423,4.3297431099512815,6.196255897153377,5.457584849545366e-06,6.364204156073206e-07,4.68011893703375e-05,0.7275721,0.01464087,0.95532477,0.20721619,0.20013246,0.47874174,1.9946632,0.07547248,0.012031075,0.003448094,0.0010791707,0.10785153,0.015497604,0.0207749,0.0042607402,0.0017800005,0.00496409,0.09765048,0.0017185168,0.48877278,0.0018362778,-5.805068,0.4550666,0.013028909,0.73697937,0.0003847283,0.0015926964,0.056326866,0.0015434831,0.0032728694,0.0042296723,0.1155534,0.0006181508
Guanosine,CC(O)N(C(N)=O)c1nc2c(ncn2[C@@H]2O[C@@]3(CO3)[C@@H](O)[C@H]2O)c(=O)[nH]1,3,5.262997078200445,0.4783605612588618,4.325410378133076,6.200583778267814,5.45761532794473e-06,6.301097819362473e-07,4.7270437504223455e-05,0.9223078,0.058758967,0.9150265,0.24881513,0.115231454,0.51720417,2.126507,0.16568792,0.05341811,0.007885279,0.0072649876,0.31921285,0.046422716,0.020810857,0.012771887,0.0074840775,0.017922092,0.12692396,0.0037268368,0.5596504,0.0013704987,-6.059907,0.26747438,0.015421527,0.58066666,0.0022995656,0.009221542,0.013450811,0.0031396814,0.002888883,0.0056185364,0.14048682,0.00047587478
Xanthosine,CC(O)O[C@]12OC[C@@H](O[C@H]1n1c[n+](C)c3c(=O)[nH]c(=O)[nH]c31)[C@H]2O,3,5.262971425633696,0.4753900470392095,4.331206933436845,6.194735917830546,5.457937703618761e-06,6.38651714155647e-07,4.664370785564552e-05,0.8804878,0.03122441,0.6498662,0.0968532,0.124012195,0.55390066,2.1595433,0.06826192,0.022353703,0.0016456811,0.0031424805,0.10180924,0.028575992,0.03550489,0.005937406,0.004779445,0.016040856,0.14021067,0.00071797986,0.35770422,0.00043801256,-6.2170253,0.041273735,0.0044310847,0.29288852,0.00045852578,0.011233575,0.004295376,0.0019304219,0.0012141771,0.005695144,0.045802396,0.00022387016
Adenosine,CC(=O)O[C@@]1(C)[C@H](O)CO[C@]1(CO)n1cnc2c(N)ncnc21,3,5.262970354256776,0.47900207448606424,4.3241262882640905,6.201814420249462,5.457951168021236e-06,6.283267937685891e-07,4.741041007313092e-05,0.8186014,0.05934786,0.93803406,0.28915712,0.086624004,0.32230976,2.4817114,0.10150615,0.021716416,0.006580894,0.004272974,0.14656255,0.011318156,0.020951685,0.01019979,0.01183377,0.0039215297,0.06224324,0.0015184564,0.5560049,0.002962789,-5.5874605,0.95302045,0.110376775,0.8458459,0.000330825,0.0013867263,0.06951116,0.001311362,0.013250865,0.0017911724,0.2940274,0.0027558515
Xanthosine,CO[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1COS(=O)(=O)O,3,5.262965938372361,0.47692301643226304,4.328196826165125,6.197735050579596,5.458006664475924e-06,6.342565332372388e-07,4.6968119661955354e-05,0.6465959,0.010649469,0.51664823,0.075229384,0.17434847,0.5359575,1.9519136,0.03939293,0.0042935503,0.00040187337,0.00025524912,0.028715992,0.008548906,0.024834422,0.0027551162,0.000766395,0.009787226,0.15246494,8.444766e-05,0.26177984,0.0001243904,-6.931121,0.0029586363,0.00047359447,0.12872264,0.00014400609,0.0073984116,0.0031575356,0.0014136357,0.0003336465,0.0057276688,0.015062096,6.595669e-05
Inosine,CC[C@]1(OC=O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,3,5.262953268369855,0.47695608544809565,4.328119340891587,6.1977871958481225,5.4581658973691174e-06,6.341803833132831e-07,4.6976500294059515e-05,0.8294076,0.060254883,0.94684756,0.28917974,0.14646204,0.4729132,2.1547334,0.15269445,0.042518463,0.018290464,0.008979609,0.23822717,0.025671542,0.024782112,0.022600612,0.01328429,0.009943039,0.089829616,0.0062205396,0.62820446,0.005524692,-5.6757727,0.7582269,0.08151582,0.739963,0.00229881,0.005834364,0.080687724,0.005448519,0.011984522,0.0032153402,0.24619798,0.0038227413
Xanthosine,O=c1[nH]c(=O)c2ncn([C@@]34OC[C@@H](O)[C@]3(CO)O4)c2[nH]1,3,5.2629446669766615,0.4750086647094692,4.331927684146102,6.193961649807221,5.458273999815424e-06,6.397913294943213e-07,4.6566362630466854e-05,0.79198205,0.021924157,0.9684423,0.16856377,0.14240989,0.46142226,2.3148994,0.11719636,0.024668839,0.0065752654,0.003917423,0.20507345,0.030361336,0.028351862,0.009497736,0.005933714,0.008196594,0.102032796,0.0038154502,0.5210342,0.0031842687,-5.8932934,0.5641082,0.02641877,0.7162472,0.0011411433,0.0029247752,0.049664784,0.0028798124,0.004388767,0.0014863668,0.14435297,0.0009979157
Adenosine,CC(C)(O)O[C@]12O[C@H]1[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO,3,5.262944340264507,0.47710241887780613,4.327823599264008,6.198065081265007,5.4582781059811754e-06,6.337747297327747e-07,4.700850078827742e-05,0.96029776,0.22641513,0.9635199,0.38453302,0.13989796,0.42245823,2.3613112,0.40434465,0.12366911,0.049762204,0.101133086,0.4662768,0.035185866,0.016459148,0.054045625,0.093059786,0.031299345,0.13882671,0.018574487,0.58307105,0.010240586,-5.5519905,0.94122946,0.18207487,0.81980026,0.0029205314,0.016579123,0.037945166,0.011235661,0.01206593,0.005819022,0.40245542,0.009799152
Xanthosine,CC(O)[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO,3,5.262940934476733,0.4755592348185093,4.330844834232455,6.195037034721011,5.458320910599952e-06,6.382090602116616e-07,4.6682613927811947e-05,0.8035282,0.031669278,0.96258736,0.18003231,0.1533352,0.44031745,2.134609,0.10216242,0.025061276,0.005831276,0.0053680753,0.17561318,0.022803083,0.021367239,0.008401385,0.0073808967,0.009881339,0.09892851,0.0052244454,0.5602379,0.0038673268,-5.9884086,0.59373504,0.045601033,0.77180886,0.0014682517,0.007520133,0.044775933,0.005252083,0.0041436125,0.0018971812,0.1407243,0.0008234953
Guanosine,Nc1nc2c(ncn2[C@@]2(C(O)O)OC3O[C@H]3[C@H]2O)c(=O)[nH]1,3,5.262937705972347,0.47595100962184894,4.330073727113524,6.195801684831171,5.4583614873957286e-06,6.370863720570887e-07,4.6765574392815806e-05,0.45177203,0.019283433,0.9569356,0.22629014,0.15466699,0.27104118,2.3423843,0.06373566,0.00718777,0.0015517753,0.0025908907,0.08299701,0.0043647354,0.02114563,0.010469603,0.0031323726,0.0049778954,0.08522227,0.0005258734,0.32700402,0.0011211645,-6.61299,0.27771086,0.0060266233,0.5601997,0.0005351467,0.009185374,0.018065792,0.005172087,0.0009691011,0.0018611411,0.054189134,0.00060989015
Guanosine,Nc1nc2c(ncn2[C@@]2(C(O)O)O[C@@H]3O[C@H]3[C@H]2O)c(=O)[nH]1,3,5.262937705972347,0.47595100962184894,4.330073727113524,6.195801684831171,5.4583614873957286e-06,6.370863720570887e-07,4.6765574392815806e-05,0.5178437,0.03143116,0.93838483,0.2833513,0.14706449,0.28980216,2.2198627,0.081856534,0.010773392,0.0022909306,0.0037629139,0.11820392,0.008090583,0.025099635,0.014926684,0.004609308,0.008557382,0.10634925,0.0008448555,0.34618846,0.0013335968,-6.585462,0.24234147,0.006110222,0.4953928,0.0008506317,0.012219993,0.01632801,0.00678016,0.0012106074,0.0031922658,0.063794896,0.000794324
Inosine,CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(=O)[nH]cnc21,3,5.262907598478812,0.4753375374469811,4.331246025082729,6.194569171874894,5.458739901781666e-06,6.388969694863104e-07,4.663950955857803e-05,0.7819287,0.10120392,0.8939349,0.36229303,0.11153927,0.404535,2.1445231,0.113819644,0.045295395,0.010707842,0.008201965,0.22300887,0.03276173,0.035407227,0.026413843,0.011911264,0.014266916,0.11968477,0.006590335,0.5694895,0.0077811056,-5.5766935,0.6923639,0.06743534,0.73924744,0.003115414,0.007380883,0.065060034,0.005165287,0.016493412,0.006253569,0.24420531,0.0028319375
Xanthosine,CC(=O)OC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@](C)(O)[C@@H]1O,3,5.262895296407699,0.47465419835999645,4.332573067622105,6.193217525193292,5.458894531325407e-06,6.408884941900869e-07,4.649721406185195e-05,0.53051376,0.029102694,0.9100714,0.21369532,0.08014561,0.3648788,2.1423516,0.065774456,0.018753031,0.0050865742,0.002381361,0.13365282,0.03667907,0.048933234,0.0038309419,0.0059157587,0.011326481,0.09904914,0.006158303,0.3636046,0.005774457,-5.8902683,0.589221,0.024157831,0.76790816,0.00026636667,0.0027486063,0.054164458,0.0023306669,0.006035843,0.0027084807,0.14717892,0.0009357907
Brincidofovir,CCc1cn(C[C@@H](CO)OCP(=O)(O)OCCCOC)c(=O)nc1N,2,5.262893991579145,0.47405326532344166,4.3337495915452,6.1920383916130906,5.458910932482808e-06,6.426309062621726e-07,4.63714214153015e-05,0.1919149,0.018385293,0.5586685,0.103999116,0.08295486,0.29631454,1.9768581,0.021469,0.001442648,0.0017099285,0.00036478444,0.009296594,0.007507713,0.03170377,0.00050463213,0.0012595728,0.0029004093,0.05300688,0.0010241881,0.34132573,0.0047716824,-5.4573464,0.90089834,0.11886203,0.88526314,3.1907963e-05,0.0016798784,0.0817404,0.0008285912,0.01808683,0.0009206717,0.17794262,0.0016213234
Adenosine,CO[C@H]1[C@@H](OC(C)=O)[C@H](n2c(C)nc3c(N)ncnc32)O[C@@H]1CO,3,5.262883985992792,0.4753974555841022,4.331104973047951,6.194662998937632,5.4590367002192014e-06,6.387589540301829e-07,4.665465979977788e-05,0.8971133,0.26145425,0.9152044,0.4227229,0.15068945,0.35552633,2.5983467,0.15917982,0.05748967,0.011879737,0.01210557,0.19952956,0.02052801,0.020767363,0.10167493,0.016891986,0.011212826,0.12915492,0.002236283,0.6974003,0.0043460145,-5.3844604,0.92252254,0.27793783,0.8654232,0.010291794,0.006669664,0.05641533,0.002354975,0.030148715,0.010937851,0.40178758,0.011168877
Inosine,CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,2,5.262866691963409,0.47608877974174746,4.329732683669584,6.196000700257234,5.459254088707377e-06,6.367944941384557e-07,4.680231295873637e-05,0.21228571,0.0828961,0.81632805,0.5027213,0.28933713,0.24630499,1.8569485,0.16539538,0.022806983,0.009388335,0.0084905615,0.11333934,0.010691969,0.032851394,0.036047827,0.0129709225,0.035487093,0.16394854,0.003694099,0.4339095,0.0038618394,-6.7268953,0.14000186,0.0041518346,0.33034572,0.004657498,0.08547209,0.03557364,0.04757452,0.0021882937,0.077059925,0.06922848,0.004418451
Guanosine,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,3,5.262845688530716,0.47834943433516663,4.325280797233789,6.200410579827643,5.459518116580872e-06,6.303611224444995e-07,4.728454373849661e-05,0.903704,0.099157274,0.9529436,0.46326223,0.13618731,0.5172378,2.1966572,0.2783206,0.10479125,0.017629102,0.03158986,0.43073344,0.06427918,0.03661158,0.06401407,0.023989799,0.028979588,0.15774661,0.010182557,0.51754564,0.010152165,-5.8349237,0.42284074,0.030685807,0.5574842,0.0038475492,0.010127083,0.024723914,0.007714747,0.0054253554,0.012202991,0.19486012,0.0025447293
Inosine,CO[C@H]1[C@H]2OCC(O)OC[C@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,3,5.262839866308188,0.4751498278099041,4.331546203800777,6.1941335288156,5.459591308260169e-06,6.395381719107187e-07,4.660728407215565e-05,0.8429054,0.06677944,0.98232526,0.22373223,0.2865377,0.36545286,2.087016,0.22624001,0.040201847,0.012932819,0.0137091335,0.22002831,0.011555625,0.012150474,0.021113373,0.017489234,0.008004652,0.10560389,0.0040709875,0.6392125,0.0070731067,-5.6712523,0.8271408,0.14288363,0.81814784,0.009794509,0.008437507,0.07908811,0.0059785703,0.0070083104,0.0031228983,0.25140157,0.0035180047
Inosine,O=CO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]1(O)CO,3,5.262838682741684,0.47662897716222086,4.328645887503731,6.197031477979637,5.459606187100389e-06,6.352848842729282e-07,4.6919579634479665e-05,0.7540201,0.04417287,0.8974949,0.35401773,0.14591616,0.4394695,2.2064757,0.1444991,0.029140675,0.0139570115,0.0037958845,0.2561307,0.02243507,0.026764438,0.011207334,0.007984176,0.012776554,0.1025522,0.0040632724,0.50656354,0.0026845802,-6.0451097,0.32848257,0.013016172,0.5192482,0.0005725059,0.004633918,0.03789901,0.0032390163,0.0043416508,0.004993896,0.15821242,0.0012062261
Inosine,O=c1[nH]cnc2c1nc1n2[C@@H]2OC[C@@](O)(CO)[C@H]2O1,3,5.262828981495947,0.4779313476981494,4.3260835400075734,6.19957442298432,5.459728144838805e-06,6.315759398420181e-07,4.7197224490535985e-05,0.8335538,0.102626875,0.9555558,0.33428258,0.1985904,0.42828178,2.2391555,0.19809988,0.053715914,0.015585231,0.012626996,0.3046757,0.029768128,0.028346946,0.06568009,0.015121235,0.011161998,0.12499638,0.0033417481,0.73163843,0.0055517764,-5.65623,0.8239913,0.11654166,0.75586885,0.03687873,0.0055108224,0.07129897,0.0066130394,0.02305476,0.0055150683,0.2720339,0.0050691897
Inosine,CC(O)OC[C@]12O[C@@H]([C@H](n3c[n+](C)c4c(=O)[nH]cnc43)O1)[C@@H]2O,3,5.26282195193857,0.47425088760471207,4.333290212233335,6.192353691643806,5.459816517554696e-06,6.42164522233415e-07,4.642049719857904e-05,0.9551028,0.05600471,0.5777464,0.13875702,0.106056705,0.6303525,1.9605213,0.13814315,0.03651023,0.006195429,0.007450742,0.19821441,0.047318973,0.027664382,0.00953732,0.009265183,0.023222448,0.12110945,0.0014642794,0.3962651,0.0006951272,-5.8584375,0.10741732,0.010207107,0.29639784,0.00039220895,0.0072632707,0.0046626013,0.0013925422,0.002198555,0.0053353957,0.07315375,0.0003033271
Inosine,CC[C@]1(O)[C@H](O)[C@@H](COC=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,3,5.262810073141216,0.4771069084028784,4.327680532671574,6.197939613610857,5.459965856180181e-06,6.339578536715427e-07,4.702398902072558e-05,0.798495,0.061823837,0.91667306,0.36703426,0.10887758,0.46800643,2.349152,0.16172531,0.05235086,0.018719755,0.010723727,0.32490483,0.050095897,0.040652167,0.018472854,0.016540434,0.019074557,0.12711859,0.010179557,0.53404534,0.006034167,-5.5781794,0.56060255,0.03558719,0.63545924,0.0010906161,0.006117586,0.05022698,0.004693906,0.008630925,0.0044112676,0.20154615,0.0015159637
Inosine,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@]1(C)O,3,5.262783659360714,0.47995645895711214,4.322068999804775,6.203498318916654,5.4602979412778455e-06,6.258952866556691e-07,4.7635529845306946e-05,0.88221246,0.06493219,0.9486686,0.34954444,0.22575898,0.52669615,2.0785952,0.1647236,0.03896857,0.015635982,0.0054620723,0.243064,0.028080404,0.02183198,0.017722037,0.009447885,0.0102434065,0.118492186,0.0063034208,0.6763483,0.0054383236,-5.284928,0.7276432,0.05954364,0.75701773,0.0020313445,0.0045975978,0.086121246,0.003264331,0.011905288,0.0056702234,0.24828164,0.001556708
Xanthosine,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@]2(COC(C)O)O[C@@H]12,3,5.2627833862546565,0.4775117586812826,4.326860339239342,6.198706433269971,5.4603013749869435e-06,6.328394825091123e-07,4.711288080110424e-05,0.9091295,0.033361763,0.9453351,0.2524089,0.17043626,0.5542548,1.9783819,0.14661834,0.02525472,0.008241095,0.0033312005,0.25004065,0.0346585,0.021334995,0.0038490642,0.0055801524,0.012627232,0.13632663,0.00462239,0.593091,0.0031620257,-5.8458076,0.47928888,0.02693348,0.6932447,0.0005260561,0.002924159,0.03795438,0.0018702932,0.0038692392,0.0048873136,0.17602965,0.00053226325
Guanosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@]1(C)OC(C)=O,3,5.262780218096516,0.4769651004954495,4.3279286211254355,6.197631815067597,5.460341207777985e-06,6.344073193595806e-07,4.6997134483656664e-05,0.73339576,0.074432105,0.9727224,0.2609783,0.08857923,0.2677024,2.3486207,0.070045464,0.022225993,0.002887228,0.0054116123,0.13209032,0.01403123,0.026595002,0.013873632,0.0057911063,0.0042497935,0.08521362,0.0019260648,0.46267048,0.0057919277,-5.7126045,0.9241335,0.08492896,0.88784105,0.0005916431,0.001624459,0.07144056,0.0018949906,0.010868183,0.0012423465,0.23446211,0.0014831137
Guanosine,CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@]1(C)O,3,5.262776941002766,0.47637660972179957,4.329078785948039,6.196475096057493,5.4603824105063264e-06,6.360992799166474e-07,4.687283417908262e-05,0.8467615,0.12242516,0.91959465,0.43762073,0.11233038,0.36916065,1.9821926,0.16439888,0.056241594,0.012168013,0.021037426,0.33167654,0.03504096,0.03500235,0.037680063,0.023637516,0.020919222,0.13838552,0.0058418377,0.4577168,0.006972096,-6.221873,0.60670453,0.034765847,0.65536296,0.0018283036,0.009522478,0.031870086,0.0060691116,0.0077365963,0.008063939,0.19246957,0.0023216344
Inosine,Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3OC(O)CO[C@H]32)c(=O)[nH]1,3,5.26276402302609,0.4741325610524105,4.3334642033633655,6.192063842688815,5.460544830579857e-06,6.425932470947142e-07,4.6401903508297325e-05,0.9202425,0.08732769,0.9599695,0.25126395,0.22453377,0.47175884,2.2417667,0.23166403,0.044178616,0.012743378,0.013712987,0.26607883,0.015721241,0.0156119745,0.026861915,0.019372806,0.008725065,0.11313454,0.003983193,0.7358074,0.0053394423,-6.0769687,0.8011945,0.13140027,0.78453666,0.010772775,0.011984091,0.054337393,0.004939384,0.011039534,0.005793952,0.28076738,0.0028872392
Brincidofovir,CCCOCCC(CC)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.262763068241774,0.47277952996007466,4.336115189520028,6.18941094696352,5.4605568354487005e-06,6.465305529168694e-07,4.6119523383142364e-05,0.11674336,0.08306238,0.62044144,0.13385007,0.10315323,0.25170976,2.2399879,0.067796424,0.004267996,0.0071137026,0.0050314874,0.02104665,0.014763248,0.05331722,0.0018531568,0.010351334,0.0099514425,0.07539644,0.0073752953,0.26827002,0.06256696,-5.569717,0.8498265,0.17609653,0.81170607,0.00010278501,0.013660041,0.11781262,0.010260222,0.026791766,0.003035447,0.2821082,0.027684804
Inosine,CC(=O)C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OP(=O)(O)O,3,5.26276040050373,0.48065637984450726,4.320673896008495,6.2048469049989645,5.460590378080621e-06,6.239547496700411e-07,4.7788797653924415e-05,0.21570185,0.058235984,0.75297296,0.5155456,0.224538,0.2823593,1.8876835,0.14351706,0.018475603,0.0076158815,0.0045861476,0.110338405,0.012927955,0.037548482,0.021937633,0.009175373,0.0399915,0.17988005,0.0037702762,0.40906447,0.0045987405,-6.8079147,0.07174587,0.0026108022,0.2554285,0.0016478127,0.054965936,0.033327993,0.030939454,0.0019646497,0.06365522,0.066832885,0.001956103
Inosine,CC(O)(O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O)C(=O)O,3,5.262759230937583,0.4823969818956363,4.317261146422136,6.20825731545303,5.460605083609968e-06,6.190741706887395e-07,4.816580838120466e-05,0.5825719,0.028764483,0.94830525,0.31635845,0.18764615,0.36637864,2.1818578,0.1688172,0.021614555,0.0067700655,0.003869015,0.18628049,0.015231395,0.025631538,0.0074155508,0.007210703,0.01765389,0.12117596,0.0049914187,0.3789948,0.0021260944,-6.500211,0.13156676,0.0055181147,0.4697163,0.00065612694,0.018570092,0.028511763,0.010698221,0.001088165,0.0062414994,0.07659432,0.001211632
Adenosine,CC(=O)O[C@@H]1CO[C@](C(=O)O)(n2cnc3c(N)ncnc32)[C@@H]1O,3,5.262754270988886,0.47710442801316566,4.327629592083081,6.19787894989469,5.460667447920038e-06,6.340464132250549e-07,4.7029505024877915e-05,0.56951916,0.018274542,0.9477317,0.4375845,0.16315599,0.32797462,2.2773852,0.085158564,0.010758042,0.0029929029,0.0010628239,0.14243558,0.007224816,0.019757252,0.00897876,0.0019028757,0.007109612,0.09457888,0.001412113,0.4295412,0.00064425374,-6.185519,0.17226848,0.002858757,0.5196129,0.0003279944,0.00249494,0.028392393,0.0021455155,0.0010890935,0.003530757,0.067721054,0.00017413743
Xanthosine,C[C@@]12Oc3nc4c(=O)[nH]c(=O)[nH]c4n3[C@@H]1O[C@H](COCO)[C@H]2O,3,5.2627507720577515,0.47661618516489274,4.328583049134561,6.196918494980942,5.460711442437836e-06,6.354501770212191e-07,4.692636895209453e-05,0.7056452,0.039287727,0.961956,0.23959407,0.12107287,0.38903734,1.9037613,0.105716385,0.030634884,0.0053189998,0.006014616,0.20529756,0.03896345,0.03588123,0.010062414,0.007234397,0.012510106,0.10756417,0.005415101,0.45239753,0.006148589,-5.9261026,0.61603916,0.02654098,0.76401955,0.0011966431,0.0031380127,0.0473319,0.004099077,0.006340279,0.0025870886,0.1565527,0.0009083917
Xanthosine,O=CO[C@@H]1CO[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1O,3,5.262750573613674,0.47776307459436645,4.326334947408716,6.199166199818633,5.46071393762517e-06,6.321698804778162e-07,4.716991054055792e-05,0.711621,0.010116776,0.94478,0.22412805,0.18395627,0.5176815,2.0005043,0.09515532,0.01849717,0.005519679,0.0015808757,0.15076531,0.025287518,0.020388199,0.007838961,0.0018110618,0.0061158864,0.10421661,0.0018556224,0.60311735,0.0009910627,-5.8813376,0.38039398,0.01215512,0.6356452,0.0008313226,0.0017005301,0.047525026,0.0013150013,0.0030219085,0.002160157,0.09837855,0.00021399814
Guanosine,C=CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,3,5.262740178302517,0.4760807857483009,4.3296218382358465,6.195858518369187,5.460844647321635e-06,6.370030058044575e-07,4.68142598864526e-05,0.7664074,0.09445115,0.8923421,0.4812522,0.10666293,0.41586924,2.6659439,0.249372,0.101386726,0.021030573,0.025395572,0.41381487,0.06912378,0.059351582,0.04859114,0.029151749,0.048145905,0.16125211,0.01333347,0.36320966,0.008573747,-6.0444727,0.25219148,0.014849243,0.42203122,0.0015658231,0.012874137,0.024064068,0.010780607,0.005052719,0.014310961,0.15945522,0.0033473899
Brincidofovir,Nc1ccn(C[C@@H](C=O)OCP(=O)(O)O)c(=O)n1,2,5.2627385415592265,0.47843542566439323,4.325005107257016,6.200471975861437,5.460865227867901e-06,6.302720148483924e-07,4.731456947856075e-05,0.10075287,0.007761076,0.5398996,0.19363289,0.30500412,0.31511754,1.9432815,0.054790445,0.0030107624,0.0044725747,0.00054231135,0.020404981,0.00687264,0.028330946,0.0036975357,0.0015029724,0.010258049,0.10594573,0.0010254779,0.35686785,0.0016848436,-6.3436203,0.102331735,0.0027362662,0.3755513,0.00031563063,0.013443274,0.043426357,0.0072459094,0.0025012207,0.0076241395,0.04003387,0.00039401712
