compound_id,Canonical_SMILES,pPotency,Virus
CHEMBL4763942,CCOP(=O)(Cc1cccc(COc2ccccc2CC2CCN(Cc3ccc4nc(-c5cccc(C(F)(F)F)c5)[nH]c4c3)CC2)c1)OCC,5.853871964321762,Ebola
CHEMBL5611967,O=C(Nc1cccc(Cl)c1)c1ccc(-c2cccc(OC3CCNCC3)c2)s1,5.1249387366083,Ebola
CHEMBL5612505,O=C(Nc1cccc(Cl)c1)c1ccc(-c2ccc(OC3CCNCC3)cc2)s1,5.101823516502323,Ebola
CHEMBL5612845,O=C(Nc1ccccc1)c1ccc(-c2cccc(OC3CCNCC3)c2)s1,5.1432711096171175,Ebola
CHEMBL5595489,CN(C)CCNC(=O)c1cc2ccccc2n1Cc1ccc(Cl)cc1,5.45717457304082,Ebola
CHEMBL5593688,CN(C)CCNC(=O)c1cc2ccccc2n1Cc1ccccc1,5.562249437179612,Ebola
CHEMBL1655,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,6.790484985457369,Ebola
CHEMBL2016757,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,5.823908740944319,Ebola
CHEMBL4445585,Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.585026652029182,Ebola
CHEMBL4795234,CCOP(=O)(Cc1cccc(COc2ccccc2OC2CCN(Cc3ccc4nc(-c5ccc(OC(F)(F)F)cc5)[nH]c4c3)CC2)c1)OCC,5.705533773838408,Ebola
CHEMBL5169358,COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)c2ccc(C)cc2)cc1,5.0655015487564325,Ebola
CHEMBL5193528,CCOc1ccc(NC(=O)CSc2nnc(COc3cccc(N(C)C)c3)n2-c2ccccc2)cc1,4.590066876668706,Ebola
CHEMBL5197749,O=C(CN1CCCC1)NNc1ccccc1Sc1cc(Cl)ccc1[N+](=O)[O-],5.690369832574101,Ebola
CHEMBL5171151,CCN(CC)CC(=O)NNc1ccccc1Sc1cc(Cl)ccc1[N+](=O)[O-],5.328827157284917,Ebola
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.943095148663527,Ebola
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,4.863279432843593,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.920818753952375,Ebola
CHEMBL221722,NC(=O)c1nc(F)cnc1O,4.173925197299173,Ebola
CHEMBL1236524,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,4.928117992693874,Ebola
CHEMBL4206756,Clc1ccc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,5.236572006437063,Ebola
CHEMBL4203879,Clc1ccc(CCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,5.221848749616356,Ebola
CHEMBL4217037,N#Cc1cccc(S(=O)(=O)N2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,4.158640529545145,Ebola
CHEMBL558805,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,5.549750891680639,Ebola
CHEMBL4752401,CCOP(=O)(Cc1ccc(COc2ccccc2OC2CCN(Cc3ccc4nc(-c5ccc(OC(F)(F)F)cc5)[nH]c4c3)CC2)cc1)OCC,5.924453038607469,Ebola
CHEMBL4758604,CCOP(=O)(Cc1ccc(COc2ccccc2CC2CCN(Cc3ccc4nc(-c5ccccc5)[nH]c4c3)CC2)cc1)OCC,6.1938200260161125,Ebola
CHEMBL4752424,CN(C)CCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccccc2)cc1,6.42021640338319,Ebola
CHEMBL2323277,O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)c1ccccc1,4.508638306165727,Ebola
CHEMBL5092756,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,6.173925197299173,Ebola
CHEMBL4297643,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,8.0,Ebola
CHEMBL4211416,O=C(c1cc(Cl)cc(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,4.400116927926312,Ebola
CHEMBL4209988,O=C(CC1CCC(F)(F)CC1)NCC(=O)N1CCN(Cc2cc(Cl)cc(Cl)c2O)CC1,5.443697499232712,Ebola
CHEMBL4208214,O=C(CC12CC3CC(C1)CC(c1ccc(O)c([N+](=O)[O-])c1)(C3)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(Br)cc2)CC1,6.221848749616356,Ebola
CHEMBL4211342,CC(=O)Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,6.022276394711152,Ebola
CHEMBL4212571,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,5.922632094715843,Ebola
CHEMBL4205782,CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,7.721246399047171,Ebola
CHEMBL4203388,CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,7.397940008672037,Ebola
CHEMBL2323039,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,6.229147988357856,Ebola
CHEMBL4208258,CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,7.481486060122112,Ebola
CHEMBL5185113,CC(C)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,10.397940008672036,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.853871964321762,Ebola
CHEMBL4579818,Cl.Cl.Cl.Cl.NCCCNc1ccnc2c1ccc1c2ccc2c(NCCCN)ccnc21,5.0,Ebola
CHEMBL5583881,CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,5.2839966563652006,Ebola
CHEMBL5590524,CN(C)CC1CN(C(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)C1,5.910094888560602,Ebola
CHEMBL5594989,CC1CCN(c2ccc(NC(=O)c3cc4occc4n3Cc3ccc(Cl)cc3)cc2C(F)(F)F)CC1,5.394694953858891,Ebola
CHEMBL5589831,O=C(NCCCn1ccnc1)c1cc2occc2n1Cc1cccc(C(F)(F)F)c1,5.364516253185088,Ebola
CHEMBL5595813,O=C(NCCN1CCC1)c1cc2occc2n1Cc1cccc(C(F)(F)F)c1,5.7121982700697735,Ebola
CHEMBL5594325,CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)c(C(F)(F)F)c1,5.721246399047171,Ebola
CHEMBL5598132,COc1cc2c(OCCCN3CCN(S(C)(=O)=O)CC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,7.455931955649724,Ebola
CHEMBL5190923,CCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,10.397940008672036,Ebola
CHEMBL258940,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,5.958607314841775,Ebola
CHEMBL258940,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,5.795880017344075,Ebola
CHEMBL4084475,Cc1ccc(CN2CCCN(C)C3(CCN(C)CC3)C2)cc1C,6.0,Ebola
CHEMBL569864,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,6.0,Ebola
CHEMBL3334763,Nc1ncnc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,6.42021640338319,Ebola
CHEMBL4172550,COc1cc(-c2cnc3c(N4C[C@@H](C)O[C@@H](C)C4)snc3c2)ccc1N,5.613322716039162,Ebola
CHEMBL4536298,NC(=O)C1CCN(CCOc2ccc(-c3n[nH]cc3-c3ccccc3)c(O)c2)CC1,5.508638306165727,Ebola
CHEMBL1655,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,5.522878745280337,Ebola
CHEMBL1360108,N#Cc1c(NCCN)nc(-c2ccccc2)c2c1CCCC2,4.61261017366127,Ebola
CHEMBL1372119,O=[N+]([O-])c1cc(S(=O)(=O)NCCN2CCOCC2)ccc1Sc1nnnn1-c1ccccc1,5.721246399047171,Ebola
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.428291168191312,Ebola
CHEMBL5199121,C#CN(CCCC1(C)N=N1)C(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2=O,6.330404218975687,Ebola
CHEMBL528236,CCCCN(CCCC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,6.142667503568732,Ebola
CHEMBL3911379,CCC(CC)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
CHEMBL35228,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,6.086186147616283,Ebola
CHEMBL4441098,Cc1[nH]nc(-c2ccc(OCCN3CCC(C(N)=O)CC3)cc2O)c1-c1ccc(Cl)cc1,6.4089353929735005,Ebola
CHEMBL4207565,Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,5.318758762624412,Ebola
CHEMBL4211932,Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c(Cl)c1,5.180456064458132,Ebola
CHEMBL4218225,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC3(F)CC3)CC2)cc1,5.537602002101044,Ebola
CHEMBL4205104,O=C(CC1CCC(F)(F)CC1)NCC(=O)N1CCN(Cc2cc(Br)ccc2O)CC1,6.102372908709558,Ebola
CHEMBL4213225,COC(=O)c1ccc(COc2ccc(C#N)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,7.301029995663981,Ebola
CHEMBL4203573,COC(=O)c1ccc(Oc2cc(Cl)cc(CN3CCN(C(=O)CNC(=O)CC45CC6CC(CC(C6)C4)C5)CC3)c2)cc1,7.795880017344075,Ebola
CHEMBL2323057,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Br)ccc2O)CC1,6.301029995663981,Ebola
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.943095148663527,Ebola
CHEMBL5281963,CCCCCCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,6.537602002101044,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,4.2084496949726695,Ebola
CHEMBL4208672,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,6.7447274948966935,Ebola
CHEMBL4516357,CN(C)CCOCCNc1ccnc2c1ccc1c2ccc2c(NCCOCCN(C)C)ccnc21.Cl.Cl.Cl.Cl,5.452225294612178,Ebola
CHEMBL4516357,CN(C)CCOCCNc1ccnc2c1ccc1c2ccc2c(NCCOCCN(C)C)ccnc21.Cl.Cl.Cl.Cl,5.17134010346468,Ebola
CHEMBL4465489,Cl.Cl.NCCCCNc1ccnc2c1ccc1c2ccc2c(NCCCCN)ccnc21,4.628932137728263,Ebola
CHEMBL4472278,Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.154901959985743,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
CHEMBL4472278,Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.154901959985743,Ebola
CHEMBL4528301,CCN(CC)CCCC(C)Nc1ccnc2cccnc12,5.0,Ebola
CHEMBL5596144,COc1cc2c(OCCCN3CCN(C(C)=O)CC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,7.376750709602099,Ebola
CHEMBL5597241,COc1cc2c(OCCCN3C4CCC3CN(C)C4)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,7.744727494896693,Ebola
CHEMBL5596264,COc1cc2c(OCCCN3CC4CCC(C3)O4)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,6.896196279044043,Ebola
CHEMBL1008,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5.29413628771608,Ebola
CHEMBL5281554,CCCCCCCCN(C)Cc1cc(Nc2ccnc3cc(I)ccc23)ccc1O,6.585026652029182,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
CHEMBL5084473,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1,6.346787486224656,Ebola
CHEMBL5290974,COC(=O)[C@H]1C[C@H](OCCN)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)C[C@@H]1C(=O)OC,3.207608310501746,Ebola
CHEMBL5287023,CCN(CC)Cc1cc(Nc2c(Oc3ccccc3)cnc3cc(Cl)ccc23)ccc1O,6.136677139879544,Ebola
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.504455662453552,Ebola
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.841637507904751,Ebola
CHEMBL4778899,CCCNC(=O)[C@@H]1O[C@H]1C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)N[C@H](C(=O)N1CCN(Cc2ccccc2)CC1)c1ccccc1,7.154901959985743,Ebola
CHEMBL5584026,CN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,5.769551078621726,Ebola
CHEMBL5595103,CN(C)CCNC(=O)c1cc2sccc2n1Cc1ccc(Cl)cc1,5.663540266151471,Ebola
CHEMBL5589621,CN(C)CCNC(=O)c1cc2occc2n1Cc1cccc(C(F)(F)F)c1,5.774690718274137,Ebola
CHEMBL5594107,CC(C)N1CCN(C(=O)c2cc3occc3n2Cc2cccc(C(F)(F)F)c2)CC1,5.464705879957229,Ebola
CHEMBL5583744,CN(C)C1CCN(C(=O)c2cc3occc3n2Cc2cccc(C(F)(F)F)c2)CC1,5.823908740944319,Ebola
CHEMBL5583881,CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,5.614393726401688,Ebola
CHEMBL5591328,COc1ccc(Cn2c(C(=O)N3CCC(N(C)C)CC3)cc3ccccc32)cc1,6.068542129310995,Ebola
CHEMBL5593892,CN(C)CCCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,5.696803942579511,Ebola
CHEMBL5592531,CCN(CC)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,5.79317412396815,Ebola
CHEMBL5591223,CN1CCN(CCCNC(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1,5.730487055782084,Ebola
CHEMBL4203388,CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,7.455931955649724,Ebola
CHEMBL4217701,COC(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C(F)(F)C(F)F)CC2)cc1,6.795880017344075,Ebola
CHEMBL4205827,CC1(CC(=O)NCC(=O)N2CCN(Cc3ccccc3OCc3ccc(Br)cc3)CC2)CCCCC1,6.2839966563652006,Ebola
CHEMBL221722,NC(=O)c1nc(F)cnc1O,4.173925197299173,Ebola
CHEMBL4445585,Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.070581074285707,Ebola
CHEMBL2323275,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2)CC1,5.795880017344075,Ebola
CHEMBL4439128,COc1ccc(-c2cnc3[nH]cc(C#Cc4cccnc4)c3c2)cc1OC,5.798602875679548,Ebola
CHEMBL4534385,Nc1ncc(Br)c2c1ncn2C1=CC[C@@H](O)[C@H]1O,6.455931955649724,Ebola
CHEMBL4202738,Nc1ccc(Br)cc1CN1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,5.7594507517174005,Ebola
CHEMBL4212693,COC(=O)c1ccc(COc2ccc(Br)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,8.045757490560675,Ebola
CHEMBL4217639,COC(=O)c1ccc(COc2ccc(C)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,7.920818753952375,Ebola
CHEMBL4208459,COC(=O)c1cccc(-c2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)c1,6.6020599913279625,Ebola
CHEMBL4209431,COC(=O)c1ccc(COc2ccc(F)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,7.744727494896693,Ebola
CHEMBL4214214,Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)C2CC23CCCC3)CC1,6.619788758288394,Ebola
CHEMBL4203991,CCC1(CC)CC1C(=O)NCC(=O)N1CCN(Cc2cc(Cl)ccc2N)CC1,6.795880017344075,Ebola
CHEMBL5595960,CC1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,5.552841968657781,Ebola
CHEMBL5595146,C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCCCC1)C2(C)C,5.3979400086720375,Ebola
CHEMBL4212162,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)ccc2F)CC1,6.443697499232712,Ebola
CHEMBL4205057,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC3CC(F)(F)C3)CC2)cc1,6.522878745280337,Ebola
CHEMBL4204562,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,7.301029995663981,Ebola
CHEMBL4208752,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(F)c(F)cc2Cl)CC1,5.838631997765025,Ebola
CHEMBL4208672,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,6.787812395596042,Ebola
CHEMBL4210009,Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,6.468521082957745,Ebola
CHEMBL4541962,COc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1OC,4.906578314837764,Ebola
CHEMBL5592994,CCN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,5.236572006437063,Ebola
CHEMBL5593990,CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCCN1CCOCC1,5.187086643357144,Ebola
CHEMBL5590446,CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCCN1CCCCC1,5.721246399047171,Ebola
CHEMBL5584026,CN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,4.690369832574101,Ebola
CHEMBL5590891,CN1CCN(CCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,4.995678626217357,Ebola
CHEMBL5591441,C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCN(c3ccccc3)CC1)C2(C)C,5.107905397309519,Ebola
CHEMBL4550796,CCN(CC)CCCNc1ccnc2c(NCCCN(CC)CC)ccnc12,4.426780172885578,Ebola
CHEMBL4579818,Cl.Cl.Cl.Cl.NCCCNc1ccnc2c1ccc1c2ccc2c(NCCCN)ccnc21,4.688246138944246,Ebola
CHEMBL5090826,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,6.1487416512809245,Ebola
CHEMBL5176722,FC(C1=Nc2ccccc2N=C(c2ccccc2)C1)C(F)(F)F,4.91721462968355,Ebola
CHEMBL5597831,COc1cc2c(OCC(O)CN3CCN(C)CC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,7.267606240177032,Ebola
CHEMBL5596937,COc1cc2c(OCCCN3CC4CCC3CN4C)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,7.585026652029182,Ebola
CHEMBL5596568,COc1cc2c(OCCCN3CCOCC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,7.022276394711152,Ebola
CHEMBL5596482,COc1cc2c(OC3CCOCC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,6.906578314837765,Ebola
CHEMBL290814,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,8.522878745280337,Ebola
CHEMBL1655,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,6.790484985457369,Ebola
CHEMBL5613181,O=C(Nc1ccccc1)c1ccc(-c2ccccc2OC2CCNCC2)s1,5.228412519118745,Ebola
CHEMBL5614079,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cnc(-c2ccc(OC3CCNCC3)cc2)s1,5.080921907623926,Ebola
CHEMBL5612904,O=C(Nc1ccccc1)c1ccc(-c2ccc(OC3CCNCC3)cc2)o1,5.221848749616356,Ebola
CHEMBL5612104,O=C(NCCc1ccccc1)c1ccc(-c2ccccc2OC2CCNCC2)o1,5.665546248849069,Ebola
CHEMBL2323251,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc([N+](=O)[O-])cc2)CC1,5.769551078621726,Ebola
CHEMBL2323248,COc1cccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)c1,5.721246399047171,Ebola
CHEMBL2321891,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cccc3ccccc23)CC1,5.468521082957745,Ebola
CHEMBL4211634,Clc1cc(Cl)cc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,5.214670164989233,Ebola
CHEMBL4445585,Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,6.107905397309519,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,4.619788758288394,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.0,Ebola
CHEMBL2323041,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(C(=O)c2ccccc2)CC1,5.522878745280337,Ebola
CHEMBL2323037,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccncc2)CC1,6.096910013008056,Ebola
CHEMBL2323250,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2cccnc2)CC1,5.6777807052660805,Ebola
CHEMBL2323246,Cc1cccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)c1,6.455931955649724,Ebola
CHEMBL2323244,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccc3ccccc3c2)CC1,5.522878745280337,Ebola
CHEMBL4203338,O=C(CC12CC3CC(CC(O)(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(Br)cc2)CC1,6.301029995663981,Ebola
CHEMBL4208899,COC(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,7.823908740944319,Ebola
CHEMBL4208258,CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,7.2839966563652,Ebola
CHEMBL4214380,O=C(CC1CCC(F)(F)CC1)NCC(=O)N1CCN(Cc2cc(Cl)ccc2O)CC1,6.327902142064283,Ebola
CHEMBL4208672,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,7.026872146400302,Ebola
CHEMBL4209778,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(Br)cc2)CC1,6.657577319177793,Ebola
CHEMBL4209813,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(-c3ncco3)cc2)CC1,6.568636235841012,Ebola
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
