Starter_Name,Canonical_SMILES,DORAnet_gen,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI
Brincidofovir,CCCOCCC(CO)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.371241281162948,0.472513897771381,4.445114041531042,6.297368520794855,4.253620289193953e-06,5.042332486091163e-07,3.5882769758938366e-05
Inosine,CC1OC(O)CO[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O[C@H]12,3,5.371224465492331,0.47326745227365097,4.443620259035975,6.298828671948686,4.253784990486438e-06,5.025408014708661e-07,3.600640324591974e-05
Adenosine,CC(O)OC(C)[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2,3,5.371217620349564,0.4725560056895092,4.445007849198126,6.297427391501002,4.253852037147729e-06,5.041649019991698e-07,3.589154477472071e-05
Adenosine,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](C(C)OC=O)[C@@H](O)[C@H]1O,3,5.371206323150291,0.4739735734878885,4.44221811911403,6.3001945271865525,4.253962693030297e-06,5.009627944157204e-07,3.6122839451180034e-05
Guanosine,CC(C)(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O3)[C@H]2O)c(=O)[nH]1,3,5.371146863635406,0.4773080708462828,4.435623044776692,6.30667068249412,4.2545451454545885e-06,4.93547910387247e-07,3.667557700833683e-05
Inosine,CCC(OC=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.371112711745091,0.47321476657802986,4.443611769252153,6.2986136542380295,4.254879725971739e-06,5.027896693023389e-07,3.6007107122161235e-05
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)O)[C@](C)(O)[C@H]1O,3,5.37109070277522,0.4759659016311129,4.438197535578238,6.3039838699722015,4.255095358213224e-06,4.966107656098518e-07,3.645880790613401e-05
Brincidofovir,CCCCCCCCCOCCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)OC,2,5.371025443279081,0.47388891718427084,4.442203165597911,6.299847720960252,4.255734800469545e-06,5.013629984498029e-07,3.612408324492833e-05
Adenosine,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CC(C)=O,3,5.371022906329351,0.473256840546594,4.443439498858027,6.298606313800676,4.255759660598417e-06,5.027981675159099e-07,3.602139279515901e-05
Guanosine,CC(O)(C#N)C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,3,5.371021118360014,0.4751782413042389,4.4396717654037055,6.302370471316323,4.255777181390781e-06,4.984590996361645e-07,3.6335256856312814e-05
Remdesivir,CCC(C)CO,2,5.3710053943245395,0.4760852947073205,4.437878216698191,6.304132571950888,4.255931268549585e-06,4.964407557077373e-07,3.648562442621344e-05
Adenosine,CC(=O)O[C@@H]1[C@H](O)[C@H]2C=Nc3ncnc4c3ncn4[C@@H]1O2,3,5.370989921692181,0.4746994973984377,4.440578906791243,6.301400936593119,4.256082897537859e-06,4.995731208027266e-07,3.6259440062763654e-05
Brincidofovir,CCOCCCOP(=O)(O)C(=O)O[C@H](CO)Cn1ccc(N)nc1=O,2,5.370987041112323,0.4720770634802421,4.445715996691049,6.296258085533597,4.256111127294025e-06,5.055241579637482e-07,3.583306879109628e-05
Xanthosine,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1OC(C)(C)O,3,5.370947806886842,0.47709434533430606,4.435842890031602,6.306052723742082,4.25649564234904e-06,4.942506808657605e-07,3.6657016074515395e-05
Guanosine,CC(O)Nc1nc2c(ncn2[C@]23O[C@@H]([C@H]2O)[C@](C)(CO)O3)c(=O)[nH]1,3,5.370927600244078,0.4764879148780284,4.437011287083142,6.304843913405013,4.2566936911186925e-06,4.956282889272015e-07,3.655852901219502e-05
Remdesivir,CCC(C)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1,2,5.370899249096255,0.4768496140565359,4.436274005545445,6.3055244926470655,4.256971581113402e-06,4.948522022485904e-07,3.6620645437288765e-05
Xanthosine,CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(=O)[nH]c4n3[C@@H]2O[C@@H]1C(=O)O,3,5.3708754379840915,0.47467034839416833,4.440521555131522,6.301229320836661,4.257204984969073e-06,4.997705710681065e-07,3.6264228694601746e-05
Xanthosine,CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@]12OC2C,3,5.370872959834658,0.4753095887770765,4.439266165831588,6.302479753837728,4.257229277288365e-06,4.983336870037144e-07,3.636920720405987e-05
Inosine,CC(=O)[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](C)[C@@H](O)[C@H]1O,3,5.370803163776588,0.47463330020971695,4.440521895365543,6.301084432187634,4.257913517388639e-06,4.999373315637228e-07,3.6264200284571124e-05
Brincidofovir,CCCOCC(COCCC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.37079623194102,0.4719795050102603,4.44571640212091,6.295876061761129,4.257981479090081e-06,5.059690340054742e-07,3.583303533962515e-05
Guanosine,CCNc1nc2c(ncn2[C@@H]2O[C@]3(C=O)O[C@H]3[C@H]2O)c(=O)[nH]1,3,5.370786109911823,0.4760572079255728,4.4377139823777,6.3038582374459455,4.258080720312125e-06,4.967544457454825e-07,3.649942456676788e-05
Guanosine,CC1Oc2nc3c(=O)[nH]c(N)nc3n2[C@@H]2O[C@H]1[C@@H](OCO)[C@H]2O,3,5.370728578947717,0.47480763436408113,4.440105615594118,6.301351542301316,4.258644825373744e-06,4.996299427630498e-07,3.62989768955533e-05
Brincidofovir,CC(CCCCCCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O,2,5.37070579997206,0.4735012906367392,4.4426432703240515,6.298768329620069,4.258868199408976e-06,5.026106310225639e-07,3.6087494414981404e-05
Brincidofovir,CCCCCCOC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCC,2,5.370704869305598,0.4734086450015447,4.44282392510257,6.298585813508626,4.258877325912332e-06,5.028219019932878e-07,3.6072486113407804e-05
Inosine,O=C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OS(=O)(=O)O)[C@@H]1O,2,5.370643226457444,0.47468087594074887,4.4402687096135764,6.301017743301312,4.259481864932652e-06,5.000141062528007e-07,3.6285347814801804e-05
Brincidofovir,CCCCCC(O)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.370628584582416,0.4718466790521589,4.445809093640185,6.295448075524647,4.259625472220065e-06,5.064678994709843e-07,3.582538830701452e-05
Brincidofovir,CCC(CCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O,2,5.3706103170447,0.472915757723785,4.4436954319060815,6.297525202183318,4.2598046467404436e-06,5.040513680665622e-07,3.6000171367445266e-05
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(O)O[C@]12C,3,5.3705562811553325,0.47382179884382747,4.441865555421431,6.299247006889234,4.260334694122357e-06,5.020569612077017e-07,3.615217616399858e-05
Guanosine,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC=O)nc21,3,5.370549066342698,0.4747802518012348,4.439979772812277,6.301118359873119,4.260405470457717e-06,4.998982772935555e-07,3.630949654592865e-05
Adenosine,CC(O)O[C@@H]1[C@@H](C(=O)O)O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]12,3,5.370533937682219,0.47465091389779274,4.440218146442545,6.300849728921893,4.260553884386967e-06,5.002075828352581e-07,3.6289572618780725e-05
Brincidofovir,CCCCCCCOC(CO)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.370506993841086,0.47322368447128627,4.442988572277365,6.2980254154048065,4.260818219424248e-06,5.034711442243533e-07,3.605881311618468e-05
Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@H](CC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,3,5.370479194596618,0.4723306042629859,4.444711210241166,6.296247178952071,4.2610909636640434e-06,5.055368535191931e-07,3.5916068382005746e-05
Remdesivir,CCC(CO)C(CC)(CC)CO,2,5.3704705754749416,0.47625444456477567,4.437011864127982,6.3039292868219015,4.261175531226999e-06,4.966731847394289e-07,3.6558480437098245e-05
Xanthosine,C[C@]1(OC(=O)CC(=O)O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21,3,5.3704674655970805,0.47311911596208905,4.443153998311386,6.297780932882775,4.2612060445847436e-06,5.037546489727831e-07,3.604508065867316e-05
Brincidofovir,CCCCOCCC(CO)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.37045467657579,0.47300058646108356,4.443373527112066,6.297535826039513,4.261331529617392e-06,5.040390379450081e-07,3.602686506058381e-05
Xanthosine,CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@]1(C)CO,3,5.370425615642482,0.47650241881297783,4.436480874769045,6.304370356515919,4.26161668731562e-06,4.961690192621623e-07,3.660320593295845e-05
Guanosine,CC(=O)Nc1nc2c(c(=O)[nH]1)[n+](C)cn2[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1O,3,5.37039967341845,0.4776369783662725,4.434231195820556,6.306568151016344,4.261871259090059e-06,4.936644446115866e-07,3.679330530548721e-05
Brincidofovir,CCCCCCCCOC(CO)CCOP(=O)(O)COCCn1ccc(N)nc1=O,2,5.370378920049179,0.47290534992969896,4.443484434186969,6.297273405911389,4.262074923435464e-06,5.043436928835323e-07,3.6017665947440135e-05
Adenosine,Cc1nc2c(NC(C)O)nc3nc2n1[C@@H]1O[C@H](CO)[C@@H](O3)[C@H]1O,3,5.370364626733744,0.4772756012701584,4.434904448244234,6.305824805223255,4.262215197342474e-06,4.945101325791632e-07,3.673631173886811e-05
Adenosine,Nc1ncnc2c1nc(CO)n2[C@@H]1O[C@@H]2O[C@H]2[C@H]1O,3,5.370360969560705,0.4739318641418741,4.441454515842632,6.299267423278779,4.2622510894037075e-06,5.020333598266314e-07,3.6186408718728725e-05
Guanosine,C[C@@]1(CO)O[C@@H]2[C@H](Oc3nc4c(=O)[nH]c(NCO)nc4n32)[C@@H]1O,3,5.370339513060422,0.47701415774370554,4.435391763882759,6.305287262238085,4.262461672901062e-06,4.951225857415674e-07,3.669511356614568e-05
Brincidofovir,CCCCCCO,2,5.370330067909083,0.47328096532314035,4.442699375875728,6.297960759942438,4.262554375053742e-06,5.035461039215001e-07,3.608283265184849e-05
Brincidofovir,CCCCCCCCCCCCCCCC([C@H](O)CO)n1ccc(N)nc1=O,2,5.3703281944021715,0.47228466993409374,4.444650241331348,6.296006147472995,4.262572763365452e-06,5.058175020653952e-07,3.592111085281488e-05
Guanosine,CC(=O)Nc1nc2c(nc3n2[C@@H]2O[C@H](C(O)O)[C@@H](O3)[C@H]2O)c(=O)[nH]1,3,5.370295869908227,0.47648473292436544,4.436385793376471,6.304205946439983,4.2628900380282155e-06,4.963568886281515e-07,3.661122045982931e-05
Adenosine,CC(=O)O[C@H]1[C@H](n2c(C)nc3c(N)ncnc32)O[C@H](CO)[C@]1(C)O,3,5.370210956524047,0.4730424871294897,4.443047681750247,6.297374231297846,4.263723601022394e-06,5.042266185305315e-07,3.6053905680139306e-05
Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@@H]3O[C@H]3[C@@]2(O)CO)c(=O)[nH]1,3,5.370198606663098,0.47487010957513937,4.439453191895825,6.300944021430371,4.263844848573269e-06,5.000989912923293e-07,3.63535484159327e-05
Adenosine,CC(O)O[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@@]2(C)C(O)O[C@@H]12,3,5.370133494296356,0.47343434530214556,4.442202177504151,6.298064811088561,4.264484160961824e-06,5.034254754645275e-07,3.612416543345091e-05
Brincidofovir,CCCCCCCCC(CO)OCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.370057957010357,0.4723080089429112,4.444334259482251,6.295781654538463,4.265225951587173e-06,5.06079033845324e-07,3.5947255668475045e-05
Brincidofovir,CCCCCCCCC(CO)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.369961697263845,0.472854581934906,4.4431667166714295,6.29675667785626,4.266171427732954e-06,5.049441233409168e-07,3.604402509011282e-05
Adenosine,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(N)ncnc21,3,5.369944590489271,0.4739526495311546,4.440997397408208,6.298891783570334,4.266339474699493e-06,5.024677776083407e-07,3.62245169232858e-05
Guanosine,CC(O)N1CO[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(=O)[nH]c1nc32,3,5.369916295146062,0.4747257726972667,4.439453780659419,6.300378809632705,4.26661744616199e-06,5.007502679637383e-07,3.635349913225028e-05
Brincidofovir,CCCCCC(CCCC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.369911510358422,0.47189676591767343,4.444993849159783,6.294829171557062,4.266664453369612e-06,5.071901707885209e-07,3.589270180324209e-05
Xanthosine,CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1C(=O)Oc1nc3c(=O)[nH]c(=O)[nH]c3n12,3,5.369905171445864,0.47494521149052854,4.439012556924428,6.3007977859672994,4.2667267295701955e-06,5.002674127771208e-07,3.639045142630437e-05
Adenosine,CO[C@@H]1[C@H](O)[C@@H](COC(C)O)O[C@H]1n1cnc2c(N)ncnc21,3,5.369884759242644,0.47172884058959064,4.445296231687046,6.294473286798241,4.266927274001402e-06,5.076059606169861e-07,3.586771979487228e-05
Brincidofovir,CCCC=O,2,5.36987195398258,0.47773066783155527,4.433519845032731,6.306224062932428,4.267053087064253e-06,4.940557260316191e-07,3.6853620125150206e-05
Adenosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1c(C)nc2c(N)ncnc21,3,5.369864085902653,0.4744713890933879,4.439900163279613,6.299828008525693,4.2671303936390955e-06,5.013857556111464e-07,3.631615296713815e-05
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1O,3,5.369854557799719,0.47256861527346894,4.44362007186372,6.296089043735718,4.267224012382407e-06,5.057209630099901e-07,3.6006418763964315e-05
Adenosine,COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@]1(C)O,3,5.369839446138407,0.4737155342919024,4.441356998926278,6.298321893350535,4.26737249680628e-06,5.031275590343945e-07,3.619453496335661e-05
Brincidofovir,CCCCCCCC(CC=O)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.3698260849103905,0.47224247544774184,4.444230833032816,6.295421336787965,4.267503786095979e-06,5.064990827562042e-07,3.595581746217967e-05
Guanosine,CO[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]c(NC(C)O)nc32)O[C@@H]1CO,3,5.369787471591683,0.4741891867325974,4.4403766655957915,6.299198277587574,4.267883228654671e-06,5.021132968479307e-07,3.6276329202547156e-05
Remdesivir,CCCC(C)CO,2,5.36978716595635,0.47473672756025437,4.439303179938251,6.3002711519744485,4.267886232184362e-06,5.008744147946778e-07,3.636610765661807e-05
Inosine,CC(Cl)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC=O,3,5.369773461741881,0.47447728152004776,4.439797989962587,6.299748933521174,4.268020907971185e-06,5.01477054700062e-07,3.6324697810499684e-05
Brincidofovir,CCCCCCCC(CC)OCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.369716314929042,0.47128653553719374,4.445994705276142,6.2934379245819425,4.268582554158218e-06,5.088175417393836e-07,3.581008028806638e-05
Guanosine,C[C@]1(n2cnc3c(=O)[nH]c(NC=O)nc32)O[C@H](CO)[C@@H](O)[C@H]1O,2,5.3697132642024945,0.47435041814969303,4.439986444629096,6.299440083775893,4.268612539167009e-06,5.018338083595568e-07,3.630893874826123e-05
Brincidofovir,CCCCCCCC(C)CCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.369708713076065,0.47137966734586173,4.445804565078176,6.293612861073954,4.268657271711274e-06,5.086126281728971e-07,3.582576187459381e-05
Xanthosine,CC(N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1C,3,5.369671735149746,0.47387928262397966,4.440868341206746,6.298475129092746,4.269020741248034e-06,5.02950067658528e-07,3.623528310484141e-05
Brincidofovir,CCCC(CCOCC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.369606643869183,0.4722664738943189,4.443964355036318,6.295248932702048,4.269660622395961e-06,5.067001901838686e-07,3.5977886299635006e-05
Brincidofovir,CCCCCCOCCC(Cn1ccc(N)nc1=O)OP(=O)(O)COCCO,2,5.3696057365996035,0.47427628645802483,4.440024215141875,6.299187258057332,4.269669542005592e-06,5.021260373341374e-07,3.630578110371744e-05
Inosine,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OS(=O)(=O)O)[C@@H]1O,2,5.369558122386195,0.4735758343789164,4.441349487003519,6.297766757768871,4.270137676209331e-06,5.037710914936143e-07,3.619516101990056e-05
Inosine,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(=O)[nH]cnc21,3,5.369523930294422,0.47355998291117396,4.441346363788521,6.297701496800323,4.270473878240539e-06,5.038467983262274e-07,3.619542131718946e-05
Guanosine,CC(O)O[C@@H]1CO[C@H]2n3c(nc4c(=O)[nH]c(N)nc43)O[C@@]12CO,3,5.369522750633553,0.4774688372948462,4.433683829535655,6.305361671731452,4.270485478014371e-06,4.950377615811346e-07,3.6839707257246574e-05
Brincidofovir,CCCCCC(CC)COCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.369516683223257,0.47175537081509794,4.444876156425664,6.294157210020849,4.27054514022432e-06,5.079755274928592e-07,3.590242995505314e-05
Adenosine,CCOC[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,3,5.369510413481443,0.473711759669209,4.441035364529793,6.297985462433092,4.270606792881264e-06,5.035174632417464e-07,3.622135022285654e-05
Inosine,CC(OCO)[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1O2,3,5.369494123969098,0.47415997858708714,4.440140565938407,6.2988476819997885,4.270766977754965e-06,5.025188046055302e-07,3.6296055811483466e-05
Brincidofovir,CCCOCCCOP(=O)(O)CO[C@H](CO)C(CO)n1ccc(N)nc1=O,2,5.369491626861907,0.4727195788265537,4.4429612523618625,6.296022001361952,4.270791533889184e-06,5.057990375707342e-07,3.6061081518742066e-05
Guanosine,CN(C=O)c1nc2c(ncn2[C@@H]2O[C@@](C)(CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,3,5.369488606399893,0.4764799877578019,4.435587830394601,6.303389382405184,4.270821236795844e-06,4.972910208136641e-07,3.6678550935471076e-05
Brincidofovir,CCC(CO)CCCCCCOCCCOP(=O)(O)COCCn1ccc(N)nc1=O,2,5.369453708086402,0.4732905535896477,4.441804223050692,6.297103193122112,4.271164438132929e-06,5.045413987610715e-07,3.6157282043391605e-05
Inosine,O=c1[nH]cnc2c1nc(C(O)O)n2[C@]12OC[C@@H](O1)[C@H]2O,3,5.36944867348647,0.47558205255170577,4.437307850485127,6.301589496487813,4.271213952298376e-06,4.99356265621736e-07,3.653357308652987e-05
Xanthosine,CC(=O)O[C@@H]1[C@@H](C(=O)O)O[C@](C)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1O,3,5.369431920553297,0.4737922905212484,4.44079903113165,6.298064809974944,4.271378717785936e-06,5.034254767554097e-07,3.624106644014528e-05
Adenosine,OCNc1nc2nc3c1ncn3[C@@H]1O[C@H](COC2)[C@@H](O)[C@H]1O,3,5.369404155967878,0.4764489052581791,4.435564301661847,6.303244010273909,4.27165179712527e-06,4.974575077463272e-07,3.668053811982751e-05
Inosine,N#CC(Cl)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.36938674155232,0.4714995684746651,4.445247587341977,6.293525895762664,4.271823085995034e-06,5.087144855214441e-07,3.5871737482244146e-05
Brincidofovir,CCCCCOC(CCCCC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.369354567402368,0.47298637795164916,4.442301266617136,6.2964078681876,4.27213957025516e-06,5.05349839160539e-07,3.611592424380275e-05
Guanosine,CC(O)Nc1nc2c(ncn2[C@]23OC[C@@H](OC2O)[C@H]3O)c(=O)[nH]1,3,5.369331827670361,0.47700159229184325,4.434408706778349,6.304254948562374,4.272363266056834e-06,4.963008870672381e-07,3.6778269700491004e-05
Adenosine,CC(=O)N(c1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O)C(C)O,3,5.369281052868002,0.4726584788431402,4.442870434335448,6.295691671400557,4.272862791357941e-06,5.061839011631785e-07,3.6068623264819225e-05
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O,3,5.36926953908134,0.47239573520597355,4.443373898077631,6.295165180085048,4.272976072748369e-06,5.067979154854188e-07,3.602683428717729e-05
Xanthosine,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1c(C)nc2c(=O)[nH]c(=O)[nH]c21,3,5.369263284810575,0.47370004138969074,4.440811203686781,6.297715365934369,4.273037608279838e-06,5.038307083055199e-07,3.6240050677303735e-05
Brincidofovir,CCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CC)cc(N)nc1=O,2,5.369257201933275,0.47306791345204763,4.442044091567261,6.296470312299288,4.273097458327639e-06,5.052771837283234e-07,3.613731725156184e-05
Guanosine,CC(O)N1C(=O)CO[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(=O)[nH]c1nc32,3,5.369247165902571,0.47500777420717993,4.438231928456498,6.300262403348644,4.27319620568592e-06,5.00884504738596e-07,3.645592075526127e-05
Brincidofovir,CC(O)[C@H](Cn1ccc(N)nc1=O)OCP(=O)(O)OP(=O)(O)O,2,5.369230347612896,0.47712992380222097,4.4340556969605425,6.304404998265249,4.273361690733973e-06,4.961294436331516e-07,3.6808176523656875e-05
Inosine,CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2C(=O)O[C@]21O,3,5.369216874812601,0.4743539528219227,4.439483127281632,6.298950622343569,4.273494262166713e-06,5.023997072408304e-07,3.635104269680114e-05
Adenosine,CC(O)C1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(N)ncnc21,3,5.3692101826631955,0.47147837023613887,4.445112577000363,6.293307788326028,4.273560113987588e-06,5.089700316611381e-07,3.5882890763252154e-05
Inosine,CC(Cl)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.369185231418038,0.4717471218095183,4.444560872671382,6.293809590164694,4.273805647176913e-06,5.083822862163316e-07,3.592850342167272e-05
Guanosine,CO[C@@H]1[C@H](O)CO[C@H]1n1cnc2c(=O)[nH]c(N)nc21,3,5.369150283471965,0.47502764811704723,4.438096093162553,6.300204473781378,4.274149576803571e-06,5.009513210558563e-07,3.6467324941644814e-05
Inosine,CC(N)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]cnc21,3,5.369135155835157,0.4742412406895724,4.4396223240835955,6.298647987586719,4.274298459442588e-06,5.027499226064325e-07,3.633939360085249e-05
Adenosine,CC(=O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C(O)O)[C@@H](O2)[C@H]1O,3,5.36910848483619,0.47559507082243707,4.436942146024213,6.301274823648166,4.274560961765581e-06,4.997182108016331e-07,3.656434970928735e-05
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@]1(C)O[C@H](CO)[C@](C)(O)[C@H]1O,3,5.369095380564573,0.4764365080086764,4.4352798248675676,6.302910936261579,4.2746899430336284e-06,4.978391697929471e-07,3.670457291794182e-05
Adenosine,CC(O)[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]12CO2,3,5.369067264504827,0.47677110257997657,4.4345959034480735,6.303538625561581,4.274966693794624e-06,4.971201585670888e-07,3.676242034869523e-05
Inosine,CC(O)OC1(C)O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,3,5.369010112299215,0.4750340300980619,4.437943413307013,6.300076811291416,4.275529307096417e-06,5.01098599218828e-07,3.648014758839404e-05
Guanosine,CC(O)Nc1nc2c(ncn2[C@@]2(C)O[C@@H]3C(O)O[C@@H]2[C@@H]3O)c(=O)[nH]1,3,5.368992552632019,0.4743499226430631,4.439266704251615,6.298718401012422,4.275702181476923e-06,5.026684169088641e-07,3.6369162115074874e-05
Adenosine,CC(Cl)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(N)ncnc21,3,5.3689484180858535,0.47339495089533973,4.441094314330988,6.2968025218407195,4.27613671558224e-06,5.04890824416411e-07,3.6216433981516644e-05
Brincidofovir,CCCCOCCC(COCCCC)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.368943578403872,0.47187157021638665,4.444075300779755,6.29381185602799,4.276184368172789e-06,5.08379633818465e-07,3.596869649018019e-05
Brincidofovir,CCCOCCC(OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O,2,5.3689423157691465,0.47289757629806406,4.442063066224941,6.295821565313352,4.276196800443864e-06,5.060325283538019e-07,3.613573841905562e-05
Guanosine,CCC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@](C)(O)[C@H]2O)c(=O)[nH]1,3,5.368916722794694,0.4783025708806598,4.431443683868601,6.306389761720787,4.276448804152773e-06,4.938672621586363e-07,3.7030222037000185e-05
Inosine,CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C=O,3,5.368891182800411,0.4774460395659209,4.433096945251206,6.304685420349616,4.2767003009922295e-06,4.958091983808127e-07,3.68895242852252e-05
Brincidofovir,CCC(CC)CCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,2,5.368877433216494,0.4721877653556461,4.443389413119428,6.29436545331356,4.276835701700672e-06,5.077320126804931e-07,3.602554726217723e-05
Adenosine,CC(O)O[C@]1(C)[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]12CO2,3,5.368864528962839,0.4745007952665025,4.438842970240494,6.298886087685184,4.27696278181559e-06,5.024743676472203e-07,3.640466422732744e-05
Guanosine,CCC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,2,5.368826659925836,0.47560644285559245,4.436638031928875,6.301015287922797,4.277335735030934e-06,5.000169331995277e-07,3.658996281006329e-05
Guanosine,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NCO)nc32)[C@]2(O)O[C@H]12,3,5.368763034012511,0.4761870514091862,4.435436413250507,6.302089654774516,4.2779624280711415e-06,4.987815094998847e-07,3.669134117328895e-05
