"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2337414";"FLAVOMANNIN B";"None";"546.53";"2";"3.65";"2, atropodiastereomer";"CC1(O)CC(=O)c2c(cc3c(O)c(-c4c(O)cc5cc6c(c(O)c5c4O)C(=O)CC(C)(O)C6)c(O)cc3c2O)C1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2339191";"Antibacterial activity against Bacillus subtilis subsp. subtilis str. 168 trpC2 assessed as growth inhibition by CLSI broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"64.0"
"CHEMBL2334126";"";"None";"291.27";"0";"3.82";"2e";"N#Cc1ccccc1C(C#N)/N=N/c1ccc([N+](=O)[O-])cc1";"MBC";"'='";"50.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2344201";"Antimicrobial activity against Bacillus subtilis after 24 hrs by microdilution susceptibility test";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331322";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"50.0"
"CHEMBL2334423";"";"None";"278.31";"0";"3.18";"4c";"Cc1ccc(/N=N/C(C(N)=O)c2ccccc2C#N)cc1";"MBC";"'='";"100.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2344201";"Antimicrobial activity against Bacillus subtilis after 24 hrs by microdilution susceptibility test";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331322";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"100.0"
"CHEMBL2334104";"";"None";"309.29";"0";"2.78";"4e";"N#Cc1ccccc1C(/N=N/c1ccc([N+](=O)[O-])cc1)C(N)=O";"MBC";"'='";"50.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2344201";"Antimicrobial activity against Bacillus subtilis after 24 hrs by microdilution susceptibility test";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331322";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"50.0"
"CHEMBL2334121";"";"None";"142.16";"0";"1.62";"1";"N#CCc1ccccc1C#N";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2344201";"Antimicrobial activity against Bacillus subtilis after 24 hrs by microdilution susceptibility test";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331322";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"100.0"
"CHEMBL2334106";"";"None";"366.81";"0";"3.82";"6b";"CCOC(=O)c1c2[nH]c(=N)c3ccccc3c2nn1-c1ccc(Cl)cc1";"MIC";"'='";"25.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2344201";"Antimicrobial activity against Bacillus subtilis after 24 hrs by microdilution susceptibility test";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331322";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"25.0"
"CHEMBL336865";"";"None";"365.38";"0";"2.27";"37f";"C[C@H]1[C@H](N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C(C)(C)C)c2c1F";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL650967";"In vitro minimum inhibitory concentration for Bacillus subtilis ATCC 6633";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL1127424";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"0.06"
"CHEMBL132301";"";"None";"404.35";"0";"2.04";"46f";"C[C@H]1[C@H](N)CN1c1nc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL650967";"In vitro minimum inhibitory concentration for Bacillus subtilis ATCC 6633";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL1127424";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"0.06"
"CHEMBL8";"CIPROFLOXACIN";"4.0";"331.35";"0";"1.58";"Cipro";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL650967";"In vitro minimum inhibitory concentration for Bacillus subtilis ATCC 6633";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL1127424";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"0.06"
"CHEMBL275362";"";"None";"255.27";"0";"2.75";"3";"O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1";"MIC";"'='";"28.4";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1167628";"Antibacterial activity against Bacillus subtilis ATCC 6633 after 24 hrs by MTT assay";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL1165867";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";"";"28.4"
