Unnamed: 0,reactants,products,reactionString,ruleName,thermo,reactantStoich,productStoich,reactionType,numReactantMolecules,numProductMolecules,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
131,CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O1.O,CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O1.O,rule0491_2,No_Thermo,"(1, 1, 1)","(1, 1, 1, 1)",Enzymatic,3,4,CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O1.O,0.82307076,1,0.47388795,0,0.48620006,0,0.8799739,1
132,COC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O,COC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,COC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>COC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O,0.002763803,0,0.0021008032,0,0.0002869824,0,0.0004185588,0
133,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1,CC(=O)O[C@H]1[C@H]2OC(C)=Nc3ncnc4c3ncn4[C@@H]2O[C@@H]1CO.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1 >> CC(=O)O[C@H]1[C@H]2OC(C)=Nc3ncnc4c3ncn4[C@@H]2O[C@@H]1CO.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_19,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1>>CC(=O)O[C@H]1[C@H]2OC(C)=Nc3ncnc4c3ncn4[C@@H]2O[C@@H]1CO.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,0.0048883623,0,0.01870365,0,0.029128477,0,0.50258327,0
134,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,CCC(=O)O[C@@H]1[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21 >> CCC(=O)O[C@@H]1[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21>>CCC(=O)O[C@@H]1[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,0.00658341,0,0.017121783,0,0.110113434,0,0.033866987,0
135,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21.CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21.CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21 >> COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,rule0001_90,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21.CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21>>COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.049334664,0,0.018711481,0,0.002940578,0,0.012900407,0
136,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(=O)O,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@]12OC2O,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(=O)O >> CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@]12OC2O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(=O)O>>CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@]12OC2O,0.0086370995,0,0.24329756,0,0.02783914,0,0.00024823623,0
137,CC(=O)Nc1ncnc2c1ncn2[C@@]1(CO)OC[C@@H](O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CO[C@@H]1CO[C@](CO)(n2cnc3c(NC(C)=O)ncnc32)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(=O)Nc1ncnc2c1ncn2[C@@]1(CO)OC[C@@H](O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CO[C@@H]1CO[C@](CO)(n2cnc3c(NC(C)=O)ncnc32)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)Nc1ncnc2c1ncn2[C@@]1(CO)OC[C@@H](O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CO[C@@H]1CO[C@](CO)(n2cnc3c(NC(C)=O)ncnc32)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.1862597,0,0.2942502,0,0.09662464,0,0.20349573,0
138,C[C@@]1(COC=O)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C[C@@]1(COCO)O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,C[C@@]1(COC=O)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C[C@@]1(COCO)O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,C[C@@]1(COC=O)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>C[C@@]1(COCO)O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,0.000976823,0,0.00036946105,0,0.1602137,0,0.0076707117,0
139,CCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O,CCC(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O >> CCC(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,rule0013_65,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O>>CCC(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.9501773,1,0.9968437,1,0.9233638,1,0.98551774,1
140,CC(OC=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(OCO)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,CC(OC=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(OCO)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(OC=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CC(OCO)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,0.00012275041,0,2.8394466e-05,0,0.0032614234,0,0.000639306,0
141,CC(O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(N)ncnc21.O,CC(O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O,CC(O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(N)ncnc21.O >> CC(O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(N)ncnc21.O>>CC(O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O,0.71323407,1,0.68398386,1,0.17297812,0,0.8247722,1
142,COC[C@H]1O[C@@H](n2cnc3c(NC(C)=O)ncnc32)[C@H](O)[C@@H]1O,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COCO[C@H]2[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(NC(C)=O)ncnc32)[C@H](O)[C@@H]1O >> CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COCO[C@H]2[C@H]1O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,COC[C@H]1O[C@@H](n2cnc3c(NC(C)=O)ncnc32)[C@H](O)[C@@H]1O>>CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COCO[C@H]2[C@H]1O,0.013017905,0,0.014516377,0,0.013803256,0,0.0018033878,0
143,CC(O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(NC(C)O)c3ncn2c3n1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(NC(C)O)c3ncn2c3n1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_50,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(NC(C)O)c3ncn2c3n1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.9694337,1,0.010690756,0,0.44153124,0,0.4450788,0
144,CC(=O)N(C(C)=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)N(C=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@]1(C)O,CC(=O)N(C(C)=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O >> CC(=O)N(C=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@]1(C)O,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)N(C(C)=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>CC(=O)N(C=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@]1(C)O,0.0005815172,0,0.0015746661,0,0.04754211,0,0.00011559912,0
145,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,CC(=O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(NC(C)O)ncnc32)O[C@@H]1CO,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O >> CC(=O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(NC(C)O)ncnc32)O[C@@H]1CO,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O>>CC(=O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(NC(C)O)ncnc32)O[C@@H]1CO,9.718916e-05,0,0.0029741062,0,0.0008644229,0,1.0625635e-05,0
146,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H]1O,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC(C)O)ncnc32)[C@]2(O)O[C@H]12,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H]1O >> CC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC(C)O)ncnc32)[C@]2(O)O[C@H]12,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H]1O>>CC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC(C)O)ncnc32)[C@]2(O)O[C@H]12,0.012804429,0,0.019744188,0,0.003676657,0,0.00011325662,0
147,CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COC(C)=Nc1ncnc3c1ncn32.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COC(C)=Nc1ncnc3c1ncn32.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COC(C)=Nc1ncnc3c1ncn32.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.9290036,1,0.96039957,1,0.6848097,1,0.29303604,0
148,CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(N)ncnc31)[C@H]2O.Cl,CC(Cl)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(N)ncnc31)[C@H]2O.O,CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(N)ncnc31)[C@H]2O.Cl >> CC(Cl)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(N)ncnc31)[C@H]2O.O,rule0183_6,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(N)ncnc31)[C@H]2O.Cl>>CC(Cl)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(N)ncnc31)[C@H]2O.O,0.026363796,0,0.052515518,0,0.17981163,0,0.072665334,0
149,CC(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CO[C@H]1[C@@H](OC(C)O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CO[C@H]1[C@@H](OC(C)O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CO[C@H]1[C@@H](OC(C)O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.9594767,1,0.3781765,0,0.038114004,0,0.09424909,0
150,CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2.CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2,CC(C)(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2.Nc1ncnc2c1ncn2[C@@H]1O[C@]2(COCO)O[C@H]2[C@H]1O,CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2.CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2 >> CC(C)(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2.Nc1ncnc2c1ncn2[C@@H]1O[C@]2(COCO)O[C@H]2[C@H]1O,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2.CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2>>CC(C)(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2.Nc1ncnc2c1ncn2[C@@H]1O[C@]2(COCO)O[C@H]2[C@H]1O,0.019734144,0,0.0005548643,0,0.00037389825,0,0.0075142183,0
151,CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.24323638,0,0.012032123,0,0.0075761834,0,0.32354105,0
152,CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2.CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@](C)(CO)O2.OCNc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2.CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2 >> CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@](C)(CO)O2.OCNc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2.CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2>>CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@](C)(CO)O2.OCNc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,0.60982335,1,0.0005840829,0,0.0025502827,0,0.12837562,0
153,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](OC(C)O)[C@H]2O,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O >> CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](OC(C)O)[C@H]2O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O>>CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](OC(C)O)[C@H]2O,0.0002090046,0,0.08254138,0,0.0035633654,0,0.023926074,0
