PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
6258,90340859,5460033,N.N.Cl[Pt]Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162292-02/212333381,,Inactive,,,0,,,,,0,0,4,,1.1745,,,,,,,,,,,,,3.7805,,1.8181,,,0.7881,,4.7021,,,1.1745,,,,QC'd by SigmaAldrich
6259,90340860,3033769,CCN1CCC[C@H]1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025303-04/212333928,,Inactive,,,0,,,,,0,0,4,,1.3931,,,,,,,,,,,,,9.9662,,2.2644,,,-0.0752,,-3.1755,,,1.3931,,,,QC'd by SigmaAldrich
6260,90340861,5567,C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015983-03/212333008,,Inactive,,,0,,,,,0,0,4,,-4.7855,,,,,,,,,,,,,-5.5354,,-5.8118,,,2.2882,,-7.9619,,,-4.7855,,,,QC'd by SigmaAldrich
6261,90340862,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016009-14/212333032,,Inactive,,,0,,,,,0,0,4,,-5.6796,,,,,,,,,,,,,-22.2312,,-3.1499,,,-2.989,,-12.3088,,,-5.6796,,,,QC'd by SigmaAldrich
6262,90340863,785,C1=CC(=CC=C1O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015523-07/212333080,,Inactive,,,0,,,,,0,0,4,,7.6381,,,,,,,,,,,,,7.5902,,8.2259,,,8.8953,,12.0954,,,7.6381,,,,QC'd by SigmaAldrich
6263,90340864,6238,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093949-04/212334016,,Inactive,,,0,,,,,0,0,4,,26.0581,,,,,,,,,,,,,3.0272,,-18.5329,,,6.6192,,-18.5836,,,26.0581,,,,QC'd by SigmaAldrich
6264,90340865,44093,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00023654-10/212334048,,Inactive,,,0,,,,,0,0,4,,13.7118,,,,,,,,,,,,,-0.1785,,6.8407,,,4.6482,,5.3472,,,13.7118,,,,QC'd by SigmaAldrich
6265,90340866,4025,C1CC(NC(C1)CCN)CCN,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015635-03/212333376,,Inactive,,,0,,,,,0,0,4,,2.7861,,,,,,,,,,,,,-0.4201,,0.2302,,,6.2388,,-3.0325,,,2.7861,,,,QC'd by SigmaAldrich
6266,90340867,33036,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162110-03/212332908,,Inactive,,,0,,,,,0,0,4,,2.6861,,,,,,,,,,,,,0.8477,,1.5663,,,-0.6139,,3.1543,,,2.6861,,,,QC'd by SigmaAldrich
6267,90340868,1390,CN1C=CN=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015702-04/212333270,,Inactive,,,0,,,,,0,0,4,,3.6411,,,,,,,,,,,,,-0.2138,,-1.6003,,,1.353,,-2.7031,,,3.6411,,,,QC'd by SigmaAldrich
6268,90340869,5034182,CC1=C(C(=C(C(=N1)N=NC2=C(C=C(C=C2)S(=O)(=O)[O-])S(=O)(=O)[O-])COP(=O)([O-])[O-])C=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024691-03/212333625,,Inactive,,,0,,,,,0,0,4,,4.1302,,,,,,,,,,,,,1.3297,,-5.0915,,,5.4237,,9.475,,,4.1302,,,,QC'd by SigmaAldrich
6269,90340870,107968,CSC(=NCCC[C@@H](C(=O)O)N)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162250-02/212333818,,Inactive,,,0,,,,,0,0,4,,11.7657,,,,,,,,,,,,,2.77,,0.5021,,,-2.0051,,0.4162,,,11.7657,,,,QC'd by SigmaAldrich
6270,90340871,4223812,CCC(=O)N1CCN(CC1)C(=O)C2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015350-04/212333670,,Inactive,,,0,,,,,0,0,4,,17.0252,,,,,,,,,,,,,-2.0689,,0.9235,,,-5.8666,,16.0687,,,17.0252,,,,QC'd by SigmaAldrich
6271,90340872,3797,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016107-05/212333781,,Inactive,,,0,,,,,0,0,4,,0.1235,,,,,,,,,,,,,-2.6599,,-0.5641,,,-4.5516,,-2.6891,,,0.1235,,,,QC'd by SigmaAldrich
6272,90340873,5310987,C(/C=C/C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024485-07/212333028,,Inactive,,,0,,,,,0,0,4,,-5.88,,,,,,,,,,,,,-11.7281,,-1.385,,,-8.3067,,-2.7282,,,-5.88,,,,QC'd by SigmaAldrich
6273,90340874,1853,C1=CC=C2C(=C1)C3=CC=CC=C3NC2=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015852-06/212333187,,Inactive,,,0,,,,,0,0,4,,-7.7759,,,,,,,,,,,,,7.105,,1.2725,,,0.1713,,-8.544,,,-7.7759,,,,QC'd by SigmaAldrich
6274,90340875,2344,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162087-03/212333144,,Inactive,,,0,,,,,0,0,4,,-11.9618,,,,,,,,,,,,,12.8873,,8.6213,,,6.3878,,1.8512,,,-11.9618,,,,QC'd by SigmaAldrich
6275,90340877,2229,CN1CCC=C(C1)C(=O)OCC#C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015006-04/212332916,,Inactive,,,0,,,,,0,0,4,,-1.6395,,,,,,,,,,,,,-22.0378,,10.6546,,,10.7226,,3.1122,,,-1.6395,,,,QC'd by SigmaAldrich
6276,90340878,3153,C1CC2=CC(=C(C=C2CC1N)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015291-06/212333275,,Inactive,,,0,,,,,0,0,4,,-2.2299,,,,,,,,,,,,,-1.7114,,0.5106,,,7.605,,4.6044,,,-2.2299,,,,QC'd by SigmaAldrich
6277,90340879,535,C1CC1(C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015029-06/212333537,,Inactive,,,0,,,,,0,0,4,,4.5769,,,,,,,,,,,,,0.7263,,0.2352,,,1.2713,,2.3586,,,4.5769,,,,QC'd by SigmaAldrich
6278,90340881,1317,C(CCCCCN)CCCCN,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015388-04/212333920,,Inactive,,,0,,,,,0,0,4,,-2.3157,,,,,,,,,,,,,2.4474,,3.88,,,10.3243,,14.0466,,,-2.3157,,,,QC'd by SigmaAldrich
6279,90340882,1345,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015205-06/212333819,,Inactive,,,0,,,,,0,0,4,,4.751,,,,,,,,,,,,,12.2727,,9.6709,,,12.77,,5.9937,,,4.751,,,,QC'd by SigmaAldrich
6280,90340883,5281847,CC1=C(C(=C(C(=C1O)C(=O)C)O)CC2=C(C(=C3C(=C2O)C=CC(O3)(C)C)C(=O)/C=C/C4=CC=CC=C4)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025228-08/212333914,,Inactive,,,0,,,,,0,0,4,,0.7565,,,,,,,,,,,,,-1.9327,,-9.3361,,,0.355,,7.6505,,,0.7565,,,,QC'd by SigmaAldrich
6281,90340884,3392731,CC(C)(C(=O)O)SC1=CC=C(C=C1)CCN(CCCCC2CCCCC2)C(=O)NC3CCCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015480-08/212333300,,Inactive,,,0,,,,,0,0,4,,-19.7293,,,,,,,,,,,,,9.5646,,2.8823,,,3.6069,,-1.6706,,,-19.7293,,,,QC'd by SigmaAldrich
6282,90340885,1641,C1=CC(=CC=C1C(CN)CP(=O)(O)O)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015781-06/212333812,,Inactive,,,0,,,,,0,0,4,,0.2039,,,,,,,,,,,,,-9.7739,,-6.2533,,,-0.6264,,-3.5736,,,0.2039,,,,QC'd by SigmaAldrich
6283,90340886,1316,C[N+]1(CCN(CC1)C2=CC=CC=C2)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015356-06/212334148,,Inactive,,,0,,,,,0,0,4,,12.703,,,,,,,,,,,,,4.4778,,-3.6632,,,-0.3347,,2.452,,,12.703,,,,QC'd by SigmaAldrich
6284,90340887,11957644,C1CC1CN2CCC34[C@@H]5C(=O)CC[C@]3(C2CC6=C4C(=C(C=C6)O)O5)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162274-03/212333210,,Inactive,,,0,,,,,0,0,4,,-0.7557,,,,,,,,,,,,,0.7709,,-1.4556,,,0.1716,,-5.1942,,,-0.7557,,,,QC'd by SigmaAldrich
6285,90340888,1237,COC1=C(C=CC(=C1)C(CN)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015746-03/212333878,,Inactive,,,0,,,,,0,0,4,,2.6925,,,,,,,,,,,,,-6.152,,-6.6643,,,-5.2114,,2.1292,,,2.6925,,,,QC'd by SigmaAldrich
6286,90340889,161713,CCCN1C2=C(C(=O)N(C1=O)CCC)N(C=N2)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015305-05/212333430,,Inactive,,,0,,,,,0,0,4,,20.4977,,,,,,,,,,,,,3.564,,-4.8589,,,5.6667,,0.6607,,,20.4977,,,,QC'd by SigmaAldrich
6287,90340890,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015074-11/212334075,,Inactive,,,0,,,,,0,0,4,,1.5553,,,,,,,,,,,,,-0.0481,,4.4426,,,5.9398,,-50.0202,,,1.5553,,,,QC'd by SigmaAldrich
6288,90340891,5012,C1CN(CCN1)C2=NC3=C(C=C2)C=C(C=C3)[N+](=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015868-04/212333896,,Inactive,,,0,,,,,0,0,4,,-14.2729,,,,,,,,,,,,,2.1225,,-1.7935,,,-0.7578,,-0.3713,,,-14.2729,,,,QC'd by SigmaAldrich
6289,90340892,1242,C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015299-06/212334146,,Inactive,,,0,,,,,0,0,4,,9.5157,,,,,,,,,,,,,12.4942,,8.3513,,,10.6823,,-0.514,,,9.5157,,,,QC'd by SigmaAldrich
6290,90340893,6714004,C[C@@]12CCN(C1N(C3=C2C=C(C=C3)O)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162185-03/212332895,,Inactive,,,0,,,,,0,0,4,,18.2897,,,,,,,,,,,,,-0.7225,,-1.7226,,,-1.758,,4.6189,,,18.2897,,,,QC'd by SigmaAldrich
6291,90340894,2130,C1C2CC3CC1CC(C2)(C3)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015036-07/212333475,,Inactive,,,0,,,,,0,0,4,,-7.8832,,,,,,,,,,,,,-1.7111,,-10.9463,,,-0.0354,,-13.7972,,,-7.8832,,,,QC'd by SigmaAldrich
6292,90340895,1701,C1=CC(=CC=C1CCN)S(=O)(=O)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015097-03/212333685,,Inactive,,,0,,,,,0,0,4,,13.5131,,,,,,,,,,,,,15.5808,,12.764,,,5.5533,,3.3595,,,13.5131,,,,QC'd by SigmaAldrich
6293,90340896,11957504,C(C1C(C(C([C@H](O1)O)Cl)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093774-03/212333903,,Inactive,,,0,,,,,0,0,4,,-4.9377,,,,,,,,,,,,,-0.184,,-3.4041,,,4.6757,,5.0881,,,-4.9377,,,,QC'd by SigmaAldrich
6294,90340898,5372720,C1=CC=C2C(=C1)N=C3C(=N2)NC(=O)NC3=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015021-05/212333736,,Inactive,,,0,,,,,0,0,4,,6.309,,,,,,,,,,,,,-8.3196,,2.356,,,1.7165,,7.2114,,,6.309,,,,QC'd by SigmaAldrich
6295,90340900,3025961,CC1=NC(=CC=C1)C#CC2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015682-05/212333998,,Inactive,,,0,,,,,0,0,4,,1.999,,,,,,,,,,,,,-6.2219,,-0.3712,,,5.2512,,3.038,,,1.999,,,,QC'd by SigmaAldrich
6296,90340902,33032,C(CC(=O)O)[C@@H](C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024502-04/212333641,,Inactive,,,0,,,,,0,0,4,,7.9252,,,,,,,,,,,,,0.8323,,-0.33,,,2.1838,,3.2451,,,7.9252,,,,QC'd by SigmaAldrich
6297,90340904,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015467-16/212333074,,Inactive,,,0,,,,,0,0,4,,27.7676,,,,,,,,,,,,,4.0075,,0.5849,,,4.6675,,15.5511,,,27.7676,,,,QC'd by SigmaAldrich
6298,90340905,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015859-10/212334096,,Inactive,,,0,,,,,0,0,4,,4.0435,,,,,,,,,,,,,-1.4833,,-1.3618,,,-4.2967,,-7.2289,,,4.0435,,,,QC'd by SigmaAldrich
6299,90340906,6041,CNC[C@@H](C1=CC(=CC=C1)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024257-06/212333184,,Inactive,,,0,,,,,0,0,4,,-14.2476,,,,,,,,,,,,,-12.1928,,-11.6924,,,2.1344,,-13.061,,,-14.2476,,,,QC'd by SigmaAldrich
6300,90340907,5983,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093889-08/212332890,,Inactive,,,0,,,,,0,0,4,,2.8975,,,,,,,,,,,,,-1.8098,,4.4419,,,5.202,,6.9321,,,2.8975,,,,QC'd by SigmaAldrich
6301,90340908,688272,CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024853-06/212332933,,Inactive,,,0,,,,,0,0,4,,-7.8036,,,,,,,,,,,,,-0.4842,,-1.3213,,,-7.2231,,0.5651,,,-7.8036,,,,QC'd by SigmaAldrich
6302,90340909,7172,CNCC(C1=CC=C(C=C1)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015924-08/212333979,,Inactive,,,0,,,,,0,0,4,,5.3792,,,,,,,,,,,,,-0.6332,,-0.9484,,,-0.849,,-2.7098,,,5.3792,,,,QC'd by SigmaAldrich
6303,90340910,3626837,COC1=CC=CC(=C1)C(=O)NCCN2CCN(CC2)C3=CC=C(C=C3)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015262-04/212333386,,Inactive,,,0,,,,,0,0,4,,21.9139,,,,,,,,,,,,,,,,,,3.6767,,-16.797,,,21.9139,,,,QC'd by SigmaAldrich
6304,90340911,6207,C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015416-04/212333321,,Inactive,,,0,,,,,0,0,4,,2.273,,,,,,,,,,,,,1.3489,,0.016,,,3.2242,,10.5041,,,2.273,,,,QC'd by SigmaAldrich
6305,90340912,4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015714-12/212333858,,Inactive,,,0,,,,,0,0,4,,-9.8521,,,,,,,,,,,,,,,,,,3.3028,,-1.7976,,,-9.8521,,,,QC'd by SigmaAldrich
6306,90340913,25085166,C1C2[C@@H](C(C(O2)N3C4=NC=NC(=C4N=C3Br)N)O)OP(=O)(O1)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162084-02/212334128,,Inactive,,,0,,,,,0,0,4,,-28.8842,,,,,,,,,,,,,,,,,,-9.1605,,-16.5344,,,-28.8842,,,,QC'd by SigmaAldrich
6307,90340915,104934,C[C@]12CC=C3[C@H]([C@@H]1CC[C@@H]2C(=O)CN4CCN(CC4)C5=NC(=NC(=C5)N6CCCC6)N7CCCC7)CCC8=CC(=O)C=C[C@@]83C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162368-02/212333840,,Inactive,,,0,,,,,0,0,4,,11.8375,,,,,,,,,,,,,7.6467,,-1.873,,,-1.765,,11.3752,,,11.8375,,,,QC'd by SigmaAldrich
6308,90340917,3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015562-19/212333798,,Inactive,,,0,,,,,0,0,4,,4.454,,,,,,,,,,,,,-5.3329,,1.253,,,-4.7795,,0.4766,,,4.454,,,,QC'd by SigmaAldrich
6309,90340919,5353685,COC1=C(C(=CC(=C1)/C=C(\C#N)/C(=O)C2=CC(=C(C=C2)O)O)I)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016053-04/212333829,,Inactive,,,0,,,,,0,0,4,,4.3224,,,,,,,,,,,,,0.0387,,-0.5385,,,-0.0504,,0.2378,,,4.3224,,,,QC'd by SigmaAldrich
6310,90340920,9815618,C[C@@H](CC1=CC(=CC=C1)C(F)(F)F)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186044-01/212334027,,Activator,,,0,,,,,0,0,5,,-95.8375,,,,,,,,,,,,,,,,,,-127.3004,,-127.3672,,,-95.8375,,,,QC'd by SigmaAldrich
6311,90340921,91769,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015957-05/212333520,,Inactive,,,0,,-4.4,1,0.8345,-47.5894,0,4,0 0 0 0 0,-36.0526,,,,,,,,,,,,,0.8684,,-1.6559,,,0.7495,,-0.9544,,,-36.0526,,,,QC'd by SigmaAldrich
6312,90340922,3331,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015429-09/212333702,,Inactive,,,0,,,,,0,0,4,,8.7231,,,,,,,,,,,,,6.4162,,4.5364,,,1.366,,3.8035,,,8.7231,,,,QC'd by SigmaAldrich
6313,90340923,10805,COC1=C(C=CC(=C1)C(CO)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015498-03/212333637,,Inactive,,,0,,,,,0,0,4,,0.9912,,,,,,,,,,,,,10.5369,,-1.0777,,,-0.1322,,14.2461,,,0.9912,,,,QC'd by SigmaAldrich
6314,90340925,5311203,CCOC(=O)C1=C2[C@@H]3CCCN3C(=O)C4=C(N2C=N1)C=CC(=C4)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025115-04/212333764,,Inactive,,,0,,,,,0,0,4,,-14.9589,,,,,,,,,,,,,0.107,,-7.753,,,-9.6977,,0.3627,,,-14.9589,,,,QC'd by SigmaAldrich
6315,90340926,185859,C[C@H](CC1=CC=CC=C1)NCC#C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162161-02/212333527,,Inactive,,,0,,,,,0,0,4,,4.123,,,,,,,,,,,,,11.3123,,10.8231,,,13.294,,7.9632,,,4.123,,,,QC'd by SigmaAldrich
6316,90340928,4713,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015790-08/212333057,,Inactive,,,0,,,,,0,0,4,,-8.8623,,,,,,,,,,,,,2.0579,,1.0129,,,-10.5591,,2.4598,,,-8.8623,,,,QC'd by SigmaAldrich
6317,90340929,1123,C(CS(=O)(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015997-07/212333031,,Inactive,,,0,,,,,0,0,4,,2.2171,,,,,,,,,,,,,,,,,,1.1232,,5.5956,,,2.2171,,,,QC'd by SigmaAldrich
6318,90340930,4938,CCCN1C=NC2=C1C(=O)N(C(=O)N2C)CCCCC(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015861-07/212332901,,Inactive,,,0,,,,,0,0,4,,7.2126,,,,,,,,,,,,,6.2791,,8.7294,,,7.3923,,3.2456,,,7.2126,,,,QC'd by SigmaAldrich
6319,90340931,1221,CC1=C(C(=O)NO1)CC(C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015458-05/212333076,,Inactive,,,0,,,,,0,0,4,,-0.3097,,,,,,,,,,,,,,,,,,6.7004,,2.0754,,,-0.3097,,,,QC'd by SigmaAldrich
6320,90340932,9777579,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093358-06/212333396,,Inactive,,,0,,,,,0,0,4,,4.6571,,,,,,,,,,,,,13.7824,,5.458,,,5.3603,,-2.6362,,,4.6571,,,,QC'd by SigmaAldrich
6321,90340933,5335,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015925-10/212333871,,Inactive,,,0,,,,,0,0,4,,12.5503,,,,,,,,,,,,,-1.7309,,-1.7035,,,-3.1942,,-0.8556,,,12.5503,,,,QC'd by SigmaAldrich
6322,90340934,4549312,CC1=CC=CC=C1CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015640-04/212333220,,Inactive,,,0,,,,,0,0,4,,9.5973,,,,,,,,,,,,,0.3769,,-7.5277,,,0.198,,6.4461,,,9.5973,,,,QC'd by SigmaAldrich
6323,90340935,2130404,C1=CC2=C(C=CC=N2)C(=C1)NC(=O)/C(=C/C3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)/C#N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186038-01/212333245,,Inactive,,,0,,,,,0,0,4,,18.8669,,,,,,,,,,,,,-0.6933,,0.2556,,,0.5153,,0.6063,,,18.8669,,,,QC'd by SigmaAldrich
6324,90340936,3758,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015559-11/212333358,,Inactive,,,0,,,,,0,0,4,,-4.1024,,,,,,,,,,,,,1.3273,,-2.9209,,,-2.1245,,-7.8917,,,-4.1024,,,,QC'd by SigmaAldrich
6325,90340938,440707,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00021222-05/212333828,,Inactive,,,0,,,,,0,0,4,,2.2665,,,,,,,,,,,,,-4.8838,,-0.4429,,,-3.9119,,5.024,,,2.2665,,,,QC'd by SigmaAldrich
6326,90340939,6603797,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)O)C(=C(C=C4)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162155-04/212332927,,Inactive,,,0,,,,,0,0,4,,-4.622,,,,,,,,,,,,,9.5844,,4.2203,,,-103.5513,,15.766,,,-4.622,,,,QC'd by SigmaAldrich
