PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
3931,170466496,71270,C1C2CN(CC1CN(C2)C(=O)C3=CC=C(C=C3)N)CC4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253692-01/212342251,,Inactive,,,0,,,,,0,0,4,,14.0386,,,,,,,,,,,,,-1.3014,,0.3448,,,-0.7594,,13.4265,,,14.0386,,,,QC'd by GVK
3932,170466497,50312,C1=C(C(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)N)I,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00262963-01/212342250,,Inactive,,,0,,,,,0,0,4,,17.4,,,,,,,,,,,,,-0.3015,,-14.3501,,,-13.028,,-3.8517,,,17.4,,,,QC'd by GVK
3933,170466498,47866,C1CC1NC2=NC(=NC(=N2)N)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00163803-06/212337409,,Inactive,,,0,,,,,0,0,4,,-3.3532,,,,,,,,,,,,,-0.5197,,38.31,,,17.6524,,15.6255,,,-3.3532,,,,QC'd by SIGMA
3934,170466501,55397,CCCN1CCC[C@H]2[C@H]1CC3=C(C2)NN=C3.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016954-10/212336854,,Inactive,,,0,,,,,0,0,4,,-2.8166,,,,,,,,,,,,,24.1684,,20.5799,,,19.0914,,17.3561,,,-2.8166,,,,QC'd by Tocris
3935,170466502,7533,C1CCC(CC1)NS(=O)(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00165999-03/212342122,,Inactive,,,0,,,,,0,0,4,,0.4654,,,,,,,,,,,,,12.8242,,-1.3962,,,12.2389,,1.2174,,,0.4654,,,,QC'd by Specs
3936,170466503,1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094812-05/212337000,,Inactive,,,0,,,,,0,0,4,,23.1578,,,,,,,,,,,,,20.4932,,22.2235,,,9.7598,,36.8704,,,23.1578,,,,QC'd by Microsource
3937,170466504,10969,CC(CCCC(C)(C)O)N.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178043-05/212342281,,Inactive,,,0,,,,,0,0,4,,-2.3391,,,,,,,,,,,,,-35.0862,,-26.3206,,,20.0258,,7.087,,,-2.3391,,,,QC'd by Microsource
3938,170466505,2723635,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178826-03/212336483,,Inactive,,,0,,,,,0,0,4,,1.2692,,,,,,,,,,,,,-1.5334,,6.7674,,,-3.0391,,5.3484,,,1.2692,,,,QC'd by Microsource
3939,170466506,6420071,C[C@@H]1CCC[C@@H](N1)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263473-01/212337034,,Inactive,,,0,,,,,0,0,4,,4.0769,,,,,,,,,,,,,-3.1961,,23.0381,,,20.9179,,23.2551,,,4.0769,,,,QC'd by Vitas
3940,170466507,8480,C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016374-05/212336788,,Inactive,,,0,,,,,0,0,4,,-7.8575,,,,,,,,,,,,,-15.8461,,-19.5111,,,-17.5297,,-14.7048,,,-7.8575,,,,QC'd by Prestwick Chemical; Inc.
3941,170466508,667493,CC1=CC(=O)NC(=S)N1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093364-02/212336485,,Inactive,,,0,,,,,0,0,4,,4.1648,,,,,,,,,,,,,5.9442,,17.4016,,,-7.6209,,0.335,,,4.1648,,,,QC'd by Specs
3942,170466509,9576185,C1COCCN1CC2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-].Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179424-04/212337490,,Inactive,,,0,,-4.7,1,0.4965,-24.3532,0,4,0 0 0 0 0,-18.6277,,,,,,,,,,,,,15.4477,,13.4947,,,-3.4027,,-9.9137,,,-18.6277,,,,QC'd by Microsource
3943,170466510,44134533,CCCCCC(C)N.CCCCCC(C)N.OS(=O)(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178382-03/212341104,,Inactive,,,0,,,,,0,0,4,,24.9675,,,,,,,,,,,,,12.1841,,19.4349,,,20.8055,,27.2301,,,24.9675,,,,QC'd by Microsource
3944,170466511,11043,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160410-02/212337106,,Inactive,,,0,,,,,0,0,4,,7.1503,,,,,,,,,,,,,10.7291,,12.421,,,3.4672,,12.9467,,,7.1503,,,,QC'd by SIGMA
3945,170466512,3448,C1CNCC2=C1C(=O)NO2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263653-01/212341830,,Inactive,,,0,,,,,0,0,4,,13.0067,,,,,,,,,,,,,-1.3831,,-10.6107,,,2.7892,,-1.4818,,,13.0067,,,,QC'd by Enzo
3946,170466513,83975,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00168352-02/212337618,,Inactive,,,0,,,,,0,0,4,,19.1217,,,,,,,,,,,,,21.3527,,1.7262,,,8.6374,,8.8202,,,19.1217,,,,QC'd by SIGMA
3947,170466514,68770,CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164542-02/212341139,,Inactive,,,0,,,,,0,0,4,,-1.7956,,,,,,,,,,,,,0.9697,,1.3427,,,-0.094,,1.7095,,,-1.7956,,,,QC'd by Specs
3948,170466515,146256,CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253771-01/212342010,,Inactive,,,0,,,,,0,0,4,,-8.2904,,,,,,,,,,,,,-4.7541,,-17.2698,,,1.1306,,-8.7095,,,-8.2904,,,,QC'd by GVK
3949,170466516,10783,CC1=C(SC=N1)CCCl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024842-05/212342319,,Inactive,,,0,,,,,0,0,4,,23.2174,,,,,,,,,,,,,15.6432,,20.9264,,,19.4359,,-41.0101,,,23.2174,,,,QC'd by Tocris
3950,170466518,3058739,CCCCCCCCCCCCCCC[C@@H]([C@H](CO)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015362-05/212337320,,Inactive,,,0,,-4.25,1,0.3526,26,0,4,0 0 0 0 0,19.2209,,,,,,,,,,,,,-10.3675,,-6.8057,,,-12.4861,,-2.3478,,,19.2209,,,,QC'd by SIGMA
3951,170466519,11061,CCN(CC)CCSC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00159449-04/212342383,,Inactive,,,0,,,,,0,0,4,,11.0813,,,,,,,,,,,,,-4.0393,,7.9703,,,-3.6068,,2.6516,,,11.0813,,,,QC'd by Vitas
3952,170466520,5763,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016221-06/212342356,,Inactive,,,0,,,,,0,0,4,,9.3543,,,,,,,,,,,,,-2.603,,-9.512,,,-12.187,,-15.9428,,,9.3543,,,,QC'd by Vitas
3953,170466521,657255,CCCCCCCCN[C@H](C)[C@H](C1=CC=C(C=C1)SC(C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018301-05/212337039,,Inactive,,,0,,,,,0,0,4,,-0.4387,,,,,,,,,,,,,5.4839,,-0.7179,,,-6.7621,,-0.6121,,,-0.4387,,,,QC'd by Microsource
3954,170466522,16219127,CCN(CC)CCC1=C(C2=C(C(=C(C=C2)OCC(=O)OCC)Cl)OC1=O)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00165769-03/212337023,,Inactive,,,0,,,,,0,0,4,,5.594,,,,,,,,,,,,,9.3207,,22.146,,,-39.083,,7.1923,,,5.594,,,,QC'd by SIGMA
3955,170466524,102428,CC1CC(CC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179372-03/212336834,,Inactive,,,0,,,,,0,0,4,,13.6492,,,,,,,,,,,,,15.9847,,2.6038,,,0.7387,,22.9281,,,13.6492,,,,QC'd by Prestwick Chemical; Inc.
3956,170466526,1727,C1=CN=CC=C1N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015009-16/212341908,,Inactive,,,0,,,,,0,0,4,,16.8482,,,,,,,,,,,,,4.5644,,21.5354,,,-0.7575,,23.1085,,,16.8482,,,,QC'd by Vitas
3957,170466527,176015,CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00074024-03/212336514,,Inactive,,,0,,,,,0,0,4,,-3.1548,,,,,,,,,,,,,10.9454,,-3.2559,,,2.4821,,7.5127,,,-3.1548,,,,QC'd by Vitas
3958,170466528,14652,CS(=O)(=O)C1=CC=C(C=C1)C2=CN3C=CC=CC3=N2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261979-01/212337508,,Inactive,,,0,,,,,0,0,4,,4.6552,,,,,,,,,,,,,-22.6525,,-26.0599,,,-19.9791,,-9.4313,,,4.6552,,,,QC'd by GVK
3959,170466529,36303,C1CN(CC1C2=CC=CC=C2)CCC(=O)C3=CC4=C(C=C3)OCCO4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160665-02/212341953,,Inactive,,,0,,,,,0,0,4,,6.3268,,,,,,,,,,,,,-30.2712,,11.4502,,,-2.9289,,23.0672,,,6.3268,,,,QC'd by Specs
3960,170466530,36143,C1=CC(=CC=C1[C@@H](C(=O)O)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00344518-01/212337399,,Inactive,,,0,,,,,0,0,4,,22.1687,,,,,,,,,,,,6.2648,,16.1394,,,1.5871,,4.5259,,,22.1687,,,,,QC'd by SIGMA
3961,170466531,15583,C1C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)CBr,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00166203-02/212337115,,Inactive,,,0,,,,,0,0,4,,-1.8452,,,,,,,,,,,,,-70.6179,,-60.1966,,,-61.2566,,-60.9946,,,-1.8452,,,,QC'd by SIGMA
3962,170466532,9376,C1=CC=C(C=C1)CCNC(=O)CCCl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253738-01/212336419,,Inactive,,,0,,,,,0,0,4,,9.0225,,,,,,,,,,,,,-0.9172,,-0.6558,,,3.1279,,5.38,,,9.0225,,,,QC'd by GVK
3963,170466533,71916,COC1=CC(=CC(=C1O)C(=O)NCCO)CC=C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164629-02/212336443,,Inactive,,,0,,,,,0,0,4,,-2.4069,,,,,,,,,,,,,15.3365,,4.4309,,,-0.1425,,-14.1837,,,-2.4069,,,,QC'd by Sequoia
3964,170466534,4810,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015649-08/212337606,,Inactive,,,0,,,,,0,0,4,,12.4418,,,,,,,,,,,,,9.4016,,-7.1877,,,-9.7222,,-4.8254,,,12.4418,,,,QC'd by Prestwick
3965,170466536,6474573,C1=CC(=CN=C1)/C=N/NC(=S)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164495-02/212342002,,Inactive,,,0,,,,,0,0,4,,-2.5951,,,,,,,,,,,,,-1.653,,7.3873,,,5.0867,,-1.9287,,,-2.5951,,,,QC'd by Labotest
3966,170466537,460129,C([C@@H](C(=O)O)N)OC(=O)C=[N+]=[N-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00021876-04/212336305,,Inactive,,,0,,,,,0,0,4,,2.9706,,,,,,,,,,,,,-2.9893,,5.8182,,,8.1089,,3.0061,,,2.9706,,,,QC'd by SIGMA
3967,170466538,60510,CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025236-02/212341934,,Inactive,,,0,,,,,0,0,4,,4.4662,,,,,,,,,,,,,2.1444,,3.873,,,11.7154,,4.3772,,,4.4662,,,,QC'd by Tocris
3968,170466539,31593,C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00166238-02/212337096,,Inactive,,,0,,,,,0,0,4,,13.7034,,,,,,,,,,,,,11.6226,,-4.0721,,,-7.2587,,-5.4817,,,13.7034,,,,QC'd by SIGMA
3969,170466540,6419962,C1C[C@@H]([C@@H]([C@@H]2[C@@H]1CN3CCC4=C([C@@H]3C2)NC5=CC=CC=C45)C(=O)O)O.O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178432-05/212337120,,Inactive,,,0,,,,,0,0,4,,4.458,,,,,,,,,,,,,-1.7539,,20.2815,,,23.4509,,-24.4703,,,4.458,,,,QC'd by Microsource
3970,170466541,121097,COC(=O)C1=CC=CC=C1C(=O)C2=CC=C(C=C2)OCCN3CCCCC3.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164586-02/212342132,,Inactive,,,0,,,,,0,0,4,,5.4627,,,,,,,,,,,,,-11.9355,,-3.2324,,,-2.9309,,-1.1859,,,5.4627,,,,QC'd by Sequoia
3971,170466542,66247,CC[N+]1(CCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)CC.[Br-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00262944-01/212342364,,Inactive,,,0,,,,,0,0,4,,0.8759,,,,,,,,,,,,,-7.4462,,-12.4312,,,1.1172,,0.0049,,,0.8759,,,,QC'd by GVK
3972,170466544,6207,C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015416-05/212336422,,Inactive,,,0,,,,,0,0,4,,0.7358,,,,,18.3691,,,-5.164,,,1.1732,,0.8485,,,0.7358,,,,,,,,,,,QC'd by Tocris
3973,170466545,71905,CC1=C([N+](=O)C2=CC=CC=C2N1[O-])C(=O)NCCO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164265-02/212336766,,Inactive,,,0,,,,,0,0,4,,12.0826,,,,,,,,,,,,,17.9377,,-3.4925,,,7.8344,,6.0434,,,12.0826,,,,QC'd by SIGMA
3974,170466546,198015,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178369-05/212337357,,Inactive,,,0,,,,,0,0,4,,8.445,,,,,,,,,,,,,5.2178,,-29.6962,,,17.3483,,-4.0868,,,8.445,,,,QC'd by Microsource
3975,170466547,62531,CC1=CC(=C(C(=C1)N2N=C3C=CC(=CC3=N2)Cl)O)C(C)(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00166260-03/212341540,,Inactive,,,0,,,,,0,0,4,,0.2395,,,,,,,,,,,,,-11.4183,,-16.8012,,,-1.8849,,-16.6913,,,0.2395,,,,QC'd by SIGMA
3976,170466549,6917787,CC1=CC=CC=C1N2CCN(CC2)CCC3=NN=C4N3CCCC4.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00262927-01/212342077,,Inactive,,,0,,,,,0,0,4,,-54.1004,,,,,,,,,,,,,-63.6196,,-28.9134,,,-26.1663,,-28.684,,,-54.1004,,,,QC'd by GVK
3977,170466550,7176,CC(C)COC(=O)C1=CC=C(C=C1)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160682-02/212341940,,Inactive,,,0,,,,,0,0,4,,6.7645,,,,,,,,,,,,,9.3434,,18.3743,,,42.5947,,12.8402,,,6.7645,,,,QC'd by Vitas
3978,170466551,71873,CCCCCCCCCCCCCCNCCO.CC(C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164503-02/212336909,,Inactive,,,0,,,,,0,0,4,,3.2605,,,,,,,,,,,,,3.4624,,-25.3346,,,-17.4747,,-17.0688,,,3.2605,,,,QC'd by Labotest
3979,170466552,657306,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018203-06/212341509,,Inactive,,,0,,,,,0,0,4,,7.9604,,,,,,,,,,,,,0.5165,,2.8573,,,3.5272,,3.6447,,,7.9604,,,,QC'd by Microsource
3980,170466553,2750,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025104-09/212341665,,Inactive,,,0,,,,,0,0,4,,-14.9805,,,,,,,,,,,,,2.9321,,13.7771,,,-0.258,,13.5593,,,-14.9805,,,,QC'd by Tocris
3981,170466554,5074,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015877-11/212337547,,Inactive,,,0,,-4.35,1,0.6975,-38.6725,0,4,0 0 0 0 0,-28.8937,,,,,,,,,,,,,-1.136,,5.2896,,,-6.465,,3.2729,,,-28.8937,,,,QC'd by Microsource
3982,170466555,71353,CN(C)[C@@H](CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253658-01/212341883,,Inactive,,,0,,,,,0,0,4,,-56.3205,,,,,,,,,,,,,-47.915,,-32.0046,,,-22.0469,,-41.61,,,-56.3205,,,,QC'd by GVK
3983,170466556,443375,CN1C2=CC=CC=C2C(=N[C@@H](C1=O)NC(=O)C3=CC4=CC=CC=C4N3)C5=CC=CC=C5,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00159551-02/212337387,,Inactive,,,0,,,,,0,0,4,,-11.9533,,,,,,,,,,,,,1.369,,3.7786,,,22.9113,,-6.844,,,-11.9533,,,,QC'd by SIGMA
3984,170466557,3433,CC1=NC2=C(N1)C(=O)N(C(=O)N2CC3=CC=CO3)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015426-09/212341981,,Inactive,,,0,,-6.65,1,0.7501,-3.0742,39,4,0 0 0 0 0,-11.7285,,,,,,,,,,,,,28.1721,,8.9793,,,-0.3496,,9.2133,,,-11.7285,,,,QC'd by Enzo
3985,170466558,68862,CCN1CCCC1CNC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253750-01/212336466,,Inactive,,,0,,-5.1,1,0.4794,35,0,4,0 0 0 0 0,27.914,,,,,,,,,,,,,17.8025,,-1.5025,,,-0.0516,,27.7361,,,27.914,,,,QC'd by GVK
3986,170466559,779179,COC1=CC=C(C=C1)C(=O)N2CCN(CC2)CC(=O)N3CCOCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164482-02/212342478,,Inactive,,,0,,,,,0,0,4,,-0.2426,,,,,,,,,,,,,8.1927,,0.8114,,,3.7602,,13.0586,,,-0.2426,,,,QC'd by Labotest
3987,170466560,65790,COC1=CC(=CC(=C1OC)OC)C(=S)N2CCOCC2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160503-02/212341192,,Inactive,,,0,,,,,0,0,4,,-1.1176,,,,,,,,,,,,,-0.7975,,8.0195,,,-0.0592,,6.5656,,,-1.1176,,,,QC'd by Specs
3988,170466561,4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015714-16/212342164,,Inactive,,,0,,,,,0,0,4,,24.843,,,,,,,,,,,,,23.9702,,-3.3304,,,0.6173,,-4.3755,,,24.843,,,,QC'd by SigmaAldrich
3989,170466562,6165447,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164502-02/212337657,,Inactive,,,0,,,,,0,0,4,,-10.7992,,,,,,,,,,,,,-2.7958,,0.7288,,,2.6679,,0.4866,,,-10.7992,,,,QC'd by Labotest
3990,170466563,7108,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00091146-08/212337602,,Inactive,,,0,,,,,0,0,4,,39.7773,,,,,,,,,,,,,1.3631,,36.099,,,40.956,,4.052,,,39.7773,,,,QC'd by SIGMA
3991,170466564,10239,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00262955-01/212342355,,Inactive,,,0,,,,,0,0,4,,23.9989,,,,,,,,,,,,,62.7094,,54.3176,,,65.6831,,71.7449,,,23.9989,,,,QC'd by GVK
3992,170466565,28858,C1=CC(=CC=C1C2=NC(=CS2)CC(=O)O)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160449-04/212341325,,Inactive,,,0,,,,,0,0,4,,0.8696,,,,,,,,,,,,,-20.9177,,-19.7558,,,-21.9052,,1.7524,,,0.8696,,,,QC'd by Enamine
3993,170466566,15365,CCCCCCCCCCCCCCCCCCN(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253757-01/212336459,,Inactive,,,0,,,,,0,0,4,,-2.5239,,,,,,,,,,,,,9.6244,,-3.0632,,,-4.8636,,-4.603,,,-2.5239,,,,QC'd by GVK
3994,170466567,43261,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)C(CO)O)OCCCN(C)C)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162052-05/212337285,,Inactive,,,0,,,,,0,0,4,,2.039,,,,,,,,,,,,,8.5445,,9.9338,,,-29.5195,,5.5351,,,2.039,,,,QC'd by Prestwick
3995,170466568,9330,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00159434-04/212342314,,Inactive,,,0,,,,,0,0,4,,-2.1922,,,,,,,,,,,,,0.0561,,5.5515,,,8.0077,,0.076,,,-2.1922,,,,QC'd by Labotest
3996,170466569,27368,CCC(C1=CC=CC=C1)C(=O)OCCN(CC)CC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00021124-05/212337302,,Inactive,,,0,,,,,0,0,4,,20.4622,,,,,,,,,,,,,14.8108,,15.9549,,,-1.0107,,20.5744,,,20.4622,,,,QC'd by SIGMA
3997,170466571,28693,CN1C[C@@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017257-14/212337595,,Inactive,,,0,,,,,0,0,4,,-28.7729,,,,,,,,,,,,,-0.7182,,-8.199,,,-10.7528,,-21.1134,,,-28.7729,,,,QC'd by Tocris
3998,170466573,10982,CC(C)CCCC(C)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00166086-03/212342249,,Inactive,,,0,,,,,0,0,4,,-6.9196,,,,,,,,,,,,,-4.2091,,-24.7825,,,-20.3692,,-16.7594,,,-6.9196,,,,QC'd by Microsource
3999,170466574,6634,C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016323-09/212336401,,Inactive,,,0,,,,,0,0,4,,21.8819,,,,,,,,,,,,,13.2003,,21.7859,,,19.9124,,15.333,,,21.8819,,,,QC'd by Microsource
4000,170466575,60712,C1=CSC(=C1)C(=O)C2=C(N(C3=C2C=C(C=C3)Cl)C(=O)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263542-01/212342406,,Inactive,,,0,,,,,0,0,4,,5.5608,,,,,,,,,,,,,-6.3658,,-4.3793,,,-7.5669,,-1.1251,,,5.5608,,,,QC'd by Tocris
