PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
3039,170465356,5284443,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024257-08/212323877,,Inactive,,,0,,,,,0,0,4,,5.4103,,,,,,,,,,,,,-1.2149,,2.0467,,,3.274,,0.2651,,,5.4103,,,,QC'd by Microsource
3040,170465357,6291,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093347-05/212329436,,Inactive,,,0,,,,,0,0,4,,1.3787,,,,,,,,,,,,,-8.8975,,2.2894,,,3.5509,,-0.0064,,,1.3787,,,,QC'd by Prestwick Chemical; Inc.
3041,170465358,2266,C(CCCC(=O)O)CCCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00014993-12/212329157,,Inactive,,,0,,,,,0,0,4,,8.2688,,,,,,,,,,,,,2.2816,,0.1837,,,-1.1138,,5.3335,,,8.2688,,,,QC'd by Microsource
3042,170465359,8567,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00166125-02/212325154,,Activator,,,0,,,,,0,0,5,,-0.2569,,,,,,,,,,,,,-130.7389,,-131.4429,,,-126.2093,,-15.5035,,,-0.2569,,,,QC'd by Prestwick
3043,170465360,23663939,CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O.[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178810-03/212329036,,Inactive,,,0,,,,,0,0,4,,0.7718,,,,,,,,,,,,,-9.037,,-1.3944,,,-2.3491,,-5.8805,,,0.7718,,,,QC'd by Microsource
3044,170465361,2723716,C1[C@H]([C@@H]1N)C2=CC=CC=C2.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016598-02/212325219,,Inactive,,,0,,,,,0,0,4,,7.7097,,,,,,,,,,,,,4.0467,,0.1193,,,27.4982,,9.9393,,,7.7097,,,,QC'd by Tocris
3045,170465362,667476,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018153-10/212324709,,Inactive,,,0,,,,,0,0,4,,-2.9008,,,,,,,,,,,,,3.4993,,5.3679,,,3.4905,,-0.7268,,,-2.9008,,,,QC'd by Microsource
3046,170465363,19675,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016642-04/212325029,,Inactive,,,0,,,,,0,0,4,,-23.6057,,,,,,,,,,,,,-0.1881,,0.6355,,,-0.1046,,-10.3106,,,-23.6057,,,,QC'd by Prestwick
3047,170465365,2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167472-03/212329020,,Inactive,,,0,,,,,0,0,4,,-2.4508,,,,,,,,,,,,,-1.9779,,-1.8973,,,-1.8925,,6.2665,,,-2.4508,,,,QC'd by Bosche
3048,170465366,3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018172-09/212324634,,Inactive,,,0,,,,,0,0,4,,10.5233,,,,,,,,,,,,,14.8182,,16.2173,,,11.6481,,6.907,,,10.5233,,,,QC'd by Microsource
3049,170465367,3698,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016896-06/212325021,,Inactive,,,0,,,,,0,0,4,,11.9989,,,,,,,,,,,,,3.141,,-31.0687,,,-0.8073,,7.8164,,,11.9989,,,,QC'd by Microsource
3050,170465368,107921,CC[C@@]1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00165924-04/212329315,,Activator,,,0,,-7.5133,1,0.6134,-100,0,5,0 0 0 0 0,-80.8278,,,,,,,,,,,,,-103.5676,,-99.7408,,,-97.9481,,-90.2321,,,-80.8278,,,,QC'd by Prestwick Chemical; Inc.
3051,170465369,5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016407-08/212324092,,Inactive,,,0,,,,,0,0,4,,7.6214,,,,,,,,,,,,,-3.9137,,1.8532,,,-22.5949,,2.4302,,,7.6214,,,,QC'd by Labotest
3052,170465370,60464,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00166294-03/212324249,,Inactive,,,0,,,,,0,0,4,,6.0737,,,,,,,,,,,,-4.4307,,4.4441,,,8.3928,,7.2524,,,6.0737,,,,,QC'd by Vitas
3053,170465372,5282375,CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167500-02/212329107,,Inactive,,,0,,,,,0,0,4,,3.5382,,,,,,,,,,,,,-5.6024,,10.091,,,0.6934,,6.8911,,,3.5382,,,,QC'd by LKT Lab
3054,170465373,135398741,CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178638-02/212329325,,Inactive,,,0,,,,,0,0,4,,-2.6992,,,,,,,,,,,,,-17.687,,-5.6212,,,-7.122,,-13.2912,,,-2.6992,,,,QC'd by Vitas
3055,170465374,3386,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015428-15/212329744,,Inactive,,,0,,,,,0,0,4,,-1.7974,,,,,,,,,,,,,10.3356,,2.4469,,,-0.5973,,1.77,,,-1.7974,,,,QC'd by Vitas
3056,170465376,2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015004-13/212329406,,Inactive,,,0,,,,,0,0,4,,10.315,,,,,,,,,,,,,11.8728,,4.2618,,,6.528,,2.9814,,,10.315,,,,QC'd by Enzo
3057,170465377,5358,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00095838-04/212324415,,Inactive,,,0,,,,,0,0,4,,1.8256,,,,,,,,,,,,,3.4278,,2.6291,,,0.0185,,2.1618,,,1.8256,,,,QC'd by Microsource
3058,170465378,3827,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015580-13/212329576,,Inactive,,,0,,,,,0,0,4,,1.6743,,,,,,,,,,,,,14.7825,,-4.279,,,-0.9076,,8.8587,,,1.6743,,,,QC'd by Vitas
3059,170465379,2197,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094969-05/212324640,,Inactive,,,0,,,,,0,0,4,,13.0387,,,,,,,,,,,,,6.5142,,-3.0843,,,11.2014,,11.329,,,13.0387,,,,QC'd by Microsource
3060,170465380,60196356,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@@H](C(S4)(C)C)C(=O)[O-].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263949-02/212328972,,Inactive,,,0,,,,,0,0,4,,5.4698,,,,,,,,,,,,,-1.7542,,-4.3826,,,0.4317,,-1.9502,,,5.4698,,,,QC'd by Microsource
3061,170465381,71401,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015469-09/212329777,,Inactive,,,0,,,,,0,0,4,,3.6157,,,,,,,,,,,,,3.8378,,0.7197,,,-1.2841,,13.8497,,,3.6157,,,,QC'd by Enzo
3062,170465382,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094981-07/212330024,,Inactive,,,0,,,,,0,0,4,,0.9483,,,,,,,,,,,,,-16.9964,,10.4286,,,-0.3763,,4.6469,,,0.9483,,,,QC'd by Microsource
3063,170465383,8226,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017258-08/212329550,,Inactive,,,0,,,,,0,0,4,,6.4853,,,,,,,,,,,,,-8.4657,,-29.0481,,,9.3111,,3.3762,,,6.4853,,,,QC'd by Enzo
3064,170465384,4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015801-12/212324235,,Inactive,,,0,,,,,0,0,4,,-4.2071,,,,,,,,,,,,,-4.1851,,-3.4534,,,3.554,,-1.0496,,,-4.2071,,,,QC'd by Vitas
3065,170465385,32798,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00023373-03/212323894,,Inactive,,,0,,,,,0,0,4,,-8.5008,,,,,,,,,,,,,6.1332,,-2.3227,,,6.3985,,3.9691,,,-8.5008,,,,QC'd by Prestwick Chemical; Inc.
3066,170465386,8288,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl.[Cl-].[Cl-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024567-03/212329236,,Inactive,,,0,,,,,0,0,4,,13.8989,,,,,,,,,,,,,21.161,,12.8593,,,14.8191,,14.7524,,,13.8989,,,,QC'd by Tocris
3067,170465387,11953897,CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263961-02/212328941,,Inactive,,,0,,,,,0,0,4,,1.5975,,,,,,,,,,,,,21.5161,,0.7278,,,2.9969,,1.4851,,,1.5975,,,,QC'd by Microsource
3068,170465388,6437380,CCCCN(CCCC)CC(C1=CC(=CC\2=C1C3=C(/C2=C/C4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167490-03/212323882,,Inactive,,,0,,,,,0,0,4,,-2.3211,,,,,,,,,,,,,-1.1931,,6.3484,,,2.2182,,-0.3811,,,-2.3211,,,,QC'd by SIGMA
3069,170465389,443943,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CCl)C)O)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179475-03/212324643,,Inactive,,,0,,,,,0,0,4,,-5.2222,,,,,,,,,,,,,-5.0052,,0.35,,,-5.307,,4.02,,,-5.2222,,,,QC'd by Prestwick Chemical; Inc.
3070,170465391,7699,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016362-05/212329183,,Inactive,,,0,,,,,0,0,4,,-25.6632,,,,,,,,,,,,,-15.8669,,-11.8648,,,-17.7658,,3.8663,,,-25.6632,,,,QC'd by Prestwick
3071,170465392,60795,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00159510-05/212325146,,Inactive,,,0,,,,,0,0,4,,3.2978,,,,,,,,,,,,,6.6434,,4.8018,,,7.587,,0.2027,,,3.2978,,,,QC'd by Microsource
3072,170465394,11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016511-08/212324875,,Inactive,,,0,,,,,0,0,4,,5.8688,,,,,,,,,,,,,-5.5196,,17.1205,,,-9.636,,-7.5661,,,5.8688,,,,QC'd by Prestwick
3073,170465395,62978,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018158-09/212323889,,Inactive,,,0,,,,,0,0,4,,-25.5041,,,,,,,,,,,,,0.3859,,0.7677,,,0.8245,,6.1185,,,-25.5041,,,,QC'd by Microsource
3074,170465396,9853654,CC(C)(C)OC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00183362-02/212328886,,Inactive,,,0,,,,,0,0,4,,-1.442,,,,,,,,,,,,,-10.415,,-4.5111,,,-8.5258,,-6.3139,,,-1.442,,,,QC'd by SIGMA
3075,170465397,56801,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015938-05/212324925,,Inactive,,,0,,,,,0,0,4,,-5.4512,,,,,,,,,,,,,-15.4355,,-6.9133,,,-8.5891,,-0.1131,,,-5.4512,,,,QC'd by Prestwick Chemical; Inc.
3076,170465398,6172,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015482-07/212329894,,Inactive,,,0,,,,,0,0,4,,-5.0063,,,,,,,,,,,,,-8.6774,,9.4189,,,-4.1761,,2.0632,,,-5.0063,,,,QC'd by Enzo
3077,170465400,517321,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016991-05/212329130,,Inactive,,,0,,,,,0,0,4,,28.5517,,,,,,,,,,,,,7.9663,,1.9651,,,8.3185,,7.4444,,,28.5517,,,,QC'd by Vitas
3078,170465402,9703,CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016438-04/212325065,,Inactive,,,0,,,,,0,0,4,,3.9416,,,,,,,,,,,,,1.7097,,1.7649,,,6.8204,,7.7199,,,3.9416,,,,QC'd by Prestwick
3079,170465403,5281034,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C/C(=C/O)/C(=O)C4)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263581-01/212329863,,Inactive,,,0,,,,,0,0,4,,15.7694,,,,,,,,,,,,,4.7708,,-16.6324,,,-0.9892,,-0.7582,,,15.7694,,,,QC'd by Sequoia
3080,170465404,23675320,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00178840-05/212328858,,Inactive,,,0,,,,,0,0,4,,-7.7019,,,,,,,,,,,,,-2.9769,,-0.7474,,,5.2625,,-6.9391,,,-7.7019,,,,QC'd by Microsource
3081,170465405,5770,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00091250-12/212328720,,Inactive,,,0,,,,,0,0,4,,5.8758,,,,,,,,,,,,,7.1695,,13.8908,,,-0.9629,,0.0612,,,5.8758,,,,QC'd by Vitas
3082,170465406,11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024196-05/212324853,,Inactive,,,0,,,,,0,0,4,,10.1831,,,,,,,,,,,,,2.8449,,10.8894,,,-0.6561,,0.3148,,,10.1831,,,,QC'd by Prestwick Chemical; Inc.
3083,170465407,3366,C1=NC(=O)NC(=C1F)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016599-04/212324713,,Inactive,,,0,,,,,0,0,4,,-4.9924,,,,,,,,,,,,,10.1922,,-3.4694,,,-0.3349,,-4.6534,,,-4.9924,,,,QC'd by Vitas
3084,170465408,8275,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253567-01/212329932,,Inactive,,,0,,,,,0,0,4,,5.5053,,,,,,,,,,,,,7.8746,,0.6009,,,5.7592,,7.8467,,,5.5053,,,,QC'd by GVK
3085,170465410,3052775,CS(=O)(=O)O.C#CCN[C@@H]1CCC2=CC=CC=C12,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00168774-02/212324500,,Inactive,,,0,,,,,0,0,4,,4.5208,,,,,,,,,,,,,-1.1925,,-0.2536,,,0.6916,,-11.6999,,,4.5208,,,,QC'd by Tocris
3086,170465411,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015014-11/212324043,,Inactive,,,0,,,,,0,0,4,,0.2919,,,,,,,,,,,,,-8.4457,,-0.2113,,,-1.2364,,-9.8717,,,0.2919,,,,QC'd by Microsource
3087,170465412,5359,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094916-06/212324499,,Inactive,,,0,,,,,0,0,4,,7.7873,,,,,,,,,,,,,6.3926,,0.3108,,,-12.9134,,-7.4335,,,7.7873,,,,QC'd by SIGMA
3088,170465413,6419921,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024623-04/212324376,,Activator,,,0,,,,,0,0,5,,2.1775,,,,,,,,,,,,,-140.1455,,-139.3602,,,-124.9607,,-15.831,,,2.1775,,,,QC'd by Microsource
3089,170465414,2762,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015277-17/212324905,,Inactive,,,0,,,,,0,0,4,,5.1988,,,,,,,,,,,,,0.1714,,4.9346,,,4.7508,,-20.3305,,,5.1988,,,,QC'd by Microsource
3090,170465415,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016740-18/212324617,,Inactive,,,0,,,,,0,0,4,,-23.7482,,,,,,,,,,,,1.8779,,0.9282,,,-2.2968,,-6.2413,,,-23.7482,,,,,QC'd by Vitas
3091,170465416,60758,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167528-02/212323900,,Inactive,,,0,,,,,0,0,4,,-0.1379,,,,,,,,,,,,,-7.0857,,-5.5942,,,-0.1861,,5.0455,,,-0.1379,,,,QC'd by Sequoia
3092,170465417,77999,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00095124-08/212325052,,Inactive,,,0,,,,,0,0,4,,8.7338,,,,,,,,,,,,,0.113,,3.8947,,,2.8376,,6.1406,,,8.7338,,,,QC'd by Microsource
3093,170465418,71329,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164549-02/212329064,,Inactive,,,0,,,,,0,0,4,,11.8336,,,,,,,,,,,,,-2.1833,,-10.6939,,,-2.8084,,-0.2622,,,11.8336,,,,QC'd by Sequoia
3094,170465419,5487,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160529-06/212329840,,Inactive,,,0,,,,,0,0,4,,0.4792,,,,,,,,,,,,,-13.413,,-10.2008,,,-10.7556,,-10.5143,,,0.4792,,,,QC'd by Vitas
3095,170465420,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015054-12/212323983,,Inactive,,,0,,,,,0,0,4,,-3.984,,,,,,,,,,,,,-2.2014,,-0.4461,,,-3.0488,,-3.949,,,-3.984,,,,QC'd by Vitas
3096,170465421,4723,C1=CC=C(C=C1)C2C(=O)N=C(O2)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00246967-02/212328760,,Inactive,,,0,,,,,0,0,4,,9.0211,,,,,,,,,,,,,0.7425,,6.1369,,,0.7382,,2.5753,,,9.0211,,,,QC'd by Sequoia
3097,170465422,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018258-10/212325048,,Inactive,,,0,,,,,0,0,4,,9.5111,,,,,,,,,,,,,-2.9502,,-49.0389,,,-2.1636,,-2.4462,,,9.5111,,,,QC'd by Microsource
3098,170465423,60875,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181786-02/212324215,,Inactive,,,0,,,,,0,0,4,,20.8648,,,,,,,,,,,,,-0.5393,,7.5925,,,3.8846,,-8.3884,,,20.8648,,,,QC'd by SIGMA
3099,170465424,65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015340-14/212324421,,Inactive,,,0,,,,,0,0,4,,-17.2636,,,,,,,,,,,,,-6.9052,,-10.5965,,,-9.8684,,-8.0502,,,-17.2636,,,,QC'd by Microsource
3100,170465425,2733525,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024928-23/212325075,,Inactive,,,0,,,,,0,0,4,,4.1121,,,,,,,,,,,,,0.7165,,-1.0152,,,5.2445,,-58.2958,,,4.1121,,,,QC'd by Microsource
3101,170465426,3278,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016260-13/212329579,,Inactive,,,0,,,,,0,0,4,,9.7941,,,,,,,,,,,,,-0.5593,,-1.9674,,,3.9625,,15.0853,,,9.7941,,,,QC'd by Specs
3102,170465427,11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179456-04/212329106,,Inactive,,,0,,,,,0,0,4,,-4.3052,,,,,,,,,,,,,-0.8097,,3.1378,,,-4.9826,,1.3223,,,-4.3052,,,,QC'd by Prestwick Chemical; Inc.
