PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
35,504822690,172173090,CN(C)CCN1CCN(CC1)C2=C(C=CC=N2)C3C4=CC=C(N4C5=CC=CC=C5O3)C(F)(F)F,Unspecified,,,,FC,=,4.2
36,504822919,172173127,C1C(CN1C2=C(C=CC=N2)C3C4=CC=CN4C5=CC=CC=C5N3)O,Unspecified,,,,FC,=,1.47
37,504822985,172173081,C1CN(CCN1CCN2CC(C2)O)C3=C(C=CC=N3)C4C5=CC=CN5C6=CC=CC=C6N4,Unspecified,,,,FC,=,6.3
38,504823651,172173129,CN(C)C(=O)CN1CCN(CC1)C2=C(C=CC=N2)C3C4=CC=CN4C5=CC=CC=C5N3,Unspecified,,,,FC,=,6.6
39,504823731,172173136,C1CN(C1)C2=C(C=CC=N2)C3C4=CC=CN4C5=CC=CC=C5N3,Unspecified,,,,FC,=,1.38
40,504824982,172173111,C1CN(CCN1CCN2C=CN=C2)C3=C(C=CC=N3)C4C5=CC=CN5C6=CC=CC=C6N4,Unspecified,,,,FC,=,6.29
41,504826926,172173122,C1CN(C1)CCN2CCN(CC2)C3=C(C=CC=N3)C4C5=CC=CN5C6=CC=CC=C6N4,Unspecified,,,,FC,=,5.85
42,504827613,172173102,CS(=O)(=O)N1CCN(CC1)C2=C(C=CC=N2)C3C4=CC=CN4C5=CC=CC=C5N3,Unspecified,,,,FC,=,3.63
43,504828843,172173135,CC1=NC=C2N1C3=CC=CC=C3N=C2C4=C(N=CC=C4)N5CCN(CC5)CCN(C)C,Unspecified,,,,FC,=,0.92
44,504829962,172173094,CN(C)CCN1CCN(CC1)C2=C(C=CC=N2)C3C4=CC=CN4C5=C(O3)C=C(C=C5)C(=O)OC,Unspecified,,,,FC,=,4.82
45,504830986,172173132,CN(C)CCN1CCN(CC1)C2=C(C=CC=N2)C3C4=CC=CN4C5=C(O3)C=CC(=C5)F,Unspecified,,,,FC,=,2.53
46,504833425,172173123,C1CS(=O)(=O)CCN1C2=C(C=CC=N2)C3C4=CC=CN4C5=CC=CC=C5N3,Unspecified,,,,FC,=,2.24
47,504833483,172173093,CN(C)CCN1CCN(CC1)C2=C(C=CC=N2)C3C4=CC=CN4C5=C(O3)C=C(C=C5)C(=O)N,Unspecified,,,,FC,=,0.83
48,504834306,172173083,CN(C)CCN1CCN(CC1)C2=C(C=CC=N2)C3C4=CC=CN4C5=C(O3)C=CC(=C5)OC,Unspecified,,,,FC,=,5.65
49,504838324,172173108,CN(C)CCN1CCN(CC1)C2=CC=CC=C2C3C4=CC=CN4C5=CC=CC=C5N3,Unspecified,,,,FC,=,5.43
50,504838471,172173088,C1COCCN1C2=C(C=CC=N2)C3C4=CC=CN4C5=CC=CC=C5N3,Unspecified,,,,FC,=,1
51,504839324,172173113,C1=CC=C2C(=C1)NC(C3=CC=CN32)C4=C(N=CC=C4)Cl,Unspecified,,,,FC,=,1.04
