PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
17,482067848,168284188,C=CCC1=CC(=C2C(=C1)N=C(O2)SCC3=NN=C(O3)C4=CC=C(C=C4)Cl)C5=CC(=C6C(=C5)N=C(O6)SCC7=NN=C(O7)C8=CC=C(C=C8)Cl)CC=C,Unspecified,,,,Inhibition,=,57.9,%
18,482070163,168285857,COC1=CC=CC(=C1)C2=NN=C(O2)SCC3=C(C(=CC(=C3)CC=C)C4=CC(=C(C=C4)O)CC=C)O,Unspecified,,,,Inhibition,=,81.8,%
19,482075964,168290055,COC1=CC=CC=C1C2=NN=C(O2)CSC3=NC4=CC(=CC(=C4O3)C5=CC(=C6C(=C5)N=C(O6)SCC7=NN=C(O7)C8=CC=CC=C8OC)CC=C)CC=C,Unspecified,,,,Inhibition,=,25.2,%
20,482078042,168291597,C=CCC1=CC(=C2C(=C1)N=C(O2)SCC3=NN=C(O3)C4=CC=CC=C4Cl)C5=CC(=C6C(=C5)N=C(O6)SCC7=NN=C(O7)C8=CC=CC=C8Cl)CC=C,Unspecified,,,,Inhibition,=,19.4,%
21,482078963,168292249,C=CCC1=CC(=C(C(=C1)C2=CC(=C(C=C2)O)CC=C)O)CSC3=NN=C(O3)C4=CC=C(C=C4)[N+](=O)[O-],Unspecified,,,,Inhibition,=,79.5,%
22,482080208,168293158,CC1=CC=C(C=C1)C2=NN=C(O2)SCC3=C(C(=CC(=C3)CC=C)C4=CC(=C(C=C4)O)CC=C)O,Unspecified,,,,Inhibition,=,6.7,%
23,482080697,168293493,C=CCC1=CC(=C(C(=C1)C2=CC(=C(C=C2)O)CC=C)O)CSC3=NN=C(O3)C4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,7.1,%
24,482081284,168293928,CC1=CC(=CC=C1)C2=NN=C(O2)CSC3=NC4=CC(=CC(=C4O3)C5=CC(=C6C(=C5)N=C(O6)SCC7=NN=C(O7)C8=CC=CC(=C8)C)CC=C)CC=C,Unspecified,,,,Inhibition,=,95.2,%
25,482084433,168295757,CC1=CC=CC=C1C2=NN=C(O2)SCC3=C(C(=CC(=C3)CC=C)C4=CC(=C(C=C4)O)CC=C)O,Unspecified,,,,Inhibition,=,64.5,%
26,482085298,164516843,C=CCC1=CC(=C(C(=C1)C2=CC(=C(C=C2)O)CC=C)O)CSC3=NN=C(O3)C4=CC=CC=C4,Unspecified,,,,Inhibition,=,69.8,%
27,482085674,168296431,C=CCC1=CC(=C(C(=C1)C2=CC(=C(C=C2)O)CC=C)O)CSC3=NN=C(O3)C4=CC=CC=C4Cl,Unspecified,,,,Inhibition,=,64.5,%
28,482086427,168296895,C=CCC1=CC(=C2C(=C1)N=C(O2)SCC3=NN=C(O3)C4=CC=CC=C4Br)C5=CC(=C6C(=C5)N=C(O6)SCC7=NN=C(O7)C8=CC=CC=C8Br)CC=C,Unspecified,,,,Inhibition,=,91.5,%
29,482086797,168297103,C=CCC1=CC(=C(C(=C1)C2=CC(=C(C=C2)O)CC=C)O)CSC3=NN=C(O3)C4=CC(=CC=C4)F,Unspecified,,,,Inhibition,=,53.5,%
