PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0009144947 uM,Activity at 0.00155 uM,Activity at 0.00264 uM,Activity at 0.00460 uM,Activity at 0.00648 uM,Activity at 0.00912 uM,Activity at 0.014 uM,Activity at 0.027 uM,Activity at 0.041 uM,Activity at 0.057 uM,Activity at 0.082 uM,Activity at 0.124 uM,Activity at 0.189 uM,Activity at 0.247 uM,Activity at 0.423 uM,Activity at 0.739 uM,Activity at 1.117 uM,Activity at 1.700 uM,Activity at 2.222 uM,Activity at 3.666 uM,Activity at 6.643 uM,Activity at 10.000 uM,Activity at 13.36 uM,Activity at 20.00 uM,Activity at 40.00 uM,Compound QC
204,170464693,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00091455-09/250024557,,Inactive,,,,0,,,,,0,0,4,,1.5334,,,,,,-7.1951,,-1.2503,,,-6.3458,,,-3.2319,,-6.0628,,,-2.7129,,-2.8073,,,1.5334,,QC'd by Microsource
205,170464755,4932,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015819-15/250025063,,Inactive,,,,0,,-4.85,0.9,0.6797,-17.905,-2.285,4,0 0 0 0 0 0 0 0,-13.2542,,,,,,-3.658,,-4.2755,,,-3.9905,,,-3.8955,,-3.2304,,,-0.2375,,-7.4584,,,-13.2542,,QC'd by SigmaAldrich
206,170464758,11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015095-15/250025095,,Inactive,,,,0,,-4.9,0.9,0.5441,-21.6105,-2.5131,4,0 0 0 0 0 0 0 0,-16.342,,,,,,-7.4109,,-1.2827,,,-7.696,,,-2.2803,,-0.4276,,,-8.0285,,-6.1283,,,-16.342,,QC'd by Microsource
207,170464766,5887,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015829-12/250025009,,Inactive,,,,0,,,,,0,0,4,,-10.3581,,,,,,-6.1283,,-8.6758,,,-2.4273,,,-4.9267,,-2.7157,,,-6.609,,-8.1951,,,-10.3581,,QC'd by Microsource
208,170464777,3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015563-13/250024779,,Inactive,,,,0,,,,,0,0,4,,-11.0734,,,,,,-6.1788,,-4.725,,,-5.8396,,,-5.7911,,-4.7734,,,-7.245,,-8.3596,,,-11.0734,,QC'd by Enzo
209,170464778,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015708-15/250025146,,Inactive,,,,0,,-4.9,1.21,0.9107,-24.0673,-4.1842,4,0 0 0 0 0 0 0 0,-18.3895,,,,,,-2.2369,,-4.4502,,,-4.1676,,,-4.8269,,-6.0984,,,-7.5583,,-8.0292,,,-18.3895,,QC'd by Vitas
210,170464781,124087,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00159325-05/250025081,,Inactive,,,,0,,-4.85,4.9549,0.9046,-19.9786,-4.5214,4,0 0 0 0 0 0 0 0,-17.4822,,,,,,-5.8432,,-4.5606,,,-5.1781,,,-7.2209,,-2.5178,,,-3.3254,,-4.6556,,,-17.4822,,QC'd by Vitas
211,170464829,3025,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00016338-10/250024707,,Inactive,,,,0,,,,,0,0,4,,-10.299,,,,,,-0.6645,,-5.8377,,,-4.9359,,,-4.5562,,-4.6512,,,-4.6512,,-4.841,,,-10.299,,QC'd by Microsource
212,170465003,5362123,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00165740-05/250025046,,Inactive,,,,0,,,,,0,0,4,,-2.8612,,,,,,-2.2937,,-5.0367,,,-4.6583,,,-6.0771,,-1.3478,,,-2.8139,,-6.5027,,,-2.8612,,QC'd by Microsource
213,170465069,667466,CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00013683-06/250024745,,Inactive,,,,0,,-5,3.5722,0.9776,-29.1533,-4.3672,4,0 0 0 0 0 0 0 0,-27.211,,,,,,-3.7073,,-3.7073,,,-6.4211,,,-6.2273,,-3.2227,,,-3.9496,,-9.135,,,-27.211,,QC'd by Microsource
214,170465077,6603149,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015851-10/250024635,,Inactive,,,,0,,-4.9,1.21,0.8883,-23.8945,-6.1517,4,0 0 0 0 0 0 0 0,-18.2455,,,,,,-6.5796,,-4.293,,,-7.9328,,,-4.6197,,-8.7261,,,-8.7727,,-10.9193,,,-18.2455,,QC'd by Microsource
215,170465107,4927,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015817-14/250024866,,Inactive,,,,0,,-5.15,2.2526,0.9269,-14.1205,-3.5568,4,0 0 0 0 0 0 0 0,-13.0171,,,,,,-4.1365,,-4.4637,,,-4.9311,,,-2.5473,,-3.2484,,,-2.7343,,-8.9974,,,-13.0171,,QC'd by Enzo
216,170465127,2913,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015252-12/250024588,,Inactive,,,,0,,-5,1.8851,0.8896,-24.1003,-5.3155,4,0 0 0 0 0 0 0 0,-20.0836,,,,,,-4.5275,,-8.2888,,,-7.778,,,-5.2705,,-2.7629,,,-5.642,,-11.9108,,,-20.0836,,QC'd by Vitas
217,170465198,71360,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00188864-02/250024904,,Inactive,,,,0,,-4.85,0.9,0.7051,-19.691,-4.8498,4,0 0 0 0 0 0 0 0,-14.7425,,,,,,-2.3748,,-8.4411,,,-5.9958,,,-3.6915,,-6.419,,,-7.7827,,-7.7827,,,-14.7425,,QC'd by Bosche
218,170465240,2351,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015155-11/250024566,,Inactive,,,,0,,-4.85,4.9549,0.9386,-19.8163,-6.6996,4,0 0 0 0 0 0 0 0,-17.7636,,,,,,-7.0536,,-5.8268,,,-6.6289,,,-7.1951,,-7.8556,,,-7.7141,,-5.1663,,,-17.7636,,QC'd by BIOMOL
219,170465260,5282318,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00016013-06/250024592,,Inactive,,,,0,,-5,3.1925,0.9494,-18.7569,-4.1499,4,0 0 0 0 0 0 0 0,-17.2974,,,,,,-3.0416,,-3.9238,,,-3.1809,,,-6.1992,,-5.2705,,,-3.7845,,-7.2672,,,-17.2974,,QC'd by Microsource
220,170465272,4078,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00163157-05/250024825,,Inactive,,,,0,,-4.9,1.331,0.906,-20.3748,-4.2619,4,0 0 0 0 0 0 0 0,-15.3124,,,,,,-2.3016,,-6.2001,,,-4.6501,,,-4.5561,,-4.3682,,,-6.388,,-7.7971,,,-15.3124,,QC'd by Prestwick Chemical; Inc.
221,170465278,6604495,C[C@H](CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.C[C@H](CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00178737-05/250025164,,Inactive,,,,0,,-4.85,1.21,0.6402,-14.178,-1.5,4,0 0 0 0 0 0 0 0,-10.1483,,,,,,-2.9433,,-4.7798,,,1.766,,,-0.2119,,-3.9793,,,-1.813,,-4.5444,,,-10.1483,,QC'd by Microsource
222,170465292,2444,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00249891-01/250025129,,Inactive,,,,0,,,,,0,0,4,,-10.0753,,,,,,-3.9077,,-3.3427,,,-5.7439,,,1.177,,-6.0264,,,-2.7307,,-6.4501,,,-10.0753,,QC'd by GVK
223,170465318,5281069,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C.C(=C/C(=O)O)\C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00016710-05/250025066,,Inactive,,,,0,,-4.9,4.095,0.9259,-26.3895,-6.6306,4,0 0 0 0 0 0 0 0,-23.658,,,,,,-4.2755,,-5.9382,,,-6.6983,,,-6.2708,,-6.4133,,,-10.3563,,-7.791,,,-23.658,,QC'd by Microsource
224,170465319,60834,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00164559-03/250024701,,Inactive,,,,0,,-5,1.9887,0.9908,-24.5024,-5.6509,4,0 0 0 0 0 0 0 0,-20.8353,,,,,,-5.8851,,-5.8377,,,-5.7428,,,-5.1258,,-6.9293,,,-6.2648,,-11.5804,,,-20.8353,,QC'd by Sequoia
225,170465363,19675,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00016642-04/250024680,,Inactive,,,,0,,-5.2,1.331,0.8609,-20.6021,-2.5443,4,0 0 0 0 0 0 0 0,-18.835,,,,,,-3.4137,,-5.4667,,,-4.7983,,,-0.4536,,-3.2227,,,-8.0926,,-9.4772,,,-18.835,,QC'd by Prestwick
226,170465374,3386,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015428-15/250024726,,Inactive,,,,0,,,,,0,0,4,,-7.6412,,,,,,-6.075,,-7.926,,,-7.831,,,-7.214,,-6.692,,,-5.1258,,-11.1533,,,-7.6412,,QC'd by Vitas
227,170465376,2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015004-13/250025119,,Inactive,,,,0,,-4.85,4.9549,0.8104,-18.5565,-5.1158,4,0 0 0 0 0 0 0 0,-16.7137,,,,,,-3.1073,,-7.8625,,,-3.0132,,,-6.0264,,-5.2731,,,-7.7684,,-3.7194,,,-16.7137,,QC'd by Enzo
228,170465395,62978,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00018158-09/250024663,,Inactive,,,,0,,,,,0,0,4,,-12.5328,,,,,,-6.9468,,-5.7532,,,-7.9971,,,-7.472,,-4.5596,,,-6.5171,,-6.0396,,,-12.5328,,QC'd by Microsource
229,170465405,5770,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00091250-12/250025068,,Inactive,,,,0,,-4.85,3.132,0.8133,-15.3658,-2,4,0 0 0 0 0 0 0 0,-11.9715,,,,,,-1.8052,,0.6176,,,-2.9929,,,-3.5629,,-4.6081,,,-0.6176,,-3.0404,,,-11.9715,,QC'd by Vitas
230,170465424,65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015340-14/250025029,,Inactive,,,,0,,-5.15,0.5,0.5716,-12.4706,0,4,0 0 0 0 0 0 0 0,-8.7255,,,,,,-0.3074,,2.341,,,-6.4554,,,0.3547,,-2.7666,,,-4.6583,,-5.5569,,,-8.7255,,QC'd by Microsource
231,170465440,16667700,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O.C(C(C(=O)O)O)(C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00167832-06/250024835,,Inactive,,,,0,,-5.45,0.9,0.7062,-12.182,-2,4,0 0 0 0 0 0 0 0,-10.5683,,,,,,-3.9925,,-4.5561,,,-3.3819,,,0.2349,,-3.8985,,,-7.5153,,-7.7971,,,-10.5683,,QC'd by Microsource
232,170465528,10839,CC1CCCCN1CCCOC(=O)C2=CC=C(C=C2)OC3CCCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00253585-01/250024901,,Inactive,,,,0,,,,,0,0,4,,-6.419,,,,,,-4.3969,,-5.6666,,,-3.2213,,,-2.6569,,-5.8077,,,-4.4909,,-8.3941,,,-6.419,,QC'd by GVK
233,170465856,5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015964-17/250024932,,Inactive,,,,0,,-5.5,4.4495,0.9944,-34.4471,-4.6398,4,0 0 0 0 0 0 0 0,-34.1641,,,,,,-3.0332,,-6.1368,,,-4.3499,,,-5.1023,,-5.8077,,,-9.3346,,-33.929,,,-34.1641,,QC'd by Enzo
234,170465871,92178,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00179625-03/250024909,,Inactive,,,,0,,-5,1,0.7668,-19.1018,-6.1477,4,0 0 0 0 0 0 0 0,-15.9182,,,,,,-3.4564,,-6.1839,,,-8.8173,,,-7.4536,,-5.9958,,,-10.2281,,-9.6638,,,-15.9182,,QC'd by Prestwick
235,170465875,5282209,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00253604-01/250024632,,Inactive,,,,0,,-4.95,3.5117,0.9602,-30.3698,-3.056,4,0 0 0 0 0 0 0 0,-27.3915,,,,,,-0.0467,,-3.2198,,,-4.713,,,-4.6197,,-4.7597,,,-1.2133,,-6.6262,,,-27.3915,,QC'd by GVK
236,170465900,2377,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00024778-02/250025087,,Inactive,,,,0,,-5,0.8,0.5824,-16.3919,-2.285,4,0 0 0 0 0 0 0 0,-12.8266,,,,,,-6.0808,,-4.5606,,,-1.9002,,,-5.2257,,-0.2375,,,-6.6983,,-7.1734,,,-12.8266,,QC'd by Tocris
237,170466036,441412,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00181103-02/250025162,,Inactive,,,,0,,,,,0,0,4,,-7.3228,,,,,,-6.8048,,-5.6275,,,-0.8712,,,-6.8519,,-2.0014,,,-7.6054,,-4.1206,,,-7.3228,,QC'd by Sequoia
238,170466037,941361,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00018102-12/250024646,,Inactive,,,,0,,,,,0,0,4,,-12.8325,,,,,,-6.6729,,-8.5394,,,-2.9398,,,-7.6528,,-10.0327,,,-7.7928,,-7.0462,,,-12.8325,,QC'd by Enzo
239,170466311,27400,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00163169-05/250024614,,Inactive,,,,0,,-5,2.3332,0.9067,-18.1967,-4.817,4,0 0 0 0 0 0 0 0,-15.9972,,,,,,-6.0135,,-6.6636,,,-3.7845,,,-4.6668,,-5.7349,,,-3.1809,,-9.1247,,,-15.9972,,QC'd by BIOMOL
240,170466555,71353,CN(C)[C@@H](CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00253658-01/250024613,,Inactive,,,,0,,-4.9,1.1,0.7808,-35.4558,-2,4,0 0 0 0 0 0 0 0,-26.2131,,,,,,6.1063,,-2.9951,,,-4.899,,,-4.7597,,-4.9454,,,-9.2176,,-8.1031,,,-26.2131,,QC'd by GVK
241,170466841,24351,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015838-06/250024691,,Inactive,,,,0,,-4.85,4.9549,0.8872,-18.2947,-6.8152,4,0 0 0 0 0 0 0 0,-16.4956,,,,,,-4.846,,-8.0926,,,-7.6629,,,-7.8062,,-5.1802,,,-5.8009,,-7.0423,,,-16.4956,,QC'd by SIGMA
242,174006666,5160,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00167489-03/250024744,,Inactive,,,,0,,-4.9,0.9,0.7513,-24.2438,-4.9949,4,0 0 0 0 0 0 0 0,-18.5365,,,,,,-2.4958,,-8.6504,,,-5.1127,,,-8.1173,,-8.408,,,-5.7911,,-11.1703,,,-18.5365,,QC'd by Tocris
243,225144262,2162,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00165957-07/250024591,,Inactive,,,,0,,,,,0,0,4,,-8.8925,,,,,,-3.4595,,-5.7813,,,-3.413,,,-4.5739,,-3.9238,,,1.1377,,-1.8342,,,-8.8925,,QC'd by Prestwick
244,363676552,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00091455-13/250024496,,Inactive,,,,0,,-4.8,4.4495,0.9067,-12.4564,-1.5,4,0 0 0 0 0 0 0 0,-9.547,,,,,,-0.9059,,-1.4634,,,0.5343,,,-2.4855,,-2.2532,,,-1.417,,-1.417,,,-9.547,,QC'd by Selleck
245,363676639,10141893,CN1CCCCC1CN2C=C(C3=CC=CC=C32)C(=O)C4=C(C=CC(=C4)[N+](=O)[O-])I,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00165726-04/250024712,,Inactive,,,,0,,-4.9,2.4064,0.9221,-16.1051,-3.0377,4,0 0 0 0 0 0 0 0,-13.0043,,,,,,-2.6103,,-4.0816,,,-2.8951,,,-4.4613,,-2.9426,,,-1.2814,,-5.7428,,,-13.0043,,QC'd by Selleck
246,363676891,13919623,C/C/1=C\CCC2=CC(C(/C=C/C1=O)(C)C)OC2=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00169804-02/250025180,,Inactive,,,,0,,-4.85,4.9549,0.9575,-28.3572,-3.5626,4,0 0 0 0 0 0 0 0,-24.4643,,,,,,-5.9571,,-3.4142,,,-4.4031,,,-5.5333,,-2.0956,,,-1.7189,,-3.32,,,-24.4643,,QC'd by Analyticon
247,363677226,6450819,C1=CC=C(C=C1)CN2C=C(C3=C2C=CC(=C3)C4=CC=C(C=C4)OC(F)(F)F)C(=O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00263142-04/250024826,,Inactive,,,,0,,-4.95,0.8,0.5598,-17.233,-3.7473,4,0 0 0 0 0 0 0 0,-13.5275,,,,,,-5.4486,,-3.0531,,,-3.8985,,,-7.7501,,-1.4561,,,-9.8168,,-6.4819,,,-13.5275,,QC'd by Glixx
248,363677475,260439,C[C@@H]([C@H]1[C@@H](C[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)NC)C)C)O)NC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346606-02/250024823,,Inactive,,,,0,,,,,0,0,4,,-8.1729,,,,-4.5561,,,-1.6909,,-3.3819,,,-6.6228,,,-6.1531,,-6.6228,,,-4.9319,,-8.1729,,,,QC'd by Selleck
249,363677574,135465539,C1CC1COC2=CC=CC(=C2C3=NC(=C(C(=C3)C4CCNCC4)C#N)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00347280-04/250025054,,Inactive,,,,0,,-5,3.99,0.9857,-30.3627,-4.0362,4,0 0 0 0 0 0 0 0,-28.6356,,,,,,-5.1785,,-5.4623,,,-2.5301,,,-3.4287,,-3.2395,,,-3.145,,-8.0634,,,-28.6356,,QC'd by MedChem Express
250,363677903,22254068,CS(=O)(=O)NCC1CCC(CC1)NC2=NC3=C(S2)CCSC4=CC=CC=C43,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00370875-01/250024711,,Inactive,,,,0,,,,,0,0,4,,-15.9943,,,,,,-7.5463,,-10.6312,,,-9.7295,,,-8.6379,,-7.309,,,-7.6887,,-7.214,,,-15.9943,,QC'd by Tocris
251,363677905,25110406,CCOC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4CCC(C4=CC=C3)NCCO)OCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00370878-01/250024556,,Inactive,,,,0,,-6.05,0.7,0.7705,0.5,-8.0782,4,0 0 0 0 0 0 0 0,-1.2503,,,,,,-6.2987,,-9.6485,,,-6.2515,,,-4.4586,,-4.2227,,,-4.3171,,0.6369,,,-1.2503,,QC'd by Tocris
252,363677924,6918827,CN1CCC(CC1)C2=CN(C3=C2C=C(C=C3)OS(=O)(=O)C4=C(C=CC=C4F)F)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00370905-02/250025036,,Inactive,,,,0,,-5.05,3.9295,0.8388,-17.675,0.5,4,0 0 0 0 0 0 0 0,-16.8125,,,,,,3.4287,,-3.0977,,,-1.1587,,,0.7803,,-2.4829,,,4.3746,,-3.9962,,,-16.8125,,QC'd by Axon Medchem
