PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
24,461540060,162660986,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC=C(C=C3)Cl)\O)/N(S2(=O)=O)CC(=O)NC4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,6
25,461540557,162661291,CC(C)C(=O)C1=C(C2=CC=CC=C2S(=O)(=O)N1CC(=O)NC3=CC=C(C=C3)C(F)(F)F)O,Unspecified,,,,Ratio CC50/IC50,=,3
26,461541887,50993035,C1CCC(CC1)NC(=O)CN2/C(=C(\C3=CC=CC=C3)/O)/C(=O)C4=CC=CC=C4S2(=O)=O,Unspecified,,,,Ratio CC50/IC50,=,1
27,461542794,162662838,CC(C)C(=O)C1=C(C2=CC=CC=C2S(=O)(=O)N1CC(=O)NC3=CC(=CC=C3)OC(F)(F)F)O,Unspecified,,,,Ratio CC50/IC50,=,1.9
28,461545481,50993036,CCNC(=O)CN1/C(=C(\C2=CC=CC=C2)/O)/C(=O)C3=CC=CC=C3S1(=O)=O,Unspecified,,,,Ratio CC50/IC50,=,1
29,461547410,162666082,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC=C(C=C3)Cl)\O)/N(S2(=O)=O)CC(=O)NC4=CC(=CC=C4)OC(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,2.9
30,461548077,162666554,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC(=CC=C3)F)\O)/N(S2(=O)=O)CC(=O)NC4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,3.2
31,461549845,162667784,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC(=CC=C3)F)\O)/N(S2(=O)=O)CC(=O)NC4=CC(=CC=C4)OC(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,2.3
32,461550294,162668089,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC(=C(C=C3)F)Cl)\O)/N(S2(=O)=O)/C=C/C(=O)O,Unspecified,,,,Ratio CC50/IC50,=,1
33,461550584,162668290,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC(=C(C=C3)F)Cl)\O)/N(S2(=O)=O)CC(=O)NC4=CC(=CC=C4)OC(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,2.8
34,461550758,162668425,CN1CCN(CC1)C2=CC3=C(C=C2)C(=O)/C(=C(/C4=CC(=C(C=C4)F)Cl)\O)/N(S3(=O)=O)CC(=O)NC5=CC=C(C=C5)C(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,1.6
35,461555050,162671438,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC=C(C=C3)F)\O)/N(S2(=O)=O)CC(=O)NC4=CC=CC=C4Cl,Unspecified,,,,Ratio CC50/IC50,=,1
36,461556864,162672756,C1=CC=C2C(=C1)C(=O)/C(=C(/C3=CC(=CC=C3)Cl)\O)/N(S2(=O)=O)CC(=O)NC4=CC(=CC=C4)OC(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,2.1
