PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
27,482073223,168288080,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC=C(C=C3)OC4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,19.5,%
28,482073621,168288365,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC=CC=C3OCC4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,40.6,%
29,482075602,168289796,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC=C(C=C3)N=C(N)N)O,Unspecified,,,,Inhibition,=,87.4,%
30,482075801,168289937,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,39.6,%
31,482076928,168290754,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC(=CC=C3)NC(=O)C4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,45.6,%
32,482077366,165920393,B1(C2=C(CO1)C=CC(=C2)NC(=O)OCC3=CC=CC=C3)O,Unspecified,,,,Inhibition,<=,10,%
33,482077843,168291442,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC(=CC=C3)OCC4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,99.6,%
34,482079047,168292306,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC(=CC=C3)OCC4=CC(=CC=C4)OC)O,Unspecified,,,,Inhibition,=,45.7,%
35,482081115,168293810,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC(=CC=C3)OCC4CCCCC4)O,Unspecified,,,,Inhibition,=,29.3,%
36,482084342,67346905,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=CC=C(C=C3)N)O,Unspecified,,,,Inhibition,=,39.7,%
37,482087314,168297366,B1(C2=C(CO1)C=CC(=C2)N=C(N)N)O,Unspecified,,,,Inhibition,=,88,%
