PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
38,103165982,5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.1489
39,103166010,5330,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.005812
40,103166017,2481,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,Unspecified,,,,Inhibition index,=,0.01151
41,103166129,3278,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,Unspecified,,,,Inhibition index,=,0.7877
42,103166445,3463,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,Unspecified,,,,Inhibition index,=,0.2785
43,103166463,896,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,Unspecified,,,,Inhibition index,=,0.1584
44,103166960,56971,C1CN(CCN1CCCCN2C(=O)C3=CC=CC=C3S2(=O)=O)C4=NC=CC=N4,Unspecified,,,,Inhibition index,=,0.05786
45,103167089,38853,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,Unspecified,,,,Inhibition index,=,0.1311
46,103167216,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,Unspecified,,,,Inhibition index,=,0.4764
47,103167311,464,C1=CC=C(C=C1)C(=O)NCC(=O)O,Unspecified,,,,Inhibition index,=,0.06424
48,103167358,2148,C1=CC(=CC=C1C(=O)NCC(=O)O)N,Unspecified,,,,Inhibition index,=,0.2473
49,103167534,5282375,CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,Unspecified,,,,Inhibition index,=,0.5098
50,103167682,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,Unspecified,,,,Inhibition index,=,0.3233
51,103167959,5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition index,=,1.086
52,103167993,3033769,CCN1CCC[C@H]1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O,Unspecified,,,,Inhibition index,=,0.04368
53,103168084,10607,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,Unspecified,,,,Inhibition index,=,0.04208
54,103168167,5092,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,Unspecified,,,,Inhibition index,=,0.3072
55,103168230,3767,C1=CN=CC=C1C(=O)NN,Unspecified,,,,Inhibition index,=,0.2337
56,103168313,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,Unspecified,,,,Inhibition index,=,0.09292
57,103168388,24360,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,Unspecified,,,,Inhibition index,=,-0.1388
58,103168755,12124,CC(=O)NC1=CC(=CC=C1)O,Unspecified,,,,Inhibition index,=,0.2207
59,103168783,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Unspecified,,,,Inhibition index,=,-0.0327
60,103168790,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Unspecified,,,,Inhibition index,=,0.2282
61,103168826,192197,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,Unspecified,,,,Inhibition index,=,0.4442
62,103168841,71329,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,Unspecified,,,,Inhibition index,=,0.3312
63,103169156,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Unspecified,,,,Inhibition index,=,0.8151
64,103169484,2145,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.05748
65,103169637,27503,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+],Unspecified,,,,Inhibition index,=,0.06696
66,103169669,456201,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,Unspecified,,,,Inhibition index,=,-0.08118
67,103169851,123619,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C,Unspecified,,,,Inhibition index,=,0.1588
68,103169954,3132,C1=CC=C(C=C1)CC(CS)C(=O)NCC(=O)O,Unspecified,,,,Inhibition index,=,0.1554
69,103170619,60700,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,Unspecified,,,,Inhibition index,=,-0.2216
70,103170825,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Unspecified,,,,Inhibition index,=,0.7083
71,103171219,5280723,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,Unspecified,,,,Inhibition index,=,1.06
72,103171247,3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,Unspecified,,,,Inhibition index,=,0.03245
73,103171270,2788,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,Unspecified,,,,Inhibition index,=,0.3444
74,103171472,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,Unspecified,,,,Inhibition index,=,0.2459
75,103171565,2727,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,Unspecified,,,,Inhibition index,=,0.09227
76,103171590,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,Unspecified,,,,Inhibition index,=,0.1341
77,103171902,5280965,C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,Unspecified,,,,Inhibition index,=,-0.1025
78,103171942,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition index,=,-0.1193
79,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Unspecified,,,,Inhibition index,=,-0.00439
80,103172458,53232,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,Unspecified,,,,Inhibition index,=,-0.07572
81,103172894,904,CC(=O)NC1=CC=CC=C1,Unspecified,,,,Inhibition index,=,0.25
82,103173154,42574,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition index,=,-0.04307
83,103173444,5280567,CC1=CC(=O)OC2=C1C=CC(=C2)O,Unspecified,,,,Inhibition index,=,0.2338
84,103173691,60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,Unspecified,,,,Inhibition index,=,-0.1251
85,103173925,3698,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,Unspecified,,,,Inhibition index,=,0.1296
86,103173995,3114,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,Unspecified,,,,Inhibition index,=,0.2816
87,103174146,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,Unspecified,,,,Inhibition index,=,-0.4243
88,103174312,51081,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O,Unspecified,,,,Inhibition index,=,0.02715
89,103174641,4943,CC(C)C1=C(C(=CC=C1)C(C)C)O,Unspecified,,,,Inhibition index,=,0.3969
90,103174787,54676228,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,Unspecified,,,,Inhibition index,=,0.5726
91,103174792,4727,CC(C)(C(C(=O)O)N)S,Unspecified,,,,Inhibition index,=,-0.02403
92,103175225,4781,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.1075
93,103175236,447043,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,Unspecified,,,,Inhibition index,=,1.487
94,103175312,12560,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,Unspecified,,,,Inhibition index,=,0.0005254
95,103175608,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,Unspecified,,,,Inhibition index,=,0.4087
96,103176224,460,COC1=CC=CC=C1O,Unspecified,,,,Inhibition index,=,0.2494
97,103176241,2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,Unspecified,,,,Inhibition index,=,-0.1793
98,103176270,135511839,COC(=O)N/N=C/C1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-],Unspecified,,,,Inhibition index,=,-0.02198
99,103176321,5746,CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,Unspecified,,,,Inhibition index,=,-0.0611
100,103176475,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,Unspecified,,,,Inhibition index,=,0.5297
101,103176635,5282379,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,Unspecified,,,,Inhibition index,=,1.484
102,103177124,6167,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,Unspecified,,,,Inhibition index,=,0.05926
103,103177459,176870,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,Unspecified,,,,Inhibition index,=,-0.08631
104,103177479,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,Unspecified,,,,Inhibition index,=,0.4248
105,103177712,91273,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,Unspecified,,,,Inhibition index,=,0.5541
106,103177753,2554,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,Unspecified,,,,Inhibition index,=,0.04708
107,103177883,3121,CCCC(CCC)C(=O)O,Unspecified,,,,Inhibition index,=,0.2495
108,103178091,60063,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)Cl)N4CCC(C4)N)F)C(=O)O,Unspecified,,,,Inhibition index,=,0.1782
109,103178134,71188,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,Unspecified,,,,Inhibition index,=,0.5337
110,103178666,104850,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition index,=,0.0008168
111,103178852,441140,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,Unspecified,,,,Inhibition index,=,0.1702
112,103178857,3394,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,Unspecified,,,,Inhibition index,=,0.1646
113,103178942,2796,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,Unspecified,,,,Inhibition index,=,0.08504
114,103178971,1983,CC(=O)NC1=CC=C(C=C1)O,Unspecified,,,,Inhibition index,=,0.1595
115,103178977,3335,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,Unspecified,,,,Inhibition index,=,0.07555
116,103178995,2519,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Unspecified,,,,Inhibition index,=,0.5253
117,103179006,4754,CCOC1=CC=C(C=C1)NC(=O)C,Unspecified,,,,Inhibition index,=,0.09107
118,103179008,4748,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,Unspecified,,,,Inhibition index,=,-0.145
119,103179013,1548887,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,Unspecified,,,,Inhibition index,=,0.5382
120,103179023,65394,C1=CC=C(C(=C1)CC(=O)O)OC2=C(C=C(C=C2)Cl)Cl,Unspecified,,,,Inhibition index,=,0.3257
121,103179087,3825,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,Unspecified,,,,Inhibition index,=,0.08285
122,103179088,6604200,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.01764
123,103179093,3718,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,Unspecified,,,,Inhibition index,=,0.6441
124,103179145,938,C1=CC(=CN=C1)C(=O)O,Unspecified,,,,Inhibition index,=,0.3529
125,103179212,2337,CCOC(=O)C1=CC=C(C=C1)N,Unspecified,,,,Inhibition index,=,0.05201
126,103179440,2378,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,Unspecified,,,,Inhibition index,=,-0.0446
127,103179577,72474,CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,Unspecified,,,,Inhibition index,=,0.07757
128,103179760,65016,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,Unspecified,,,,Inhibition index,=,0.5188
129,103179819,5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,Unspecified,,,,Inhibition index,=,0.7586
130,103181002,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Unspecified,,,,Inhibition index,=,-0.3372
131,103181504,3341,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,Unspecified,,,,Inhibition index,=,1.078
132,103181781,5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,Unspecified,,,,Inhibition index,=,-0.1159
133,103181784,5625,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,Unspecified,,,,Inhibition index,=,0.2434
134,103181943,4829,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,Unspecified,,,,Inhibition index,=,0.9499
135,103182297,30668,CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl,Unspecified,,,,Inhibition index,=,0.03818
136,103182595,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,Unspecified,,,,Inhibition index,=,0.3169
137,103182957,12035,CC(=O)N[C@@H](CS)C(=O)O,Unspecified,,,,Inhibition index,=,0.08157
138,103183357,4847,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition index,=,0.9157
139,103183576,5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,Unspecified,,,,Inhibition index,=,0.0319
140,103183748,5090,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.2636
141,103183749,4810,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,Unspecified,,,,Inhibition index,=,0.9675
142,103183888,66068,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N.Cl,Unspecified,,,,Inhibition index,=,0.2557
143,103183978,28693,CN1C[C@@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5,Unspecified,,,,Inhibition index,=,-0.1165
144,103184407,5282381,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,Unspecified,,,,Inhibition index,=,1.03
145,103184643,4912,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,Unspecified,,,,Inhibition index,=,0.2869
146,103184855,3965,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,Unspecified,,,,Inhibition index,=,0.3451
147,103185469,1046,C1=CN=C(C=N1)C(=O)N,Unspecified,,,,Inhibition index,=,0.01701
148,103185681,3671,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,Unspecified,,,,Inhibition index,=,1.02
149,103186309,60934,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,-0.4277
150,103186411,5386,C1CC(OC1)N2C=C(C(=O)NC2=O)F,Unspecified,,,,Inhibition index,=,0.34
151,103188044,441401,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,Unspecified,,,,Inhibition index,=,0.04947
152,103188146,441130,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O,Unspecified,,,,Inhibition index,=,0.4369
153,103188188,3308,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,Unspecified,,,,Inhibition index,=,0.05476
154,103188207,4887,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,Unspecified,,,,Inhibition index,=,0.1423
155,103188337,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,Unspecified,,,,Inhibition index,=,0.2136
156,103188531,3634,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,Unspecified,,,,Inhibition index,=,-0.1383
157,103188539,2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,-0.001955
158,103188732,4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,Unspecified,,,,Inhibition index,=,0.08341
159,103188847,9782,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,Unspecified,,,,Inhibition index,=,0.2828
160,103188912,5865,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,Unspecified,,,,Inhibition index,=,0.04154
161,103188932,77991,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,Unspecified,,,,Inhibition index,=,0.5225
162,103188954,5656,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,Unspecified,,,,Inhibition index,=,-0.02947
163,103188975,35370,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Unspecified,,,,Inhibition index,=,0.05623
164,103188976,71616,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,Unspecified,,,,Inhibition index,=,6.668e-05
165,103189004,5959,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,-0.0006413
166,103189031,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,Unspecified,,,,Inhibition index,=,0.3132
