"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2283354";"";"None";"450.50";"0";"4.49";"6h";"Cc1ccc2nc(NC(=O)CSc3nnc(-c4cc5ccccc5oc4=O)o3)sc2c1";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3076661";"Antibacterial activity against Bacillus cereus MTCC 430 assessed as growth inhibition by agar streak dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3044664";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"100.0"
"CHEMBL2283491";"";"None";"452.29";"0";"3.28";"8g";"COc1ccc(Br)c(C(=O)NN2C(=O)CSC2c2ccc([N+](=O)[O-])cc2)c1";"MIC";"'='";"6.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3077200";"Antibacterial activity against Bacillus cereus assessed as growth inhibition by serial plate dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3046513";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"6.25"
"CHEMBL2283490";"";"None";"437.32";"0";"3.39";"8f";"COc1ccc(Br)c(C(=O)NN2C(=O)CSC2c2ccccc2OC)c1";"MIC";"'='";"6.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3077200";"Antibacterial activity against Bacillus cereus assessed as growth inhibition by serial plate dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3046513";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"6.25"
"CHEMBL2283473";"";"None";"363.21";"0";"3.23";"7e";"COc1ccc(/C=N\NC(=O)c2cc(OC)ccc2Br)cc1";"MIC";"'='";"12.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3077200";"Antibacterial activity against Bacillus cereus assessed as growth inhibition by serial plate dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3046513";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"12.5"
"CHEMBL3287155";"";"None";"498.96";"0";"1.76";"1h";"COc1cc(C(=N)N)cc(OC)c1OCCOCCOc1c(OC)cc(C(=N)N)cc1OC.Cl";"MIC";"'='";"16960000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294831";"Antibacterial activity against Bacillus cereus ATCC 11778 assessed as growth inhibition by M7-A6 method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3286290";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"16.96"
"CHEMBL2269082";"(-)-EPIGLOBULOL";"None";"222.37";"0";"3.47";"(-)-epiglobulol";"C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C";"GI";"'='";"13.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3053932";"Antimicrobial activity against Bacillus cereus ATCC 11778 assessed as growth inhibition rate at 1.2 mg/l after 72 hr by spectrophotometry";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3046951";"1";"Scientific Literature";"J Agric Food Chem";"2004";"None";"";"";"";"13.9"
"CHEMBL2281664";"";"None";"602.78";"2";"6.30";"9d";"CC1CC(C)CN(c2nc(-c3ccc(NCC(=O)Nc4nc5ccc(F)cc5s4)cc3)nc(N3CC(C)CC(C)C3)n2)C1";"MIC";"'='";"3.12";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3076335";"Antibacterial activity against Bacillus cereus MTCC 430 assessed as growth inhibition after 24 hr by agar streak dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3046161";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"3.12"
"CHEMBL4746804";"";"None";"544.02";"2";"6.20";"8e";"O=C(N/N=C/c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1)c1cccc(-n2cc(-c3ccccc3)nn2)c1";"MIC";"'='";"4.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4700617";"Antibacterial activity against Bacillus cereus by agar dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL4699440";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"4.0"
"CHEMBL4160168";"";"None";"214.21";"0";"-1.93";"8a";"NC(=O)NC=C1C(=O)NC(=S)NC1=O";"MIC";"'>'";"200000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4143583";"Antibacterial activity against Bacillus cereus ATCC 1178 after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL4138236";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"200.0"
"CHEMBL3601757";"";"None";"291.29";"0";"0.21";"7h";"O=C1NC(=S)NC(=O)C1=CNc1ccccc1C(=O)O";"MIC";"'>'";"200000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4143583";"Antibacterial activity against Bacillus cereus ATCC 1178 after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL4138236";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"200.0"
