Canonical_SMILES,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
CCCOCCCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(C)O,393.3770000000001,0.5677000000000001,8,3,4.0,0.3231289928113635,3,146.13,0,2,0,0.12341299,0.31275195,0.8335377,0.00013579537,0.015565273,0.12812006,0.010241415,0.031317554,0.0029949534,0.2714851,0.023090791,0.108634114,0.14965181,0.6575993,0.89542973,0.014371129,0.053086746,0.0026183515,0.010317451,0.010275294,0.07961227,0.0070580365,0.190564,0.047129504,0.06543322,0.0055009956,0.00686103,0.0055828886,0.02314136,0.23817396,0.068816684,-5.5369983,29.871502,11.090682,8.283532,-18.867378,2.0151353,-0.48081535,16.82014,-0.77105546,4.0812464,64.14762741652022,27.662565905096663,84.51669595782074,78.20738137082601,63.44463971880493,23.19859402460457,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,32.61862917398946,20.0,58.87521968365554,7.627416520210897,22.10896309314587,48.96309314586996,32.12653778558875,23.374340949033392,9.314586994727591,35.07908611599297,41.6871704745167,33.07557117750439,61.89806678383129,63.23374340949034,26.08084358523726,57.78558875219685,78.6291739894552,17.469244288224957,40.80843585237259,36.62565905096661,44.99121265377856,51.81019332161688,21.757469244288227,45.30755711775044,33.145869947275926,39.85940246045695,33.63796133567663,29.94727592267136,44.88576449912127,14.657293497363796,27.697715289982423,22.987697715289983,48.26010544815466,34.86818980667839,36.66080843585237,19.086115992970125,24.253075571177508,24.007029876977157,7.486818980667839,86.5377855887522,69.59578207381371
Nc1ccn(C(CO)[C@@H](CO)OCP(=O)(O)OCCC=O)c(=O)n1,365.2790000000001,-1.5150999999999994,9,4,4.0,0.2047836496890104,3,174.2,0,3,1,0.24408968,0.2990603,0.6388593,5.6887307e-05,0.0056414334,0.072298646,0.00255818,0.0072413636,0.0025775682,0.12805481,0.0017779417,0.17497925,0.1202476,0.5874712,0.5476364,0.011949075,0.032860853,0.0011998245,0.0028919824,0.0070223985,0.08905034,0.0015971487,0.018894037,0.004986237,0.042938434,0.002555112,0.0046630413,0.00050226797,0.023298021,0.38080636,0.014633258,-5.9657774,16.879845,-1.2127392,2.3205853,-22.35655,1.7207718,-1.2158315,10.862156,-0.37459904,1.8223636,57.22319859402461,11.70474516695958,88.08435852372584,86.90685413005274,63.44463971880493,11.8804920913884,76.60808435852373,89.27943760984184,47.59226713532514,96.62565905096662,83.09314586994728,53.70826010544816,19.191564147627417,26.01054481546573,6.045694200351495,9.630931458699472,28.611599297012305,15.746924428822496,11.3884007029877,8.189806678383128,19.191564147627417,21.79261862917399,52.75922671353252,55.782073813708266,59.789103690685415,16.274165202108964,52.02108963093146,60.45694200351495,10.193321616871703,22.74165202108963,25.83479789103691,50.57996485061512,24.534270650263625,9.806678383128297,26.99472759226714,23.374340949033392,27.838312829525485,26.643233743409493,8.189806678383128,44.99121265377856,31.52899824253076,8.927943760984183,14.692442882249562,33.391915641476274,23.12829525483304,26.01054481546573,12.759226713532517,11.142355008787348,15.360281195079088,5.131810193321617,91.24780316344464,53.81370826010545
CCCC(O)CCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,465.4840000000002,1.1004999999999998,9,4,4.0,0.1820449293225336,3,166.36,0,2,0,0.09781271,0.23998113,0.73208225,0.00015702835,0.02302557,0.10931126,0.019874167,0.04425823,0.01077189,0.34572056,0.11261048,0.10765314,0.22258823,0.53703195,0.82959783,0.023434633,0.069755495,0.0032394808,0.019865563,0.01880856,0.09350536,0.014403242,0.16923714,0.17802265,0.12086,0.0074125887,0.014989613,0.010834363,0.03682049,0.24371514,0.19168869,-5.710257,39.070152,27.544018,13.32948,-20.739563,2.053759,-0.21906057,23.225494,-1.3180958,6.895601,78.06678383128296,33.04042179261863,88.08435852372584,86.90685413005274,63.44463971880493,10.22847100175747,76.60808435852373,88.29525483304043,47.59226713532514,87.9261862917399,37.188049209138846,26.85413005272408,15.325131810193325,37.71528998242531,8.014059753954307,27.451669595782075,40.31634446397189,41.195079086116,28.330404217926187,25.9402460456942,41.47627416520211,59.82425307557119,32.79437609841828,72.61862917398946,57.15289982425308,23.51493848857645,69.94727592267137,85.58875219683657,20.70298769771529,50.05272407732865,53.18101933216169,53.39191564147628,63.76098418277681,20.84358523725835,60.24604569420036,48.85764499121266,45.02636203866432,48.787346221441126,36.30931458699473,54.30579964850616,15.114235500878737,41.58172231985941,19.297012302284717,56.13356766256591,51.91564147627417,46.115992970123024,15.219683655536029,26.04569420035149,27.10017574692443,10.720562390158172,79.82425307557118,81.82776801405976
CCCCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)OCCCOCCC,435.4580000000003,1.737999999999999,8,3,4.0,0.2608757393717835,3,146.13,0,2,0,0.1516839,0.28386956,0.80099994,0.00015200449,0.04281534,0.11548485,0.043255217,0.047401406,0.0052512465,0.43531507,0.19129963,0.0750634,0.17416008,0.64987975,0.9555812,0.0202978,0.06713118,0.004949105,0.03972385,0.01501295,0.0733302,0.015134955,0.34441048,0.22051135,0.1473026,0.011191952,0.015058836,0.034387138,0.038755886,0.20842941,0.2303749,-5.442299,58.167854,41.730267,9.118326,-18.241362,2.0132113,0.60218096,40.596767,-1.6650978,6.855996,73.25131810193322,40.597539543058,84.51669595782074,78.20738137082601,63.44463971880493,16.2390158172232,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,38.31282952548331,18.10193321616872,50.72056239015818,7.908611599297013,37.926186291739896,42.98769771528999,53.60281195079087,29.384885764499124,16.379613356766257,49.10369068541301,67.1353251318102,23.58523725834798,66.29173989455185,62.95254833040423,31.247803163444644,66.4323374340949,84.88576449912128,27.346221441124783,59.89455184534271,46.85413005272408,41.652021089630935,64.21792618629175,27.90861159929701,63.55008787346222,54.02460456942004,53.74340949033392,48.89279437609842,49.63093145869948,55.64147627416521,12.126537785588754,45.09666080843586,25.413005272407734,69.3145869947276,62.95254833040423,38.17223198594025,20.91388400702988,24.18277680140598,40.31634446397189,21.01933216168717,75.3602811950791,81.6871704745167
CCCCC(COCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O,421.43100000000015,1.207,8,3,4.0,0.2646132868059329,2,146.13,0,2,0,0.10162215,0.3252306,0.7157117,0.00035255784,0.03521419,0.13419753,0.025036613,0.050240707,0.020559901,0.3651092,0.10758193,0.15641813,0.20767233,0.48718214,0.8450266,0.028992776,0.062145837,0.0033212788,0.02550992,0.023524804,0.10158876,0.023099985,0.22135541,0.18484254,0.1521802,0.0091078,0.022758061,0.014449665,0.04205271,0.32039076,0.19307944,-5.6132402,41.161636,23.441761,4.9402943,-18.851252,1.9430227,-0.0017740249,31.426844,-1.2274618,6.1983695,70.33391915641477,34.27065026362039,84.51669595782074,78.20738137082601,63.44463971880493,16.766256590509666,69.84182776801407,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,27.90861159929701,20.808435852372583,35.21968365553603,9.560632688927944,34.30579964850615,50.93145869947276,44.88576449912127,30.36906854130053,35.36028119507909,42.81195079086116,59.19156414762743,47.41652021089632,70.86115992970123,55.07908611599297,23.97188049209139,74.6572934973638,82.95254833040423,21.054481546572937,53.60281195079087,58.34797891036907,57.60984182776802,70.19332161687171,23.163444639718808,60.94903339191565,54.86818980667839,49.17398945518454,57.4340949033392,39.29701230228471,57.08260105448155,23.90158172231986,41.6871704745167,21.441124780316347,57.82073813708261,47.873462214411255,30.931458699472763,19.15641476274165,20.84358523725835,30.57996485061512,15.60632688927944,81.23022847100177,79.19156414762742
COCCCO,90.122,0.0152,2,1,4.0,0.4947212507995219,0,29.46,0,1,0,0.15320759,0.9786726,0.9596842,0.027544722,0.007562942,0.16009183,0.000845158,0.20138963,0.00067457213,0.21769646,9.334706e-05,0.21627882,0.012730159,0.15733092,0.99988824,0.0020626134,0.005073883,0.0015177702,0.00060476956,0.0011757776,0.019387737,0.001081249,0.9624704,0.00036591617,0.009743689,0.0007149418,0.0030245439,0.0005468365,0.0009293628,0.6052905,0.009516861,-4.0770807,60.530285,-19.003666,12.592894,-6.690749,1.2668722,-0.60622454,9.519185,0.9391507,3.059822,3.427065026362039,22.917398945518457,17.10017574692443,36.59050966608085,63.44463971880493,45.694200351493855,22.601054481546576,14.657293497363796,47.59226713532514,66.52021089630932,37.188049209138846,38.48857644991213,89.45518453427066,98.10193321616872,40.45694200351494,12.40773286467487,59.43760984182777,6.959578207381371,68.01405975395431,1.616871704745167,28.857644991212656,4.885764499121266,62.81195079086117,8.611599297012303,28.7170474516696,73.35676625659052,11.915641476274166,5.975395430579965,12.513181019332162,7.381370826010546,2.882249560632689,1.4762741652021092,19.578207381370827,83.58523725834799,7.275922671353252,3.5500878734622145,11.599297012302284,19.82425307557118,8.787346221441126,5.166959578207382,61.61687170474517,5.588752196836555,97.25834797891038,70.29876977152901,8.857644991212654,44.81546572934974,89.3145869947276,1.968365553602812,22.671353251318106,4.850615114235501,99.26186291739896,63.12829525483305
Nc1ccn(C[C@@H](CO)OCP(=O)(O)OC(=O)O)c(=O)n1,323.19800000000004,-0.9594999999999996,8,4,4.0,0.4572198424955545,2,174.2,0,1,0,0.06687673,0.2640696,0.43942204,8.203804e-05,0.0036780895,0.032681145,0.0023313686,0.0012000127,0.0031993352,0.021071482,0.00010304673,0.20877099,0.20810945,0.58160293,0.10558534,0.0036053546,0.032008085,0.0019302262,0.00039734234,0.0058626113,0.09642079,0.00032186232,0.0010904544,0.00061621924,0.019242695,0.0013021334,0.0013431755,0.00012847212,0.008816979,0.22238596,0.003943057,-6.3064637,-20.363733,-7.619001,2.6304965,-21.698559,2.3878188,-2.4196208,29.027292,-0.72468936,0.35498467,47.41652021089632,15.184534270650264,84.51669595782074,86.90685413005274,63.44463971880493,41.12478031634447,69.84182776801407,89.27943760984184,47.59226713532514,66.52021089630932,37.188049209138846,18.277680140597543,16.55536028119508,14.165202108963094,6.643233743409491,6.221441124780317,16.695957820738137,14.868189806678384,5.061511423550089,9.771528998242532,4.2179261862917405,5.237258347978911,61.26537785588753,70.86115992970123,59.29701230228471,8.189806678383128,20.808435852372583,59.26186291739895,14.094903339191566,5.272407732864675,21.79261862917399,55.008787346221446,9.666080843585238,3.866432337434096,10.61511423550088,9.595782073813709,18.4182776801406,11.107205623901583,3.796133567662566,27.80316344463972,13.462214411247803,2.284710017574693,10.263620386643234,5.166959578207382,16.520210896309315,26.572934973637963,13.74340949033392,46.0456942003515,5.834797891036907,14.270650263620388,87.10017574692444,38.69947275922672
CCCCC(CC)CCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,463.5120000000002,2.3757,8,3,4.0,0.2204770985317151,3,146.13,0,2,0,0.12410913,0.3758583,0.73002875,0.00076761923,0.05313136,0.14161456,0.05183044,0.10197316,0.03529988,0.47169805,0.23687354,0.13087943,0.25455743,0.4897434,0.8763787,0.03238197,0.073113814,0.0063182176,0.03969579,0.029044349,0.115631044,0.04261648,0.40726215,0.3998651,0.20544288,0.013796382,0.028580155,0.03729727,0.053518973,0.3320549,0.39324728,-5.486747,55.680595,52.007793,24.142624,-17.388966,2.3430047,1.3134493,57.74629,-2.4006343,12.203172,77.78558875219684,50.15817223198594,84.51669595782074,78.20738137082601,63.44463971880493,12.864674868189809,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,32.79437609841828,23.83128295254833,37.46924428822496,12.583479789103691,40.91388400702988,53.35676625659051,55.95782073813709,48.04920913884008,43.8664323374341,52.65377855887522,70.33391915641477,40.421792618629176,75.46572934973639,55.07908611599297,25.30755711775044,76.41476274165203,86.36203866432338,30.72056239015817,59.89455184534271,62.636203866432346,64.18277680140598,78.13708260105449,30.298769771529003,73.74340949033393,62.21441124780317,57.85588752196837,61.12478031634447,51.00175746924429,61.40597539543059,25.166959578207383,57.25834797891037,24.11247803163445,67.6274165202109,69.98242530755712,62.84710017574693,24.007029876977157,43.47978910369069,50.12302284710018,34.059753954305805,63.55008787346222,93.1810193321617
CCCC(O)[C@H](Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCO,379.35000000000014,-0.0863999999999995,8,4,4.0,0.287710486636438,3,157.13,0,2,0,0.090342954,0.22927055,0.7650484,0.000102254344,0.0071911095,0.10837344,0.005101987,0.015096018,0.0026090946,0.17078817,0.0044420166,0.107982874,0.15623827,0.6117647,0.7645003,0.014351016,0.05183676,0.0020322804,0.005867755,0.010603381,0.084325045,0.0044302265,0.051845986,0.015738789,0.04276233,0.0037944145,0.005911869,0.0025384377,0.022567939,0.23132634,0.03238178,-5.730609,28.980545,9.387915,0.92054194,-20.12563,1.8095001,-0.69042814,17.72494,-0.739209,2.438802,60.52724077328647,21.40597539543058,84.51669595782074,86.90685413005274,63.44463971880493,18.558875219683657,76.60808435852373,87.10017574692444,47.59226713532514,87.9261862917399,37.188049209138846,25.30755711775044,14.903339191564148,43.69068541300528,7.135325131810194,11.845342706502636,39.82425307557118,22.74165202108963,15.289982425307558,8.224956063268893,23.620386643233747,28.154657293497365,32.970123022847105,63.16344463971881,60.913884007029885,21.54657293497364,57.71528998242531,77.99648506151144,14.551845342706503,31.95079086115993,37.50439367311073,47.557117750439375,43.33919156414763,13.74340949033392,36.73110720562391,23.304042179261867,34.13005272407733,30.72056239015817,21.054481546572937,44.67486818980668,14.200351493848858,19.226713532513184,18.804920913884008,47.38137082601055,32.93497363796134,23.97188049209139,16.906854130052725,14.376098418277682,21.265377855887525,7.908611599297013,87.02987697715291,58.69947275922672
O=P(O)(O)CO,112.021,-0.8861000000000001,2,3,4.0,0.3844649043607852,0,77.76,0,1,0,0.05038786,0.7065647,0.46776867,0.0057896203,0.021548036,0.034158975,0.007883338,0.033876188,0.015757708,0.051350784,0.00050294196,0.33374104,0.039048754,0.056930225,0.36744088,0.008402832,0.020397581,0.0058633424,0.0015064612,0.008063698,0.054014094,0.0011611553,0.065956004,0.0015184239,0.06439712,0.0013768973,0.0047390694,0.0015991777,0.004115657,0.42461902,0.020922255,-5.9021745,-1.3205097,-22.57806,14.16123,-18.405935,1.6484436,-1.1929445,19.790838,0.54195255,2.0369046,4.710017574692444,15.60632688927944,17.10017574692443,78.20738137082601,63.44463971880493,31.036906854130056,22.601054481546576,52.53075571177505,47.59226713532514,66.52021089630932,37.188049209138846,13.42706502636204,48.85764499121266,15.254833040421794,25.76449912126538,26.432337434094904,17.293497363796135,28.295254833040424,24.534270650263625,31.45869947275923,8.998242530755713,14.024604569420037,81.47627416520211,25.90509666080844,10.93145869947276,13.251318101933215,42.284710017574696,41.30052724077329,29.77152899824253,14.973637961335678,29.630931458699475,24.99121265377856,20.84358523725835,15.043936731107207,17.574692442882252,32.86467486818981,19.261862917398947,26.959578207381373,16.414762741652023,17.891036906854133,37.50439367311073,13.49736379613357,15.85237258347979,14.446397188049213,6.467486818980668,47.59226713532514,20.492091388400706,8.787346221441126,15.571177504393674,8.822495606326891,97.8207381370826,55.71177504393673
CCCCCOC(C)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,407.40400000000017,0.9577999999999998,8,3,4.0,0.3029608861550547,3,146.13,0,2,0,0.26221246,0.323111,0.77610964,0.0002634407,0.02523185,0.12069476,0.014645228,0.03774944,0.0089410655,0.31354174,0.042525806,0.14507744,0.21612242,0.6241733,0.813488,0.024681404,0.05893302,0.0042553814,0.020982165,0.019675585,0.11575197,0.018378166,0.17361972,0.09561651,0.12113056,0.012364518,0.016602892,0.012296324,0.05418707,0.34093264,0.11198413,-5.575502,38.032825,30.77923,7.382838,-18.095797,2.2974792,0.399183,38.221943,-1.4051065,6.1364746,67.20562390158173,31.45869947275923,84.51669595782074,78.20738137082601,63.44463971880493,20.45694200351494,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,56.02811950790861,20.70298769771529,46.08084358523726,8.717047451669597,28.7170474516696,45.58875219683656,37.01230228471002,25.69420035149385,23.83128295254833,38.840070298769774,47.80316344463972,44.53427065026362,71.70474516695958,61.6871704745167,22.95254833040422,71.35325131810194,81.40597539543059,24.67486818980668,50.93145869947276,54.09490333919157,64.2530755711775,66.6432337434095,20.949033391915645,52.4780316344464,48.927943760984185,55.92267135325133,51.24780316344464,37.53954305799649,61.72231985940247,25.9402460456942,32.72407732864675,22.284710017574696,55.43057996485062,55.008787346221446,35.21968365553603,21.370826010544818,40.63268892794377,36.52021089630932,19.36731107205624,78.59402460456943,78.98066783831284
CCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCO,379.35000000000014,-0.0847999999999997,8,4,4.0,0.2877476590567638,2,157.13,0,2,0,0.1596866,0.27988642,0.73357713,5.360322e-05,0.0050676693,0.07948835,0.003115119,0.01556276,0.0021505046,0.17818177,0.0054881843,0.096435085,0.14948556,0.4904929,0.7873627,0.015054864,0.051793635,0.0013844122,0.0037707877,0.008000348,0.08179273,0.002535109,0.049459882,0.014333258,0.038187094,0.0029308554,0.0053959377,0.0011676874,0.02121144,0.30350322,0.03645854,-5.6874533,38.63714,16.37827,1.3614155,-19.97919,1.7211173,-0.6326724,18.429111,-0.7694271,3.3312504,60.52724077328647,21.40597539543058,84.51669595782074,86.90685413005274,63.44463971880493,18.558875219683657,69.84182776801407,87.10017574692444,47.59226713532514,87.9261862917399,37.188049209138846,39.26186291739895,17.891036906854133,37.99648506151143,5.975395430579965,8.646748681898067,30.826010544815468,17.926186291739896,15.395430579964852,7.029876977152901,24.46397188049209,29.98242530755712,29.103690685413007,61.89806678383129,55.149384885764505,22.073813708260108,59.12126537785589,77.96133567662567,11.493848857644991,26.15114235500879,29.34973637961336,46.60808435852373,33.07557117750439,13.567662565905096,35.99297012302285,20.984182776801408,30.017574692442885,29.525483304042183,14.13005272407733,43.33919156414763,21.79261862917399,20.28119507908612,19.789103690685412,55.88752196836556,40.49209138840071,24.63971880492092,17.152899824253076,11.142355008787348,22.00351493848858,8.084358523725836,86.5377855887522,65.16695957820738
CC(=O)Nc1ccn(C[C@H](O)CO)c(=O)n1,227.22,-1.4451,5,3,4.0,0.5837058682090627,1,104.45,0,0,0,0.21368644,0.66617835,0.8776542,0.0029811796,0.004379764,0.17646874,0.002425929,0.033546586,0.00511636,0.1554004,0.00059907255,0.25137725,0.16643044,0.6645287,0.9287454,0.012248158,0.02257293,0.0077640847,0.0015557816,0.0045247404,0.06657295,0.001739075,0.11866088,0.0016101815,0.02769928,0.004103093,0.0046934565,0.0008297103,0.020997554,0.3579251,0.024051642,-5.2986984,15.737775,-23.612284,0.8671791,-17.797195,1.504425,-1.4003444,10.955979,-0.68349713,-2.0801537,22.073813708260108,11.915641476274166,61.880492091388405,78.20738137082601,63.44463971880493,58.101933216168725,55.32513181019333,70.36906854130054,47.59226713532514,25.869947275922677,37.188049209138846,48.822495606326896,45.51845342706503,70.68541300527241,21.124780316344467,7.557117750439368,64.21792618629175,15.1493848857645,24.3585237258348,15.957820738137084,22.1792618629174,14.938488576449911,68.85764499121267,65.16695957820738,63.72583479789104,28.57644991212654,52.86467486818981,45.23725834797892,34.72759226713533,15.360281195079088,16.55536028119508,36.09841827768015,25.83479789103691,18.242530755711776,17.855887521968366,15.079086115992972,35.39543057996485,26.818980667838314,11.70474516695958,43.16344463971881,28.330404217926187,14.903339191564148,30.826010544815468,32.09138840070299,5.764499121265378,23.90158172231986,22.63620386643234,5.342706502636204,13.145869947275925,5.237258347978911,87.66256590509667,16.766256590509666
Nc1ccn(C[C@@H](CO)OCP(=O)(O)OCCCOCCC(=O)O)c(=O)n1,409.3320000000002,-0.7560999999999991,9,4,4.0,0.2237097466521984,2,183.43,0,2,0,0.11400433,0.1784985,0.5617444,1.7220795e-05,0.0016045434,0.033707835,0.0009078147,0.002535178,0.0019123141,0.046164352,0.0001698521,0.13337636,0.16676006,0.50779444,0.20412675,0.006559088,0.03945685,0.0004512759,0.00075123477,0.0067013996,0.10331748,0.00053946226,0.0031637657,0.0018062897,0.020961221,0.001339734,0.0014095835,0.00011702771,0.012541793,0.28530273,0.0060827984,-6.2231383,13.604884,-1.1572387,-7.278363,-23.79159,1.509648,-2.200411,13.132993,-0.6801684,0.69852394,67.55711775043937,16.203866432337435,88.08435852372584,86.90685413005274,63.44463971880493,13.04042179261863,69.84182776801407,90.43936731107206,47.59226713532514,87.9261862917399,37.188049209138846,30.966608084358526,12.231985940246046,20.351493848857647,4.393673110720563,3.3743409490333924,17.152899824253076,7.381370826010546,6.678383128295256,6.291739894551846,8.260105448154658,6.854130052724078,41.15992970123023,65.20210896309315,55.99297012302285,10.123022847100176,35.36028119507909,68.7170474516696,6.291739894551846,8.471001757469246,24.63971880492092,58.558875219683664,13.216168717047452,5.413005272407734,18.66432337434095,10.404217926186291,18.910369068541304,11.56414762741652,3.655536028119508,33.84885764499121,19.297012302284717,3.5149384885764503,11.036906854130054,29.77152899824253,23.12829525483304,10.720562390158172,10.61511423550088,5.377855887521969,7.311072056239016,5.6942003514938495,87.7328646748682,42.53075571177505
CCC(CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)COC,393.3770000000002,0.425200000000001,8,3,4.0,0.4058465812030868,3,146.13,0,1,0,0.17035541,0.29796675,0.7880813,6.4998625e-05,0.004407353,0.08838375,0.0029461153,0.026972726,0.0038196153,0.2139087,0.0045659915,0.10638168,0.18429214,0.47305393,0.81701154,0.014701763,0.05381776,0.0014163362,0.0038681508,0.009755814,0.09124003,0.0038315163,0.08927384,0.018496621,0.0431962,0.003296821,0.0061729127,0.0016081255,0.021202093,0.32052243,0.054681707,-5.5438056,31.623352,15.0970745,7.769609,-18.620628,2.0586674,-0.38408074,20.855165,-0.90715,4.558999,64.14762741652022,26.32688927943761,84.51669595782074,78.20738137082601,63.44463971880493,33.708260105448154,76.60808435852373,85.07908611599298,47.59226713532514,66.52021089630932,37.188049209138846,41.26537785588753,19.15641476274165,48.43585237258348,6.362038664323375,7.662565905096661,33.53251318101933,17.223198594024606,21.265377855887525,12.372583479789103,28.1195079086116,28.330404217926187,32.30228471001758,67.6274165202109,54.376098418277685,23.02284710017575,58.34797891036907,78.98066783831284,11.739894551845344,26.46748681898067,35.07908611599297,51.73989455184535,40.63268892794377,16.766256590509666,37.85588752196837,23.550087873462218,31.45869947275923,31.493848857644995,16.520210896309315,43.33919156414763,24.007029876977157,25.20210896309315,22.7768014059754,50.017574692442885,39.29701230228471,35.782073813708266,19.894551845342708,26.256590509666083,25.06151142355009,9.490333919156416,84.63971880492092,72.19683655536029
CCCCCC(CC)OCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,449.4850000000002,2.1281,8,3,4.0,0.2403161370128865,3,146.13,0,2,0,0.14552712,0.35776633,0.76195717,0.00057582336,0.06201725,0.14921038,0.056663096,0.07581947,0.017642144,0.46501607,0.21581864,0.12569037,0.22400565,0.60764575,0.88744086,0.031109551,0.07481594,0.007448075,0.04740575,0.025960857,0.106498994,0.03853899,0.3897509,0.36281213,0.19645813,0.014676576,0.026559765,0.04486049,0.05532112,0.29459435,0.3164484,-5.5082617,54.44759,48.735985,14.98042,-17.631474,2.2683842,1.0660572,52.410664,-2.231887,9.551359,75.50087873462215,46.5377855887522,84.51669595782074,78.20738137082601,63.44463971880493,14.340949033391915,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,37.01230228471002,22.56590509666081,42.95254833040422,11.56414762741652,43.62038664323375,55.53602811950791,56.8365553602812,40.03514938488577,33.21616871704745,52.02108963093146,68.92794376098419,38.66432337434095,72.65377855887523,60.84358523725835,25.83479789103691,75.88752196836556,86.85413005272409,34.024604569420035,62.53075571177505,60.17574692442883,59.789103690685415,76.66080843585237,29.701230228471005,72.05623901581723,60.98418277680141,58.840070298769774,60.140597539543066,53.25131810193322,61.93321616871705,20.52724077328647,51.66959578207382,23.58523725834798,66.92442882249561,67.80316344463972,49.06854130052725,23.374340949033392,39.12126537785589,46.4323374340949,30.193321616871707,67.02987697715291,89.13884007029878
