"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL230006";"ENOXOLONE";"2.0";"470.69";"1";"6.41";"18beta-glycyrrhetinic acid";"CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12";"Activity";"";"";"";"";"";"Not Evaluated";"";"";"";"";"";"0";"CHEMBL894320";"Inhibition of SARS virus-induced cytopathogenicity in Vero E6 cells at 1 uM";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1148729";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307520";"";"";"";""
"CHEMBL441687";"GLYCYRRHIZIN";"2.0";"822.94";"3";"2.25";"GL";"CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12";"Activity";"";"";"";"";"";"Not Evaluated";"";"";"";"";"";"0";"CHEMBL894323";"Inhibition of SARS coronavirus-induced cytopathogenicity in Vero E6 cells at 20 uM";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1148729";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307520";"";"";"";""
"CHEMBL223643";"VALINOMYCIN";"None";"1111.34";"None";"None";"22";"CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC1=O";"Inhibition";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL894320";"Inhibition of SARS virus-induced cytopathogenicity in Vero E6 cells at 1 uM";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1148729";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307520";"";"";"";"50.0"
"CHEMBL242247";"";"None";"568.62";"2";"5.05";"17";"COc1cc(C2c3cc(OC(=O)c4ccccc4)c(OC)cc3C[C@@H](CO)[C@@H]2CO)ccc1OC(=O)c1ccccc1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL894320";"Inhibition of SARS virus-induced cytopathogenicity in Vero E6 cells at 1 uM";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1148729";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307520";"";"";"";""
"CHEMBL441687";"GLYCYRRHIZIN";"2.0";"822.94";"3";"2.25";"GL";"CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12";"Activity";"";"";"";"";"";"Not Evaluated";"";"";"";"";"";"0";"CHEMBL894321";"Inhibition of SARS virus-induced cytopathogenicity in Vero E6 cells at 3.3 uM";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1148729";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307520";"";"";"";""
"CHEMBL269277";"BETULINIC ACID";"1.0";"456.71";"1";"7.09";"130";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"Inhibition";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL894321";"Inhibition of SARS virus-induced cytopathogenicity in Vero E6 cells at 3.3 uM";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1148729";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307520";"";"";"";"50.0"
"CHEMBL551592";"";"None";"346.43";"0";"4.60";"24";"CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1";"EC50";"'='";"14500.0";"nM";"4.84";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1051700";"Antiviral activity against SARS coronavirus in african green monkey Vero E6 cells assessed as inhibition of replication after 48 hrs";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1152450";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307520";"";"";"";"14.5"
"CHEMBL552260";"";"None";"289.38";"0";"4.64";"lead";"Cc1ccccc1C(=O)N[C@H](C)c1ccc2ccccc2c1";"EC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1051700";"Antiviral activity against SARS coronavirus in african green monkey Vero E6 cells assessed as inhibition of replication after 48 hrs";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1152450";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307520";"";"";"";""
"CHEMBL559588";"";"None";"289.38";"0";"4.64";"5a";"Cc1cccc(C(=O)N[C@H](C)c2ccc3ccccc3c2)c1";"EC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1051700";"Antiviral activity against SARS coronavirus in african green monkey Vero E6 cells assessed as inhibition of replication after 48 hrs";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1152450";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307520";"";"";"";""
"CHEMBL23226";"";"None";"382.39";"0";"1.44";"7";"CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CC(=O)O)C(=O)CF";"EC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL862231";"Inhibitory activity against SARS coronavirus FFMI replication in vero (CCL81) cells";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1149375";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"100.0"
"CHEMBL201212";"";"None";"437.51";"0";"2.22";"6a";"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)N(C)C)C(=O)CF";"EC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL862232";"Inhibitory activity against SARS coronavirus 6109 replication in vero (CCL81) cells";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome-related coronavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4303836";"SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"ORGANISM";"CHEMBL1149375";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"2.5"
